标题,链接,发布时间,内容
仙股一动不动浪费一天的大好行情,"https://guba.eastmoney.com/news,000561,979219224.html",2020-11-16 19:17:59,仙股 一动不动 浪费一天的大好行情
烽火电子：主力资金净流入45.91万元，净占比2.33%（11-16）,"https://guba.eastmoney.com/news,000561,979182701.html",2020-11-16 15:59:51,"烽火电子2020年11月16日收报7.08元，涨跌幅0.00%，换手率0.47%。当日该股主力资金流入128.43万元，流出82.52万元，主力净流入45.91万元。当日散户资金流入1779.78万元，流出1825.69万元，散户净流出45.91万元。资金流向分布情况如下图：


烽火电子近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
烽火电子今日主力资金流向两市排名1509/4076，近五日内该股主力资金总体呈流出状态，五日共净流出990.67万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50万股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万元的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
反弹结束，继续下跌，破六元,"https://guba.eastmoney.com/news,000561,979120496.html",2020-11-16 13:55:39,反弹结束，继续下跌，破六元
还得震荡一阵子[想一下],"https://guba.eastmoney.com/news,000561,979017043.html",2020-11-16 10:11:45,还得震荡一阵子
烽火电子主力资金连续5周净流出合计3951.61万元,"https://guba.eastmoney.com/news,000561,978915784.html",2020-11-15 17:03:49,"烽火电子本周(2020/11/09-2020/11/13)累计跌幅达0.14%，截至11月13日最新股价报收7.08元。本周主力资金流入1521.51万元，流出2333.83万元，主力净流出812.32万元。其中，超大单流入209.99万元，流出173.53万元，净流入36.46万元。本周散户资金流入1.5亿元，流出1.42亿元，散户净流入812.32万元。本周详细资金流向数据如下表：


数据来源：东方财富Choice数据
烽火电子本周主力资金延续流出态势，已连续5周净流出累计达3951.61万元。周度主力资金净流入值在所属东财二级行业板块（通讯行业）中排名45/107，两市排名2113/4076。
数据来源：东方财富Choice数据
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。

"
按照杜邦分析，价值0.01,"https://guba.eastmoney.com/news,000561,978898422.html",2020-11-15 13:54:32,元含税
给吧吧一路向北的涨,"https://guba.eastmoney.com/news,000561,978847727.html",2020-11-14 20:03:09,给吧吧一路向北的涨
快跑，不跑又要跳水了。伏明霞的徒弟，跳水冠军,"https://guba.eastmoney.com/news,000561,978747901.html",2020-11-13 20:43:44,快跑，不跑又要跳水了。伏明霞的徒弟，跳水冠军
烽火电子：主力资金连续4天净流出累计1036.58万元（11-13）,"https://guba.eastmoney.com/news,000561,978702380.html",2020-11-13 16:00:30,"烽火电子2020年11月13日收报7.08元，涨跌幅1.72%，换手率0.90%。当日该股主力资金流入244.59万元，流出299.07万元，主力净流出54.48万元。其中，超大单流入0元，流出55.95万元，净流出55.95万元。当日散户资金流入3435.76万元，流出3381.29万元，散户净流入54.48万元。资金流向分布情况如下图：


烽火电子近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
烽火电子今日主力资金流向两市排名1683/4076，近五日内该股主力资金总体呈流出状态，五日共净流出812.32万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50万股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万元的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
垃圾公司,"https://guba.eastmoney.com/news,000561,978630998.html",2020-11-13 13:31:32,垃圾公司
一月了，昨天刚刚走,"https://guba.eastmoney.com/news,000561,978599834.html",2020-11-13 11:45:41,一月了，昨天刚刚走
快跑步进场,"https://guba.eastmoney.com/news,000561,978571538.html",2020-11-13 10:52:41,快跑步进场
进，好机会,"https://guba.eastmoney.com/news,000561,978534395.html",2020-11-13 10:02:26,进，好机会
反弹了[哭],"https://guba.eastmoney.com/news,000561,978532015.html",2020-11-13 09:59:32,反弹了
跑了，跑了，8.4质押的，再跌真强制平仓了，那时候跑都来不及。。按好的情况反弹，,"https://guba.eastmoney.com/news,000561,978513203.html",2020-11-13 09:39:13,跑了，跑了，8.4质押的，再跌真强制平仓了，那时候跑都来不及。。按好的情况反弹，一时也不会咋反弹。真想骂人，唉
买了这个垃圾公司的股,"https://guba.eastmoney.com/news,000561,978500138.html",2020-11-13 09:18:57,买了这个垃圾公司的股
真垃圾,"https://guba.eastmoney.com/news,000561,978500231.html",2020-11-13 09:19:09,真垃圾
垃圾股,"https://guba.eastmoney.com/news,000561,978457821.html",2020-11-13 00:34:28,垃圾股
