标题,链接,发布时间,内容
3.30至3.40区域伏击，,"https://guba.eastmoney.com/news,002392,891909746.html",2019-12-14 19:23:17,3.30至3.40区域伏击，
3.30至3.40，随便买，准备好子弹,"https://guba.eastmoney.com/news,002392,891909662.html",2019-12-14 19:20:55,3.30至3.40，随便买，准备好子弹
要配股，涨不了,"https://guba.eastmoney.com/news,002392,891875591.html",2019-12-14 05:58:20,要配股，涨不了
北京利尔12月13日资金揭秘,"https://guba.eastmoney.com/news,002392,891812205.html",2019-12-13 16:09:16,"





今日北京利尔主力净流入额达-200.38万元，净占比-9.96%，
其中超大单净流入额0.00元,净占比0.00%，
大单净流入额-200.38万元，净占比-10.24%。







































北京利尔资金流向数据

类型	流入(万元)	流出(万元)
超大	0.00	0.00
大单	195.99	-396.37
中单	696.08	-790.70
小单	1064.70	-769.71




资金解读





北京利尔收盘涨幅1.15%，
其中，成交最活跃的价格分别为3.51、3.50、3.52，成交密集的手数区间分布于100-150、300-500、200-300手，小单介入居多。











成交活跃统计


9:30-15:00成交均价3.44













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
3.51	1174900	1006202	20.49%	17.55%
3.50	285900	1324500	4.99%	23.10%
3.52	964903	242400	16.83%	4.23%
3.49	0	356200	0.00%	6.21%
3.53	256800	14100	4.48%	0.25%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
100-150	360520	331700	2403	2211
300-500	153497	340900	307	682
200-300	223900	192200	746	641
150-200	260397	99200	1302	496
500-700	0	115800	0	165




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































材料行业成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	601012	隆基股份	0.08%	12544.46万
2	600206	有研新材	6.76%	6455.48万
3	002074	国轩高科	4.91%	4868.17万
4	603659	璞泰来	9.99%	4496.64万
5	603595	东尼电子	10.00%	2427.18万
54	002392	北京利尔	1.15%	-200.38万


数据来源:东方财富






展开阅读全文"
鸟不拉屎,"https://guba.eastmoney.com/news,002392,891764832.html",2019-12-13 14:13:06,鸟不拉屎
怒涨1分钱,"https://guba.eastmoney.com/news,002392,891761832.html",2019-12-13 14:08:18,怒涨1分钱
这货还得跌，再跌就可以搞搞了,"https://guba.eastmoney.com/news,002392,891755106.html",2019-12-13 13:56:56,这货还得跌，再跌就可以搞搞了
垃圾就是垃圾还好俺跑得快。下周又是大跌。,"https://guba.eastmoney.com/news,002392,891743135.html",2019-12-13 13:38:03,垃圾就是垃圾还好俺跑得快。下周又是大跌。
发布信息都被拦截了。,"https://guba.eastmoney.com/news,002392,891699977.html",2019-12-13 11:11:36,发布信息都被拦截了。
拉高出一部分,"https://guba.eastmoney.com/news,002392,891629640.html",2019-12-13 09:31:08,拉高出一部分
大盘涨这多，这个死股涨一分都难。,"https://guba.eastmoney.com/news,002392,891688617.html",2019-12-13 10:51:50,大盘涨这多，这个死股涨一分都难。
这货没准逆势戴绿,"https://guba.eastmoney.com/news,002392,891632472.html",2019-12-13 09:35:31,这货没准逆势戴绿
这股为什么起不来呢，业绩好像也还行啊,"https://guba.eastmoney.com/news,002392,891571974.html",2019-12-12 20:51:32,这股为什么起不来呢，业绩好像也还行啊
今天放量了,"https://guba.eastmoney.com/news,002392,891552904.html",2019-12-12 18:22:06,今天放量了
北京利尔12月12日资金揭秘,"https://guba.eastmoney.com/news,002392,891530523.html",2019-12-12 16:08:43,"





今日北京利尔主力净流入额达-565.56万元，净占比-21.62%，
其中超大单净流入额-49.56万元,净占比-1.91%，
大单净流入额-516.00万元，净占比-19.86%。







































北京利尔资金流向数据

类型	流入(万元)	流出(万元)
超大	0.00	-49.56
大单	295.68	-811.68
中单	756.50	-1033.25
小单	1545.73	-703.43




资金解读





北京利尔收盘涨幅-2.24%，
其中，成交最活跃的价格分别为3.54、3.53、3.52，成交密集的手数区间分布于200-300、300-500、700-1000手，中单介入居多。











成交活跃统计


9:30-15:00成交均价3.52













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
3.54	729400	984900	9.82%	13.26%
3.53	246600	1211300	3.32%	16.30%
3.52	2200	692100	0.03%	9.32%
3.55	233600	231500	3.14%	3.12%
3.56	28200	0	0.38%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
200-300	165900	424900	553	1416
300-500	60000	298900	120	598
700-1000	0	280200	0	280
500-700	0	155000	0	221
1000-1500	102500	0	68	0




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































材料行业成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	600206	有研新材	10.01%	20074.96万
2	300806	斯迪克	-9.99%	16802.86万
3	300706	阿石创	10.01%	4943.07万
4	600525	长园集团	1.81%	2721.53万
5	688019	安集科技	6.88%	2352.83万
67	002392	北京利尔	-2.24%	-565.56万


数据来源:东方财富






展开阅读全文"
温水煮青蛙，阴跌吭死人！,"https://guba.eastmoney.com/news,002392,891460991.html",2019-12-12 13:27:11,温水煮青蛙，阴跌吭死人！
这股的股东就剩下一群死猪了，就是这股退市了都不会卖的。,"https://guba.eastmoney.com/news,002392,891510122.html",2019-12-12 14:55:30,这股的股东就剩下一群死猪了，就是这股退市了都不会卖的。
耗着吧，反正这样了……,"https://guba.eastmoney.com/news,002392,891487822.html",2019-12-12 14:18:00,耗着吧，反正这样了……
持续阴跌 强烈退市预期,"https://guba.eastmoney.com/news,002392,891476095.html",2019-12-12 13:55:54,"垃圾破股，死水一滩，吃人都不带吐骨头的。赶紧退市吧。中国股市不欢迎你！
中国股市里的垃圾中的战斗机，没有之一"
果然公司有问题,"https://guba.eastmoney.com/news,002392,891475932.html",2019-12-12 13:55:35,果然公司有问题
跳水了，,"https://guba.eastmoney.com/news,002392,891473522.html",2019-12-12 13:51:31,跳水了，
聪明人在一起，说人话,"https://guba.eastmoney.com/news,002392,891450667.html",2019-12-12 13:03:00,聪明人在一起，说人话
不要抱太大希望，它只有跌。,"https://guba.eastmoney.com/news,002392,891433954.html",2019-12-12 11:28:28,不要抱太大希望，它只有跌。
时间不多了，兄弟们赶快清仓。,"https://guba.eastmoney.com/news,002392,891400285.html",2019-12-12 10:25:59,时间不多了，兄弟们赶快清仓。
怎么天天绿？？？？？,"https://guba.eastmoney.com/news,002392,891374575.html",2019-12-12 09:46:06,怎么天天绿？？？？？
看来传闻不是空穴来风，必有隐情未公布,"https://guba.eastmoney.com/news,002392,891369179.html",2019-12-12 09:38:37,看来传闻不是空穴来风，必有隐情未公布
跌停吗？先跑为净,"https://guba.eastmoney.com/news,002392,889887314.html",2019-12-04 09:16:17,"跌停吗？
先跑为净"
资金链断裂，嘻嘻嘻嘻，裤衩都没得卖喽！,"https://guba.eastmoney.com/news,002392,891333808.html",2019-12-11 23:21:24,资金链断裂，嘻嘻嘻嘻，裤衩都没得卖喽！
当下不是买入时段,"https://guba.eastmoney.com/news,002392,891332213.html",2019-12-11 23:00:44,当下不是买入时段
北京利尔12月11日资金揭秘,"https://guba.eastmoney.com/news,002392,891281035.html",2019-12-11 16:07:52,"





今日北京利尔主力净流入额达-198.49万元，净占比-12.37%，
其中超大单净流入额0.00元,净占比0.00%，
大单净流入额-198.49万元，净占比-12.50%。







































北京利尔资金流向数据

类型	流入(万元)	流出(万元)
超大	0.00	0.00
大单	296.21	-494.70
中单	459.35	-457.02
小单	831.83	-635.68




资金解读





北京利尔收盘涨幅0.00%，
其中，成交最活跃的价格分别为3.55、3.54、3.56，成交密集的手数区间分布于300-500、500-700、200-300手，中单介入居多。











成交活跃统计


9:30-15:00成交均价3.55













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
3.55	785000	1229400	17.38%	27.23%
3.54	44800	879800	0.99%	19.48%
3.56	554000	323300	12.27%	7.16%
3.57	495200	112600	10.97%	2.49%
3.58	84600	0	1.87%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
300-500	167400	65000	335	130
500-700	119700	108900	171	156
200-300	86700	132900	289	443
700-1000	0	168100	0	168
1000-1500	100000	0	67	0




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































材料行业成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	300325	德威新材	3.77%	709.10万
2	002669	康达新材	1.00%	651.57万
3	300806	斯迪克	10.00%	561.66万
4	300200	高盟新材	0.71%	518.67万
5	600525	长园集团	0.50%	423.45万
43	002392	北京利尔	0.00%	-198.49万


数据来源:东方财富






展开阅读全文"
