标题,链接,发布时间,内容
停牌没事做，闲下来我们猜猜，假如华泽借壳的话价格会到多少？价格最近的有奖。一等奖,"https://guba.eastmoney.com/news,000693,554503886.html",2016-09-27 00:43:04,停牌没事做，闲下来我们猜猜，假如宝包借壳的话价格会到多少？价格最近的有奖。一等奖：1手华泽股票。二等奖：苹果7一部。三等奖：华为手机一部。（游戏规则走霉运的请走开）谢谢你的合作。
涨墨=5毛狗=老王走狗,"https://guba.eastmoney.com/news,000693,554109487.html",2016-09-26 03:10:19,涨墨=5毛狗=老王走狗
结果兄,"https://guba.eastmoney.com/news,000693,554784669.html",2016-09-27 10:09:40,结果兄，那个不知廉耻、口出狂言、张牙舞爪、身无分文、衣衫褴褛、面黄肌瘦、臭气熏天、菊花爆黄的死人妖又出现了，快快结果了它吧
呵呵呵  各路神仙又出动了,"https://guba.eastmoney.com/news,000693,554082064.html",2016-09-25 23:00:20,浪里个浪 一浪又一浪
复牌,"https://guba.eastmoney.com/news,000693,554860384.html",2016-09-27 13:01:17,你们想，在股东大会前不复牌，有没有人，在开股东大会时，把老王给灭掉
节前有不坏的消息么？,"https://guba.eastmoney.com/news,000693,555036243.html",2016-09-27 20:35:23,节前有不坏的消息么？
解读一下,"https://guba.eastmoney.com/news,000693,554883251.html",2016-09-27 13:49:09,"13:28
【菲律宾关停镍矿产量占总量55.5%】环境部部长Gina Lopez今日宣布40座金属矿山审查结果：20座矿山企业需要接受进一步审查，其中多为镍矿场，10座矿山已经停止生产，10座矿山通过审查，在最终结果公布之前未能通过审查的企业将有7天时间回应审查质询，副部长Leo Jasareno表示关停的镍矿产量将占到菲律宾的55.5%。(上海有色网)"
ST华泽:关于召开2016年第四次临时股东大会的通知,"https://guba.eastmoney.com/news,000693,554421547.html",2016-09-26 18:38:57,"公告日期：2016-09-27
证券代码：000693 证券简称：ST华泽 公告编号：2016-152

成都华泽钴镍材料股份有限公司

关于召开2016年第四次临时股东大会的通知

本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。

重要提示：

1、本次股东大会审议的非独立董事候选人王应虎先生、朱若甫先生，监事候选人朱小卫先生均于2016年5月12日因涉嫌违反证券法律法规，被中国证监会立案调查，目前仍处于立案调查期间。

2、本次股东大会所审议案均采用累积投票方式表决，议案一至议案六为选举非独立董事，根据《公司章程》和《董事会议事规则》的规定，本次非独立董事选举为六选四；议案七至议案十一为选举独立董事，根据《公司章程》和《董事会议事规则》的规定，本次独立董事选举为五选三，独立董事候选人中会计专业人士3名，因此，本次独立董事选举结果中至少包含一位会计专业人士；议案十二至议案十四为选举监事，根据《公司章程》和《监事会议事规则》的规定，本次监事选举为三选二，公司第九届监事会中由职工代表担任的监事孙军平已由公司2016年度职工代表大会选举产生。

3、根据八部委联合发文和证监会的要求，上市公司应当对拟任董事、监事是否为失信被执行人重点关注，因此，2016年9月23日，经查询中华人民共和国最高人民法院网站，本次公司董事及监事候选人中，王应虎先生于2016年9月22日被列为失信被执行人，其他人均不是失信被执行人，公司已将查询结果明确列入各候选人简历中。

一、会议召开的基本情况

1、股东大会届次：2016年第四次临时股东大会

2、召集人：公司董事会

3、成都华泽钴镍材料股份有限公司2016年第四次临时股东大会的召开符合有关法律、行政法规、部门规章、规范性文件和《公司章程》的规定。

4、召开时间：

（1）现场会议：2016年10月12日下午14:00

（2）网络投票：2016年10月11日—2016年10月12日。其中，通过深圳证券

交易所交易系统进行网络投票的时间为2016年10月12日上午9:30-11:30，下午13:00-15:00；通过深圳证券交易所互联网系统投票的具体时间为2016年10月11日15:00至2016年10月12日15:00的任意时间。

5、召开方式：现场投票和网络投票相结合的方式

（1）现场投票：包括本人出席及通过填写授权委托书授权他人出席。

（2）网络投票：公司将通过深圳证券交易所交易系统和互联网投票系统向股东提供网络形式的投票平台，公司股东应在本通知列明的有关时限内通过深圳证券交易所的交易系统或互联网投票系统进行网络投票。

公司股东只能选择上述投票方式中的一种表决方式。同一表决权出现重复投票的以第一次有效投票结果为准。

6、出席会议人员

（1）在公司本次股东大会股权登记日2016年9月28日下午收市时在中国结算深圳分公司登记在册的公司全体股东均有权出席股东大会，并可以以书面形式委托代理人出席会议和参加表决，该股东代理人不必是本公司股东。

（2）公司董事、监事及高级管理人员。

（3）公司聘请的见证律师。

7、召开地点：西安绿地假日酒店

二、会议审议事项

议案一、关于选举王应虎先生为公司第九届董事会董事的议案

议案二、关于选举朱若甫先生为公司第九届董事会董事的议案

议案三、关于选举陈建兵先生为公司第九届董事会董事的议案

议案四、关于选举刘腾先生为公司第九届董事会董事的议案

议案五、关于选举夏清海先生为公司第九届董事会董事的议案

议案六、关于选举杨瑞芹先生为公司第九届董事会董事的议案

议案七、关于选举王满仓先生为公司第九届董事会独立董事的议案

议案八、关于选举李秉祥先生为公司第九届董事会独立董事的议案

议案九、关于选举王培杰先生为公司第九届董事会独立董事的议案

议案十、关于选举顾桥先生为公司第九届董事会独立董事的议案

议案十一、关于选举张莹先生为公司第九届董事会独立董事的议案

议案十二、关于选举朱小卫先生为公司第九届监事会监事的议案

议案十三、关于选举朱军成先生为公司第九届监事会监事的议案

议案十四、关于选举杨源新先生为公司第九届监事会监事的议案

以上议案已经公司第八届董事会第三十七次会议和第八届监事会第……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
ST华泽:第八届监事会第十七次会议决议公告,"https://guba.eastmoney.com/news,000693,554421626.html",2016-09-26 18:39:20,"公告日期：2016-09-27
证券代码：000693 证券简称：ST华泽 公告编号：2016-150

成都华泽钴镍材料股份有限公司

第八届监事会第十七次会议决议公告

本公司及监事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。

成都华泽钴镍材料股份有限公司第八届监事会第十七次会议于2016年9月23日以传真方式召开。公司于2016年9月18日将全部会议材料以专人、传真和电子邮件等方式提交给全体监事；至2016年9月23日15：00时，公司监事会2名监事传回表决票,监事阎建明先生请假。会议的召开符合《公司法》、《深圳证券交易所股票上市规则》和《公司章程》的有关规定。会议审议通过以下议案：

一、审议通过《关于选举朱小卫先生为公司第九届监事会监事的议案》（表决结果：2票同意，0票反对，0票弃权）

朱小卫先生简历见附件。

二、审议通过《关于选举朱军成先生为公司第九届监事会监事的议案》（表决结果：2票同意，0票反对，0票弃权）

朱军成先生简历见附件。

三、审议通过《关于选举杨源新先生为公司第九届监事会监事的议案》（表决结果：2票同意，0票反对和0票弃权）

杨源新先生简历见附件。

以上议案尚需提交股东大会审议。根据《公司章程》和《监事会议事规则》的规定，公司第九届监事会中由职工代表担任的监事孙军平已由公司2016年度职工代表大会选举产生。

特此公告

成都华泽钴镍材料股份有限公司

监事会

2016年9月27日

附件：

监事候选人简历：

朱小卫，男，中国国籍，无境外居留权，1979年生，汉族，西北大学本科学历，2005年至今担任陕西星王企业集团法务部经理。2013年9月至今担任成都华泽钴镍材料股份有限公司监事会主席。朱小卫先生与上市公司或其控股股东及实际控制人不存在关联关系；未持有上市公司股份，不是失信被执行人，2016年7月8日收到深圳证券交易所公开谴责处分。

朱军成，男，中国国籍，无境外居留权，1959年生，汉族，最近五年担任陕西星王企业集团有限公司经营风险监管部经理。朱军成先生与上市公司或其控股股东及实际控制人不存在关联关系；未持有上市公司股份，不是失信被执行人，未受过中国证监会及其他有关部门的处罚和证券交易所的惩戒。

杨源新，男，生于1955年2月，大专文化，先后在成都红旗橡胶厂，聚友实业集团有限公司工作；目前任职成都信息港有限责任公司，担任财务总监。其未持有公司股份，与公司实际控制人不存在关联关系，不是失信被执行人，未受过中国证监会及其他有关部门的处罚和证券交易所的惩戒。


[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
"我又来咯,欢迎光临","https://guba.eastmoney.com/news,000693,554450209.html",2016-09-26 20:28:34,"欢迎欢迎,热烈欢迎"
