标题,链接,发布时间,内容
消息消息好消息,"https://guba.eastmoney.com/news,600141,152292503.html",2015-03-16 09:19:50,消息消息好消息o(^^)o
这股连大盘都涨不过，垃圾不碰！,"https://guba.eastmoney.com/news,600141,152624970.html",2015-03-17 14:36:41,这股连大盘都涨不过，垃圾不碰！
要习业绩不太好的！这股散户太多！,"https://guba.eastmoney.com/news,600141,152611674.html",2015-03-17 14:03:17,要习业绩不太好的！
141原拥有磷矿3亿吨，控制32亿吨，现买入1.2亿吨新控制4亿吨，价值10800亿元。,"https://guba.eastmoney.com/news,600141,152398636.html",2015-03-16 15:12:30,自主算吧。
补补缺口更健康,"https://guba.eastmoney.com/news,600141,152125789.html",2015-03-14 07:37:40,缺口建仓是良策，目前杀进大煎熬。
小单买大单卖出货模式,"https://guba.eastmoney.com/news,600141,151959897.html",2015-03-13 10:54:35,垃圾公司
兴发集团，每一次分红就可怜的几毛钱；每一次矿改就要从市场中融资圈钱，然而当地政府,"https://guba.eastmoney.com/news,600141,152189607.html",2015-03-14 19:26:06,兴发集团，每一次分红就可怜的几毛钱；每一次矿改就要从市场中融资圈钱，然而当地政府也是相当的配合。看似做大做强，其实却观念落后，不想也不敢改革创新，经济始终止步不前。有矿资源优势却不能让老百姓过上好日子，你们以为在A股市场拼命圈钱就能迎合当地政府，想想这样的上市公司还有几年可以混。坚决投反对票。
反弹无量-走人,"https://guba.eastmoney.com/news,600141,151967973.html",2015-03-13 11:14:14,垃圾股
600141:兴发集团关于签订投资框架协议的公告,"https://guba.eastmoney.com/news,600141,152077063.html",2015-03-13 18:43:00,"公告日期：2015-03-14
　　证券简称：兴发集团 证券代码：600141 公告编号：临2015—032

湖北兴发化工集团股份有限公司

关于签订投资框架协议的公告

本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。

一、签订投资框架协议概述

2015年3月13日，湖北兴发化工集团股份有限公司（以下简称“公司”）与远安县人民政府、宜昌吉星投资有限责任公司（以下简称“吉星投资”）、湖北宜都新森源投资有限公司（以下简称“新森源投资”）签署了《投资框架协议书》。公司有意控股收购吉星投资和新森源投资持有湖北吉星化工集团有限责任公司（以下简称“吉星化工”）的股权。本次交易不构成关联交易。

二、交易对方基本情况

宜昌吉星投资有限责任公司成立于2010年4月，位于远安县鸣凤镇万里工业园，法定代表人：向军，注册资本3000万元，主要从事于土地、房产及股权投资。

湖北宜都新森源投资有限公司成立于2011年9月，位于宜都市陆城长江大道电力小区，法定代表人：李赤兵，注册资本800万元，主要从事于小水电站投资，矿山投资；一般企业投资、证券投资咨询服务。

三、交易标的基本情况

湖北吉星化工集团有限责任公司成立于2009年5月，位于远安县万里工业园，法定代表人：杨红新，注册资本1亿元，其中，吉星投资持有55%的股权，新森源投资持有45%的股权。主要从事于黄磷及精细磷化工产品的生产和销售。目前，吉星化工已形成年生产黄磷25000吨、次磷酸钠9000吨、饲料级磷酸三钙7000吨、阻燃剂8000吨的生产规模。同时其持有湖北宜安联合实业有限责任公司(其拥有湖北省远安县杨柳磷矿区麻坪矿段探矿权)26%的股权。

四、投资框架协议主要内容

（一）合同主体

甲方：远安县人民政府

乙方：湖北兴发化工集团股份有限公司

丙方：宜昌吉星投资有限责任公司

丁方：湖北宜都新森源投资有限公司

（二）合作内容

1、为加快磷矿资源和磷化工跨区域重组整合，进一步巩固磷矿资源优势，做大做强磷化工产业，乙方有意控股收购丙方、丁方持有的吉星化工股权，协议各方同意共同推动股权收购工作。吉星化工股权收购完成后，乙方依托当地资源，在甲方大力的支持下积极规划吉星化工后续精细磷化工项目建设。

2、乙方将组织工作专班进驻吉星化工现场进行尽职调查，并适时启动审计、评估工作，协议各方同意将审计评估结果作为股权收购的定价依据。

（三）协议各方承诺的主要内容

1、甲方的承诺

（1）甲方承诺按照远安县招商引资相关文件给予乙方相应的投资优惠政策，包括但不限于项目用地、权证办理、配套设施建设等方面，大力支持乙方入主吉星化工后在远安县做大做强。

（2）甲方承诺不因股东的变更，改变或撤销之前对吉星化工的各项优惠政策，对丙方和丁方的各项优惠政策将自动惠及乙方。

（3）甲方承诺在乙方及吉星化工积极履约投资协议的基础上，支持乙方及吉星化工参与县内磷矿资源整合，积极促成吉星化工合法取得黄柏池、梁坪等磷矿的探矿权和采矿权，并在国家法律法规以及政策允许的范围内，给予乙方和吉星化工更细致的优惠扶持政策。

2、乙方的承诺

乙方承诺签订本意向性协议后，尽快开展股权收购的前期尽职调查以及审计、评估工作。

3、丙方、丁方的承诺

（1）丙方和丁方承诺，其持有吉星化工的股权合法合规，不存在任何权利瑕疵，有权做出任何处置。

（2）丙方、丁方承诺，积极与甲方共同促成吉星化工合法取得黄柏池、梁坪等磷矿的探矿权和采矿权。

五、对公司的影响

本次签署投资框架协议，有利于推动公司磷化工产业跨区域重组整合，争取远安县内优势磷矿资源，做大做强公司磷化工产业，进一步巩固公司在磷化工行业的主导地位。

六、相关说明

本次签署的为意向收购协议，待公司尽职调查、审计和评估工作完成并具备收购条件后，协议各方将签署正式股权转让等相关协议，届时公司将履行相关决策程序。公司将根据本次收购进展情况,及时履行信息披露义务，敬请广大投资者注意投资风险。

特此公告。

湖北兴发化工集团股份有限公司

……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
兴发的一点建议,"https://guba.eastmoney.com/news,600141,152003864.html",2015-03-13 13:36:05,按照今年的分配方案 我觉得这个公司 可能存在财务问题 假账的概率很大 要不不会这么分红的 未分利润就高达2元多
