标题,链接,发布时间,内容
大家请座好、系好安全带、准备起飞、nBFwgZ！,"https://guba.eastmoney.com/news,600029,209116984.html",2015-10-28 14:08:31,大家请座好、系好安全带、准备起飞、nBFwgZ！
看好超大单~,"https://guba.eastmoney.com/news,600029,209112613.html",2015-10-28 13:59:18,
自己的血汗钱，不是借来的，天不怕！,"https://guba.eastmoney.com/news,600029,209102580.html",2015-10-28 13:38:08,1
小散们，别割自己的肉啊！,"https://guba.eastmoney.com/news,600029,209101700.html",2015-10-28 13:36:10,1
国际油价连续大跌，美国再卖战略储备砸油价，这是航空股的特大利好哦！,"https://guba.eastmoney.com/news,600029,209099987.html",2015-10-28 13:32:28,123
强烈推荐大胆买进南航，新一轮上涨即将开启,"https://guba.eastmoney.com/news,600029,208782563.html",2015-10-27 10:21:46,"通过将近3天的大幅调整，南航已经到了一个相对的支撑位置，我们也可以看到，人民币汇率继续在6.34附近波动，双降低并没有带来人民币的大幅贬值。国际油价由50美元下跌至43美元，跌幅超过15%。国际油价大幅下跌，将增厚名航利润。
港股国航上涨：3.6% 南航 上涨：2.5%

强烈推荐，南方航空，第一目标价格9.5-10元"
28日中午收盘 港股南航、国航涨4%左右,"https://guba.eastmoney.com/news,600029,209082291.html",2015-10-28 12:23:09,28日中午收盘 港股南航、国航涨4%左右
今天，南航港股涨，美股高开。,"https://guba.eastmoney.com/news,600029,208972035.html",2015-10-27 22:48:59,今天，南航港股涨，美股高开。
大胆介入,"https://guba.eastmoney.com/news,600029,209066959.html",2015-10-28 11:20:24,大胆介入
东航明天要大涨……得益于东航……明天此股会跟风涨……,"https://guba.eastmoney.com/news,600029,208952272.html",2015-10-27 20:44:47,东航明天要大涨……得益于东航……明天此股会跟风涨……
美国拟出售5800万桶战略储备油,"https://guba.eastmoney.com/news,600029,209009819.html",2015-10-28 09:22:47,民航机场
今天要...?,"https://guba.eastmoney.com/news,600029,209007524.html",2015-10-28 09:13:52,要大涨
美股走高，应该离好消息不远了,"https://guba.eastmoney.com/news,600029,208976696.html",2015-10-27 23:29:53,美股走高，应该离好消息不远了
买了张飞机票，飞出去了，又在天上盘旋，油不要钱？,"https://guba.eastmoney.com/news,600029,208929490.html",2015-10-27 18:26:47,看你们要装多久[不屑]。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
南航什么时候才能给我个惊喜，给我来个重组停牌呢,"https://guba.eastmoney.com/news,600029,208954705.html",2015-10-27 20:58:52,南航什么时候才能给我个惊喜，给我来个重组停牌呢
我说道做到…从来不和We傻子一样……天天踏空南航…跑偏的傻子…,"https://guba.eastmoney.com/news,600029,208952559.html",2015-10-27 20:46:26,"我说道做到…从来不和We傻子一样……天天踏空南航…跑偏的傻子…
大师cmst
东航明天要大涨……得益于东航……明天此股会跟风涨……
东航明天要大涨……得益于东航……明天此股会跟风涨……
2015/10/27 20:44:47南方航空吧"
张学友股神算啥，就一说话不算数的女人。,"https://guba.eastmoney.com/news,600029,208907616.html",2015-10-27 16:18:20,"他说送苹果6S，其实他都不知道苹果6S 长什么样子。他说送汽车，其实他驾照都没有。这是一个女人，每天来忽悠大家。
南航就在这周，破9元，我们拭目以待。今日8.3元，是最佳买入机会。机会不多了。明天可能还会有8.5买入的机会，大家把握吧。"
今天你们还是哭，我还是笑，看我的智慧000816今天牛气冲天,"https://guba.eastmoney.com/news,600029,208792011.html",2015-10-27 10:36:46,.
国航和南航重组的事。,"https://guba.eastmoney.com/news,600029,208930227.html",2015-10-27 18:31:33,"只要看国航跳空缺口不回补就没事。
合并的事有可能是真的。"
自9月21号行情启动以来，截至10月27大盘已经涨了400点，严重滞涨，你7.7,"https://guba.eastmoney.com/news,600029,208922542.html",2015-10-27 17:41:43,"自9月21号行情启动以来，截至10月27大盘已经涨了400点，严重滞涨，你7.76就涨8.63,你就涨8毛！欠我5个涨停板！"
明天涨停！国航合并！,"https://guba.eastmoney.com/news,600029,208701840.html",2015-10-26 21:06:23,明天涨停！国航合并！
还不出来抗大旗啊！！！,"https://guba.eastmoney.com/news,600029,208863260.html",2015-10-27 14:12:36,还不出来抗大旗啊！！！
即然不重组 那美股南方航空大派12.34% ，道底是真是假,"https://guba.eastmoney.com/news,600029,208059534.html",2015-10-23 08:52:47,即然不重组 那美股南方航空大派12.34% ，道底是真是假
在股神的指导下…8.32接回了～…希望挣个保健钱…,"https://guba.eastmoney.com/news,600029,208813042.html",2015-10-27 11:19:00,在股神的指导下…8.32接回了～…希望挣个保健钱…
万手哥，我已建仓，谢谢你的8.45的建仓价，现在可以调头向北了,"https://guba.eastmoney.com/news,600029,208770460.html",2015-10-27 10:00:48,万手哥，我已建仓，谢谢你的8.45的建仓价，现在可以调头向北了
一杯茶，一包烟，一只破股看一天,"https://guba.eastmoney.com/news,600029,208771993.html",2015-10-27 10:03:38,
南航三天一大跌，两天一小跌，就这走势，奇怪为什么吧里还有这么多人唱多，什么用心,"https://guba.eastmoney.com/news,600029,208801103.html",2015-10-27 10:53:31,南航三天一大跌，两天一小跌，就这走势，奇怪为什么吧里还有这么多人唱多，什么用心
快看美股接近涨停！,"https://guba.eastmoney.com/news,600029,208022816.html",2015-10-22 21:40:48,快看美股接近涨停！
到了分批买进时,"https://guba.eastmoney.com/news,600029,208794346.html",2015-10-27 10:40:49,人弃我取
还有多少老韭菜在南航呀，，来报个，说真心话，出了南航随便买其它股都比南航强,"https://guba.eastmoney.com/news,600029,208586245.html",2015-10-26 13:31:37,.
小散们快走今天一定又要跳水,"https://guba.eastmoney.com/news,600029,208781811.html",2015-10-27 10:20:09,舒服
再次买入南方航空,"https://guba.eastmoney.com/news,600029,207099878.html",2015-10-19 10:32:11,预期全年EPS为0.72元，当前买入价8.23元对应的PE为11.43，重申给予“确信买入”评级。
调整中买股票好,"https://guba.eastmoney.com/news,600029,208771956.html",2015-10-27 10:03:30,买
老师，南航，北航如何？值得长期持有吗，一直不上啊,"https://guba.eastmoney.com/news,600029,208739462.html",2015-10-27 07:49:03,"老师，南航，北航如何？值得长期持有吗，一直不上啊
股友2kk8519881
很抱歉，您访问的帖子不存在
很抱歉，您访问的帖子不存在
2015/10/27 0:44:47中粮科技吧"
we傻蛋…离开南航还天天回来唧唧歪歪……一会我还组织伙计骂你…让你娃子像前两天一,"https://guba.eastmoney.com/news,600029,208705823.html",2015-10-26 21:31:47,we傻蛋…离开南航还天天回来唧唧歪歪……一会我还组织伙计骂你…让你娃子像前两天一样不敢说话……你个傻韭菜………
高开，多方败走,"https://guba.eastmoney.com/news,600029,208716385.html",2015-10-26 22:43:40,双降的利好仅仅只带来了个高开低走的效果，实在令人失望。由于自己满仓，所以估计对做空出逃获利回吐的卖方会有偏激的偏见，因而也就不再多说什么了。两市一共成交11000亿，量能不小，从10月19日大盘站上3400以来，这个已是第六个交易日了。利好也出尽了。明天再没有3500的希望，我会先跑出来看看了。久攻不下，大盘必将向比较容易的方向前进，既然3500难度大到根本无力接近，那就是要掉头的时候了。而且我拿的南航主力流出巨大，已经没有向上的希望了。到时候撤退了。这次选南航进入的时机没有问题，进货太急，成交的价位有点问题，卖点到了还是太贪心，操作有点问题，客观上今早没有办法交易也是个问题。好在估计明天还有不必亏钱的卖点。 炒股不是赌博，博傻那是绝对不干的，有了基本面支撑，其实并不太害怕会栽在股灾里，大盘跳水又能把个有足够盈利支撑的个股跌到哪里去呢？坚持先立于不败，少赚点也不是个多大的问题。[点击查看博客原文]
不管南航是否合并，预增业绩也不会让南航太差，最多是随波追流，如果走出独立行情就应,"https://guba.eastmoney.com/news,600029,208718431.html",2015-10-26 23:01:17,"不管南航是否合并，预增业绩也不会让南航太差，最多是随波追流，如果走出独立行情就应该考虑是否有大动作了，相比中国远洋停牌的时间，南航更有优势，远洋在4000点停的吧
东邪8201
高开，多方败走
双降的利好仅仅只带来了个高开低走的效果，实在令人失望。由于自己满仓，所以估计对做空出逃获利回吐的卖方会有偏激的偏见，因而也就不再多说什么了。两市一共成交11000亿，量能不小，从10月19日大盘站上3400以来，这个已是第六个交易日了。利好也出尽了。明天再没有3500的希望，我...
2015/10/26 22:43:40南方航空吧"
做为南航的老韭菜，诚心的说，明天南航会上涨大概5个点附近，收盘只能涨2个点,"https://guba.eastmoney.com/news,600029,208698094.html",2015-10-26 20:43:34,高点一定要卖，这个庄不是好人，很会拉高骗人
装B已经三天，明天可以逆势涨了吗？,"https://guba.eastmoney.com/news,600029,208690010.html",2015-10-26 19:57:46,艹
垃圾！！！,"https://guba.eastmoney.com/news,600029,208698575.html",2015-10-26 20:46:27,垃圾！！！
8.7压盘是什么意思？？？,"https://guba.eastmoney.com/news,600029,208629547.html",2015-10-26 14:59:30,8.70处2万手压盘 6.69有4000手接盘什么意思 横盘好久
600029:南方航空重大事项公告,"https://guba.eastmoney.com/news,600029,206899643.html",2015-10-16 18:49:37,"公告日期：2015-10-17
证券简称：南方航空 证券代码：600029 公告编号：临2015-029

中国南方航空股份有限公司

重大事项公告

本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。

中国南方航空股份有限公司（“本公司”、“公司”）于近日接到控股股东中国南方航空集团公司通知，刘纤因涉嫌受贿罪被立案侦查。

根据相关法律法规及本公司章程，经本公司董事会11名董事一致审议通过，免去刘纤公司副总经理职务。

上述事项不影响本公司正常经营。

特此公告。

中国南方航空股份有限公司董事会

2015年10月16日


[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
近期的涨势情况,"https://guba.eastmoney.com/news,600029,208618575.html",2015-10-26 14:36:53,
没有买卖就没有伤害呵呵！,"https://guba.eastmoney.com/news,600029,208626219.html",2015-10-26 14:52:42,0
大盘跌了你还不出来扛大旗！,"https://guba.eastmoney.com/news,600029,208619243.html",2015-10-26 14:38:20,0
抢筹码的时候到了,"https://guba.eastmoney.com/news,600029,208617431.html",2015-10-26 14:34:27,抢筹码的时候到了
南航最低价，支撑位是，8.58破了就over了,"https://guba.eastmoney.com/news,600029,208617911.html",2015-10-26 14:35:35,"南航最低价，支撑位是，8.58破了就over了
嘉仓嘉错
很抱歉，您访问的帖子不存在
很抱歉，您访问的帖子不存在
2015/10/26 11:23:02南方航空吧"
怎么这波做了航空股了陪了几十斤肉钱,"https://guba.eastmoney.com/news,600029,208614027.html",2015-10-26 14:28:11,怎么这波做了航空股了陪了几十斤肉钱
停牌前突破9的可能性很小,"https://guba.eastmoney.com/news,600029,208584150.html",2015-10-26 13:27:28,南北车出消息当天涨停，后面几天都是下跌调整，公布重组后直接一字板！
牛逼再压一周@！,"https://guba.eastmoney.com/news,600029,208601415.html",2015-10-26 14:02:22,0
哈哈 跳水好,"https://guba.eastmoney.com/news,600029,208594552.html",2015-10-26 13:48:11,
多头被完爆！好样的！,"https://guba.eastmoney.com/news,600029,208589440.html",2015-10-26 13:37:58,加油、加油！！！赶紧跌！！！
万手哥，顶住了，涨不上去，快跌，今天我要建仓,"https://guba.eastmoney.com/news,600029,208585012.html",2015-10-26 13:29:15,万手哥，顶住了，涨不上去，快跌，今天我要建仓
因为人民币贬值吗,"https://guba.eastmoney.com/news,600029,208577764.html",2015-10-26 13:13:36,因为人民币贬值吗
庄不要脸则无敌啊 哎 等着吧！,"https://guba.eastmoney.com/news,600029,208581969.html",2015-10-26 13:23:04,0
主力别太不要脸 大盘连张两天中阳 好意思啊！,"https://guba.eastmoney.com/news,600029,208578988.html",2015-10-26 13:16:33,0
