标题,链接,发布时间,内容
一老掉牙新闻也可以这样跌？,"https://guba.eastmoney.com/news,002155,629443879.html",2017-04-17 10:01:54,"一老掉牙新闻也可以这样跌？
"
狗庄不怕抄底吗,"https://guba.eastmoney.com/news,002155,629455904.html",2017-04-17 10:17:29,狗庄不怕抄底吗
期金站稳1270后，将进入主升浪！,"https://guba.eastmoney.com/news,002155,611690206.html",2017-02-24 17:55:00,期金站稳1270后，将进入主升浪！
主力疯狂出货啊！这是怎么了？,"https://guba.eastmoney.com/news,002155,630241445.html",2017-04-18 17:53:58,主力疯狂出货啊！这是怎么了？
湖南黄金旗下矿山发生事故，湖南安监局扣压了生产许可证,"https://guba.eastmoney.com/news,002155,630240651.html",2017-04-18 17:53:38,"湖南黄金旗下矿山发生事故，湖南安监局扣压了生产许可证
果断出逃"
市场热点逐渐的开始转移，资金逐渐向其他板块活跃,"https://guba.eastmoney.com/news,002155,628890429.html",2017-04-14 18:45:47,"市场热点逐渐的开始转移，资金逐渐向其他板块活跃
"
保龄球下令立即撤离湖南黄金1000股居民,"https://guba.eastmoney.com/news,002155,630239917.html",2017-04-18 17:52:32,保龄球下令立即撤离湖南黄金1000股居民
高开高走直奔14，否则短期麻烦大了！,"https://guba.eastmoney.com/news,002155,629390186.html",2017-04-17 06:59:56,高开高走直奔14，否则短期麻烦大了！
赤峰黄金  要见红的  小湖南 就装逼,"https://guba.eastmoney.com/news,002155,629567638.html",2017-04-17 13:37:59,赤峰黄金要见红的 小湖南 就装逼
低开低走是想大暴跌吗,"https://guba.eastmoney.com/news,002155,628977882.html",2017-04-14 23:48:59,"低开低走是想大暴跌吗
"
四月危机。,"https://guba.eastmoney.com/news,002155,629291584.html",2017-04-16 17:13:03,四月危机。
我果断的割肉了,"https://guba.eastmoney.com/news,002155,630238770.html",2017-04-18 17:48:53,我果断的割肉了
还是买点中金去避避好,"https://guba.eastmoney.com/news,002155,629398633.html",2017-04-17 08:15:38,还是买点中金去避避好
啥意思11.90元要压着.....,"https://guba.eastmoney.com/news,002155,630063020.html",2017-04-18 13:26:31,啥意思11.90元要压着.....
明天低开大胆大仓，同志们,"https://guba.eastmoney.com/news,002155,629844771.html",2017-04-18 00:55:47,明天低开大胆大仓，同志们
跑跑跑 卖掉去买晋亿实业,"https://guba.eastmoney.com/news,002155,630078550.html",2017-04-18 13:46:15,跑跑跑
全部先出来趋势向下，破了12块后启稳再接回来!争取主动。这事只能无招胜有招了。,"https://guba.eastmoney.com/news,002155,629458775.html",2017-04-17 10:20:59,全部先出来趋势向下，破了12块后启稳再接回来!争取主动。这事只能无招胜有招了。
湖金星期一危险了,"https://guba.eastmoney.com/news,002155,628907698.html",2017-04-14 19:43:38,湖金星期一危险了
国际涨，你tm 跌,"https://guba.eastmoney.com/news,002155,629596125.html",2017-04-17 14:24:11,"国际涨，你tm
跌"
短期最大利好或是它,"https://guba.eastmoney.com/news,002155,628899311.html",2017-04-14 19:17:54,"短期最大利好或是它
"
山东黄金好西部黄金先后停牌。奇了怪了。,"https://guba.eastmoney.com/news,002155,629418108.html",2017-04-17 09:28:36,山东黄金好西部黄金先后停牌。奇了怪了。
黄金想做多，先回补,"https://guba.eastmoney.com/news,002155,629522455.html",2017-04-17 11:51:58,"上周黄金收盘1287一线,也成为今天的重要支撑位置,今天黄金高开低走,下方也会测试这一点的支撑力,而地缘政治问题的紧张化,也让黄金得到有效的支撑,短时间内黄金仍为一个多头趋势,今天操作上回撤1287-88一线多,损1284,目标1293-1298
　　
　　　
　　原油还是维持周评给出的操作策略.原油大周期上多头趋势依旧，短期市场因市场供求关系出现了走弱，周四收盘也报收上影线较长到锤子线，对后市的走强有一定的打压，综合来看下周预计先跌后涨的过程，上方关注53.4一线压制，下方关注52.4一线支撑即可。"
《回顾、展望作手在春天等你》.,"https://guba.eastmoney.com/news,002155,629246646.html",2017-04-16 12:07:06,见兔撒鹰，蛇打七寸
财神点金：金价见顶  再不跑就要被套了,"https://guba.eastmoney.com/news,002155,629473571.html",2017-04-17 10:42:12,"不多说，关注本人，可以去看一下昨日的分析。目前金价已见顶，日线、周线在触及压力，目前也是近几年下跌趋势的边沿位置，而且空头能量柱已经开始放量，市场也将迎来做空良机。
伦敦金操作策略：行情反弹1296-1297 空 目标1290-1285-1280 止损1300
财神本人也倾向于目前中长线空单可以进场"
"金老虎：4.11油价三阳初开迎涨声,黄金1253下方接多！","https://guba.eastmoney.com/news,002155,629348923.html",2017-04-16 22:25:52,"金老虎：4.11油价三阳初开迎涨声,黄金1253下方接多！"
调整过程可重点关注这类股,"https://guba.eastmoney.com/news,002155,628909343.html",2017-04-14 19:49:51,"调整过程可重点关注这类股
"
只此一法可以把坚果保龄球清洗出局,"https://guba.eastmoney.com/news,002155,629899619.html",2017-04-18 08:33:50,"早盘以跌停方式开盘，牢牢封死跌停。然后
坚果保龄球血压升高，心率加快，额头上渗出冷汗。然后
坚果保龄球恐慌加剧，痛哭流涕，要死的心都有了。然后
坚果保龄球实在太恐慌了，忍受不了刺激，惨痛割肉出局。然后
主力操盘手脸上露出灿烂的笑容！终于成功了！"
凉快啊，搭上了老董的顺风车,"https://guba.eastmoney.com/news,002155,629317117.html",2017-04-16 19:39:55,"凉快啊，搭上了老董的顺风车
"
不同的行情，有不同的炒股方法！,"https://guba.eastmoney.com/news,002155,628879327.html",2017-04-14 18:12:40,"不同的行情，有不同的炒股方法！
"
美副总统与韩代总统会面 双方确认尽快部署萨德,"https://guba.eastmoney.com/news,002155,629827778.html",2017-04-17 23:37:21,美副总统与韩代总统会面 双方确认尽快部署萨德
002155：湖南黄屎，关于小股东坚果对公司股份进行增持的公告,"https://guba.eastmoney.com/news,002155,629744116.html",2017-04-17 19:57:14,"002155：湖南黄屎，关于小股东坚果对公司股份进行增持的公告
因价差较大，且12.5以上割出的肉肉比大粪还多，因提款需要，经研究决定，对公司股份进行初步增持。
股市有风险，投资需谨慎，照此操作给你带来亏损，本球概无负责，特此公告。"
黄金还在涨，现价买入时很爽的,"https://guba.eastmoney.com/news,002155,629436260.html",2017-04-17 09:50:58,
今天强势涨停,"https://guba.eastmoney.com/news,002155,629915780.html",2017-04-18 09:18:31,今天强势涨停
集合竞价没进郁闷死了.........,"https://guba.eastmoney.com/news,002155,629708178.html",2017-04-17 18:14:54,不行了，走了，今天很无力，好像在出
套人，星期一跳水,"https://guba.eastmoney.com/news,002155,628712010.html",2017-04-14 13:06:13,[失望]
没有融资，湖南黄金就是死猪了,"https://guba.eastmoney.com/news,002155,628778335.html",2017-04-14 14:34:17,哈哈哈。跟中金的差距立马见效。赶紧走人，换。
金子就是金子，发光是迟早的。不离不弃，一直都在。,"https://guba.eastmoney.com/news,002155,630144208.html",2017-04-18 15:01:43,金子就是金子，发光是迟早的。不离不弃，一直都在。
天天大单砸？,"https://guba.eastmoney.com/news,002155,629991482.html",2017-04-18 11:09:38,天天大单砸？
来个万兽哥 砸砸砸使劲砸 跌停爆你局 哈哈哈,"https://guba.eastmoney.com/news,002155,629480537.html",2017-04-17 10:52:52,有意思
牛！真狠！,"https://guba.eastmoney.com/news,002155,629937049.html",2017-04-18 09:53:23,牛！真狠！
置顶湖南黄金旗下矿山安全隐患四伏 瞒报事故涉嫌信披违规,"https://guba.eastmoney.com/news,002155,629826741.html",2017-04-17 23:34:24,"【置顶】湖南黄金旗下矿山安全隐患四伏 瞒报事故涉嫌信披违规
终于有一个大利空了，我实在太恐慌了！唛唛，会不会跌停开盘，我强烈需要割肉！"
阴线怕极了 那阳线也怕吗,"https://guba.eastmoney.com/news,002155,629504613.html",2017-04-17 11:25:29,"阴线怕极了 那阳线也怕吗
"
美国原先还说要拦截中国去南海岛礁船只，最后也不了了之，证明美国也是吃软怕硬，这次,"https://guba.eastmoney.com/news,002155,629223948.html",2017-04-16 08:56:00,美国原先还说要拦截中国去南海岛礁船只，最后也不了了之，证明美国也是吃软怕硬，这次肯定不打了
不看空，跟着做，全仓不空仓。,"https://guba.eastmoney.com/news,002155,630192367.html",2017-04-18 16:16:30,
大盘起来了，加油,"https://guba.eastmoney.com/news,002155,629615376.html",2017-04-17 14:50:37,大盘起来了，加油
狂洗盘，拉升在即，握紧带血筹码。,"https://guba.eastmoney.com/news,002155,630079035.html",2017-04-18 13:47:59,狂洗盘，拉升在即，握紧带血筹码。
