标题,链接,发布时间,内容
周线,"https://guba.eastmoney.com/news,000980,1242929361.html",2022-11-04 10:22:14,"$众泰汽车(SZ000980)$  
今天收周线，
目前来看暴力大阳，
上半周由于还是st，
加上停牌一天，
量能显得有些遗憾，
不过在之前主力的洗盘之下，
效果很明显，
没有大量抛压，
加上铁泰锁仓的共同努力，
铁泰去年上半年的质量是极高的，
有种梦回2021上半年的感觉，
有幸参与过并见证，
大家都是一路并肩作战过来的兄弟，
一起面对未来！
下周量能会更漂亮
好好享受美好时光吧"
如果众泰你拿不住，就退出股市吧，股市不适合你，高手哥一再强调，这是蛟龙出海的走势,"https://guba.eastmoney.com/news,000980,1242965602.html",2022-11-04 10:51:42,$众泰汽车(SZ000980)$  如果众泰你拿不住，就退出股市吧，股市不适合你，高手哥一再强调，这是蛟龙出海的走势，已经打开上升空间，下周翻倍，也才是开胃菜！拿住了，为了这一年多的坚持！兄弟们，不要轻易下车，不然遗憾终生！
热度第2，看看能不能有上次超越茅台的热度，热度上到第1,"https://guba.eastmoney.com/news,000980,1243329928.html",2022-11-05 10:49:42,$众泰汽车(SZ000980)$  热度第2，看看能不能有上次超越茅台的热度，热度上到第1
小倩，你跟姥姥讲道理？,"https://guba.eastmoney.com/news,000980,1243329734.html",2022-11-05 10:46:09,小倩，你跟姥姥讲道理？
哈哈[捂脸]，看着你们这般韭菜真搞笑，昨天怎么意今天的，100万手封单呢，我昨晚,"https://guba.eastmoney.com/news,000980,1241767504.html",2022-11-01 23:31:15,哈哈，看着你们这般韭菜真搞笑，昨天怎么意今天的，100万手封单呢，我昨晚就提醒大家今天必开板，再次预测3号也必开板，放巨量收绿，套一波小散继续站岗，老人坚持了一年看这样无望割肉离场，众泰继续下杀到3块，摘帽这般散户割肉离场，定增落地，拉到5块，然后未来3年维持在4块左右振幅，直至再次带星带帽直至退市，希望我预言验证的那天大家到本条帖子下面继续讨论我的实力，我预判了你们的未来。
大集也上来了，这摘帽行情,"https://guba.eastmoney.com/news,000980,1243328957.html",2022-11-05 10:33:21,大集也上来了，这摘帽行情
不要想太多了,"https://guba.eastmoney.com/news,000980,1243328906.html",2022-11-05 10:32:30,$众泰汽车(SZ000980)$  不要想太多了
卖飞了咋办卖飞了，咋办，今天开板被吓出来了，还有机会没,"https://guba.eastmoney.com/news,000980,1242790756.html",2022-11-03 23:52:57,"$众泰汽车(SZ000980)$  卖飞了咋办
卖飞了，咋办，今天开板被吓出来了，还有机会没"
别瞎说。人家电池的技术就叫“比宁德时代”。有毛病么？,"https://guba.eastmoney.com/news,000980,1243328635.html",2022-11-05 10:28:27,别瞎说。人家电池的技术就叫“比宁德时代”。有毛病么？
不管做电池有没有比宁德时代好。证明众泰在做电池了。股价只会涨不会跌。,"https://guba.eastmoney.com/news,000980,1243328524.html",2022-11-05 10:26:41,$众泰汽车(SZ000980)$  不管做电池有没有比宁德时代好。证明众泰在做电池了。股价只会涨不会跌。
意外在众泰这里就不算意外。,"https://guba.eastmoney.com/news,000980,1243328079.html",2022-11-05 10:19:52,意外在众泰这里就不算意外。
良心企业，千亿市值，回本有望了，就是要在分歧中不断拉升,"https://guba.eastmoney.com/news,000980,1243327644.html",2022-11-05 10:13:15,良心企业，千亿市值，回本有望了，就是要在分歧中不断拉升
如果一直有故事能到多少谁也不知道？,"https://guba.eastmoney.com/news,000980,1243327469.html",2022-11-05 10:10:16,如果一直有故事能到多少谁也不知道？
内部人士那天喝多了说的，你信吗？,"https://guba.eastmoney.com/news,000980,1243327445.html",2022-11-05 10:09:54,内部人士那天喝多了说的，你信吗？
