标题,链接,发布时间,内容
今天才是真正的二次探底,"https://guba.eastmoney.com/news,002176,716040366.html",2017-10-11 10:42:12,今天才是真正的二次探底
垃圾…,"https://guba.eastmoney.com/news,002176,716027687.html",2017-10-11 10:23:27,垃圾…
怎么能跟赣锋学，你有钛铌，赣锋、天齐等都没有。,"https://guba.eastmoney.com/news,002176,716023803.html",2017-10-11 10:17:58,你价低，它们价高；你资源在身边，它们资源在遥远的国外。你是国家的亲儿子，它们连干儿子都不是，你优势占尽，可千万不能跟它们学啰！否则属摔坏了脑袋，丢了夫人又折兵。
汽车股,"https://guba.eastmoney.com/news,002176,716035262.html",2017-10-11 10:34:37,汽车股
请问公司在电动汽车快充和增加续航方面有何,"https://guba.eastmoney.com/news,002176,716034470.html",2017-10-11 10:33:30,"请问公司在电动汽车快充和增加续航方面有何进展？主要技术方向是什么？
江特电机
江特电机：主要通过寻求高性能电池来实现，谢谢。
答复时间 2017-10-12 09:15:00"
我就看你能不能跌到8块,"https://guba.eastmoney.com/news,002176,716030316.html",2017-10-11 10:27:19,我就看你能不能跌到8块
为啥要高开骗人，今天一看高开就没跑,"https://guba.eastmoney.com/news,002176,716021761.html",2017-10-11 10:14:56,为啥要高开骗人，今天一看高开就没跑
在9月25、26日曾经提示过各位小伙伴，此股3天内无法回补跳空向下缺口，则已失去,"https://guba.eastmoney.com/news,002176,716030214.html",2017-10-11 10:27:11,在9月25、26日曾经提示过各位小伙伴，此股3天内无法回补跳空向下缺口，则已失去前期的强势特征，故调整级别应该为周线以上，当前调整目标位为上涨时对应的左肩平台位即13.8元附近，可分批次介入。此股21日发布3季度报告，按照公司公告内容已经在9月底完成了技术改进，锂产能释放应该在4季度，所以不要奢望公司股价会有所表现，时间换取空间为宜！
14元以下越跌越买,"https://guba.eastmoney.com/news,002176,716029304.html",2017-10-11 10:25:47,向下最多到12元，向上可以到30元，时间明年4月份
最佳买入时机了,"https://guba.eastmoney.com/news,002176,716028529.html",2017-10-11 10:24:41,最佳买入时机了
如果说每天产量10吨能够保持，而流动成本占比大的话（主要是矿石、焙烧加热、酸等成,"https://guba.eastmoney.com/news,002176,716350048.html",2017-10-12 09:20:00,【问】如果说每天产量10吨能够保持，而流动成本占比大的话（主要是矿石、焙烧加热、酸等成本），公司可以考虑加配一个回转焙烧窑，并行运行。由于流程是分段的，而固定资产投资占比并不大，没必要进行云母精矿投料爬坡，直接加置前段设备即可，两焙烧窑并行运行，跟进行投料爬坡是等效的，而增加成本并不多。希望您向公司进行反馈 【答】江特电机：谢谢你的建议。¶¶2017-10-12 09:20:00 §
嗯.今天破14.产线同问题了吗?,"https://guba.eastmoney.com/news,002176,716025088.html",2017-10-11 10:19:38,跌跌跌..十月底再入
烂股，锂电股中的垃圾！下跌先锋！,"https://guba.eastmoney.com/news,002176,716023351.html",2017-10-11 10:17:21,烂股，锂电股中的垃圾！下跌先锋！
赶紧跑 赶紧跑,"https://guba.eastmoney.com/news,002176,716022057.html",2017-10-11 10:15:23,赶紧跑 赶紧跑
来猜猜今天能跌几个点，我感觉今天5个点以上,"https://guba.eastmoney.com/news,002176,716006828.html",2017-10-11 09:50:37,来猜猜今天能跌几个点，我感觉今天5个点以上
江特电机让黑贴把股价搞乱了！先查发贴的,"https://guba.eastmoney.com/news,002176,715979602.html",2017-10-11 07:45:41,江特电机让黑贴把股价搞乱了！先查发贴的
跌跌不休呀,"https://guba.eastmoney.com/news,002176,716018032.html",2017-10-11 10:09:16,跌跌不休呀
融资融券就是一个坑爹的东西,"https://guba.eastmoney.com/news,002176,716015917.html",2017-10-11 10:05:54,融资融券就是一个坑爹的东西
