标题,链接,发布时间,内容
申通快递，本人看了很多股票，很多看好近期有较大涨幅，主力为了吸取较大利润，都会在,"https://guba.eastmoney.com/news,002468,967101588.html",2020-09-23 12:24:00,申通快递，本人看了很多股票，很多看好近期有较大涨幅，主力为了吸取较大利润，都会在中部做个t，在低部吸回来，上周单利润就有12个点，本周主力才咋10个点出去，手里还有2个点盈利，而这10个点估计都是在左手导右手，等待的就是给大家造成利好出货现象，低价吸筹码，等待国庆拉高一大波，每到国庆物流行业都有一大波行情，拿好筹码，15已经很低了，最多14.77就是底部，估计也到不到，就会拉升。昨天今天，我加了3层仓位。如果在跌我就要感谢主力给我低价筹码，继续加仓。估计国庆后，能挣30个点，大家拭目以待。还有如果手里筹码不多的，个人建议你们逢低加仓，逢高卖半仓，这样做t不会亏，能挣很多。我也在这样操作，逻辑就是早上大跌要狂买，早上大涨要卖一半，尾盘接回来。拿好筹码，国庆起飞。
股价严重超标要下跌到PE30倍合理区域去的,"https://guba.eastmoney.com/news,002468,967104207.html",2020-09-23 12:37:16,农业银行PE5倍、农业银行也要恢复到PE30倍去的。
两天10个点不回本就不走了！奈奈迪,"https://guba.eastmoney.com/news,002468,967118722.html",2020-09-23 13:20:21,两天10个点 不回本就不走了！奈奈迪
一万多个快递了，竞然没有一个是申通的！大多是中通与韵达，为什么申通营收差不多？,"https://guba.eastmoney.com/news,002468,965437902.html",2020-09-16 23:08:42,一万多个快递了，竞然没有一个是申通的！大多是中通与韵达，为什么申通营收差不多？
快递服务垃圾。股价更垃圾。给顺丰提鞋都不配,"https://guba.eastmoney.com/news,002468,967068325.html",2020-09-23 11:02:24,快递服务垃圾。股价更垃圾。给顺丰提鞋都不配
港仔前天进几千万，然后昨天跑1.3亿多。割的真快。难道是变相出货？？？,"https://guba.eastmoney.com/news,002468,967096165.html",2020-09-23 11:56:22,港仔前天进几千万，然后昨天跑1.3亿多。割的真快。难道是变相出货？？？
跌停再来100手,"https://guba.eastmoney.com/news,002468,967108869.html",2020-09-23 13:02:03,跌停再来100手
这二天有二个快递到，一个申通一个顺丰。先说申通的是一件补发货，微信公众号里面没有,"https://guba.eastmoney.com/news,002468,967098334.html",2020-09-23 12:06:12,这二天有二个快递到，一个申通一个顺丰。先说申通的是一件补发货，微信公众号里面没有流程信息，问了单号查询后得知货到了，但申通不打电话直接扔快递柜，你去取直接告诉你超时收取保管费投诉没有回复。再说顺丰，也是朋友送的东西朋友下单后我这里第一时间公众号里已经有提示了。看到信息是第二天12点预计到达，然9点半业务员已经来电话说家中无人问什么时候方便再来，约定的时间再次上门，签收都是电子签名，态度也很好，这个就是申通跌的原因之一吧
这公司像倒闭了一样一个快递7天了还送不到你们敢信吗,"https://guba.eastmoney.com/news,002468,967104608.html",2020-09-23 12:39:25,这公司像倒闭了一样 一个快递7天了还送不到 你们敢信吗
怎么不调查申通的，这几天的交易一定有鬼有内幕,"https://guba.eastmoney.com/news,002468,967105435.html",2020-09-23 12:43:49,怎么不调查申通的，这几天的交易一定有鬼有内幕
今天能红一波？,"https://guba.eastmoney.com/news,002468,967014322.html",2020-09-23 09:56:40,今天能红一波？
假如淘宝货全部让申通送还差不多，如果没有这种合作，建议换股002223,"https://guba.eastmoney.com/news,002468,967101026.html",2020-09-23 12:20:16,假如淘宝货全部让申通送还差不多，如果没有这种合作，建议换股002223
看看科创信息的出利好的走势，这才是正常嘛，一些庄家或者大户，或者老鼠仓，把这个股,"https://guba.eastmoney.com/news,002468,967100741.html",2020-09-23 12:19:09,看看科创信息的出利好的走势，这才是正常嘛，一些庄家或者大户，或者老鼠仓，把这个股搞的乌烟瘴气，格局太小
大股东套现怎么被理解成利好了？,"https://guba.eastmoney.com/news,002468,967043192.html",2020-09-23 10:29:47,大股东套现怎么被理解成利好了？
港仔进不少呢，昨天还不自救？？,"https://guba.eastmoney.com/news,002468,966791336.html",2020-09-22 13:36:26,港仔进不少呢，昨天还不自救？？
国庆电商双节来临，快递旺季，都拿好筹码就行，庄家故意洗盘手法而已,"https://guba.eastmoney.com/news,002468,967075729.html",2020-09-23 11:12:12,国庆电商双节来临，快递旺季，都拿好筹码就行，庄家故意洗盘手法而已
这就悄悄得改了？也没个声明致歉什么的？,"https://guba.eastmoney.com/news,002468,967061399.html",2020-09-23 10:54:03,这就悄悄得改了？也没个声明致歉什么的？
15以上我是不会入的,"https://guba.eastmoney.com/news,002468,967051379.html",2020-09-23 10:38:56,上次16入的被套怕了
申通估计要回到4块钱的股价[大笑][大笑][大笑][大笑][大笑][大笑],"https://guba.eastmoney.com/news,002468,967052695.html",2020-09-23 10:40:44,申通估计要回到4块钱的股价
阿里增持哪个公司，该公司就狂跌！阿里系纯属吸血鬼！专业坑杀广大中小散户！,"https://guba.eastmoney.com/news,002468,967011070.html",2020-09-23 09:51:58,阿里增持哪个公司，该公司就狂跌！阿里系纯属吸血鬼！专业坑杀广大中小散户！
申通股价最少要达到20元才合理，每年快递最大流量是十月至一月这三个月！阿里行价权,"https://guba.eastmoney.com/news,002468,966980369.html",2020-09-23 08:56:18,申通股价最少要达到20元才合理，每年快递最大流量是十月至一月这三个月！阿里行价权不是20.8元吗
阿里收购申通的行权价格是21元，真不如现在15元多从二级市场购买！,"https://guba.eastmoney.com/news,002468,966965344.html",2020-09-23 06:53:34,阿里收购申通的行权价格是21元，真不如现在15元多从二级市场购买！
必破14再加仓[呲牙][呲牙][呲牙][呲牙][呲牙],"https://guba.eastmoney.com/news,002468,967001217.html",2020-09-23 09:41:12,必破14 再加仓
32亿买了百分之10的股份，很明显对应的市值320，对应的股价是21块,"https://guba.eastmoney.com/news,002468,966968590.html",2020-09-23 07:35:53,32亿买了百分之10的股份，很明显对应的市值320，对应的股价是21块
自己去搜搜最近的新闻阿里35亿增持申通,"https://guba.eastmoney.com/news,002468,967097591.html",2020-09-23 12:02:47,自己去搜搜最近的新闻阿里35亿增持申通
双十一快递会涨，打压一下洗盘充分后会大涨！！！,"https://guba.eastmoney.com/news,002468,966908431.html",2020-09-22 19:24:11,双十一快递会涨，打压一下洗盘充分后会大涨！！！
看来申通快递准备跌到回购目标价顶部的一半才到底，这个坑挖的深，申通是只大牛股这个,"https://guba.eastmoney.com/news,002468,966918032.html",2020-09-22 20:30:07,看来申通快递准备跌到回购目标价顶部的一半才到底，这个坑挖的深，申通是只大牛股这个哥们有什么见解，幸亏我昨天减了一半
阿里山的姑娘美如水丫，阿里山的姑娘美如水……,"https://guba.eastmoney.com/news,002468,967095649.html",2020-09-23 11:54:34,阿里山的姑娘美如水丫，阿里山的姑娘美如水……
…！每股8.6元，你看我们散户现在每股多少钱,"https://guba.eastmoney.com/news,002468,966963094.html",2020-09-23 06:21:00,…！每股8.6元，你看我们散户现在每股多少钱
申通今天表现比圆通不知拉圾多少倍，公告股东大会通过的3亿元回购公司股票，价格不超,"https://guba.eastmoney.com/news,002468,966933927.html",2020-09-22 22:09:55,申通今天表现比圆通不知拉圾多少倍，公告股东大会通过的3亿元回购公司股票，价格不超过24元，公告阿里收购25%！股价竞然大跌10%
怎么算的，增持总股本的四分之一。是60多个亿，15元多。还8元。总市值240亿多,"https://guba.eastmoney.com/news,002468,966966349.html",2020-09-23 07:07:59,怎么算的，增持总股本的四分之一。是60多个亿，15元多。还8元。总市值240亿多
阿里收购垃圾申通是给中通，顺丰等1线快递公司看的，就是你们不听话随时扶持垃圾快递,"https://guba.eastmoney.com/news,002468,966980263.html",2020-09-23 08:54:30,阿里收购垃圾申通是给中通，顺丰等1线快递公司看的，就是你们不听话随时扶持垃圾快递，所以阿里暂时不会全部收购， 到了那天中通，顺丰 真的不听话了可能全额收购 自己告快递
有本事砸到14.2吗？,"https://guba.eastmoney.com/news,002468,967095605.html",2020-09-23 11:53:28,有本事砸到14.2吗？
快递是个好行业。是个长期造福便利的行业。就申通本身而言，没什么问题，是否表明是机构对阿里的态度呢？,"https://guba.eastmoney.com/news,002468,966996957.html",2020-09-23 09:37:23,快递是个好行业。是个长期造福便利的行业。就申通本身而言，没什么问题，是否表明是机构对阿里的态度呢？继续看好申通是因为快件同类对比中，申通的服务性还是优质的。
快跑吧，内部明显有问题。,"https://guba.eastmoney.com/news,002468,967053621.html",2020-09-23 10:43:12,这几个月一直关注着这支股票。一直大单净流出累计走了多少个亿了都。庄家不知道为什么早就一点点全撤了，小拉小撤，大拉大撤。被坑了咱得认
"中秋和国庆，临近双11，阿里最大股东,概念真他么多,估计11月份能翻倍，阿里上市天下无敌","https://guba.eastmoney.com/news,002468,967083456.html",2020-09-23 11:23:56,中秋+国庆+临近双11+阿里最大股东，概念够多了，11月份最少翻倍，做长线的不用慌，注意低吸，做短线的可以月底左右卖个好价格
