标题,链接,发布时间,内容
A股“贾跃亭”知多少？华昌达创始人套现出国质权人被坑,"https://guba.eastmoney.com/news,300104,941294650.html",2020-06-24 23:55:32,"来源：新京报
　　一度沉寂的湖北十堰市上市公司华昌达，近日，因公司第三大股东王欢玲的“不间断”减持，引起资本市场关注。
　　据华昌达6月23日公告，公司持股 5%以上股东王欢玲计划拟以大宗交易或集中竞价交易方式在未来六个月内减持公司不超过11943668股公司股票，占公司总股本不超过2%。十几日前的6月11日，王欢玲还在华昌达事先未公告前提下，偷偷减持了公司100万股股票，减持均价3.94元/股。
　　值得瞩目的是王欢玲的身份。今年5月11日，王欢玲刚刚通过司法拍卖的方式竞得被法院拍出的、此前由公司第一大股东、前实际控制人颜华持有4000万股公司股份，并于6月10日才完成交割。
　　另外，这4000万股票原本就是颜华质押给王欢玲的股票，交易时间发生在2017年9月末。因颜华至今未能偿还借款，王欢玲一纸诉状递交到法院，并由法院将上述股票查封且执行拍卖。在无他人出价的情况下，最终又被王欢玲以底价拍得。
　　记者梳理相关公告发现，王欢玲减持上很大概率是被颜华“套路”后面对暴跌的股价无奈的“割肉”之举。
　　2017年11月，距离刚刚质押完这笔股票不到两月，颜华即远遁国外至今未归。其走后留给华昌达则是一地鸡毛：债务纠纷、商誉频繁暴雷，股价也是连续走低。数据显示，2017年11月1日，华昌达股价为17.12元/股，目前华昌达股价仅剩下3.66元/股，跌幅高达78%。
　　连续抛售的股东是谁？原来的质权人成了接盘侠，被迫当了第三大股东，损失惨重
　　相关公告显示，王欢玲最终成为公司第三大股东缘起于华昌达创始人颜华即将“离场”前的一次股票质押。
　　2017年9月28日，颜华一天时间内质押了三笔股票，其中最大的一笔质押给了王欢玲，共计4000万股，占颜华当时所持股份数的24.34%。
　　据了解，此时的颜华已经准备“离场”。除了质押这三笔股票外，在这前后，颜华已将手中能质押的股票全部质押完毕。公告显示，截至2017年10月16日，颜华已经质押了1.62亿股，占其持有华昌达总股份的98.79%。这之后，颜华即开始筹划出境。根据其前妻罗惠此前接受媒体采访时表述，颜华离境时间为2017年11月15日，至今未归。
　　因为手中质押物这部分股票市值暴跌，王欢玲损失惨重，成为接盘侠。
　　在颜华离境后不久，华昌达各项危机突然集中爆发，股价也由此一泻千里。根据数据统计，颜华质押股票给王欢玲当天(2017年9月28日)，华昌达在二级市场的股价为20.31元/股，而到6月23日收盘，华昌达股价仅剩下3.66元/股，跌幅高达82%。
　　如前所述，王欢玲通过法院拍卖下这部分被质押的股票后，随着今年6月10日，上述股票正式完成过户，王欢玲也由此晋身华昌达第三大股东。
　　按照市面上质押股票一般采取折价比例5折计算，王欢玲接手的股票价格约为10.15元/股，按照当前股价计算，王欢玲大约损失了2.6亿元(不含利息费用)。
　　股东连续减持背后，华昌达 “一地鸡毛”
　　去年亏完上市来9年净利润，商誉暴雷，诉讼缠身
　　在拿下公司4000万股份后，王欢玲便选择立刻抛售其手中股票。
　　股票完成过户的第二天，王欢玲即在华昌达事先未公告前提下，减持了公司100万股股票，减持均价3.94元/股。6月23日，华昌达披露公告，王欢玲计划在未来半年内减持公司1194万股股票，占公司总股本不超过2%。
　　这自然与华昌达并不光明的前景有关。
　　颜华留给华昌达的是“一地鸡毛”——债务危机、资产减值暴雷，以及主营业务疲软。
　　2017年12月份开始，华昌达陆续收到法院签发的《民事裁定书》，均为颜华个人信贷问题产生的债务诉讼。根据事后统计，颜华及前妻罗慧总共负债近30亿元。而在30亿债务中，还包含有颜华通过伪造公司印章，假借公司名义骗取的2亿元个人贷款，双方纠纷延续至今。
　　因债务问题，华昌达自身也陷入多起诉讼，其子公司上海德梅柯汽车装备制造有限公司、湖北德梅柯焊接装备有限公司、西安龙德科技发展有限公司、沈阳慧远自动化设备有限公司等全部股权或部分股权也被司法冻结。
　　除留下一屁股债外，颜华早年一系列并购活动留下的商誉资产，也开始陆续暴雷。
　　根据华昌达4月29日晚披露的《2019年主要经营业绩》(未审计，以下简称《经营业绩》)，2019年，公司归属于上市公司股东的净利润大幅亏损15.42亿元，创下自2011年上市以来的最大年度亏损，并超过上市以来的全部净利润之和。
　　公告显示，信用减值损失和资产减值损失是华昌达在2019年巨幅亏损的最重要原因之一。其当年信用减值损失9630.52万元，资产减值损失为6.16亿元(其中商誉减值为值达3.53亿元)。此外，公司当年还因输了官司计提了或有负债3.81亿元。
　　从基本面上看，华昌达主营业务亏损趋势很难在未来一段时间得到扭转，最终反映到股价上仍是跌跌不休。今年一季度，华昌达营业收入为3.8亿元，同比增加4.66%，归属于母公司股东的净利润为-5706.94万元，同比下滑39.06%。
　　与此同时，华昌达的流动性问题仍横亘在上市公司面前。今年3月底，华昌达共有货币资金1.84亿元，而其流动负债却高达20.1亿元，其中短期借款是5.643亿。
　　套现、伪造公章借款合计超30亿，颜华成第二个“贾跃亭”？
　　颜华与贾跃亭前后脚出国，同样至今未归，且留下了一地鸡毛。
　　1993年，颜华毕业于武汉理工大学机械系机械设计与制造专业，毕业后进入东风汽车工作。2003年，华昌达与罗慧创办十堰华昌达科工贸有限公司，主营业务为汽车及工程机械行业成套自动化生产设备的总承包商，即华昌达前身。2011年，二人带领公司成功在创业板上市。
　　受车市不景气等因素影响，上市之后，华昌达很快面临业绩下滑的场面。眼看主业不振，华昌达只得选择了对外扩张来维持业绩。
　　2014年，华昌达用股权加现金的方式，收购了上海德梅柯汽车装备制造有限公司(德梅柯)100%的股权。其后，华昌达又收购了西安龙德、美国DMW、 W&H Corp。 DMW等公司部分或全部股权。
　　频繁并购增厚华昌达利润同时，公司股价也随之起飞。数据显示，2014年-2016年，两年时间内，公司股价涨了8倍。同时，颜华与罗慧趁机多次减持，仅在2016年6月便合计套现8.63亿元。
　　减持同时，颜华与罗慧还质押股权套现。截至2017年10月16日，颜华已经质押了1.62亿股，占其持有华昌达总股份的98.79%；罗慧质押了1440万股，占其持有公司股份总数的99.46%。按当时股票价格估算，颜华、罗慧从质押权人处最少应拿走了18.17亿元。
　　另加上此前减持金额，颜华、罗慧在资本市场已经套现走了27亿。
　　不仅如此，颜华还伪造公章及相关手续，以上市公司名义进行了大量借款。仅2016年7月，国创资本名义借给上市公司，实际转至颜华账上的资产便高达2亿元。另据不完全统计，颜华实际冒用公司名义对外借款本息接近5亿元。
　　此后，颜华和罗慧开始准备“离境”事宜。据其前妻罗慧透露，颜华已于2017年11月15日离境，理由为国外治病，至今未归。
（文章来源：新京报）[点击查看原文]
#热点追踪#
展开阅读全文"
我是中弘3过来看热闹,"https://guba.eastmoney.com/news,300104,941410452.html",2020-06-26 12:13:28,我是中弘3 过来看热闹
照这样跌下去会跌成负数的，到那时钱赔没了还要往里搭钱。[大笑][大笑][大笑],"https://guba.eastmoney.com/news,300104,941244357.html",2020-06-24 17:23:29,照这样跌下去会跌成负数的，到那时钱赔没了还要往里搭钱。
家里一套房子，两百多万卖掉了，今天进去200万，今天回老家了，家里还有两亩地，用,"https://guba.eastmoney.com/news,300104,941061486.html",2020-06-24 10:20:24,家里一套房子，两百多万卖掉了，今天进去200万，今天回老家了，家里还有两亩地，用一生奋斗的财富赌一把，输了继续种地，赢了一辈子不用种了
功劳,"https://guba.eastmoney.com/news,300104,941559926.html",2020-06-28 13:58:06,人才市场又多了28万求职大军~~~
乐视退:2019年度股东大会会议决议公告,"https://guba.eastmoney.com/news,300104,941244473.html",2020-06-24 17:24:24,"公告日期：2020-06-24


证券代码：300104 证券简称：乐视退 公告编号：2020-044

乐视网信息技术（北京）股份有限公司



2019 年度股东大会会议决议公告



本公司及其董事会全体成员保证信息披露的内容真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。



特别提示：



1、2020 年 6 月 2 日，乐视网信息技术（北京）股份有限公司（以下简称“公

司”）董事会以公告方式向全体股东发出《关于召开 2019 年度股东大会通知的公

告》（公告编号：2020-034），2020 年 6 月 18 日在巨潮资讯网披露了《关于召开

2019 年度股东大会的提示性公告》（公告编号：2020-042）；



2、本次股东大会出现否决议案，议案 9 同意股数占出席本次会议非关联股

东（股东代理人）所持有效表决权未过半数，议案 9 未审议通过；



3、本次股东大会未涉及变更前次股东大会决议的情形。



一、 会议召开和出席情况



1、会议召开的情况



公司本次会议由第四届董事会召集，以现场和网络相结合的方式于 2020 年

6 月 24 日召开，其中现场会议于 2020 年 6 月 24 日上午 8：00 在北京市朝阳区

姚家园路 105 号乐融大厦会议室召开，会议由董事长刘延峰先生主持。



本次会议通过深圳证券交易所交易系统进行网络投票的具体时间为 2020 年

6 月 24 日上午 9:30-11:30，下午 13:00-15:00；通过深圳证券交易所互联网投票系

统投票的具体时间为 2020 年 6 月 24 日 9:15 至 15:00 期间的任意时间。



本次会议的召集与召开符合《中华人民共和国公司法》、《上市公司股东大会规则》等法律、法规和规范性文件和《乐视网信息技术（北京）股份有限公司章程》的有关规定。



2、会议出席情况



（1）出席会议的总体情况



截至本次股东大会股权登记日 2020 年 6 月 15 日，公司总股本 3,989,440,192

股，股东出席的总体情况如下：

股东出席的总体情况：



通过现场和网络投票的股东 379 人，代表股份 378,828,349 股，占上市公司

总股份的 9.4958％。



其中：通过现场投票的股东 4 人，代表股份 1,168,400 股，占上市公司总股

份的 0.0293％。



通过网络投票的股东 375 人，代表股份 377,659,949 股，占上市公司总股份

的 9.4665％。

中小股东出席的总体情况：



通过现场和网络投票的股东 378 人，代表股份 37,406,135 股，占上市公司总

股份的 0.9376％。



其中：通过现场投票的股东 4 人，代表股份 1,168,400 股，占上市公司总股

份的 0.0293％。



通过网络投票的股东 374 人，代表股份 36,237,735 股，占上市公司总股份的

0.9083％。



二、 议案审议和表决情况



经大会审议，以现场和网络投票方式表决通过了以下议案：

议案 1.00 审议关于《2019 年度董事会工作报告》的议案



同意 342,696,994 股，其中，中小股东同意 1,274,780 股。表决同意总票数

占出席会议所有股东所持股份的 90.4623%。



本议案经出席本次股东大会的股东（包括股东代理人）有效表决权的 1/2 以

上审议通过。

议案 2.00 审议关于《2019 年年度报告》及《2019 年年度报告摘要》的议案



同意 342,957,894 股，其中，中小股东同意 1,535,680 股。表决同意总票数

占出席会议所有股东所持股份的 90.5312%。



本议案经出席本次股东大会的股东（包括股东代理人）有效表决权的 1/2 以

上审议通过。

议案 3.00 审议关于《2019 年度财务决算报告》的议案



同意 342,946,794 股，其中，中小股东同意 1,524,580 股。表决同意总票数

占出席会议所有股东所持股份的 90.5283%。



本议案经出席本次股东大会的股东（包括股东代理人）有效表决权的 1/2 以

上审议通过。

议案 4.00 审议关于《2019 年度利润分配》的议案



同意 343,008,694 股，其中，中小股东同意……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
乐视退市同样有巨大的阴谋！,"https://guba.eastmoney.com/news,300104,941556006.html",2020-06-28 13:05:19,乐视退市同样有巨大的阴谋！
Yt是一个普通企业家，不以成败论定结论，都有犯错的时候，你怕你一生不犯错误。时间,"https://guba.eastmoney.com/news,300104,941485970.html",2020-06-27 13:01:14,Yt是一个普通企业家，不以成败论定结论，都有犯错的时候，你怕你一生不犯错误。时间会证明有些企业家天生就是企业家，注定为社会进步奠定基石，加油Yt
乐视网下周三大看点,"https://guba.eastmoney.com/news,300104,941535090.html",2020-06-28 08:10:17,"第一，商标拍卖。
第二，能否打开跌停？
第三，半年报预告何时出？
其实最重要的还是半年报，决定着乐视网是否彻底嗝屁着凉的大致时间。"
这个公司消失了对经济有什么影响？然并卵，所以这公司完蛋是妥妥的了，都不要瞎想了，,"https://guba.eastmoney.com/news,300104,941518241.html",2020-06-27 23:04:53,这个公司消失了对经济有什么影响？然并卵，所以这公司完蛋是妥妥的了，都不要瞎想了，买这个还不如买长生
