标题,链接,发布时间,内容
就爱这口,"https://guba.eastmoney.com/news,600238,970254756.html",2020-10-12 23:07:17,就爱这口
肯定搞免税店,"https://guba.eastmoney.com/news,600238,970064106.html",2020-10-12 10:46:47,肯定搞免税店
椰岛白酒，口感不错,"https://guba.eastmoney.com/news,600238,970213329.html",2020-10-12 19:05:20,椰岛白酒，口感不错
ST椰岛：主力资金净流入290，净占比0.01%（10-12）,"https://guba.eastmoney.com/news,600238,970180263.html",2020-10-12 15:47:44,"ST椰岛2020年10月12日收报4.61元，涨跌幅1.77%，换手率0.24%。当日该股主力资金流入21.42万元，流出21.39万元，主力净流入290元。当日散户资金流入448.31万元，流出448.34万元，散户净流出291元。资金流向分布情况如下图：


ST椰岛近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
ST椰岛今日主力资金流向两市排名2398/4042，近五日内该股主力资金总体呈流出状态，五日共净流出200.84万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50万股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万元的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
椰岛酒,"https://guba.eastmoney.com/news,600238,970140108.html",2020-10-12 14:13:17,椰岛酒
椰岛酒厂，好,"https://guba.eastmoney.com/news,600238,969970478.html",2020-10-11 20:41:00,椰岛酒厂，好
快讯｜ST椰岛：要积极与国际知名白兰地、威士忌、利口酒等洋酒品牌合作,"https://guba.eastmoney.com/news,600238,969773893.html",2020-10-09 16:07:26,"财经网产经讯 10月9日下午，ST椰岛官方公众号发布《椰岛集团第四季度开工寄语》。
财经网产经注意到，在这篇推送中，董事长冯彪提到，今年下半年公司加大了聚焦酒业和食品饮料的力度，有计划有步骤地收缩战线，把房地产、体彩、赛马等板块逐渐收缩，把主要资源都集中到酒业和食品饮料……牢牢地守住酒业和食品饮料两块主阵地。
未来公司一是做好酒业大文章，利用公司资源优势以及在行业内的影响力，积极主动与国际知名的白兰地、威士忌、利口酒等洋酒品牌进行全方位合作，赢得先机；二是突破食品饮料业务传统的发展思维，创新业务模式，引入国际知名品牌，利用海南丰富的物产资源强强合作，打开食品饮料发展的新局面。
图片来源：椰岛酒业公众号截图
(编辑：林辰)
（来源：财经网的财富号 2020-10-09 16:07）[点击查看原文]
#公司研究#"
中秋国庆快到了，也是送礼旺季，为什么看不到椰岛旗下品牌酒在直播上销售，是不是应该,"https://guba.eastmoney.com/news,600238,969773905.html",2020-10-09 15:59:55,"中秋国庆快到了，也是送礼旺季，为什么看不到椰岛旗下品牌酒在直播上销售，是不是应该跟上时代，减少亏损？
海南椰岛
ST椰岛：投资者您好：在线上，公司通过天猫、拼多多、苏宁易购等主要电商平台进行多场次的不定期直播抢购活动。在线下，公司亦举办了多场促销活动，采取多种方式与经销商、消费者进行互动营销。感谢您对公司的关注与支持。
(来自上证e互动)答复时间 2020-10-09 15:59:55"
ST椰岛：主力资金净流出13.82万，净占比-3.75%（10-09）,"https://guba.eastmoney.com/news,600238,969772304.html",2020-10-09 15:59:05,"ST椰岛2020年10月9日收报4.53元，涨跌幅0.00%，换手率0.18%。当日该股主力资金流入20.39万元，流出34.21万元，主力净流出13.82万元。当日散户资金流入338.08万元，流出324.25万元，散户净流入13.82万元。资金流向分布情况如下图：


ST椰岛近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
ST椰岛今日主力资金流向两市排名2434/4041，近五日内该股主力资金总体呈流出状态，五日共净流出225.15万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50万股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万元的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。

"
年底前 加大关注椰岛 个人观点,"https://guba.eastmoney.com/news,600238,969201375.html",2020-10-02 13:24:58,
