标题,链接,发布时间,内容
真爽,"https://guba.eastmoney.com/news,300072,647691872.html",2017-05-26 18:47:42,今年不会再看到40了
久盘不长必然下跌，但不知后事如何！叶檀质疑股价下跌，不该背锅！与下跌相反而行，后,"https://guba.eastmoney.com/news,300072,648042508.html",2017-05-27 18:13:33,久盘不长必然下跌，但不知后事如何！叶檀质疑股价下跌，不该背锅！与下跌相反而行，后事对否？大中小单齐入，诱空进货。
破位，30元见,"https://guba.eastmoney.com/news,300072,648042102.html",2017-05-27 18:10:18,破位，30元见
今天上班不休息，股市休息,"https://guba.eastmoney.com/news,300072,648041720.html",2017-05-27 18:07:48,都纷纷大幅
王亚伟10个亿的货，看怎么出！,"https://guba.eastmoney.com/news,300072,647746337.html",2017-05-26 20:39:54,王亚伟10个亿的货，看怎么出！
大家敢买吗,"https://guba.eastmoney.com/news,300072,648040928.html",2017-05-27 18:05:18,s爱的
走夜路，就别怕撞鬼，自己壮胆有鸟用！！！,"https://guba.eastmoney.com/news,300072,648037904.html",2017-05-27 17:55:55,走夜路，就别怕撞鬼，自己壮胆有鸟用！！！
属于有下跌风险股票,"https://guba.eastmoney.com/news,300072,648034231.html",2017-05-27 17:42:04,属于有下跌风险股票
我的朋友日夜奋斗在三聚的工作岗位上，兢兢业业，埋头苦干，春节后至今已有近半年没有,"https://guba.eastmoney.com/news,300072,647886601.html",2017-05-27 10:06:36,我的朋友日夜奋斗在三聚的工作岗位上，兢兢业业，埋头苦干，春节后至今已有近半年没有回家啦，父母妻儿日夜期盼。然而，一篇做空三聚的文章，让人情何以堪！作者历经大半个月走了3000里路，眼里的北国风光，难道尽是萧索，没有一丝绿意？有谁知道那里凝聚了三聚人多少梦想，怎能仅凭主观nice否定了一切？我叹服的是三聚人团结协作，合作共赢的团队精神和经营理念。我相信三聚，我为三聚加油！
成都澎湖湾=成都祥林嫂，今夜你会不会来？,"https://guba.eastmoney.com/news,300072,648012899.html",2017-05-27 16:25:38,高位看好追高买入，红刊造谣惊慌失措，割肉而逃！忐忑不安，四处百度寻觅三聚环保即将破产理由安慰自己，这就是祥林嫂！而割肉心有不干，诅咒三聚破产外，还要翻本！打算召集家里所有女人，今晚欲卖，兄弟们，今夜你会不会来！
好好理解下A字什么意思[胜利],"https://guba.eastmoney.com/news,300072,648024994.html",2017-05-27 17:11:43,好好理解下A字什么意思
王私募从6元拉到43元，实属不易， 目前出货难了！,"https://guba.eastmoney.com/news,300072,647846170.html",2017-05-27 07:23:42,"王私募从6元拉到43元，实属不易， 目前出货难了！
没办法， 采取无脑暴跌式清仓了，
目前35元， 仍是大赚特赚！老王就是牛 ！"
揭露三聚环保重大丑闻,"https://guba.eastmoney.com/news,300072,648011600.html",2017-05-27 16:20:06,"三聚环保董事长刘雷商业贿赂华夏银行行长马煜及北京市工程设计研究总院项目负责人洪锦，公司三聚环保连续亏损，却以卑鄙手段包装上市，操纵股价，强烈要求这支烂股退市！！还股市一个公平公正的环境！！！！！

三聚环保涉嫌商业贿赂，此次宣称三聚环保没有实际控制人，是当年在大通机电上资本运作手法的翻版应用。

4月14日，三聚环保（300072）新股申购。理财一周报记者调查发现，该公司涉嫌商贿赂。公司上市前夜，将部分股权转让给为公司提供贷款的华夏银行北京世纪城支行行长马煜。

4月14日，三聚环保（300072）新股申购。理财一周报记者调查发现，该公司涉嫌商业贿赂。公司上市前夜，将部分股权转让给为公司提供贷款的华夏银行北京世纪城支行行长马煜。随着调查的深入，一个个黑幕逐渐浮出水面。北京海淀区国投公司总经理刘广明，与另外两个刘姓自然人刘雷、刘明勇通过关联公司控制着三聚环保.


2010-07-27 07:43举报"
三聚环保，周线形态良好，震荡向上已成定局。,"https://guba.eastmoney.com/news,300072,648007052.html",2017-05-27 16:05:43,...
对三聚环保百亿合同之谜的反驳 个人投资者无法考证文章中的一些具体的事例的真伪，但,"https://guba.eastmoney.com/news,300072,648017209.html",2017-05-27 16:43:26,对三聚环保百亿合同之谜的反驳 个人投资者无法考证文章中的一些具体的事例的真伪，但从常理来判断，本人提出以下反驳： 1，文章说：“三聚环保在年报及公告中对重大合同进展却少有详述，外界对项目真实情况知之甚少。” 反驳：简直是睁眼说瞎话，三聚的董秘最敬业的董秘，互动平台几乎有问必答。 2，文章说：“在勃盛项目现场，一位标段负责人对本刊记者表示，“勃盛公司焦化升级项目是在2016年6月份开始施工的，到2016年年底项目进度在50%左右，截至目前（2017年4月中旬），项目整体进度约在50%-60%，估计年底全部完工投产。”该负责人透露的施工进度与据三聚环保披露数据计算出的施工进度存在差异。 反驳：请注意，是一位标段负责人的表示，并不是总工程负责人的表示，标段负责人只能清楚他自己标段的工程进度；一个标段的进度如何能来质疑三聚工程的进度。 3，文章说：“七台河市中级人民法院发布于2015年11月20日的一份执行裁定书称，因“被执行人（隆鹏公司）暂无财产可供执行”，申请人同意终结该案执行程序。而该案的执行金额仅为147万元。何为“被执行人暂无财产可供执行”呢？七台河市中级人民法院工作人员对本刊记者解释称，“（被执行人）没有资产可供执行，暂时找不着财产，它账户上没钱，没有车辆这样的动产了。” 反驳：隆鹏公司作为当地政府支持的集团公司，员工达千人以上的公司，竟然连147万元的流动资金都没有，有人会相信吗？难道他们公司都不用发工资吗？而且连一部车辆都没有，有人相信吗？ 4，文章说：“一篇名为《悬浮床加氢：煤制油新势力？》的新闻报道提到：北京华石联合总经理李林透露，未来时机成熟，三聚环保会收购北京华石联合。 对此，三聚环保称，公司无法给出明确的答复。” 反驳：这是明显的黑三聚的言论。不管总经理林科还是董秘都多次表示，在合适的时间会收购华石。
恳请中国证监会调查 隆鹏公司的经营情况和履约能力,"https://guba.eastmoney.com/news,300072,647776265.html",2017-05-26 22:04:22,"请七台河市税务局调查隆鹏公司近三年的纳税情况 完全能清楚掌握公司营业收入净利润情况，能否支付高达几十亿的工程款！

三聚环保是如何考察的 隆鹏公司诉讼官司不断 诚信度有待考察！"
昨天卖盘有没有王鸡精还是他早跑了或继续持股,"https://guba.eastmoney.com/news,300072,647977463.html",2017-05-27 14:20:42,王鸡精仓位很重昨天就算卖也卖不了多少除非他之前在减持或昨天带头卖，如之前他没减持昨天也没动那以后他是继续坚守还是会想法兑现，看半年报。
恶庄出逃，血洗三聚氰胺。,"https://guba.eastmoney.com/news,300072,648015238.html",2017-05-27 16:34:16,恶庄出逃，血洗三聚氰胺。
坚定支持公司,"https://guba.eastmoney.com/news,300072,648006321.html",2017-05-27 16:01:28,今年以来，指数尤其创指弱势的背景下，三聚依然给予了持有人回报，公司互动平台的透明高效诚恳，两市无一，就冲这一点坚定支持公司。周五跌停也加仓了，只恨不能多买。
zjh不给个说法，股民同志们，拿起法律的武器上,"https://guba.eastmoney.com/news,300072,648011150.html",2017-05-27 16:18:45,zjh不给个说法，股民同志们，拿起法律的武器上
人家吃肉（好一个生死相依），你站岗，减持新规好晚哪。,"https://guba.eastmoney.com/news,300072,648009358.html",2017-05-27 16:10:20,"人家吃肉（好一个生死相依），你站岗，减持新规好晚哪。
2017-05-24 关爽 -23077 510934 40.15 证券事务代表 为本人 竞价交易
2017-03-15 蒲延军 -5000 -- 57.32 高管 为蒲延芳兄弟姐妹 竞价交易
2017-03-14 蒲延军 -5000 -- 54.43 高管 为蒲延芳兄弟姐妹 竞价交易
2017-03-13 蒲延军 -9305 -- 54.67 高管 为蒲延芳兄弟姐妹 竞价交易
2017-02-07 张淑荣 -23400 7112348 49.10 董事、高管 为本人 竞价交易
2017-02-06 张淑荣 -606200 7135748 48.62 董事、高管 为本人 竞价交易
2017-01-20 张淑荣 -174300 7741948 46.89 董事、高管 为本人 竞价交易
2017-01-17 张淑荣 -220400 7916248 46.74 董事、高管 为本人 竞价交易
2017-01-16 张淑荣 -1000 8136648 46.50 董事、高管 为本人 竞价交易
2017-01-13 张淑荣 -70000 8137648 46.83 董事、高管 为本人 竞价交"
雄安节能环保霸气回归，主力抢筹 新闻：雄安新区三县齐动推广清洁能源，全力推进煤改气工程。迪森股份300335会成为新黑马 机会,"https://guba.eastmoney.com/news,300072,648010560.html",2017-05-27 16:15:32,雄安节能环保霸气回归，主力抢筹 新闻：雄安新区三县齐动推广清洁能源，全力推进煤改气工程。迪森股份300335会成为新黑马
草！老子以为他是白马股，进了刚刚一周，2万股，就给他挨千刀的折了。,"https://guba.eastmoney.com/news,300072,648006967.html",2017-05-27 16:04:40,这世道，真是防不胜防啊！
当政者应彻底铲除这些搞质疑阴谋加害股民，危害股市和社会的害虫！,"https://guba.eastmoney.com/news,300072,648007152.html",2017-05-27 16:06:03,如题
人家吃肉，你站岗，减持新规好晚哪。,"https://guba.eastmoney.com/news,300072,648006679.html",2017-05-27 16:02:39,"2017-05-24 关爽 -23077 510934 40.15 证券事务代表 为本人 竞价交易
2017-03-15 蒲延军 -5000 -- 57.32 高管 为蒲延芳兄弟姐妹 竞价交易
2017-03-14 蒲延军 -5000 -- 54.43 高管 为蒲延芳兄弟姐妹 竞价交易
2017-03-13 蒲延军 -9305 -- 54.67 高管 为蒲延芳兄弟姐妹 竞价交易
2017-02-07 张淑荣 -23400 7112348 49.10 董事、高管 为本人 竞价交易
2017-02-06 张淑荣 -606200 7135748 48.62 董事、高管 为本人 竞价交易
2017-01-20 张淑荣 -174300 7741948 46.89 董事、高管 为本人 竞价交易
2017-01-17 张淑荣 -220400 7916248 46.74 董事、高管 为本人 竞价交易
2017-01-16 张淑荣 -1000 8136648 46.50 董事、高管 为本人 竞价交易
2017-01-13 张淑荣 -70000 8137648 46.83 董事、高管 为本人 竞价交"
三聚环保产业基金的投资方有哪些,"https://guba.eastmoney.com/news,300072,648876477.html",2017-05-31 09:38:00,"【问】三聚环保产业基金的投资方有哪些 【答】三聚环保：2016年10月，北京中关村大河资本投资管理中心（有限合伙）与海淀区产业并购引导基金、北京市海淀区国有资产经营管理有限公司等联合发起设立的市场化产业并购母基金。公司认缴出资人民币15,000万元，公司持股5%以上股东北京市海淀区国有资产投资经营有限公司作为有限合伙人参与本次并购母基金的认购，公司此次对外投资构成与关联方的共同投资行为，属于关联交易。除此之外，公司未再参与其它产业基金投资。¶¶2017-05-31 09:38:00 §"
神雾之后三聚，问题闹大收不了场啦！,"https://guba.eastmoney.com/news,300072,647566342.html",2017-05-26 14:54:01,
维权,"https://guba.eastmoney.com/news,300072,648004102.html",2017-05-27 15:54:34,要不起诉记者，要不起诉三聚，害得我遭了几十万
三聚环保高科技企业石化与煤化产业融合联盟式服务管理荣获国家级创新成果一等奖,"https://guba.eastmoney.com/news,300072,647965396.html",2017-05-27 13:47:51,看看这篇文章就明白了三聚环保的运营模式啦，作为教授质疑，只能证明他对这种创新模式的无知和孤陋寡闻，正是因为没有人愿意对传统产业升级改造投资，才有了今天的三聚模式。这一模式能在国家级层面获一等奖，也是国家对这一模式做的极大的褒奖，走出了别人不敢走的路，但这是一条成功之路。教授的质疑如果出于无知情有可原，但是如果另有目的大家就要小心。想想一个圈外人怎会突然关心起一个和自己八竿子打不着的事情来，并且一看就知道是并没有去真真想了解公司。
股吧里几个恶意唱空的估计是周五割肉了。。。,"https://guba.eastmoney.com/news,300072,647965168.html",2017-05-27 13:47:35,成都澎湖湾，不许出千，阿拉伯伯克希尔。。。。等等， 估计都是卖了想更低位捞回或者幸灾乐祸而已，否则也不会在三聚吧里死命发帖回帖唱空，内心。。。
近期走势分析,"https://guba.eastmoney.com/news,300072,648001599.html",2017-05-27 15:43:56,"公司被教授媒体质疑，个人在这里做一下近期股价走势分析。
1. 公司如不能在节内给出令人信服的公告，节后将快速持续下跌15%-20%，此后重仓大佬将展开自救，使股价回稳至34元左右，之后将视公司证伪情景展开行情。证监会必询问。
2. 公司如能快速证伪，股价将迅速反弹，甚至创出新高。
3. 公司如何快速证伪，最有力的是拿出有效合同，证明技术不虚。其次是反驳所有质疑，恐怕人疑难平。再次是找高层黑帮封口。
4. 重仓基金大佬不会闲着，将以审查的态度重新调研公司技术，如接下来1，2个季度公司回款没有好转，股价将曾现长期阴跌，15元不是底。"
证券市场周刊的4次质疑,"https://guba.eastmoney.com/news,300072,647999737.html",2017-05-27 15:39:02,"证券市场周刊近几年认证过几只超级成长股 都是啪啪啪打脸收场 我来你@证券市场周刊回忆一下

2011年11月12日封面文章《李书福危局》 文章大概质疑吉利过度融资是为了还高盛几十亿美元 两天后高盛公告 吉利不欠高盛钱 红周刊继续嘴硬发文是自己没错 又过了几天 李书福要起诉 红周刊立马阳痿 删帖道歉 上了次年国家新闻出版总署 虚假新闻的典型 吉利被认证至今股价净涨幅540% 不算分红。

2012年12月15日 封面文章《康美谎言》文章质疑了康美药业的土地资产造假 土地证是假的 这中间康美药业只是找了券商分析师来回应 过了几个月才正式回应 价值投资股东 恍惚害怕几个月 扔掉了自己的筹码 最后证监会介入调查 并聘请第三方机构介入 证实康美药业没有虚构 虚增资产 康美药业被认证至今股价涨幅220% 不算分红 牛市中涨幅接近300% 27亿净利润市值过1200亿

2013年7月9日 封面文章《康得新诈案》标题直接定型 就是造假上市 1.质疑国外经销商 最大客户的关联关系 2.不通过海关而是从网上调查说康得新出口数据造假 3.说国外最大竞争对手业绩不行了 外国人都不行了 康得新凭啥业绩增长 一定造假 4.同时调查国内经销商都新注册并且财力不行 康得新立刻停牌5天 公告怒怼 逐条回应 澄清不存在关联关系 公开海关数据 说明业务进展（实际证明就是康得新把竞争对手艹了）4.开展了新业务 经销商当然是新的 必然很多新注册公司 复牌即高开涨停 完全无视报道 康得新被认证至今康得新股价涨幅143% 不算分红 这涨幅还是在经历过三轮股灾 两年没涨过了的情况下

证券市场周刊 又名红周刊 劣迹斑斑 害的多少价值投资者扔掉手中珍贵筹码 失去了后面6倍 4倍 3倍的空间

但从另一个角度 红周刊黑过的公司 事后证明都是优质成长股 三聚这次也被红周刊认证了 我正式宣布 此一役三聚环保就是公认的优质成长股
福州觀海聽濤(861063166) 下午 2:39:55

施先生(1067888569) 下午 3:13:44
吉利汽车在《李书福危局》文章发表后，吉利汽车要起诉，几天下跌9%到1.65元，目前11.84元；康美药业在《康美谎言》文章发表后不回应，几天从7.09元跌到5.69元，目前股价20元；康得新在《康得新诈案》发表后第一天下跌7%到8.12元，立即回应，第二天涨停板，目前20元。 三聚环保也是被证券市场周刊质疑，公司立即回应，下周应该上涨，中长期肯定几倍上升"
到底怎么弄,"https://guba.eastmoney.com/news,300072,647967743.html",2017-05-27 13:53:06,到底怎么弄
为什么跌仃？？？,"https://guba.eastmoney.com/news,300072,647612601.html",2017-05-26 16:06:17,为什么跌仃？？？
神雾环境影响？,"https://guba.eastmoney.com/news,300072,647676670.html",2017-05-26 18:15:55,神雾环境影响？
市净率已达9.54倍，属于有下跌风险股票,"https://guba.eastmoney.com/news,300072,647988034.html",2017-05-27 14:56:12,市净率已达9.54倍，属于有下跌风险股票
曾经被《证券市场周刊》“质疑”过的3家上市公司！ 昨日午时，因为证券市场周刊一篇,"https://guba.eastmoney.com/news,300072,647990338.html",2017-05-27 15:03:55,"曾经被《证券市场周刊》“质疑”过的3家上市公司！
昨日午时，因为证券市场周刊一篇“质疑”的文章，三聚环保遭遇了神雾双雄同等的待遇。急转跌停。那我们来看看曾经被这家媒体“质疑”过的三家上市公司的走势。
2013年7月8日，《证券市场周刊》刊登了题为《康得新上市三年总资产增近10倍涉嫌财务造假》的报道，公司股价当天下跌-7.38％，公司及时详实有据地发布澄清公告并于2013年7月16日复盘涨停，至今涨幅141.5％；2012年12月15日，《证券市场周刊》封面刊发了《康美谎言》一文，质疑康美药业在土地购买和项目建设上涉嫌财务造假虚增资产，康美药业2012年12月16日发布公告澄清，但市场认为其澄而不清，17号复牌仍跌停，之后公司增持股份，股价企稳向上，至今涨幅231.17％。2013年4月1日《证券市场周刊》指责三安光电借壳上市以来，不仅超半数利润来自政府补贴，而且其LED路灯、LED芯片、黄金废材料回收三大主营业务问题重重，质疑关联大客户被非关联化处理，天津和芜湖项目还涉嫌虚增投资财务造假，三安股价当天下跌-9.11％，三安光电2013年4月2日停牌公告澄清，之后股价企稳向上，至今涨幅300.66％。 （转自复合三击统计）
如今成长明星股环保三杰纷纷遭遇“质疑”而跌停，唏嘘的同时难免让人浮想联翩，同时呼吁广大投资者抵制并举报股市黑嘴！"
