标题,链接,发布时间,内容
走了，宏图发声明了和新百无关,"https://guba.eastmoney.com/news,600682,929887745.html",2020-05-14 13:58:42,不知道还有傻子不知道还在那买，明天的是发不了财了
妖了[拜神],"https://guba.eastmoney.com/news,600682,929884551.html",2020-05-14 13:54:07,妖了
[爱心][爱心][爱心]前车之鉴，看看2019年袁亚飞另只股票主力在，9月24日,"https://guba.eastmoney.com/news,600682,929840870.html",2020-05-14 12:09:40,前车之鉴，看看2019年袁亚飞另只股票主力在，9月24日是如何忽然连拉三个涨停板，接近250线后逐步散伙，从4元多一步一脚印跌到1.02元的。南京新百总市值130亿，商誉就高达62亿。总跌幅83.5%，长期趋势250线继续朝下，这是借题材激素三天边拉涨停边抛货的戏码。南京新百今日继续放量……明天及下周一注意哟。美股又有些高位震荡样了，嘿嘿你懂的。
排名前两的大股东均出现增持：三胞0.4449亿股，银丰0.3869亿股（十大流通,"https://guba.eastmoney.com/news,600682,929880372.html",2020-05-14 13:47:55,排名前两的大股东均出现增持：三胞0.4449亿股，银丰0.3869亿股（十大流通股东）
[爱心][爱心][爱心]来！对比下今天这个涨停板。总跌幅到达83.5%的南京新百,"https://guba.eastmoney.com/news,600682,929874776.html",2020-05-14 13:38:57,来！对比下今天这个涨停板。总跌幅到达83.5%的南京新百与袁亚飞另只——600122宏图高科；五年总跌幅高达95.7%的宏图高科，量能对比异常明显，南京新百主力再涨停板上悄悄出货，宏图量能继续萎缩……
量太大了，平时的十倍量，老庄出了，明天大盘不好，没人接盘，游资今天吃了很多，明天,"https://guba.eastmoney.com/news,600682,929874772.html",2020-05-14 13:38:56,量太大了，平时的十倍量，老庄出了，明天大盘不好，没人接盘，游资今天吃了很多，明天砍掉一条胳膊走。立帖为证。
厉害了！,"https://guba.eastmoney.com/news,600682,929868207.html",2020-05-14 13:29:19,
卧槽啊！迟迟不封板，全仓转过去st宏图了，10%变成5%了！日了[哭][哭][哭,"https://guba.eastmoney.com/news,600682,929769926.html",2020-05-14 10:10:25,卧槽啊！迟迟不封板，全仓转过去st宏图了，10%变成5%了！日了
没筹码的你开涨停价买就是了！买到了不就有筹码了吗？别天天商誉商誉的、也别天天喊雷,"https://guba.eastmoney.com/news,600682,929878746.html",2020-05-14 13:45:29,没筹码的你开涨停价买就是了！买到了不就有筹码了吗？别天天商誉商誉的、也别天天喊雷啊什么的、反正再想9块钱以下买这个票是没指望了！买了怕亏卖了怕涨那还炒什么股票啊？所以说如果明天开板你10块钱买个全仓不就行了？对吧？
哪位仁兄能看到买盘明细发出来分享一下吗？谢谢！,"https://guba.eastmoney.com/news,600682,929864010.html",2020-05-14 13:22:44,哪位仁兄能看到买盘明细发出来分享一下吗？谢谢！
供销大集现在开板了，南京新百会不会受影响？[滴汗],"https://guba.eastmoney.com/news,600682,929848688.html",2020-05-14 12:46:32,供销大集现在开板了，南京新百会不会受影响？
[胜利][胜利][胜利][财力][财力][财力],"https://guba.eastmoney.com/news,600682,929867327.html",2020-05-14 13:27:53,
大家猜新百会不会成妖股?因为唱空的多?就放心持有吧?,"https://guba.eastmoney.com/news,600682,929852735.html",2020-05-14 13:02:34,大家猜新百会不会成妖股?因为唱空的多?就放心持有吧?
看空新百有不少理由，但不能像烂韭菜歇思底里毫无根据地看空。,"https://guba.eastmoney.com/news,600682,929851731.html",2020-05-14 13:00:45,看空新百有不少理由，但不能像烂韭菜歇思底里毫无根据地看空。
就差我这一股，我不卖你不涨,"https://guba.eastmoney.com/news,600682,929851664.html",2020-05-14 13:00:31,就差我这一股，我不卖你不涨
