标题,链接,发布时间,内容
连续两天去楼下商场买绝味都没买到，店铺都关门了,"https://guba.eastmoney.com/news,603517,984502163.html",2020-12-06 19:16:32,连续两天去楼下商场买绝味都没买到，店铺都关门了
76.3已暂清仓了,"https://guba.eastmoney.com/news,603517,985002377.html",2020-12-08 13:12:00,76.3已暂清仓了
绝味几天了就这点量要洗到什么时候呢啥时候才能站长78跌就使劲跌涨就龟速涨,"https://guba.eastmoney.com/news,603517,984977393.html",2020-12-08 11:35:43,绝味几天了就这点量 要洗到什么时候呢 啥时候才能站长78 跌就使劲跌涨就龟速涨
绝味几天了就这点量要洗到什么时候呢啥时候才能站长78跌就使劲跌涨就龟速涨,"https://guba.eastmoney.com/news,603517,984977387.html",2020-12-08 11:34:54,绝味几天了就这点量 要洗到什么时候呢 啥时候才能站长78 跌就使劲跌涨就龟速涨
看样子散户基本上都没了,"https://guba.eastmoney.com/news,603517,984699244.html",2020-12-07 14:08:10,看样子散户基本上都没了
食品股涨到60，谁给你的勇气，梁静茹么,"https://guba.eastmoney.com/news,603517,982984381.html",2020-11-30 21:25:23,食品股涨到60，谁给你的勇气，梁静茹么
绝味食品盘前回顾(12-07),"https://guba.eastmoney.com/news,603517,984873604.html",2020-12-08 08:22:23,"12月7日（周一）绝味食品（603517）报收75.87元，上涨0.76%，换手率0.38%，成交量2.31万手，成交额1.75亿元。
隔夜美股三大股指涨跌不一，纳指收涨0.45%，道指收跌0.49%，标普500指数收跌0.19%。


主力资金：前一交易日主力资金净流入768.72万元
绝味食品2020年12月7日主力资金净流入768.72万，净占比4.39%。


两融数据：前一交易日融资净买入24.51万元，融资余额1.09亿元
绝味食品融资融券信息显示，2020年12月7日融资净买入24.51万元；融资余额1.09亿元，较前一日增加0.22%


北向资金：绝味食品12月07日被沪股通减持2.18万股
12月07日，绝味食品被沪股通减持2.18万股，最新持股量为1410.78万股，占公司A股总股本的2.32%。


展开阅读全文"
绝味加油,"https://guba.eastmoney.com/news,603517,984754249.html",2020-12-07 15:59:14,绝味加油
绝味食品：主力资金净流入768.72万元，净占比4.39%（12-07）,"https://guba.eastmoney.com/news,603517,984753284.html",2020-12-07 15:56:29,"绝味食品2020年12月7日收报75.87元，涨跌幅0.76%，换手率0.38%。当日该股主力资金流入3082.62万元，流出2313.9万元，主力净流入768.72万元。其中，超大单流入680.02万元，流出266.73万元，净流入413.29万元。当日散户资金流入1.43亿元，流出1.5亿元，散户净流出768.72万元。资金流向分布情况如下图：


绝味食品近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
绝味食品今日主力资金流向两市排名327/4099，近五日内该股主力资金总体呈流入状态，五日共净流入2807.03万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50万股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万元的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
绝味「光与暗」：门店数量激增，净利增速放缓,"https://guba.eastmoney.com/news,603517,984242955.html",2020-12-04 15:24:03,"仅凭借卖鸭货卤味，绝味食品将自己送上了资本市场，市值一度近500亿。
然而2020年，绝味因食品卫生等问题却被多次举报，屡涉风波。
近日，绝味食品再次被推到大众视野。
究其原因，绝味食品2017年年报中的研发费用，与该公司2018年年报披露的上期金额相差4500万元，引起投资者广泛关注。
对此，10月30日，绝味食品发布公告称，两年披露的同一时间研发费用存在差异，主要是因为产研结合下业务口径对于研发费用投入的理解，与2018年6月财政部规定的财务报表列报的研发费用存在口径差异。
成本增加，利润增速放缓
来看看绝味食品三季度报告。
根据财报，受疫情影响，2020年前三季度绝味食品营收为38.85亿元，同比下降0.1%，归属于上市公司股东的净利润为5.2亿元，同比下跌15.33%。
而绝味食品2020年半年报，营业收入为24.13亿元，同比下降幅度为3.08%；净利润为2.74亿元，同比下跌30.78%。
相比于2020年半年报，前三季营收净利下跌均收窄，而这都归因于第三季报的上升。
财报显示，2020年第三季度绝味食品营业收入为14.72亿元，同比增长5.5%，归母净利润2.46亿元，同比增长12.8%，营收净利双增。
尽管，绝味食品第三季度营收净利润均利好，且拉动前三季度下跌幅度收窄，但似乎难掩绝味净利增速放缓的事实。
数据显示，2017年至2019年，绝味食品净利润分别为5.02亿元、6.41亿元和8.01亿元，同比增长31.93%、27.69%和25.06%，连年下降。
此前业内人士称，按照目前情况以及以往的增速来估计，2020年绝味食品的净利润增速或许仍处于放缓状态。
但一个有趣的现象是，2017年至2019年，绝味食品营收分别为38.50亿元、43.68亿元和51.72亿元，同比增幅分别为17.59%、13.45%和18.41%。
营收增幅维持高位，净利增速却逐年下滑，究竟原因为何？
毛利或是不错的验证指标，2017-2019年，绝味食品销售毛利率分别为35.79％、34.3％和33.95％。毛利下滑背后，绝味营业成本逐年增加或是净利增速放缓的主因。
先看营业成本。2017年、2018年、2019年，绝味食品的营业成本分别为24.72亿元、28.70亿元、34.16亿元；增长速度同比上升9.7%、16.10%、19.03%。
另外，绝味食品采用的是“直销+加盟”的经营模式。
在业内人士看来，直营模式占比越高，毛利就越高，加盟模式因为要让利给加盟商，所以毛利率较低。
而绝味食品采用的却是“直营为引导，加盟为主导”的策略，换句话说，绝味食品的店铺加盟商占大部分，直营占小部分。
无独有偶，趣识财经梳理绝味食品财报发现，2020年上半年疫情期间，绝味食品的销售费用达到2.35亿元，同比增长15.21%；管理费用为1.4亿元，同比增长11.35%。
财报称：绝味食品销售费用的增加主要是由于疫情之下对加盟商的扶持，而管理费用的增加主要是管理人员工资、咨询服务费等的增长。
而这或许也验证了绝味食品利润逐年放缓原因。
门店暴增，日均销售额大降
无疑，在休闲卤制品行业，绝味食品的市场份额远超周黑鸭及煌上煌同一梯队的企业，主要归结于其较多的门店数量。
绝味食品在半年报中披露，截至2020年6月30日，其全国拥有12058家门店（不含港澳台）。
而2019年底，绝味食品的店铺数量才只有10954家。也就是说，2020年上半季度，疫情下绝味食品逆势开店，新增店铺为1104家。
实际上，截至目前，绝味食品的现有门店或远不止12058家。
此前，有媒体报道，截至2020年11月14日，百度地图获得的“绝味鸭脖”的搜索结果是16045家。以此计算，仅第三季度及11月，绝味食品就新增了3987家店铺。
显然，绝味食品并未如2020年半年报而言，放缓店铺扩张速度。
反观同行业煌上煌，与绝味食品类似，同样采取“直营+加盟”的营销模式，其总的门店数量为3706家；而周黑鸭，采用直营的经营模式，仅有1301家门店，不到绝味食品的1/10。
虽然，绝味食品门店数量大幅上升，周黑鸭、黄记煌等望尘莫及。但与此同时，绝味单一门店日均销售额却出现了大幅下滑。
有媒体报道，截至2020年11月14日，绝味食品店铺最新的日均销售额为826.51元；2019年全年日均销售额为1293.56元，同比下降36%；截至2020年6月30日，周黑鸭的日均销售额为2512.83元，2019年全年日均销售额为5771.13元。
业绩增长放缓，绝味或是利用大肆扩店，从而提高营收的方式来改善业绩，但在大规模扩张的背后，绝味也面临着成本的不断增长的问题。
值得一提的是，2020年8月31日，绝味食品发布公告称，其实控人所属一致行动人公告减持6%持股。
换言之，按照8月31日收盘市值计算，上海聚成及其一致行动人本次拟减持的套现金额超30亿元。
小结
根据Frost & Sullivan统计数据，2019年，我国休闲卤制品行业市场规模已经突破1000亿元，达到了1065亿元，较2018年同比增长16.90%，预计2020年将达到1235亿元。
而目前，国内卤味食品行业前三市场总占有率仅为15.9%，而绝味食品市场占有率为8.5%。
显然，在千亿级的休闲卤制品市场，绝味或是周黑鸭等都还有较大的提升空间。
与周黑鸭以及煌上煌相比，绝味率先而出称霸市场，得益于其店铺的数量以及下沉。但是，疫情之下，经济放缓，绝味能否依赖扩大店铺数量来改善业绩现状还有待深究。
撰文／文姬
内容来源：趣识财经
（来源：中访网财经的财富号 2020-12-04 15:24）[点击查看原文]
#公司研究#
展开阅读全文"
