标题,链接,发布时间,内容
新梅恢复上市，川化应该会今年最后一个恢复上市的,"https://guba.eastmoney.com/news,000155,648236440.html",2017-05-28 15:28:17,$*ST川化(SZ000155)$ 不出意外的话，应该是今年最后一只恢复上市的暂停上市股，原因很简单，川化目前在重组中，所以恢复上市会慢一点，祝持有川化的兄弟姐妹们发财，我与你们同在。
川化子千万不能复盘啊！！新梅已开启连续跌停之旅！！！,"https://guba.eastmoney.com/news,000155,652159221.html",2017-06-07 10:07:39,川化子千万不能复盘啊！！新梅已开启连续跌停之旅！！！
新梅恢复上市尘埃落定，今天起转战ST川化吧，继续溜“俺是你嗲嗲哦”那条疯狗,"https://guba.eastmoney.com/news,000155,647778629.html",2017-05-26 22:13:47,新梅恢复上市尘埃落定，今天起转战ST川化吧，继续溜“俺是你嗲嗲哦”那条疯狗
请看超级海丝大师的分析，可以更加坚定我们川化小散对能投的信心     就我所知，,"https://guba.eastmoney.com/news,000155,638491006.html",2017-05-07 21:09:49,"请看超级海丝大师的分析，可以更加坚定我们川化小散对能投的信心
就我所知，川化确实是第一个以锂电全产业链为经营目标的上市公司-虽然未来路径还长。
第二个问题你提的很有意思。关于能投的底气，来源于两方面：
第一方面是产：
锂电制造产业分上、中、下游。公开的信息你很容易能查到：上游，能投不乏自己的锂矿，且未来探测还存在继续扩张的可能；中游，能投有自己的炼化企业；下游，能投有成熟的产品开发合作单位。这其中，兴能、鼎盛能提供充足的支持。
第二方面是销：
我们知道，锂电目前使用最成熟的，是在通讯和汽车。好，我们先来看看市场情况。
本地：汽车。公开资料显示，目前成都已经聚集了一汽大众、一汽丰田、东风神龙、吉利沃尔沃等11家整车企业，博世、德尔福等200余家汽车零部件企业，搭建了170万辆整车生产能力平台。这为锂电池在汽车行业的应用提供了良好的市场支撑；
通讯。一个事实是：IPHONE 6全球，80%来自中国，而中国制造该产品的来自富士康，富士康的主要生产基地，就在成都；除手机外，平板也是富士康成都的拳头产品。至于其他的通讯企业和通讯产品，就不用在此一一赘述了。这意味着：锂电在通讯行业的应用，成都具有无可比拟的地缘优势；
当然，上面仅仅是成都本地的市场需求情况。那么，中国呢？成都是西部国家中心城市，这一定位决定了成都至少在西部锂电市场具有国家地位；不妨把眼界再放远点，世界呢？一带一路，无疑是国家策略，面对的是整个世界，而一带一路，物流是瓶颈，蓉欧快铁的开通，扩张的就是瓶颈，而蓉欧快铁的起点哪儿？成都青白江；川化股份在哪儿？成都青白江；能投量力物流在哪儿？成都青白江。有此起点，成都离世界还远吗？
不知道我说的这些，能否构成能投的底气。"
*ST川化:重大资产重组进展公告公告日期：2017-05-20 证券代码：000,"https://guba.eastmoney.com/news,000155,644779977.html",2017-05-20 15:51:18,*ST川化:重大资产重组进展公告公告日期：2017-05-20 证券代码：000155 证券简称：*ST川化 公告编号：2017-043号 川化股份有限公司重大资产重组进展公告 本公司及董事会全体成员保证信息披露内容的真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。 ...
若不阻止，ST新梅会毁掉去年整个暂停股板块的整体行情，拭目以待,"https://guba.eastmoney.com/news,000155,639351969.html",2017-05-09 10:21:42,这类仅靠内部倒腾几套写字楼就能复盘的垃圾票，根本不具备持续盈利能力，看今年一季报仅有几百万收入，复盘一定会暴跌
*ST川化:关于提名第六届董事会成员候选人的公告,"https://guba.eastmoney.com/news,000155,650424855.html",2017-06-02 17:16:12,"公告日期：2017-06-03
证券代码：000155 证券简称：*ST川化 公告编号：2017-046号



川化股份有限公司关于



提名第六届董事会成员候选人的公告



本公司及董事会全体成员保证信息披露内容的真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



因川化股份有限公司（以下简称“公司”）董事、董事长杨跃先生已于近日向公司提出了辞职申请，为保证公司董事会的正常运作，根据工作需要，经公司董事会研究决定提名王诚先生为公司第六届董事会成员候选人，提交公司二〇一七年第二次临时股东大会审议，任期与第六届董事会一致。



公司独立董事对该事项发表了独立意见，他们认为：本次会议提名的第六届董事会成员候选人具备担任公司董事的条件，候选人任职资格符合国家的相关政策法规，表决程序符合《公司法》和《公司章程》的有关规定。我们同意提名王诚先生为第六届董事会成员候选人，提交公司2017年第2次临时股东大会审议。



附：董事候选人简历。



川化股份有限公司董事会



二〇一七年六月三日



附件：第六届董事会成员候选人简历



王诚先生，1966年10月出生，硕士学位、高级工程师。历任四



川化工控股（集团）有限责任公司副总经理、宁夏捷美丰友化工有限公司董事长、四川天华富邦化工有限责任公司董事、四川煤气化有限责任公司董事、川化股份有限公司董事长和党委书记，川化集团有限责任公司董事长和党委书记。现任四川省能源投资集团有限责任公司副总经理、四川化工控股（集团）有限责任公司党委委员、董事、副总经理，华鼎国联动力电池有限公司董事、华鼎国联四川动力电池有限公司董事、华鼎国联电池材料有限公司（暂定名）董事、华鼎国联（四川）电池材料有限公司（暂定名）董事。



王诚先生不存在不得提名为上市公司董事的情形；没有受过中国证监会及其他有关部门的处罚和证券交易所惩戒；不存在因涉嫌犯罪被司法机关立案侦查或涉嫌违法违规被中国证监会立案稽查，尚未有明确结论的情形；与持有公司 5%以上股份的股东、实际控制人、公司其他董事、监事和高级管理人员存在关联关系；王诚先生未直接或间接持有公司股份；不是失信被执行人；符合有关法律、行政法规、部门规章、规范性文件、《股票上市规则》及交易所其他相关规定等要求的任职资格。




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
St新梅恢复上市了、六月六号、高手怎么看？,"https://guba.eastmoney.com/news,000155,647757849.html",2017-05-26 21:05:38,St新梅恢复上市了、六月六号、高手怎么看？
*ST川化:关于为恢复上市采取的措施及有关工作进展的公告,"https://guba.eastmoney.com/news,000155,651354898.html",2017-06-05 15:38:41,"公告日期：2017-06-06
证券代码：000155 证券简称：*ST川化 公告编号：2017-048号



川化股份有限公司关于为恢复



上市采取的措施及有关工作进展的公告



本公司及董事会全体成员保证信息披露内容的真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



川化股份有限公司（以下简称“公司”或“川化股份”）因2013



年、2014年、2015年连续三个会计年度经审计的净利润为负值，且



2014年、2015年连续两个会计年度经审计的期末净资产为负值，根



据《深圳证券交易所股票上市规则（2014 年修订）》（以下简称“上



市规则”）14.1.1条、14.1.3条的规定，公司股票已自2016年5月



10日起暂停上市。现将公司股票恢复上市的进展情况公告如下：



2017年4月29日，川化股份有限公司披露了2016年年度报告，



天健会计师事务所（特殊普通合伙）出具的公司2016 年度《审计报



告》（天健审[2017]11-187号）的审计意见类型为标准无保留意见。经



会计师事务所确认，公司 2016年度实现的扣除非经常性损益前后的



净利润、营业收入、期末净资产等财务指标满足向深圳证券交易所申请恢复上市的条件。



根据《深圳证券交易所股票上市规则（2014年修订）》的有关规定,



公司董事会认为公司已经符合提出恢复上市申请的条件，公司于2017



年4月28日召开第六届董事会2017年第3次临时会议，审议通过了



《公司关于符合恢复上市条件向深圳证券交易所申请恢复上市的议案》（详见公司于2017年4月29日发布的《川化股份有限公司第六届董事会2017年第3次临时会议决议公告》，公告编号：2017-031号）。



2017年5月5日,公司董事会正式向深圳证券交易所提交公司股票恢



复上市的申请（详见公司于2017年5月6日刊登的《川化股份有限



公司关于向深圳证券交易所提出恢复上市申请的公告》，公告编号：2017-033号）。



2017年5月12日，公司收到深圳证券交易所下发的《关于同意



受理川化股份有限公司恢复上市申请的函》（公司部函[2017]第 4 号），



深圳证券交易所于 2017年 5月 12 日正式受理公司股票恢复上市



申请（详见公司于2017年5月13日刊登的《川化股份有限公司关于



深圳证券交易所受理本公司股票恢复上市申请的公告》，公告编号：2017-038号）。同日，公司收到深圳证券交易所下发的《关于提交恢复上市补充材料有关事项的函》（公司部函[2017]第 5 号），深圳证券交易所在对公司 2016年年度报告及恢复上市材料审核中，要求公司补充相关材料，包括影响公司 2016 年损益相关事项及公司持续经营能力等问题作出书面说明，并要求公司聘请的保荐机构及注册会计师就上述问题发表专项意见（详见公司于2017年5月16日刊登的《川化股份有限公司关于收到深圳证券交易所<关于提交恢复上市补充材料有关事项的函>的公告》，公告编号：2017-040号）。目前，公司及公司聘请的恢复上市保荐机构、会计师事务所正就深圳证券交易所来函所涉事项，积极进行说明和提供补充材料。



公司董事会将以保护全体股东合法权益为出发点，以恢复公司股票上市为目标，努力提升公司盈利能力。同时，公司提醒广大投资者，公司股票能否恢复上市存在不确定性，请投资者注意投资风险。公司股票在暂停上市期间，公司将严格按照上市规则的有关规定，认真履行信息披露义务。公司指定的信息披露媒体为《中国证券报》、《证券时报》和巨潮资讯网(www.cninfo.com.cn)，公司所有信息均以在上述指定媒体披露的信息为准。



特此公告。



川化股份有限公司董事会



二〇一七年六月六日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
*ST川化:第六届董事会2017年第四次临时会议决议公告,"https://guba.eastmoney.com/news,000155,650425154.html",2017-06-02 17:16:55,"公告日期：2017-06-03
证券代码：000155 证券简称：*ST川化 公告编号：2017-045号



川化股份有限公司第六届



董事会二〇一七年第四次临时会议决议公告



本公司及董事会全体成员保证信息披露内容的真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



一、董事会会议召开情况



川化股份有限公司第六届董事会二〇一七年第四次临时会议通知于二○一七年五月二十八日通过电子邮件和传真方式发出，会议于二○一七年六月一日以通讯方式召开。会议应到董事5人，实到董事5人。会议的召集、召开符合《公司法》和《公司章程》的规定。二、董事会会议审议情况



经与会董事认真审议，通过了以下议案：



(一)审议通过了川化股份有限公司关于同意杨跃先生辞去第六届董事会董事及董事长职务的议案。



决定同意杨跃先生因工作调整原因辞去公司第六届董事会董事及董事长职务的申请。



表决结果：同意5票，弃权0票，反对0票。



(二)审议通过了川化股份有限公司关于提名第六届董事会成员候选人的议案。



为适应公司未来战略发展需要，根据上级主管部门工作安排，经公司董事会研究决定提名王诚先生为公司第六届董事会成员候选人，任期与公司第六届董事会一致（具体内容请详见与本公告同时刊登的《川化股份有限公司关于提名第六届董事会成员候选人的公告》，公告编号：2017-046号）。



表决结果：同意5票，弃权0票，反对0票。



该议案须提交公司股东大会审议。



(三)审议通过了川化股份有限公司关于召开2017年第2次临时



股东大会的议案。



经公司董事会研究，决定于二○一七年六月十九日下午14:45在



川化宾馆6号会议室召开公司二〇一七年第二次临时股东大会（详见



与本公告同时刊登的《川化股份有限公司关于召开二〇一七年第二次临时股东大会的公告》，公告编号：2017-047号）。



表决结果：同意5票，弃权0票，反对0票。



三、备查文件



（一）第六届董事会二〇一七年第四次临时会议决议；



（二）独立董事独立意见。



特此公告。



川化股份有限公司董事会



二〇一七年六月三日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
