标题,链接,发布时间,内容
哈哈……一大帮小散在陪我赔钱！但我不是赔在信威上!,"https://guba.eastmoney.com/news,600485,583063659.html",2016-12-27 12:18:52,哈哈……一大帮小散在陪我赔钱！但我不是赔在信威上!
开盘继续跌停，誓让实际控有人被平仓,"https://guba.eastmoney.com/news,600485,583059169.html",2016-12-27 11:54:18,开盘继续跌停，誓让实际控有人被平仓
柬埔寨约1480万,"https://guba.eastmoney.com/news,600485,583061125.html",2016-12-27 12:04:01,"人口民族编辑
柬埔寨约1480万（2012年6月）。有20多个民族，其中高棉族为主体民族，占总人口的80%，还有占族、普农族、老族、泰族和斯丁族等少数民族。华人、华侨约70万。[1]"
不敢开盘，王胖子怕平仓…,"https://guba.eastmoney.com/news,600485,583046429.html",2016-12-27 11:19:27,不敢开盘，王胖子怕平仓…
信威的电话是畅通的,"https://guba.eastmoney.com/news,600485,583040542.html",2016-12-27 11:08:04,010 62802618
一开盘，马上爆仓,"https://guba.eastmoney.com/news,600485,583057329.html",2016-12-27 11:46:47,一开盘，马上爆仓
老是围绕平仓不平仓做什么，只能说明网易是对的，有本事拿出的干货硬货出来,"https://guba.eastmoney.com/news,600485,583055512.html",2016-12-27 11:40:26,老是围绕平仓不平仓做什么，只能说明网易是对的，有本事拿出的干货硬货出来
我就关心减持资金都进了谁的账户。几个大爷大妈是替谁代持,"https://guba.eastmoney.com/news,600485,583004991.html",2016-12-27 10:04:18,我就关心减持资金都进了谁的账户。几个大爷大妈是替谁代持
一一一2017退市第一股一一一,"https://guba.eastmoney.com/news,600485,582482015.html",2016-12-25 00:29:04,一一一2017退市第一股一一一
要我说 信威这段时间停牌的时候把以色列那笔生意做成功 至于利益就能让就让 然后拉,"https://guba.eastmoney.com/news,600485,583052413.html",2016-12-27 11:31:39,要我说 信威这段时间停牌的时候把以色列那笔生意做成功 至于利益就能让就让 然后拉个涨停板 还怕什么 怕个屁 不过我觉得吧看他们集团里有没有高智商的人喽 别真是骗子连收购的钱都没有就完了 那只有4块见了
上市公司没一个不是圈钱高手，套钱高手,"https://guba.eastmoney.com/news,600485,583050262.html",2016-12-27 11:27:00,上市公司没一个不是圈钱高手，套钱高手
王总，你的太空运输船造好没，造假败露该逃了。,"https://guba.eastmoney.com/news,600485,583049453.html",2016-12-27 11:25:26,王总，你的太空运输船造好没，造假败露该逃了。
该报告对工业供给侧结构性改革的实质进行了解读，,"https://guba.eastmoney.com/news,600485,583047784.html",2016-12-27 11:22:04,"并提出

改革基本任务是从供给侧的体制机制改革入手，从企业、"
高新技术、节能环保和现代服务业领域,"https://guba.eastmoney.com/news,600485,583046428.html",2016-12-27 11:19:29,高新技术、节能环保和现
都停牌了，唱空还有意思没,"https://guba.eastmoney.com/news,600485,583039891.html",2016-12-27 11:06:45,都停牌了，唱空还有意思没
增持5亿元也许能止跌吧,"https://guba.eastmoney.com/news,600485,583026146.html",2016-12-27 10:41:08,天天吃不好睡不好，还得了一场重感冒
今年是不会复牌了,"https://guba.eastmoney.com/news,600485,583037060.html",2016-12-27 11:01:33,今年是不会复牌了
你知道你为何在股市里总是赔钱吗？！有个动物叫鸵鸟，这个动物很有意思当有危险来临时,"https://guba.eastmoney.com/news,600485,583014735.html",2016-12-27 10:20:15,你知道你为何在股市里总是赔钱吗？！有个动物叫鸵鸟，这个动物很有意思当有危险来临时，他不跑而是一头扎进沙子里把头藏起来，它觉得看不见了那么危险就没了，你就和它一样一样的，总是给自己安慰的做梦！
你们都是傻吗？,"https://guba.eastmoney.com/news,600485,583034187.html",2016-12-27 10:56:05,你们都是傻的吗？ 天骄和信威有个毛关系！硬说有 那也是王骗子卷了信威的钱投了自己的天骄，天骄再好以后也会自行上市，关信威啥事，现在还在唱多，居心何在？！！！
信威玩的是障眼法。用海外关联公司的亏损向上市公司输送虚增利润，虚增1元利润，市值,"https://guba.eastmoney.com/news,600485,583013362.html",2016-12-27 10:18:03,"信威玩的是障眼法。用海外关联公司的亏损向上市公司输送虚增利润，虚增1元利润，市值可增加20多元。柬埔寨公司11亿亏损，虚增上市公司11亿利润，获得市值增加200多亿。股东拿虚增市值的股票抵押融资，或者股东隐蔽套现获得现金，现金用于抵押获得境外融资去补境外窟窿。
核心是利用a股高估值，听过隐瞒关联交易，提升市值获得空手套。"
不可能绝地反击。,"https://guba.eastmoney.com/news,600485,583031852.html",2016-12-27 10:51:47,不可能绝地反击。
根据我的判断这最后一根长阴纯粹是打压筹码，最后的下跌,"https://guba.eastmoney.com/news,600485,583026623.html",2016-12-27 10:42:00,根据我的判断这最后一根长阴纯粹是打压筹码，最后的下跌
