标题,链接,发布时间,内容
蚂蚁金服ipo提速 网金可以了吧,"https://guba.eastmoney.com/news,000033,611687037.html",2017-02-24 17:41:37,蚂蚁金服ipo提速 网金可以了吧
团结、协商、发展、共赢！,"https://guba.eastmoney.com/news,000033,611091216.html",2017-02-22 18:50:17,"终于做了一点实事了。但有一点没看懂，就是“2017年，公司将大力发展酒店管理咨询业务，在保持控股地位的前提下对新都国际酒店管理（深圳）有限公司实施混合所有制改制，引进外部战略投资者和管理层持股，....."",谁现在控股啊？"
*ST新都:2017年第三次董事会决议公告,"https://guba.eastmoney.com/news,000033,611085161.html",2017-02-22 18:17:12,"公告日期：2017-02-23
证券代码：000033 证券简称：*ST新都 公告编号：2017-02-23



深圳新都酒店股份有限公司



2017年第三次董事会决议公告



本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏。



深圳新都酒店股份有限公司（以下简称“公司”）2017年2月22日以微信



和邮件的方式发出召开2017年第三次董事会的会议通知，会议于当日以通讯表



决的方式召开，应参加会议的董事9人，实际参与表决的董事 9人，董事会的



召集和召开符合《公司法》和《公司章程》的有关规定。



会议审议了以下议案：



1、《关于对新都国际酒店管理（深圳）有限公司实施混合所有制改制》的议案公司传统的酒店经营业务发展前景相对有限，而轻资产的酒店管理咨询业务市场空间更大，盈利能力也更强，可以充分发挥新都酒店的品牌、人员、经验等方面优势，提升公司盈利能力。2017年，公司将大力发展酒店管理咨询业务，在保持控股地位的前提下对新都国际酒店管理（深圳）有限公司实施混合所有制改制，引进外部战略投资者和管理层持股，并根据经营需要开展对外合资与合作，将酒店管理咨询业务作为公司经营和盈利的增长点。



新都国际酒店管理（深圳）有限公司的改制方案由公司管理层负责制定并报公司董事会批准。



表决情况：同意 9 票，反对 0 票，弃权 0票



表决结果：审议通过



2、《关于公司进行战略转型》的议案



公司除传统的酒店经营业务和酒店管理咨询业务外，近两年来积极开展酒水销售及互联网业务，帮助公司拓展业务链条，提升盈利能力。但从长远来看，公司还需大力推进战略转型，积极向新兴产业和优势产业转型，努力提升公司业务的科技含量和核心竞争力，不断提高公司的持续经营能力和盈利能力，实现公司的长期可持续发展。公司积极向科技领域进行战略转型，转型的总体方案为：业务战略：根据公司向科技领域转型的总体规划，结合公司目前实际情况，公司将积极向IT技术、互联网运营、云计算及大数据领域进行业务转型，为公司拓展科技领域业务空间和盈利来源；



人才战略：人才是实施科技创新的第一要素，公司将实施“人才驱动”战略，积极引进科技类人才，并在符合法律法规的前提下，研究管理层股权激励和员工持股计划，建立并不断完善长效激励机制；



资本战略：充分利用上市公司平台探索外延式的发展路径，积极寻找符合公司战略转型方向、经营和盈利能力情况较佳的科技类优质资产，通过资本运作方式快速、有效地实现公司战略转型。



表决情况：同意 9 票，反对 0 票，弃权 0票



表决结果：审议通过



特此公告。



深圳新都酒店股份有限公司



董事会



2017年2月22日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
ST慧球：顾国平、鲜言等遭行政处罚及市场禁入,"https://guba.eastmoney.com/news,000033,611435984.html",2017-02-23 22:19:13,ST慧球：顾国平、鲜言等遭行政处罚及市场禁入
从目前新梅恢复上市前的准备工作来看，新都恢复上市是被人故意搁置下来的，而且是宋老,"https://guba.eastmoney.com/news,000033,610806743.html",2017-02-21 20:25:46,从目前新梅恢复上市前的准备工作来看，新都恢复上市是被人故意搁置下来的，而且是宋老板的可能性比较大。
*ST新都:关于收到股东函件的公告,"https://guba.eastmoney.com/news,000033,594417254.html",2017-01-24 17:03:26,"公告日期：2017-01-25
证券代码：000033 证券简称：*ST新都 公告编号：2017-01-25



深圳新都酒店股份有限公司



关于收到股东函件的公告



本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏。



2017年1月24日，深圳新都酒店股份有限公司收到深圳长城汇理资产管理



有限公司发出的《告知函》，《告知函》全文如下：



“深圳新都酒店股份有限公司：



受贵司股票停牌影响，由我司担任投资顾问的‘融通资本长城汇理并购1号



专项资产管理计划’（以下简称‘融通汇理1号’）清算完成日期将在2017年1



月29日基础上继续延长，直至融通汇理1号出售全部新都酒店股票为止。在此



期间，融通汇理1号的股东权利不受影响。



特此函告。



深圳长城汇理资产管理有限公司”



特此公告。



深圳新都酒店股份有限公司



董事会



2017年1月24日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
PPP项目落地加速热潮再升级 多股分享饕餮大餐,"https://guba.eastmoney.com/news,000033,610486340.html",2017-02-20 19:09:43,社科院：高房价对国民经济的严重危害
监管层或限制再融资规模、频率等，相关政策近日可能出炉 昨日，有消息称证监会计划推,"https://guba.eastmoney.com/news,000033,610179483.html",2017-02-19 20:26:18,"监管层或限制再融资规模、频率等，相关政策近日可能出炉
昨日，有消息称证监会计划推出限制再融资的政策，考虑限制再融资规模、再融资频率，同时还计划改变再融资的定价方式，对使用募集资金购买理财产品的上市公司，限制其再融资。
根据记者获得的业内与监管层就再融资政策变化的沟通纪要显示，证监会或将在全国两会前以监管问答方式出台相关政策。
在再融资定价方式上，尤其是三年期定增或发生重大变化，可能无法按照董事会决议锁价的方式。此外，再融资频率和规模都将受到限制，监管层考虑将两次再融资的间隔时间规定在一年甚至一年半以上，具体未定。
监管层还考虑将再融资规模与市值等指标相挂钩，再融资规模最好是市值的一成左右，如百亿市值公司的融资规模10亿左右相对合适。对于类金融业务，监管层要求再融资募集投向不能涉及此类业务。
纪要显示，拟再融资公司如果存在持有大额金融资产、主营业务亏损等问题，再融资不会直接被监管层拒绝，会更多采用一事一议的实质性审核方式。
对于备受诟病的购买理财问题，监管层认为，上市公司使用募集资金理财可能会成为再融资障碍。此外，前次募投如果发生变更，不鼓励变更为收购项目。
此外，监管层还鼓励上市公司采取可转债和优先股等再融资方式，未来可转债发行条件可能会有所降低。"
新政对新都影响不大！,"https://guba.eastmoney.com/news,000033,610180873.html",2017-02-19 20:39:28,真心的讲，新政对新都影响不大，重组发行股份不受限制，只是重组项目的配套资金受新政限制了。新政没什么大影响，就是新都未来未卜
要死要活痛快点。,"https://guba.eastmoney.com/news,000033,610172179.html",2017-02-19 19:13:54,要死要活痛快点。
