标题,链接,发布时间,内容
今天有多少朋友关灯吃粽子,"https://guba.eastmoney.com/news,601928,178976760.html",2015-06-19 16:56:17,粽子都随大盘投江了，还有的吃吗
保住成果，下周出来！,"https://guba.eastmoney.com/news,601928,179002863.html",2015-06-19 19:10:30,这两天大跌，让我大幅度减少利润，为了保住成果，下周准备出来算了。我们不亏损就万幸，留置得青山在，不怕没柴烧。
股市就是一个散户掏钱，给国家搞建设。最后还落一赌徒。,"https://guba.eastmoney.com/news,601928,178907320.html",2015-06-19 14:28:15,股市就是一个散户掏钱，给国家搞建设。最后还落一赌徒。
天理难容,"https://guba.eastmoney.com/news,601928,179031225.html",2015-06-19 22:01:56,从来没碰到过2个以上涨停 ，今天却收了3跌停，天理难容。
妈的，割肉，销户。正式进入熊市。,"https://guba.eastmoney.com/news,601928,178875709.html",2015-06-19 13:42:19,妈的，割肉，销户。正式进入熊市。
这股应该随大盘调整到17左右启稳,"https://guba.eastmoney.com/news,601928,178836532.html",2015-06-19 11:57:23,昨天没创新高就说明主力无心恋战
对发布停牌类似言论，对打广告者的真实警告,"https://guba.eastmoney.com/news,601928,178618203.html",2015-06-18 18:26:41,"关于对发布关于停牌类似言论者，将上报给证监会及网警处理，对因此蒙受损失者提供依据索赔。对打广告者以及顶贴者以同案犯处理，大家相互转告。
最后想说的是，对该股技术面，基本面，宏观等分析是可以发表言论的。"
总结，传媒里面的垃圾，文化李明的糟粕,"https://guba.eastmoney.com/news,601928,178794226.html",2015-06-19 10:42:20,总结，传媒里面的垃圾，文化李明的糟粕
通知 今天跌停，受不了的快跑！,"https://guba.eastmoney.com/news,601928,178740647.html",2015-06-19 09:28:18,通知 今天跌停，受不了的快跑！
今天直接跌停吧，跌的很小马哥才会来！,"https://guba.eastmoney.com/news,601928,178742727.html",2015-06-19 09:32:55,今天直接跌停吧，跌的很小马哥才会来！
针对有个“哈尔滨的朋友”的先骂我，而我反击的声明,"https://guba.eastmoney.com/news,601928,178357421.html",2015-06-18 09:12:01,是你们东北人不是在先，我并不是全部针对东北人， 是那个哈尔滨的有个你们中的败类，先侮辱我，我一急，就多打个们，其实我真正的意思是骂那个人是你们东北的猪。在此，对东北的其他朋友深深的说声：对不起，我错了。但我也希望大家都能互相尊重，都别再出言不逊了。
股吧用去年的停牌公告置顶，大家速度拍照保留，如因以损失去告它。,"https://guba.eastmoney.com/news,601928,178702104.html",2015-06-19 00:48:26,股吧用去年的停牌公告置顶，大家速度拍照保留，如因以损失去告它。
大盘恶劣，凤凰今天表现还算不错跑赢大盘,"https://guba.eastmoney.com/news,601928,178623294.html",2015-06-18 18:49:53,大盘一旦企稳，凤凰将展翅高飞
国际板来了，你准备好了吗,"https://guba.eastmoney.com/news,601928,178660577.html",2015-06-18 21:19:24,新三板、新兴板、国际板、板板见血。
真强假强看明天了。。。。[拜神][拜神][拜神][拜神],"https://guba.eastmoney.com/news,601928,178581963.html",2015-06-18 16:19:46,真强假强看明天了。。。。
阿里收购三成股份，题材多多,"https://guba.eastmoney.com/news,601928,178611778.html",2015-06-18 17:57:46,，，，，，，，，，，，，，
吗的，看着走势，阿里马云真的要来收购啊！,"https://guba.eastmoney.com/news,601928,178416758.html",2015-06-18 10:53:44,吗的，看着走势，阿里马云真的要来收购啊！
小姨子和我说洗盘结束，明天开始涨停之路，,"https://guba.eastmoney.com/news,601928,177800249.html",2015-06-16 14:46:52,买入
黑色星期四,"https://guba.eastmoney.com/news,601928,178545873.html",2015-06-18 14:59:18,黑色星期四
要死了，还停牌,"https://guba.eastmoney.com/news,601928,178535509.html",2015-06-18 14:47:05,要死了，还停牌
无风不起浪，具有重大收购题材,"https://guba.eastmoney.com/news,601928,178493893.html",2015-06-18 13:49:36,，，，，，，，，，，，
凤凰——总有一天变金凤凰,"https://guba.eastmoney.com/news,601928,178486345.html",2015-06-18 13:38:31,"文化
传媒引力传媒(47.67 9.99%)齐心集团(33.81 9.99%)唐德影视(153.85 6.31%)皖新传媒(38.41 3.75%)中文在线(156.00 3.32%)视觉中国(55.40 2.27%)"
赶紧走吧，我已出，一日情。传媒没绿的~,"https://guba.eastmoney.com/news,601928,178390530.html",2015-06-18 10:16:09,赶紧走吧，我已出，一日情。传媒没绿的~赶紧下车。。。。
凤凰起飞了……                                 ,"https://guba.eastmoney.com/news,601928,178424839.html",2015-06-18 11:06:41,凤凰起飞了…… 迈进26.48 再见了22元……
草！看来阿里还真的要来买凤凰啊，马云真任性啊！,"https://guba.eastmoney.com/news,601928,178425292.html",2015-06-18 11:06:32,草！看来阿里还真的要来买凤凰啊，马云真任性啊！
想要多高就有多高,"https://guba.eastmoney.com/news,601928,178417632.html",2015-06-18 10:55:09,想要多高就有多高
今天会再创新高,"https://guba.eastmoney.com/news,601928,178364657.html",2015-06-18 09:34:58,必须的
换其他文化传媒行业,"https://guba.eastmoney.com/news,601928,178362011.html",2015-06-18 09:28:27,换其他文化传媒行业
企鹅要泡凤凰，360也爱上了凤凰，阿里说你们走开我来,"https://guba.eastmoney.com/news,601928,178297401.html",2015-06-17 21:52:05,靠，搞什么搞，要不你们4P吧
坚定看好凤凰不弃不离，就是调整也坚定此股三个月上50的预测,"https://guba.eastmoney.com/news,601928,178347324.html",2015-06-18 08:24:06,在我所有关注的票了，唯一坚定看好和坚持看多的一个股票。
想捡便宜货再不可能了。,"https://guba.eastmoney.com/news,601928,176582918.html",2015-06-12 10:35:18,想捡便宜货再不可能了。
分众借壳宏达新材生变，找姐姐凤凰求安慰,"https://guba.eastmoney.com/news,601928,178306399.html",2015-06-17 22:30:08,哈哈，小弟可别爱上凤凰姐啊
今天涨停是因为江苏银行！,"https://guba.eastmoney.com/news,601928,176882975.html",2015-06-12 23:13:12,实际上在小散还不知道的情况下主力已经知道要上会了，参考其他IPO股票影子股走势，从上会前到过会一般都要上涨40%---80%，最近的可以看国泰君安影子股大众交通、深圳能源的走势，都是连续两三个板再调整两天再两三个板的走势。实际上从现在起凤凰传媒已经不再是传统意义上的传媒股了。
加码买入，主升段，,"https://guba.eastmoney.com/news,601928,177267881.html",2015-06-15 09:55:39,买入
宁沪高速、华西股份、凤凰传媒谁是正真的龙头？,"https://guba.eastmoney.com/news,601928,178281587.html",2015-06-17 21:02:24,从今天走势看是凤凰传媒！坚定持有至上市
早跟你们说了缺口必补，没人听！,"https://guba.eastmoney.com/news,601928,136483198.html",2014-12-17 14:11:08,"现在看见趋势了没？
告诉你们，听话的话，就在11.30附近再考虑买入，几毛钱也是利润，何况1928这只烂股上面几毛钱的波动算大的了！"
晚上会不会有停牌公告,"https://guba.eastmoney.com/news,601928,178190205.html",2015-06-17 15:05:46,
明日上午卖出601928，收回600184,"https://guba.eastmoney.com/news,601928,178323241.html",2015-06-17 23:56:24,"明日上午卖出601928，收回600184
天山狼007
Good bye 600184让我赔钱了，再也不回理你了，狗庄。
Good bye 600184让我赔钱了，再也不回理你了，狗庄。
2015/6/17 18:46:56光电股份吧"
分众的恋人宏达犯事，失恋了就来找姐姐悄悄话,"https://guba.eastmoney.com/news,601928,178308831.html",2015-06-17 22:41:05,哈哈
下午大盘还会跳水，获利出了，祝各位发财,"https://guba.eastmoney.com/news,601928,178113500.html",2015-06-17 13:05:58,下午大盘还会跳水，获利出了，祝各位发财
企鹅360阿里都爱上了凤凰，凤凰说别闹我爱的分众,"https://guba.eastmoney.com/news,601928,178307113.html",2015-06-17 22:33:34,这都什么什么啊，乱套了。
江苏银行上市龙头！月末过会，下月上市,"https://guba.eastmoney.com/news,601928,178278418.html",2015-06-17 20:54:08,"江苏银行上市龙头！月末过会，下月上市
预计获利12亿"
号外号外：企鹅要泡凤凰了，大家送祝福吗,"https://guba.eastmoney.com/news,601928,178274730.html",2015-06-17 20:44:40,不管你信不信，反正我是信了。
企鹅勾搭凤凰，凤凰欲拒还迎,"https://guba.eastmoney.com/news,601928,178268075.html",2015-06-17 20:25:00,哈哈，男欢女爱就是爽。
阿里股，目标50元,"https://guba.eastmoney.com/news,601928,178255662.html",2015-06-17 19:32:45,，，，，，，，，，
狗庄自己玩吧，今天买入601928吧损失的钱赚回来了,"https://guba.eastmoney.com/news,601928,178246652.html",2015-06-17 18:51:15,"狗庄自己玩吧，今天买入601928吧损失的钱赚回来了
天山狼007
Good bye 600184让我赔钱了，再也不回理你了，狗庄。
Good bye 600184让我赔钱了，再也不回理你了，狗庄。
2015/6/17 18:46:56光电股份吧"
声明:今天涨停是在线教育和BAT，非传言。不用公告:-(,"https://guba.eastmoney.com/news,601928,178245721.html",2015-06-17 18:46:20,"声明:
今天涨停是在线教育和BAT，非传言。不用公告:-("
凤凰传媒的主升段将在近期产生，建议大家积极布局，,"https://guba.eastmoney.com/news,601928,177722814.html",2015-06-16 12:03:49,目标价格40元，
今天不用关灯吃面了,"https://guba.eastmoney.com/news,601928,178004779.html",2015-06-17 09:42:49,哈哈
601928:凤凰传媒2015年第一次临时股东大会会议材料,"https://guba.eastmoney.com/news,601928,177828129.html",2015-06-16 15:41:36,"公告日期：2015-06-17


江苏凤凰出版传媒股份有限公司

601928

2015年第一次临时股东大会会议材料

二Ｏ一五年六月二十六日召开

目 录

1、股东大会议程…………………………………………………22、股东大会会议须知……………………………………………33、关于使用联合竞拍土地使用权为关联人银行贷款提供抵押担保的议案………………………………………………………………5

江苏凤凰出版传媒股份有限公司

2015年第一次临时股东大会议程

会议时间：2015年6月26日（星期五）上午9:30

会议地点：南京市湖南路1号凤凰广场A座2807会议室

召集人：公司董事会

参加人员：符合条件的股东或其授权委托人、公司董事、监事及高级管理人员、见证律师

一、大会主持人宣布2015年第一次临时股东大会开始，报告出席会议股东、持有股份数及比例、参会人员

二、董事会秘书宣读本次股东大会须知

三、审议股东大会议案

（一）宣读议案

关于使用联合竞拍土地使用权为关联人银行贷款提供抵押担保的议案

（二）股东及股东代表发言，回答问题

（三）推荐计票、监票的股东、监事代表及律师

（四）对上述议案进行审议和投票表决

（五）休会10分钟，计票人计票，监票人监票

（六）由监事监票人宣布投票表决结果

四、请大会见证律师对本次股东大会出具《法律意见书》

五、大会主持人宣读2015年第一次临时股东大会决议

六、宣布2015年第一次临时股东大会闭幕

七、与会董事、监事在股东大会决议与记录上签字

江苏凤凰出版传媒股份有限公司

二一五年第一次临时股东大会会议须知

为了维护广大投资者的合法权益，保证股东在本公司股东大会上依法行使职权，确保股东大会的正常秩序和议事效率，根据《中华人民共和国公司法》（以下简称“公司法”）、《上市公司股东大会规范意见》及《公司章程》等有关规定，制定以下会议须知。

一、会议的组织方式

1、会议由公司董事会依法召集。

2、本次会议的出席人员为2015年6月17日下午上海证券交易所交易结束后，在中国证券登记结算有限责任公司上海分公司登记在册的本公司股东或其委托代理人；本公司董事、监事和高级管理人员。

3、本次会议行使《公司法》、《公司章程》、《公司股东大会议事规则》等规定的股东大会职权。

二、会议的表决方式

1、出席此次会议的股东及股东代表以其所代表的有表决权股份数额行使表决权，每一股份享有一票表决权。参会股东代表表决时，须持有效授权委托书。

2、本次临时股东大会采取现场表决投票与网络投票相结合的方式召开。公司股东只能选择现场投票和网络投票中的一种表决方式。

如同一股份通过现场和网络投票系统重复进行表决的，以第一次投票结果为准。

3、本次会议采用记名方式投票表决，股东及股东代表在大会主持人安排下对决议事项进行表决。

4、投票结束后，由监票员统计有效表决票。

5、出席本次会议的股东及股东代表，若已进行会议报到并领取

表决票，但未进行投票表决，则视为自动放弃表决权利，其所持有的表决权在统计表决结果时作弃权处理。

三、要求和注意事项

1、股东或股东代表请按时有序进入指定会场，到场签名登记。

2、大会主持人开始宣布出席会议股东情况之后到场的股东或股东代表，可以列席会议，但不能参加投票表决。

3、出席会议人员应遵守会议纪律，不得随意走动和喧哗，不得无故退场。

4、为保证股东大会秩序，股东或股东代表要求发言，请于开会前15分钟向签到处登记，并填写“股东大会发言申请表”，写明发言主题及主要内容，由大会秘书处按登记先后顺序安排发言。

5、股东发言由大会主持人点名后到指定的位置进行发言，内容应围绕股东大会的相关议案阐述观点和建议。超出议案范围，欲向公司了解某方面的具体情况，则建议该股东在会后向公司董事会秘书咨询。每位股东发言的时间原则上不超过5分钟。

6、除涉及公司商业秘密不能在股东大会上公开外，公司的董事会、监事会成员有义务认真、负责地回答股东提出的问题。……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
主力加油，给点力,"https://guba.eastmoney.com/news,601928,178142234.html",2015-06-17 13:58:24,别他妈的像娘们，一硬不就冲到顶了吗
你选。。。我选《凤凰》,"https://guba.eastmoney.com/news,601928,178134839.html",2015-06-17 13:46:20,你选。。。我选《凤凰》广电网络(26.92 10.01%)引力传媒(43.34 10.00%)新华传媒(23.92 9.42%)腾信股份(202.00 8.95%)中文在线(147.00 7.10%)凤凰传媒(23.54 6.56%
还好昨天开盘跑了，这垃圾估计还要暴跌,"https://guba.eastmoney.com/news,601928,177999720.html",2015-06-17 09:30:11,还好昨天开盘跑了，这垃圾估计还要暴跌
腾讯的朋友告诉我：企鹅和凤凰在相亲,"https://guba.eastmoney.com/news,601928,178109422.html",2015-06-17 12:52:03,哈哈，双方干柴烈火，激情四射，迫不及待的要入洞房了。
马云缺席，马化腾补上,"https://guba.eastmoney.com/news,601928,178108390.html",2015-06-17 12:49:24,哈哈，马到成功，此股要一马当先了。
拥有此股的，今天不会再关灯吃面了,"https://guba.eastmoney.com/news,601928,178102037.html",2015-06-17 12:28:57,涨停可期
散户都撤吧,"https://guba.eastmoney.com/news,601928,178017810.html",2015-06-17 10:01:16,今天涨停
跌到14我满仓,"https://guba.eastmoney.com/news,601928,177799616.html",2015-06-16 14:45:49,真的，我等。
凤凰变落汤鸡，继续领跌文化传媒,"https://guba.eastmoney.com/news,601928,178004133.html",2015-06-17 09:40:20,凤凰变落汤鸡，继续领跌文化传媒
