标题,链接,发布时间,内容
不暴跌摸跌停千万别加仓，88.22现在都没站稳过，下周下跌77元。,"https://guba.eastmoney.com/news,300388,159093378.html",2015-04-17 15:57:39,不暴跌摸跌停千万别加仓，88.22现在都没站稳过，下周下跌77元。
明明空头出货浪，散户还要买,"https://guba.eastmoney.com/news,300388,159075397.html",2015-04-17 14:59:23,赔钱都可爱~
国祯环保的内幕交易感觉有人提前知道招标失败，所以出货。,"https://guba.eastmoney.com/news,300388,159088439.html",2015-04-17 15:35:55,"国祯环保的内幕交易

感觉有人提前知道招标失败，所以出货。"
不跌60元不买，高于50倍pe的不买,"https://guba.eastmoney.com/news,300388,159088149.html",2015-04-17 15:34:52,不跌60元不买，高于50倍pe的不买
松德股份10送20题材 创业板股票,"https://guba.eastmoney.com/news,300388,158915560.html",2015-04-17 09:57:02,"股价只有30元，国祯环保股价高达86元。

相差50元。


火线抢筹拉~"
现在388走势和前几天蓝盾很像,"https://guba.eastmoney.com/news,300388,159036355.html",2015-04-17 14:03:30,蓝盾三个涨停。。。388呢？
高送转涨得多，回落少，走的稳，只有002337！,"https://guba.eastmoney.com/news,300388,159000302.html",2015-04-17 13:01:43,"002195、300055都是个垃圾！

002337是私募徐翔人控制的！"
污水处理板块应该是长线金股,"https://guba.eastmoney.com/news,300388,158996697.html",2015-04-17 12:44:44,回档正是买入良机
污水处理板块中的工业污水处理含金量最高,"https://guba.eastmoney.com/news,300388,158993676.html",2015-04-17 12:29:26,工业污水处理的收益最好。
公司股票是高送转里走势很弱的，大盘都翻翻，而公司的股票也没涨多少，想必这也不是公,"https://guba.eastmoney.com/news,300388,915570157.html",2015-04-20 13:46:00,"公司股票是高送转里走势很弱的，大盘都翻翻，而公司的股票也没涨多少，想必这也不是公司做愿看到了。希望公司与时并进将进行互联网+产业方面的布局，多学学股票市场那些快速应变的上市公司向互联网+转型，成了股市的龙头股，对公司的业务获得也是最好的广告和营销！
节能国祯
国祯环保：: 您好。公司的工作重点是提升业绩，谢谢您的建议。
(来自深交所互动易)答复时间 2015-04-20 13:46:00"
松德涨停了,"https://guba.eastmoney.com/news,300388,158960877.html",2015-04-17 11:00:37,松德涨停了
松德涨停了。我靠。。,"https://guba.eastmoney.com/news,300388,158962412.html",2015-04-17 11:03:05,不给补仓机会啦
听我的这会赚个涨停板 不停结果就是踏空涨停板,"https://guba.eastmoney.com/news,300388,158958964.html",2015-04-17 10:57:51,可惜了吧~~~
发财了，赶紧上车[胜利][胜利][胜利][胜利][胜利][胜利][胜利][胜利],"https://guba.eastmoney.com/news,300388,158959527.html",2015-04-17 10:58:42,发财了，赶紧上车
