标题,链接,发布时间,内容
今天的成交量比较让人放心,"https://guba.eastmoney.com/news,600381,793543336.html",2018-11-21 13:29:58,今天的成交量比较让人放心
一个连自家股价都不关心的公司就是要退市的公司，电话咨询公司问起股价源何暴跌且不反,"https://guba.eastmoney.com/news,600381,793539664.html",2018-11-21 13:19:03,一个连自家股价都不关心的公司就是要退市的公司，电话咨询公司问起股价源何暴跌且不反弹，公司回答说我们不关心股价只想经营实体，问股价要跌向何方？答不知道公司无法干预股价走势。我想这样不管投资股东死活的公司是不是准备要退市呢？
我要是有钱现在的价格有多少我收多少,"https://guba.eastmoney.com/news,600381,793478166.html",2018-11-21 09:53:16,我要是有钱现在的价格有多少我收多少
看样子是上交所不给摘帽了,"https://guba.eastmoney.com/news,600381,793523741.html",2018-11-21 11:47:46,满仓赌了！看今天有没有奇迹！！！
哈哈,"https://guba.eastmoney.com/news,600381,793478281.html",2018-11-21 09:53:36,大家今天怎么没人聊天了
春天公司严重滞后于指数和个股，这样的股价反应公司应该出了很大麻烦，无药可救,"https://guba.eastmoney.com/news,600381,793479110.html",2018-11-21 09:55:22,春天公司严重滞后于指数和个股，这样的股价反应公司应该出了很大麻烦，无药可救
我管你亏多少，只要求你尽快开盘还我们自由[怒],"https://guba.eastmoney.com/news,600381,789519385.html",2018-10-29 11:12:51,劝大家莫追高。
还是多听听 吃辣喝的酒 凉露 心情好啊！,"https://guba.eastmoney.com/news,600381,789586576.html",2018-10-29 15:14:20,迎接100元到来的那天，有4元净资产了，一点点增长了，只是这钱的去向啊，还真不好梳理，年报后再说，三季报有个P啊
今日不翻红，此股不能留,"https://guba.eastmoney.com/news,600381,793292763.html",2018-11-20 11:16:33,今日不翻红，此股不能留
10000股走了，不陪你玩了,"https://guba.eastmoney.com/news,600381,787777666.html",2018-10-18 15:52:00,坠落的结果是美的
今天两市3000个股飘绿，所以说没必要骂这骂那的,"https://guba.eastmoney.com/news,600381,793385234.html",2018-11-20 17:47:16,今天两市3000个股飘绿，所以说没必要骂这骂那的，都是美股、外盘拖的，老是骂这个骂那个还有一堆的阴谋论，自己不觉得心烦吗？
春天太垃圾，这种走势是要倒闭的前兆,"https://guba.eastmoney.com/news,600381,793347023.html",2018-11-20 14:42:26,春天太垃圾，这种走势是要倒闭的前兆
离开了几天，回来看到大家都在骂，我就放心了,"https://guba.eastmoney.com/news,600381,793382627.html",2018-11-20 17:30:50,离开了几天，回来看到大家都在骂，我就放心了
