标题,链接,发布时间,内容
温水煮青蛙,"https://guba.eastmoney.com/news,000673,739136936.html",2017-12-28 14:44:16,慢慢煮
该拉了,"https://guba.eastmoney.com/news,000673,739136085.html",2017-12-28 14:42:26,快没时间了
看不懂,"https://guba.eastmoney.com/news,000673,739133937.html",2017-12-28 14:37:46,看不懂
10.8继续拍卖控股权有人要吗,"https://guba.eastmoney.com/news,000673,739083646.html",2017-12-28 11:48:52,同上
当代东方:关于公司签订重大合同的公告,"https://guba.eastmoney.com/news,000673,738969062.html",2017-12-27 18:22:50,"公告日期：2017-12-28
证券代码：000673 证券简称：当代东方 公告编号:2017-176



当代东方投资股份有限公司



关于公司签订重大合同的公告



本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏



2017年12月27日，当代东方投资股份有限公司（以下简称“公司”）与云



南广播电视台签署《合作协议》（以下简称“协议”），就代理广告经营、电视剧采购等事宜开展合作，现将有关情况公告如下：



一、协议风险提示



1、协议的合作期限：自2018年1月1日零时起，至2022年12月31日24



时止，共计五年；双方在经营过程中对外签订与本协议相关的合同、协议，其履行期限均不超上述时间范围。



2、对上市公司当期业绩的影响：该协议的合作期限自2018年开始，对公司



本年度（2017年度）财务状况、经营成果无影响。



3、协议风险分析：协议履行期限较长，协议的付诸实施及其后续履行均存在一定不确定性，包括但不限于政策、 法律、市场和双方履约能力等方面的风险。



二、协议对方当事人介绍



1、基本情况



名称：云南广播电视台



法定代表人：蔺斯鹰



开办资金：81,428万元人民币



统一社会信用代码：12530000061570517F



住所：昆明市呈贡区洛龙街道办事处春融东路3663号



业务范围：广播新闻和其它信息，播映电视节目，促进社会经济文化发展。



新闻、专题、教育、文艺、服务等各类节目的采、编及广播，少数民族语言制作广播。电视节目制作、电视节目播出，电视节目转播，电视研究。



2、最近三个会计年度与上市公司发生的交易金额



公司与云南广播电视台公司不存在关联关系。最近三个会计年度，公司未与云南广播电视台公司发生交易。



3、履约能力分析



协议对方拥有合法授权，具备履行协议义务的能力。



三、协议的主要内容



甲方：云南广播电视台



乙方：当代东方投资股份有限公司



1、合作内容



（1）甲方委托乙方采购云南卫视晚间黄金时段和其它非黄时段播出的电视剧。乙方应按本协议约定进行采购。



（2）甲方授权乙方为云南卫视广告经营独家代理。



（3）甲乙双方按照本协议的约定，在乙方制定的业务管理制度下共同经营云南卫视品牌广告。



（4）甲乙双方积极在节目制作、产业开发、宣传推广等方面进行合作。



2、合作期限



（1）合作期限：自2018年1月1日零时起，至2022年12月31日24时止，



共计五年；双方在经营过程中对外签订与本协议相关的合同、协议，其履行期限均不超上述时间范围。



（2）合作期限届满前60日内，由甲乙双方协商确定期满后是否继续合作。



（3）甲乙双方在合作过程中，如国家政策、宣传需求、市场状况、甲乙双方的经营状况、经营理念发生较大改变，或遇到难以解决的具体问题，双方可在友好协商的基础上调整本合作协议。



3、电视剧采购合作



甲方委托乙方采购云南卫视晚间黄金时段和其它非黄时段播出的电视剧。具体合作内容和方式如下：



（1）甲方委托乙方采购云南卫视晚间黄金时段电视剧，全年约18部（730



集），具体剧目数以实际播出需求为准，每年采购经费总价为人民币1.35亿元（大



写：人民币壹亿叁仟伍佰万元整）且保持5%的年度增长，包括基本购剧经费（含



税）以及传输技术服务、相关资料提供等费用。



（2）甲方委托乙方采购云南卫视非黄时段所有电视剧（全年约40部），全



年采购经费总价为人民币1500万元（大写：人民币壹仟伍佰万元整）且保持5%



的年度增长，包括基本购剧经费（含税）以及传输技术服务、相关资料提供等费用。



（3）付款方式：每月5日前，甲乙双方需对上月乙方实际交付的电视剧版



权价值进行确认，在确认后的五个工作日内，由甲方向乙方支付上月的电视剧采购款。



4、广告合作



（1）甲方授权乙方独家代理云南卫视全部广告时段，包括品牌广告、专题广告、其它特殊形式广告等；乙方对云南卫视频道的广告发布权具有独占性、排他性。



（2）合作第一年，即2018年，乙方须……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
这走势啥意思看不懂,"https://guba.eastmoney.com/news,000673,739060544.html",2017-12-28 10:44:29,这走势啥意思看不懂
狗庄恶心，不会买了，有本事涨上天，让散户解套，不敢就是怕没人接盘吧,"https://guba.eastmoney.com/news,000673,739058675.html",2017-12-28 10:40:14,狗庄恶心，不会买了，有本事涨上天，让散户解套，不敢就是怕没人接盘吧
文化传媒你排老幺，躺死吗？要不大家一起砸死这个 狗庄，让他吸筹自导自演？,"https://guba.eastmoney.com/news,000673,739050519.html",2017-12-28 10:21:27,"文化传媒你排老幺，躺死吗？要不大家一起砸死这个
狗庄，让他吸筹自导自演？"
主力是猪吧，板块拉涨你却反手做空，传说中的猪队友说的就是当代东方的主力，一旦投资,"https://guba.eastmoney.com/news,000673,739045628.html",2017-12-28 10:10:23,主力是猪吧，板块拉涨你却反手做空，传说中的猪队友说的就是当代东方的主力，一旦投资者对你失望，再想做多恐怕是做梦！不懂得顺势而为的都是傻批！
文化传媒板块已经崛起，主力再不说是做多就是作死了。,"https://guba.eastmoney.com/news,000673,739044351.html",2017-12-28 10:07:33,文化传媒板块已经崛起，主力再不说是做多就是作死了。
还不拉,"https://guba.eastmoney.com/news,000673,739039992.html",2017-12-28 09:57:36,还不拉
反正我手里还有点筹码，随便它,"https://guba.eastmoney.com/news,000673,739034022.html",2017-12-28 09:43:48,反正我手里还有点筹码，随便它
今天低开高走,"https://guba.eastmoney.com/news,000673,739027138.html",2017-12-28 09:26:03,今天低开高走
当代东方:关于公司签订重大合同的公告,"https://guba.eastmoney.com/news,000673,738969063.html",2017-12-27 18:22:50,"公告日期：2017-12-28
证券代码：000673 证券简称：当代东方 公告编号:2017-176



当代东方投资股份有限公司



关于公司签订重大合同的公告



本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏



2017年12月27日，当代东方投资股份有限公司（以下简称“公司”）与云



南广播电视台签署《合作协议》（以下简称“协议”），就代理广告经营、电视剧采购等事宜开展合作，现将有关情况公告如下：



一、协议风险提示



1、协议的合作期限：自2018年1月1日零时起，至2022年12月31日24



时止，共计五年；双方在经营过程中对外签订与本协议相关的合同、协议，其履行期限均不超上述时间范围。



2、对上市公司当期业绩的影响：该协议的合作期限自2018年开始，对公司



本年度（2017年度）财务状况、经营成果无影响。



3、协议风险分析：协议履行期限较长，协议的付诸实施及其后续履行均存在一定不确定性，包括但不限于政策、 法律、市场和双方履约能力等方面的风险。



二、协议对方当事人介绍



1、基本情况



名称：云南广播电视台



法定代表人：蔺斯鹰



开办资金：81,428万元人民币



统一社会信用代码：12530000061570517F



住所：昆明市呈贡区洛龙街道办事处春融东路3663号



业务范围：广播新闻和其它信息，播映电视节目，促进社会经济文化发展。



新闻、专题、教育、文艺、服务等各类节目的采、编及广播，少数民族语言制作广播。电视节目制作、电视节目播出，电视节目转播，电视研究。



2、最近三个会计年度与上市公司发生的交易金额



公司与云南广播电视台公司不存在关联关系。最近三个会计年度，公司未与云南广播电视台公司发生交易。



3、履约能力分析



协议对方拥有合法授权，具备履行协议义务的能力。



三、协议的主要内容



甲方：云南广播电视台



乙方：当代东方投资股份有限公司



1、合作内容



（1）甲方委托乙方采购云南卫视晚间黄金时段和其它非黄时段播出的电视剧。乙方应按本协议约定进行采购。



（2）甲方授权乙方为云南卫视广告经营独家代理。



（3）甲乙双方按照本协议的约定，在乙方制定的业务管理制度下共同经营云南卫视品牌广告。



（4）甲乙双方积极在节目制作、产业开发、宣传推广等方面进行合作。



2、合作期限



（1）合作期限：自2018年1月1日零时起，至2022年12月31日24时止，



共计五年；双方在经营过程中对外签订与本协议相关的合同、协议，其履行期限均不超上述时间范围。



（2）合作期限届满前60日内，由甲乙双方协商确定期满后是否继续合作。



（3）甲乙双方在合作过程中，如国家政策、宣传需求、市场状况、甲乙双方的经营状况、经营理念发生较大改变，或遇到难以解决的具体问题，双方可在友好协商的基础上调整本合作协议。



3、电视剧采购合作



甲方委托乙方采购云南卫视晚间黄金时段和其它非黄时段播出的电视剧。具体合作内容和方式如下：



（1）甲方委托乙方采购云南卫视晚间黄金时段电视剧，全年约18部（730



集），具体剧目数以实际播出需求为准，每年采购经费总价为人民币1.35亿元（大



写：人民币壹亿叁仟伍佰万元整）且保持5%的年度增长，包括基本购剧经费（含



税）以及传输技术服务、相关资料提供等费用。



（2）甲方委托乙方采购云南卫视非黄时段所有电视剧（全年约40部），全



年采购经费总价为人民币1500万元（大写：人民币壹仟伍佰万元整）且保持5%



的年度增长，包括基本购剧经费（含税）以及传输技术服务、相关资料提供等费用。



（3）付款方式：每月5日前，甲乙双方需对上月乙方实际交付的电视剧版



权价值进行确认，在确认后的五个工作日内，由甲方向乙方支付上月的电视剧采购款。



4、广告合作



（1）甲方授权乙方独家代理云南卫视全部广告时段，包括品牌广告、专题广告、其它特殊形式广告等；乙方对云南卫视频道的广告发布权具有独占性、排他性。



（2）合作第一年，即2018年，乙方须……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
主力是自买自卖,"https://guba.eastmoney.com/news,000673,738999255.html",2017-12-27 22:46:40,主力是自买自卖
偷步拉升，难道不是内幕消息走漏吗,"https://guba.eastmoney.com/news,000673,738981940.html",2017-12-27 20:06:29,偷步拉升，难道不是内幕消息走漏吗
利好完整的产业链，可是消息出来了，股价就完了,"https://guba.eastmoney.com/news,000673,738977519.html",2017-12-27 19:33:57,利好完整的产业链，可是消息出来了，股价就完了
晚上有大宗吧应该，溢价收购。,"https://guba.eastmoney.com/news,000673,738925660.html",2017-12-27 14:52:11,晚上有大宗吧应该，溢价收购。
连续几天资金净流入，挺好的？,"https://guba.eastmoney.com/news,000673,738963788.html",2017-12-27 17:41:53,连续几天资金净流入，挺好的？
今日带粉丝建仓当代东方,"https://guba.eastmoney.com/news,000673,738942212.html",2017-12-27 15:53:20,详情请见自选组合
"尊敬的董事长，公司股价在最近的6个交易日中股价连续上涨, 整体涨幅达30%，公司","https://guba.eastmoney.com/news,000673,742102294.html",2018-01-18 13:53:00,"尊敬的董事长，公司股价在最近的6个交易日中股价连续上涨, 整体涨幅达30%，公司是否有信息遭到泄露，有人提前知道了什么？
当代退
当代东方：投资者您好！公司及时、准确、完整地对交易事项履行了信息披露义务，感谢您对公司的关注。
(来自深交所互动易)答复时间 2018-01-18 13:53:00"
这票后市会炒作,"https://guba.eastmoney.com/news,000673,738639480.html",2017-12-26 10:32:33,我推测；找低位机会
走了，别一会儿暴跌,"https://guba.eastmoney.com/news,000673,738913525.html",2017-12-27 14:25:56,走了，别一会儿暴跌
真是为出货拉的疯狂啊！,"https://guba.eastmoney.com/news,000673,738918937.html",2017-12-27 14:37:47,真是为出货拉的疯狂啊！
当代东方12.15元附近买入,"https://guba.eastmoney.com/news,000673,738615727.html",2017-12-26 09:41:05,当代东方12.15元附近买入
牛逼,"https://guba.eastmoney.com/news,000673,738913253.html",2017-12-27 14:25:25,牛逼
王玲玲是谁谁是王玲玲快逃命去吧,"https://guba.eastmoney.com/news,000673,738911772.html",2017-12-27 14:22:28,同上
好激烈啊，主力使劲大单买，今买我放心了，加油主力。,"https://guba.eastmoney.com/news,000673,738909788.html",2017-12-27 14:18:25,好激烈啊，主力使劲大单买，今买我放心了，加油主力。
