标题,链接,发布时间,内容
主力在含蓄地吃。,"https://guba.eastmoney.com/news,600797,634476899.html",2017-04-27 09:54:02,主力在含蓄地吃。
融资盘在交出筹码了,"https://guba.eastmoney.com/news,600797,634493433.html",2017-04-27 10:11:49,千万别轻易做融资
跌破11块82,"https://guba.eastmoney.com/news,600797,634492670.html",2017-04-27 10:10:25,跌破11块82
今天盘子有利于主力低位大量吸筹，下跌很容易，上涨吃力。如果今天顽强上扬，就表明持,"https://guba.eastmoney.com/news,600797,634489535.html",2017-04-27 10:08:23,今天盘子有利于主力低位大量吸筹，下跌很容易，上涨吃力。如果今天顽强上扬，就表明持股坚持是正确的。我是满仓赌徒。
跌停最好了。,"https://guba.eastmoney.com/news,600797,634485878.html",2017-04-27 10:04:09,跌停最好了。
跌掉20几点，克意打压，恶庄意要迫小九交带血筹码。,"https://guba.eastmoney.com/news,600797,634475998.html",2017-04-27 09:53:29,跌掉20几点，克意打压，恶庄意要迫小九交带血筹码。
目前看来小散们又蠢蠢欲动了 如果以这个价格入套的资金多 以后十块都难回去了,"https://guba.eastmoney.com/news,600797,634465178.html",2017-04-27 09:39:00,"目前看来小散们又蠢蠢欲动了
如果以这个价格入套的资金多
以后十块都难回去了"
曾经在一则公告中看到，浙大网新会以优厚的分红回报投资者，今晚就出年报了，不要忽悠,"https://guba.eastmoney.com/news,600797,634438007.html",2017-04-27 08:34:41,曾经在一则公告中看到，浙大网新会以优厚的分红回报投资者，今晚就出年报了，不要忽悠投资者啊
11块八，快破了吧,"https://guba.eastmoney.com/news,600797,634455456.html",2017-04-27 09:24:31,11块八，快破了吧
明天的年报和季报中如果智慧生活的总收入和占比上去，毛利率稳定的话我决定长期持有浙,"https://guba.eastmoney.com/news,600797,634454319.html",2017-04-27 09:20:54,明天的年报和季报中如果智慧生活的总收入和占比上去，毛利率稳定的话我决定长期持有浙大网新，至于社保爱咋咋的。
鲁信创投 打造专业化国有创投平台,"https://guba.eastmoney.com/news,600797,634436342.html",2017-04-27 08:30:28,券商股正在酝酿一波大涨国海证券000750爆发大
激活自己，就能显现出生命的颜色。,"https://guba.eastmoney.com/news,600797,634403839.html",2017-04-27 05:24:48,激活自己，就能显现出生命的颜色。
恐怖！破了月布林线中轨,"https://guba.eastmoney.com/news,600797,634084283.html",2017-04-26 13:23:15,2014年12月破过，第二个月就开始大涨，2016年1月破过，第二个月就开始大涨。这一次又破了，5月份开始大涨！好一个不破不立玩的不错哦。干！扒光了干！
北方的公司没事吼一声:唵是一带一路关联公司，连涨五天(例山推股份)。南方的公司利,"https://guba.eastmoney.com/news,600797,622178061.html",2017-03-28 22:15:46,北方的公司没事吼一声:唵是一带一路关联公司，连涨五天(例山推股份)。南方的公司利好一大串，每拉几分钱，就连跌三天(例浙大网新)。
看这阵势华通云重组浙大网新可能性大增。。,"https://guba.eastmoney.com/news,600797,633997737.html",2017-04-26 10:24:44,看这阵势华通云重组浙大网新可能性大增。。
两周套22点，艹,"https://guba.eastmoney.com/news,600797,634252947.html",2017-04-26 18:48:01,两周套22点，艹
可是后来我明白了，人的一生，是落子无悔的棋，,"https://guba.eastmoney.com/news,600797,634283603.html",2017-04-26 20:05:58,可是后来我明白了，人的一生，是落子无悔的棋，
4月25日，首届中国欧雷奥光电精英赛决赛在武汉市青山区打响，21个光电产业化项目,"https://guba.eastmoney.com/news,600797,634277022.html",2017-04-26 19:49:37,"　4月25日，首届中国欧雷奥光电精英赛决赛在武汉市青山区打响，21个光电产业化项目参与角逐。当天，青山区宣布，携手浙大网新集团，在武钢厂区腾退的土地上打造一座光电技术产业园，并聘请中国工程院院士周立伟、姜德生担任产业园顾问。
　　本次大赛共吸引247个项目参赛，其中约40个来自武汉。入围决赛的项目涵盖光学仪器制造、光通信、光显示等多个方向。获奖项目将分享110万元奖金，入驻青山光电技术产业园的可享受优惠政策。
　　青山区相关负责人介绍，该区将吸引光电行业高端人才汇聚，促进经济转型发展。"
个人觉得，社保减持不是空穴来风，从股价就可看出，但是年报或一季度报如果确实社保减,"https://guba.eastmoney.com/news,600797,634272460.html",2017-04-26 19:38:00,个人觉得，社保减持不是空穴来风，从股价就可看出，但是年报或一季度报如果确实社保减持了，那就是利空兑现，股价如果还在跌，不要割肉果断买入，毕竟如果它重组华通成功，股价肯定不是这样。如果社保没有减持那就是超预期，股价不会再跌
下次改名浙大华通[献花],"https://guba.eastmoney.com/news,600797,623335043.html",2017-03-31 08:36:11,下次改名浙大华通
哥们看完我的贴子可能少亏甚至不亏绝对盈利也不是很难,"https://guba.eastmoney.com/news,600797,631265986.html",2017-04-20 13:58:20,如果你说你有钱那就是大错特错了。因为再多的钱也吃不消几个下跌波。
这股没救了，走人。。。,"https://guba.eastmoney.com/news,600797,621856000.html",2017-03-28 10:26:36,这股没救了，走人。。。
坐等新低,"https://guba.eastmoney.com/news,600797,634141447.html",2017-04-26 14:50:06,坐等新低
小散恐慌之时，就是庄得意之际！越慌越抛。金条变成稻草。从吧里一片哀嚎看，已心灰意,"https://guba.eastmoney.com/news,600797,634090654.html",2017-04-26 13:34:28,小散恐慌之时，就是庄得意之际！越慌越抛。金条变成稻草。从吧里一片哀嚎看，已心灰意冷，从股价看，已成稻草。快了！。。。。
这个恶庄在出货大家不要接盘,"https://guba.eastmoney.com/news,600797,634080900.html",2017-04-26 13:17:25,这个恶庄在出货大家不要接盘
即时走势骗局,"https://guba.eastmoney.com/news,600797,634039293.html",2017-04-26 11:27:30,容后补上内容
这个恶庄洗盘太厉害,"https://guba.eastmoney.com/news,600797,634079030.html",2017-04-26 13:14:15,这个恶庄洗盘太厉害
这到底是怎么啦？主力如此疯狂！,"https://guba.eastmoney.com/news,600797,634074130.html",2017-04-26 13:03:15,这到底是怎么啦？主力如此疯狂！
吓死宝宝了清仓了,"https://guba.eastmoney.com/news,600797,634074089.html",2017-04-26 13:02:05,吓死宝宝了清仓了
老时间跳水，不服来辩,"https://guba.eastmoney.com/news,600797,634006841.html",2017-04-26 10:38:14,老时间跳水，不服来辩
股价已经很低了，珍惜手上筹码,"https://guba.eastmoney.com/news,600797,634041705.html",2017-04-26 11:32:21,股价已经很低了，珍惜手上筹码
跌的时候比谁都快涨的时候就没份,"https://guba.eastmoney.com/news,600797,634038604.html",2017-04-26 11:27:28,跌的时候比谁都快涨的时候就没份
垃圾股！！割肉抛货,"https://guba.eastmoney.com/news,600797,634032198.html",2017-04-26 11:16:16,垃圾股！！割肉抛货
还要跌,"https://guba.eastmoney.com/news,600797,623421647.html",2017-03-31 11:02:43,还要跌
又快到11点20分了，该跳水了。主力做事情守信用啊。。 证监会该查了，我搬个板凳,"https://guba.eastmoney.com/news,600797,634023268.html",2017-04-26 11:01:23,"又快到11点20分了，该跳水了。主力做事情守信用啊。。
证监会该查了，我搬个板凳看戏。"
低吸,"https://guba.eastmoney.com/news,600797,622122915.html",2017-03-28 19:54:22,的时候。
今天好像还有一丁点儿拉升的机会 不过看情况主力是铁了心套现了 今天不拉就等着破1,"https://guba.eastmoney.com/news,600797,633989736.html",2017-04-26 10:13:56,"今天好像还有一丁点儿拉升的机会
不过看情况主力是铁了心套现了
今天不拉就等着破10了
不过别慌，网新破十大盘也好不了
破三千可以随地捡货了"
天天早上红下午就大绿，每天这么多卖单！垃圾股,"https://guba.eastmoney.com/news,600797,633981092.html",2017-04-26 10:02:41,天天早上红下午就大绿，每天这么多卖单！垃圾股
今天破12,"https://guba.eastmoney.com/news,600797,633994666.html",2017-04-26 10:20:48,今天破12
现在三成仓，你不给希望我是不会全仓杀进的,"https://guba.eastmoney.com/news,600797,633990335.html",2017-04-26 10:13:34,现在三成仓，你不给希望我是不会全仓杀进的
主力太狠了，能否让散户缓口气？别老做缺德事行不！,"https://guba.eastmoney.com/news,600797,633985737.html",2017-04-26 10:09:10,主力太狠了，能否让散户缓口气？别老做缺德事行不！
这个价格还是比较危险的…,"https://guba.eastmoney.com/news,600797,633502916.html",2017-04-25 10:52:44,这个价格还是比较危险的…
股缘梦炒股悟语（71）主力只做不说,"https://guba.eastmoney.com/news,600797,633852014.html",2017-04-25 22:55:53,目标：打造世界级高分子材料全产业生态平台
我没有上车可能还有很多人没有乘上末班车！心不甘呵！[怒],"https://guba.eastmoney.com/news,600797,633823471.html",2017-04-25 21:45:49,我没有上车可能还有很多人没有乘上末班车！心不甘呵！
强烈呼吁史总增持！,"https://guba.eastmoney.com/news,600797,633780765.html",2017-04-25 20:16:07,强烈呼吁史总增持！
澄清公告一出，浙大网新被打啪啪响，领跌多个板块。,"https://guba.eastmoney.com/news,600797,633688673.html",2017-04-25 16:44:39,明天再出个澄清公告，浙大网新被打出屎。
反正我不上当GBN反正我不上当反正我不上当,"https://guba.eastmoney.com/news,600797,633806573.html",2017-04-25 21:11:27,V反正我不上当
两油一拉！全死翘翘.,"https://guba.eastmoney.com/news,600797,633747665.html",2017-04-25 18:58:51,你也加油，这波洗干净了
静静等新低,"https://guba.eastmoney.com/news,600797,633634731.html",2017-04-25 14:57:26,静静等新低
赚了不喜，赔了不恼,"https://guba.eastmoney.com/news,600797,633711941.html",2017-04-25 17:34:21,看看吧！看看吧！心太小了！谁能帮我变大！
已经九阴真经了，还想怎样,"https://guba.eastmoney.com/news,600797,633632120.html",2017-04-25 14:55:56,2
国家队也就是来浑水摸鱼的， 都说社保不能亏钱 不割散户哪来的利润？ 看看梅雁吉祥,"https://guba.eastmoney.com/news,600797,633698176.html",2017-04-25 17:04:29,"国家队也就是来浑水摸鱼的，
都说社保不能亏钱
不割散户哪来的利润？
看看梅雁吉祥曾经多么风光？
潮水退去死的都是贪婪的小散！"
澄清其实就是此地无银三百两，第四季没走，第一季走了，要不不会是这走势,"https://guba.eastmoney.com/news,600797,633535443.html",2017-04-25 11:53:14,澄清其实就是此地无银三百两，第四季没走，第一季走了，要不不会是这走势
刻意打压，毫不收敛。证监会好好查！,"https://guba.eastmoney.com/news,600797,633604805.html",2017-04-25 14:18:54,刻意打压，毫不收敛。证监会好好查！
