标题,链接,发布时间,内容
白酒行业黑天鹅？这家酒企遭经销商实名举报！监管部门已受理 董秘深夜回应,"https://guba.eastmoney.com/news,000799,893254365.html",2019-12-20 22:08:20,"来源：e公司


　　白酒又曝出添加剂不合格！

　　酒鬼酒供销有限责任公司(酒鬼酒全资控股的批发销售公司)“54°500ml老酒鬼酒”总代理北京来今雨轩文化传播公司法人代表石磊实名举报称，他代理的一款酒鬼酒被检出添加了“甜蜜素”。有报道称，相关部门已接收相关举报材料，正式受理举报事项。
　　证券时报记者多次拨打酒鬼酒董秘李文生电话，但并未有人接听。不过，他在回复记者的微信时表示，市场监管部门并未受理此项检举。
　　经销商举报酒鬼酒检出“甜蜜素” 市监部门已受理
　　12月20日晚间，证券时报记者联系上举报人石磊，石磊是北京来今雨轩文化传播有限公司(以下简称来“今雨轩”)法人代表，而今雨轩是“54°500ml老酒鬼酒”总代理。
　　石磊向证券时报记者表示，他确实已向湘西州市场监督管理局提交54°500ml老酒鬼酒含有“甜蜜素”检举材料，石磊要求查明“该品种批次内是否非法含有甜蜜素如有应向社会公开召回。”
　　同时，石磊认为酒鬼酒应根据合同赔偿今雨轩相应损失。
　　石磊提供的检举材料称，2012年4月19日，今雨轩与酒鬼酒公司签订《买断产品总代理合同》，约定今雨轩代理销售酒鬼酒公司54°500ml老酒鬼酒。合同约定酒鬼酒公司应向今雨轩提供质量合格且稳定的产品，并保证产品符合国家规定的质量标准。
　　据介绍，当年该批次产品共有12万多瓶，价值3000万元。石磊表示，目前上述涉事批次产品还余5万多瓶。
　　石磊称，在代理销售的过程中今雨轩接到上海经销商关于54°500ml老酒鬼酒存在质量问题的投诉并要求退货。
　　今雨轩在接到投诉后，对封样样品以及库存产品按照法律规定的程序分别向国家食品质量监督检测中心以及国锦(上海)检测技术有限公司申请检测并分别出具《检验报告》。
　　石磊提供的上述检测报告均显示酒鬼酒向今雨轩交付的上述酒类产品中含有国家明令禁止添加的环己基氨基磺酸钠也就是俗称的甜蜜素。
　　国锦(上海)检测技术有限公司2016年5月4日《检验报告》显示，送检样品白酒中的甜蜜素测定值为0.384mg/L；国家食品质量监督检验中心2016年8月3日《检验报告》显示，甜蜜素测定值为0.36mg/kg；国家食品质量监督检验中心2019年8月29日《检验报告》显示，甜蜜素测定值为0.344 mg/kg。
　　此后2017年4月18日，石磊将酒鬼酒诉至湖南省湘西土家族苗族自治州中级人民法院，请求法院判令酒鬼酒公司返还购酒款。
　　案件审理过程中，酒鬼酒公司于2018年11月13日向法院提交《民事答辩状》以及当庭均表示同意召回今雨轩于2012年采购的54°500ml老酒鬼酒产品。
　　啥是甜蜜素？
　　俗称“甜蜜素”的环己基氨基磺酸，国家标准规定禁止在白酒中添加。根据《食品安全国家标准食品添加剂使用标准》(GB2760-2014)规定，甜蜜素可用于饮料、糕点、复合调味料、配置酒等食品，但不允许在白酒中使用，因为其有致癌、致畸作用。
　　甜蜜素超标的原因可能是个别企业为降低生产成本，或为改善产品的口感，在白酒中添加甜蜜素等甜味剂来调节风味，或者购入了含有甜蜜素的白酒为原料生产加工所致。长期过量食用甜蜜素超标的食品，可能会对人体健康造成一定影响。
　　记者在搜索引擎中搜索白酒+甜蜜素关键词，发现据报道，不少白酒在抽检中检出甜蜜素，多为散装白酒或小作坊生产的白酒。
北上资金、牛散踩雷？
　　数据显示，截至今年三季度，机构共持有酒鬼酒股份1396.82万股，占流通A股的4.3%。
　　值得注意的是，北上资金持有公司股份544.85万股，占流通股比1.58%，是公司的第三大流通股东，同时，牛散赵建平也现身公司十大流通股东之列，持有公司510万股，占流通股比1.57%。
　　7年前塑化剂事件曾导致行业地震
　　此次酒鬼酒被举报检出甜蜜素不得不让人想到7年前白酒塑化剂事件。该事件引发了整个白酒行业大地震。
　　当时的主角仍是酒鬼酒，2012年11月19日，酒鬼酒被检出塑化剂超标2.6倍。
　　从“酒鬼酒塑化剂含量超标260%”消息正式传出到2012年11月19日，仅仅一天时间，不仅酒鬼酒受塑化剂事件影响临时停牌，白酒板块也遭受重挫。截至收盘，白酒板块跌幅居首，据相关估算，两市白酒股总市值共蒸发近330亿元，跌幅前15的个股中，酒类占据10席。
　　酒鬼酒在11月 23日复牌后，连吃四个跌停。之后，公司业绩下滑，其中，2013年营业收入下降6成，净利润少了5个多亿，股价也是一路下跌，时至今日仍未恢复元气。
　　酒鬼酒三季度净利下滑
　　另外，在今年第三季度，酒鬼酒业绩为近9个季度以来首次下滑。
　　酒鬼酒10月17日晚发布三季报，公司前三季度营收为9.68亿元，同比增长27.34%；净利为1.84亿元，同比增长14.27%。其中，第三季度净利为2818万元，同比下降39.50%。
　　酒鬼酒表示，公司第三季度净利润同比下降跟公司的市场战略调整有关，因为需要维护市场，公司进行了必要的停货控货，导致了盈利正常幅度内波动，并非是公司营销受到阻碍，公司全年规划也不会受到影响。
　　公司解释称，主要是本季销售费用对比去年同期大幅增长，导致本报告期净利润下降。三季报显示，公司本期销售费用比上期多了3200多万。
（文章来源：e公司）[点击查看原文]
展开阅读全文"
茅台等酒企违规添加甜蜜素过量摄入危害人体健康2015-02-10来源:互联网彼时,"https://guba.eastmoney.com/news,000799,893279407.html",2019-12-21 08:54:56,"茅台等酒企违规添加甜蜜素 过量摄入危害人体健康
2015-02-10来源:互联网
彼时，塑化剂事件带给白酒行业的重创还历历在目，如今，白酒又染上“甜蜜素”，这对本来就处在寒冬中的白酒业来说，无疑是雪上加霜。一场有关白酒业的“新塑化剂危机”的言论在行业内流传。那么，白酒中检测出甜蜜素到底是食品安全问题还是其它？
对此，有业内人士对《证券日报》记者表示，甜蜜素不是食品安全性问题，所以不必担心，而甜蜜素事件也不会像塑化剂事件那样殃及整个白酒业。
多家酒企登
质检总局质量黑榜
据国家食品药品监管总局日前公布的抽检不合格名单显示，一共有278家白酒企业登上质量黑榜。
据了解，国家食品药品监管总局本次专项抽检共抽检样品3000批次，样品涉及全国30个省(区、市)1147家生产企业。此次抽检有177项次共108批次白酒甜味剂不合格，占抽检样品总数的3.6%。
国家食品药品监管局表示，根据相关食品安全国家标准和白酒产品标准规定，白酒中不允许添加甜味剂，甜蜜素、糖精钠和安赛蜜是人工生产的甜味剂。此次造成不合格的原因可能是生产企业为降低成本，同时增加产品的口感，在产品中添加甜蜜素、糖精钠、安赛蜜等甜味剂来调节口感，也可能是由于其它原辅料使用不当带入。
记者查看不合格的278家企业名单发现，多数企业为地方酒企，但值得注意的是，贵州茅台(182.88, -1.42, -0.77%)酒厂集团保健酒业有限公司生产的“锦绣东方酒”和甘肃皇台酒业(12.39, 0.00, 0.00%)股份有限公司生产的皇台本色酒(本色6#窖藏)、吉林省吉盛涌鑫酿酒有限公司生产的老北京二锅头酒也榜上有名。
对此，茅台保健酒公司回应媒体时表示，上述涉事酒是出了很久的老酒，“且锦绣东方品牌有很多款产品，仅从现在的信息上不能判定是哪一款，还需再核对一下”。公司在基酒检测上把关还是比较严格的，而且酱香型酒应该不存在甜蜜素。
那么白酒中检出“甜蜜素”一事，是否是涉及食品安全问题？
对此，中国酒业协会副秘书长宋书玉接受记者采访时表示，按照现行的白酒标准是不允许添加甜蜜素的，有的企业添加了，主要是为了增加产品的口感，只要添加的量在规定的范围内，对人体是没有害的。
企业采标错误
拿调制酒当白酒
据了解，甜蜜素是一种常用甜味剂，化学名称为环己基氨基磺酸钠，是由氨基磺酸与环己胺(C6H11NH2)及氢氧化钠反应而成，是食品生产中常用的添加剂。其甜度是蔗糖的30—40倍。消费者如果经常食用甜蜜素含量超标的饮料或其它食品，就会因摄入过量对人体的肝脏和神经系统造成危害，特别是对代谢排毒的能力较弱的老人、孕妇、小孩危害更明显。
一场不是人为添加的白酒塑化剂事件让白酒业遭受重创，那么这次人为添加甜蜜素是否也会带给行业深远的影响呢？
根据专家的意见，只要食品中添加的甜蜜素含量在允许的范围内，对人体是没有危害的。对于白酒中添加甜蜜素是否有必要，添加后既然对人的身体危害不大，那么为什么又不允许在白酒中添加呢？
对此，宋书玉表示，现在的白酒标准是不允许添加甜蜜素的，但是有的企业为了产品的口感会添加一些甜蜜素，只要在安全范围内，对人体是不会造成伤害的，但是，其在标注时不应该标注按照白酒标准生产的，应该采用配制酒标准。
按照宋书玉的说法，白酒企业在采用标准时出现错误，此次曝光的白酒中含有甜蜜素一事不会对整个酒行业造成深远影响，
宋书玉表示，被曝光的企业主要是采标混乱，没有按照规定进行标准，应该受到相关部门的处罚。
同样，在酿酒大师、景芝酒业销售总经理来安贵看来，白酒标准中是不允许添加甜味素的，如果添加就不应该采用白酒标准。
来安贵对《证券日报》记者表示，很多酒企一般在低端酒中添加甜蜜素，目的就是增加口感，只要在限量的标准内，对人体应该是安全的，但是不能采用白酒标准，应该采用配制酒标准。
对于曝光的白酒添加甜蜜素被曝光一事，在酒类专家肖竹青看来，虽然不是食品安全事件，但是，作为生产企业在产品标识方面不应该隐瞒消费者，让消费者明明白白消费，对不合规企业加大处罚力度。"
可以起诉经销商讹诈,"https://guba.eastmoney.com/news,000799,893279494.html",2019-12-21 08:56:40,敲诈
16年就给法院受理了怎么现在还说记者吃了多少好外,"https://guba.eastmoney.com/news,000799,893279156.html",2019-12-21 08:49:19,16年就给法院受理了怎么现在还说记者吃了多少好外
这个经销商太不是东西了，就因为没有讹到钱就恶语中伤，12年的酒拿到现在来说不觉得,"https://guba.eastmoney.com/news,000799,893279155.html",2019-12-21 08:49:17,这个经销商太不是东西了，就因为没有讹到钱就恶语中伤，12年的酒拿到现在来说不觉得太可笑吗，以前是可以添加甜蜜素的，怎么不告现在生产的酒添加甜蜜素？
我还有100股，气死了,"https://guba.eastmoney.com/news,000799,893279157.html",2019-12-21 08:49:25,我还有100股，气死了
真理胜于雄辩，12年的政策和现在对比差异较大；销售商做法也有嫌疑，不光明；遇到难,"https://guba.eastmoney.com/news,000799,893279070.html",2019-12-21 08:46:58,真理胜于雄辩，12年的政策和现在对比差异较大；销售商做法也有嫌疑，不光明；遇到难题，那就勇于破除它。我是支持酒鬼酒的
太不小心了，这么大的事怎么可以让外人知道呢，下次注意点。,"https://guba.eastmoney.com/news,000799,893266326.html",2019-12-21 00:49:03,太不小心了，这么大的事怎么可以让外人知道呢 ，下次注意点。
明天集合进价挂单~爆雷了,"https://guba.eastmoney.com/news,000799,893277734.html",2019-12-21 08:12:48,明天集合进价挂单~爆雷了
这里有很多复杂的关系，不只是停留在这文章上的。这是2012年塑化剂事件以前的产品,"https://guba.eastmoney.com/news,000799,893278878.html",2019-12-21 08:42:12,这里有很多复杂的关系，不只是停留在这文章上的。这是2012年塑化剂事件以前的产品，是历史遗留问题，这几年出品的产品每瓶出厂都要检测合格才能流向市场！
