标题,链接,发布时间,内容
肥了前几天融券卖出的,"https://guba.eastmoney.com/news,600518,743408016.html",2018-01-26 13:40:11,不知道这主力是让哪个傻货在操盘
算你狠，我走了。,"https://guba.eastmoney.com/news,600518,743459456.html",2018-01-26 15:56:03,算你狠，我走了。
悟空，你又吓我。,"https://guba.eastmoney.com/news,600518,743445490.html",2018-01-26 15:04:16,悟空，你又吓我。
可惜了，没T到！曹尼玛,"https://guba.eastmoney.com/news,600518,743442166.html",2018-01-26 14:56:09,可惜了，没T到！曹尼玛
这家伙反着走！,"https://guba.eastmoney.com/news,600518,743437960.html",2018-01-26 14:47:22,这家伙反着走！
就看主力自己玩自己的[微笑]反正不缺钱过年，长线持有了,"https://guba.eastmoney.com/news,600518,743428226.html",2018-01-26 14:26:55,就看主力自己玩自己的反正不缺钱过年，长线持有了
买入康美的， 都是被他天天发布的新闻所诱惑，主力就是不拉升，等到大家对他都失望了,"https://guba.eastmoney.com/news,600518,743431483.html",2018-01-26 14:34:05,买入康美的， 都是被他天天发布的新闻所诱惑，主力就是不拉升，等到大家对他都失望了才进入拉升阶段！
20元附近才是真正的底，W底形成经过一段时间整理，才会走出一波上升行情！,"https://guba.eastmoney.com/news,600518,743424153.html",2018-01-26 14:17:52,20元附近才是真正的底，W底形成经过一段时间整理，才会走出一波上升行情！
今日放量下跌，还是那个下降旗型，不要盲目进入，必跌3元以下，谢谢,"https://guba.eastmoney.com/news,600518,742369549.html",2018-01-19 17:54:50,今日放量下跌，还是那个下降旗型，不要盲目进入，必跌3元以下，谢谢
大宗交易的迹象,"https://guba.eastmoney.com/news,600518,743419195.html",2018-01-26 14:06:35,大宗交易的迹象
卖掉康美药业买入通化东宝,"https://guba.eastmoney.com/news,600518,743412939.html",2018-01-26 13:51:55,卖掉康美药业买入通化东宝
感谢主力，今日又成功T了一回,"https://guba.eastmoney.com/news,600518,743412836.html",2018-01-26 13:51:42,感谢主力，今日又成功T了一回
涨无力，跌有劲，唉,"https://guba.eastmoney.com/news,600518,743412823.html",2018-01-26 13:51:37,涨无力，跌有劲，唉
问董秘，董秘不回复,"https://guba.eastmoney.com/news,600518,743412020.html",2018-01-26 13:49:43,上个星期，我向康美药业的董秘提问，问为什么恒瑞药业股价屡创新高，而康美药业股价阴跌，康美药业是否有重要事项没披露？到现在为止董秘都没有回复，不知道为什么？
一大堆老鼠仓，汕头佬造假起家不可信,"https://guba.eastmoney.com/news,600518,743410702.html",2018-01-26 13:46:44,一大堆老鼠仓，汕头佬造假起家不可信
公司不会出问题了吧，晚上出公告？,"https://guba.eastmoney.com/news,600518,743410330.html",2018-01-26 13:45:48,公司不会出问题了吧，晚上出公告？
此时不要加仓，静等喝茶，到哪点位在考虑加仓。哈哈哈,"https://guba.eastmoney.com/news,600518,743410031.html",2018-01-26 13:45:03,此时不要加仓，静等喝茶，到哪点位在考虑加仓。哈哈哈
康美调整半年多不上涨的深层次原因是大股东拿A股当提款机,"https://guba.eastmoney.com/news,600518,742619210.html",2018-01-22 14:46:00,我跟踪康美很多年了，也一直认为康美是白马股，但是当今年康美大股东拟定发行可交换债券，其实也是宣告将自己踢出了白马股行列，我很早曾发邮件警告过康美，再后来康美大股东更是错上加错，两期发行竟然都是一个可交换价格，明确向市场暗示了两个意思，第一大股东严重缺钱，第二无疑给自己公司股价设置了天花板价格，第三公司可持续性增长存在不确定性，否则干嘛同一个价格，没有了美好愿望，股价萎靡不振，再到上市公司大股东康美实业，不断的质押股票，一年公告都是解除质押继续质押，战略合作，没有什么亮点，康美曾经6/12一波高点，但是因为可交债和质押，远远跑输了上证50和上证医药000037.也跑输了大盘，真正半年了，各跑输了20%和10%，这半年上市公司究竟发生了什么事情，无非就是想通过发行可交债和质押，我相信市场去调研者没有人说可交债和质押给公司带来的巨大利空，只有我们这些投资者才真实说了心里话，再看看我们A股，哪一家公司大股东大比例质押能走出牛股行情？没有，哪一家白马股发行可交债，只有康美，康美大股东你当A股作为提款机，市场会怎么想，你会是第二个贾跃亭么？公司股价会高比例质押会闪崩么？你拿了那么多钱出去，还会多少精力好好经营康美药业么？一个个的疑问在市场的表现就是脚投资，康美的萎靡股价是市场表现，而市场表现永远是对的，作为康美不应该反省么，当你大股东5月公告时候写的多牛逼啊，看好公司长远发展，从即日起增持不低于20亿元，一片沸腾，短短两个月，你马上公告大股东要发行可交换债券50亿，原来你的看好就两个月么？你怎么向众多投资者解说当时的增持原因，你对得起投资者么？你问心自问
跌得比次新股历害。,"https://guba.eastmoney.com/news,600518,743408879.html",2018-01-26 13:42:26,跌得比次新股历害。
果然和东方金钰一个走势，这都是证金干的,"https://guba.eastmoney.com/news,600518,743408536.html",2018-01-26 13:41:33,果然和东方金钰一个走势，这都是证金干的
那几个托呢，出来啊,"https://guba.eastmoney.com/news,600518,743405240.html",2018-01-26 13:32:48,那几个托呢，出来啊
哈哈哈哈说是下降旗型你们不信,"https://guba.eastmoney.com/news,600518,743407194.html",2018-01-26 13:38:14,哈哈哈哈说是下降旗型你们不信
全仓持有1年多啦！有3成多的收益！值得长线持有！,"https://guba.eastmoney.com/news,600518,743405157.html",2018-01-26 13:32:34,全仓持有1年多啦！有3成多的收益！值得长线持有！
乐视一样,"https://guba.eastmoney.com/news,600518,743404786.html",2018-01-26 13:31:36,乐视一样
假恶丑,"https://guba.eastmoney.com/news,600518,743402898.html",2018-01-26 13:26:42,假恶丑
跳水冠军,"https://guba.eastmoney.com/news,600518,743402885.html",2018-01-26 13:26:40,跳水冠军
