标题,链接,发布时间,内容
一堆厉害就是不涨，降低预期。,"https://guba.eastmoney.com/news,600188,974112725.html",2020-10-28 13:35:36,一堆厉害就是不涨，降低预期。
市盈率太高了，跌到1才行,"https://guba.eastmoney.com/news,600188,973995417.html",2020-10-28 09:53:04,市盈率太高了，跌到1才行
利好是骗人的!怎个煤炭股都是他拖下来的,"https://guba.eastmoney.com/news,600188,974044220.html",2020-10-28 10:45:36,同胞们醒得了!
我们大股东也是这样做的，看到山东有些公司不太好了，就收购过来。所以，公司一定能活,"https://guba.eastmoney.com/news,600188,973947303.html",2020-10-28 07:39:59,我们大股东也是这样做的，看到山东有些公司不太好了，就收购过来。所以，公司一定能活的很久，至少能送走神华…
186亿被他老爸划走还有锤子钱炒股!,"https://guba.eastmoney.com/news,600188,974041800.html",2020-10-28 10:42:12,这回在股市又捞到笔大钱太坏了!
兖州煤业盘前回顾(10-27),"https://guba.eastmoney.com/news,600188,973954949.html",2020-10-28 08:28:42,"10月27日（周二）兖州煤业（600188）报收9.45元，下跌0.32%，换手率0.56%，成交量16.65万手，成交额1.57亿元。
隔夜美股三大股指涨跌不一，纳指收涨0.64%，道指收跌0.8%，标普500指数收跌0.3%。


主力资金：前一交易日主力资金净流出22.51万元
兖州煤业2020年10月27日主力资金净流出22.51万，净占比-0.14%。


两融数据：前一交易日融资净买入272.74万元，融资余额6.19亿元
兖州煤业融资融券信息显示，2020年10月27日融资净买入272.74万元；融资余额6.19亿元，较前一日增加0.44%


北向资金：兖州煤业10月27日被沪股通减持292.13万股
10月27日，兖州煤业被沪股通减持292.13万股，已连续9日被沪股通减持，共计3231.88万股，最新持股量为3021.73万股，占公司A股总股本的1.02%。


展开阅读全文"
兖州煤业2020年10月27日投资者调研报告,"https://guba.eastmoney.com/news,600188,974231764.html",2020-10-28 00:00:00,"
兖州煤业股份有限公司反路演推介会议纪要

2020 年 10 月 27 日，兖州煤业股份有限公司（“兖州煤业”
或“公司”）在陕西榆林召开了反路演推介会议。公司董事、总经理刘健先生，董事、财务总监赵青春先生，董事会秘书靳庆彬先生，总经理助理、财务管理部部长徐健先生和陕西未来能源化工有限公司（“未来能源”）、兖矿鲁南化工有限公司（“鲁南化工”）主要领导等出席会议。对公司收购兖矿集团有限公司（“兖矿集团”）7 项资产的战略考虑、三季报业绩及公司发展规划做深入解读，同时对未来能源和鲁南化工的竞争优势和发展前景进行详细介绍，并就投资者关注的问题进行沟通和交流。现就本次会议沟通、交流的重点内容整理如下：

一、收购兖矿集团 7 项资产的目的

通过收购兖矿集团 7 项资产，公司可实现对兖矿集团下属煤化工板块业务的整合，延伸产业链，优化公司主营业务，增强公司盈利能力及抗风险能力，提升公司价值和股东回报。

二、公司目前发展战略

公司继续围绕“聚焦核心主业”战略，把“煤炭、煤化工、煤电”三大业务作为公司的核心主业，加快非主业资产剥离进度，加大对优质主业资产的布局，有效延长“以煤为主，协同发展”的产业链，提升公司持续发展能力和抗风险能力，拓展公司发展空间，夯实未来发展基础。


三、拟收购 7 项资产的并表时间

公司将在收购得到股东大会批准，并且满足会计准则并表条件时对 7 项资产进行并表。

四、兖矿集团为拟收购相关资产提供的利润承诺

公司已收到兖矿集团出具的《关于兖州煤业股份有限公司收购兖矿集团有限公司相关资产之业绩承诺函》。兖矿集团就标的股权 2020-2022 年度业绩作出如下承诺：按中国会计准则计算，标的股权对应的经审计后扣非归母净利润合计不低于 43.14 亿元；若低于该水平，将会给予现金补偿。

五、公司提高未来五年现金分红比例

为提高股东回报,与投资者共享发展成果，公司在综合考虑实际经营情况、发展战略、股东意愿、外部融资环境等因素的基础上，拟提高 2020-2024 年度现金分红比例。

在满足《公司章程》规定的前提下，公司拟将 2020-2024 年度现金分红比例确定为：公司在各会计年度分配的现金股利总额，应占公司该年度扣除法定储备后净利润的约百分之五十，且每股现金股利不低于人民币 0.5 元。

本提高现金分红比例尚需提交股东大会审议。

六、公司未来降低资产负债率的计划

未来降低资产负债率的计划将根据公司资金使用纪律进行制定。

目前公司资金使用纪律（资金使用的先后顺序）如下，


1.首先，公司现金流用于维持正常生产所需运营资金及资本支出金额；

2.其次，用于公司战略性投资；

3.再次，满足日常运营和战略投资后的富裕资金将优先考虑降低负债；

4.最后，考虑以分红、回购等方式回报投资者。

七、公司未来资本开支展望

考虑到公司的榆林能化及荣信化工二期项目建设已经接近尾声。目前暂未安排新的大型项目，资本开支存在下降的可能。
八、公司应对汇率风险的措施

加强汇率走势研判，综合运用多种金融工具降低汇率波动风险。根据交易货币汇率变动趋势，在交易合同中订立适当的保值条款。灵活运用外汇衍生产品工具，锁定汇率波动。

九、公司股权激励业绩考核完成情况

根据公司 2019 年度经审计财务数据，2019 年业绩已满足行
权条件。

2020 年公司股权激励行权业绩条件为：

1、以 2015 年-2017 年净利润均值为基数，2020 年度扣非净
利润增长率不低于 149%（约 61.92 亿元），且不低于同行业平均水平；

2、2020 年度扣非每股收益不低于 1.25 元/股，且不低于同
行业平均水平。


公司股权激励计划 2020 年度能否行权尚取决于公司 2020 年
度实际业绩表现情况。


[点击下载原文]
展开阅读全文"
h股都快涨停了，你还在绿我都看不下去了，，=≡(((••)动感光波哔哔哔!!,"https://guba.eastmoney.com/news,600188,973793563.html",2020-10-27 14:09:50,h股都快涨停了，你还在绿我都看不下去了，，=≡((( ••)动感光波哔哔哔!!
兖州煤业今日热门盘点,"https://guba.eastmoney.com/news,600188,973898825.html",2020-10-27 21:01:47,"

今日热帖 TOP4
1 . 兖煤回购H股应该快结束了，最后两天一般都是涨起来，保证回购数量，一般不会计较成本…
2 . 各位涮客，高分红承诺也给了，每年拿百分之五十的利润来分红，并且分红最低都要0.5…
3 . 今天被煤体洗脑骗走了筹码，现在想想，主营每股利润一季度0.31，二季度0.15，…
4 . 兖州煤业中标无压三产品重介旋流器重新招标中标公告
郑重声明：本文依据热度选取帖子资讯，不代表作者个人观点。

"
准备拉升，坐稳了,"https://guba.eastmoney.com/news,600188,973803980.html",2020-10-27 14:28:17,准备拉升，坐稳了
