标题,链接,发布时间,内容
留给做多主力的时候不多了！,"https://guba.eastmoney.com/news,603993,656274073.html",2017-06-16 13:34:14,留给做多主力的时候不多了！
603993 建议持股的卖出，现在价格：5.08,"https://guba.eastmoney.com/news,603993,656199689.html",2017-06-16 11:05:44,603993 建议持股的卖出，现在价格：5.08
怎么这么多人都在买？,"https://guba.eastmoney.com/news,603993,656273837.html",2017-06-16 13:33:38,怎么这么多人都在买？
再5手,"https://guba.eastmoney.com/news,603993,656274149.html",2017-06-16 13:33:33,4.97
冲高回落，套人,"https://guba.eastmoney.com/news,603993,656273406.html",2017-06-16 13:32:04,冲高回落，套人
资金嗷嗷往里进，难道有啥消息没公布？,"https://guba.eastmoney.com/news,603993,656270834.html",2017-06-16 13:27:53,资金嗷嗷往里进，难道有啥消息没公布？
还得洗洗大盘施压太大，跌吧下来再加,"https://guba.eastmoney.com/news,603993,656268616.html",2017-06-16 13:24:29,都是小单卖就不要怕
jiangnanhuagong,"https://guba.eastmoney.com/news,603993,656267791.html",2017-06-16 13:23:42,.
走势很完美啊,"https://guba.eastmoney.com/news,603993,656266909.html",2017-06-16 13:21:33,走势很完美啊
涨停板价追了100股，恐怕又要被套！,"https://guba.eastmoney.com/news,603993,656230741.html",2017-06-16 12:00:13,打开涨停板放量有人出货，下周一恐怕又要低开高走啦！
多空对决！,"https://guba.eastmoney.com/news,603993,656265247.html",2017-06-16 13:18:49,多空对决！看谁力量大！
这个还能买吗,"https://guba.eastmoney.com/news,603993,656264773.html",2017-06-16 13:18:00,这个还能买吗
真心为昨天被假消息惊吓割肉的股友不值，套路无处不在。庄家洗盘计谋！[不赞][不赞,"https://guba.eastmoney.com/news,603993,656229680.html",2017-06-16 11:58:39,真心为昨天被假消息惊吓割肉的股友不值，套路无处不在。庄家洗盘计谋！[不赞][不赞][不赞][不赞][不赞][不赞][不赞][不赞][不赞]
真是应了那句话，利空洗盘，利好出货,"https://guba.eastmoney.com/news,603993,656239650.html",2017-06-16 12:20:44,真是应了那句话，利空洗盘，利好出货
涨停全仓跑了,"https://guba.eastmoney.com/news,603993,656259193.html",2017-06-16 13:07:59,
今天开板的话会有长上影线，短时间内不好,"https://guba.eastmoney.com/news,603993,656262397.html",2017-06-16 13:13:55,今天开板的话会有长上影线，短时间内不好
喊着发大财的出来走两步,"https://guba.eastmoney.com/news,603993,656261847.html",2017-06-16 13:13:40,喊着发大财的出来走两步
5块先卖了，赚了18个点，回调了再进,"https://guba.eastmoney.com/news,603993,656259968.html",2017-06-16 13:10:15,5块先卖了，赚了18个点，回调了再进
5手,"https://guba.eastmoney.com/news,603993,656257515.html",2017-06-16 13:05:17,5元，玩玩的
我就看套死多少,"https://guba.eastmoney.com/news,603993,656258709.html",2017-06-16 13:07:49,我就看套死多少
快跑亲们,"https://guba.eastmoney.com/news,603993,656258443.html",2017-06-16 13:07:20,12
主力我来帮你吸点！这么一点点位就怕那赚毛！等下周二这些人又要追高了！,"https://guba.eastmoney.com/news,603993,656258093.html",2017-06-16 13:06:28,主力我来帮你吸点！这么一点点位就怕那赚毛！等下周二这些人又要追高了！
好厉害啊 明明有能力封板就是不封，在5元左右不停的吸,"https://guba.eastmoney.com/news,603993,656258262.html",2017-06-16 13:06:01,好厉害啊 明明有能力封板就是不封，在5元左右不停的吸
全仓50多万元追入，下个周一继续涨停，发财。,"https://guba.eastmoney.com/news,603993,656257536.html",2017-06-16 13:04:40,全仓50多万元追入，下个周一继续涨停，发财。
拉高出货,"https://guba.eastmoney.com/news,603993,656256729.html",2017-06-16 13:03:30,拉高出货
还要封板[大笑],"https://guba.eastmoney.com/news,603993,656256445.html",2017-06-16 13:02:03,还要封板
复制1月23日走势！,"https://guba.eastmoney.com/news,603993,656252839.html",2017-06-16 12:53:21,复制1月23日走势！
下周一百分之百跌,"https://guba.eastmoney.com/news,603993,656222998.html",2017-06-16 11:43:34,融资的情况，你懂得
钴业三剑客,"https://guba.eastmoney.com/news,603993,656207234.html",2017-06-16 11:18:13,洛阳钼业、华友钴业、寒锐钴业，弱市中的璀璨明珠，洛阳钼业将成超级大牛股！
今天买进的又要悲剧 周一跌,"https://guba.eastmoney.com/news,603993,656248529.html",2017-06-16 12:41:56,现在世道不要追涨
主力很强，套路玩的很深啊，其他什么都不说了。,"https://guba.eastmoney.com/news,603993,656248173.html",2017-06-16 12:41:00,主力很强，套路玩的很深啊，其他什么都不说了。
涨停是否只是一天,"https://guba.eastmoney.com/news,603993,656244000.html",2017-06-16 12:30:50,"我们都希望连续的涨停出现，但我知道很难。就是一旦出现，你能守到圆满吗？
关键是心态，盈利是实际……"
死在了黎明前，委托了5元卖出，没坚持住，4元6卖了。[哭][哭][哭][哭][哭,"https://guba.eastmoney.com/news,603993,656215124.html",2017-06-16 11:29:30,死在了黎明前，委托了5元卖出，没坚持住，4元6卖了。
5丶O6跑了，昨天进今天出1O个点满足,"https://guba.eastmoney.com/news,603993,656243353.html",2017-06-16 12:29:28,5丶O6跑了，昨天进今天出1O个点满足
利好出尽...........,"https://guba.eastmoney.com/news,603993,656124845.html",2017-06-16 08:44:11,利好出尽...........
20多个点可以撤退了！,"https://guba.eastmoney.com/news,603993,656187585.html",2017-06-16 10:47:04,
今天涨的不错！！,"https://guba.eastmoney.com/news,603993,656232055.html",2017-06-16 12:02:54,今天涨的不错！！
钴资源巨头 错过洛目别再错过海亮!,"https://guba.eastmoney.com/news,603993,656229437.html",2017-06-16 11:58:01,"海亮股份（002203）：公司正积极推进刚果大型铜钴矿（金）SEMHKAT 地区4145 平方公里的地质勘探项目
投资者问海亮股份(002203) : 钱董您好，贵公司现在在刚果金的钴矿探测现在进展到什么情况了？经查询贵公司从2013年5月取得对外投资证书，到现在刚好满4年，现在探测情况还是一点没有，这投资时间有点长了吧，外国的工作效率比国内差很多吗？能否就探测进度进一步公告说明？
2017-06-08 19:07:44
海亮股份(002203) 回答 投资者 : 您好！公司正积极推进刚果（金）SEMHKAT 地区4145 平方公里的地质勘探合作项目进展。该项目目前尚处于勘探阶段，尚不具备开采条件。矿产勘探和开采的周期较长，公司将根据项目勘探进展，不断调整优化项目投资可行性方案，严格控制投资风险。公司将继续视勘探进程积极有序推进勘探工作，并根据勘探进展及时履行信息披露义务。谢谢！ (来自：深交所互动易)"
卖早了，我靠。本来想盘中吃个差价。没想到扔除去回不来了,"https://guba.eastmoney.com/news,603993,656215423.html",2017-06-16 11:30:53,我靠
抓紧时间赶上最后夜班车  立即,"https://guba.eastmoney.com/news,603993,656182434.html",2017-06-16 10:38:45,立即
卖单太多，封单主力抗不住了！,"https://guba.eastmoney.com/news,603993,656216445.html",2017-06-16 11:32:23,卖单太多，封单主力抗不住了！
完蛋了，没有成交,"https://guba.eastmoney.com/news,603993,656216681.html",2017-06-16 11:31:55,手慢了！下午开盘撤单，低挂1毛，卖
破板了[滴汗][滴汗][滴汗][滴汗][滴汗][滴汗][滴汗][滴汗],"https://guba.eastmoney.com/news,603993,656215494.html",2017-06-16 11:30:16,破板了
开板先走一步。,"https://guba.eastmoney.com/news,603993,656215074.html",2017-06-16 11:29:34,
有兴趣的可以做这个股,"https://guba.eastmoney.com/news,603993,656212792.html",2017-06-16 11:25:51,今天第一次关注，咱不熟。给不出交易计划。
下午会开板的,"https://guba.eastmoney.com/news,603993,656212637.html",2017-06-16 11:25:42,下午会开板的
最近买中小板！600127金健米业，35个交易日跌幅35%多？4.17开始连续下跌!,"https://guba.eastmoney.com/news,603993,656209121.html",2017-06-16 11:20:12,最近买中小板！600127金健米业，35个交易日跌幅35%多？4.17开始连续下跌!非常具有投资价值！！
钴业三剑客横空出世！,"https://guba.eastmoney.com/news,603993,656209010.html",2017-06-16 11:20:00,洛阳钼业、华友钴业、寒锐钴业终将成为弱市中一道亮丽风景，而洛阳钼业将成为2017年下半年的超级大牛股！让我们为她加油鼓劲！
最近买中小板！600127金健米业，35个交易日跌幅35%多？4.17开始连续下跌!非常具有投资价值,"https://guba.eastmoney.com/news,603993,656208530.html",2017-06-16 11:19:29,最近买中小板！600127金健米业，35个交易日跌幅35%多？4.17开始连续下跌!非常具有投资价值！！
王者归来！,"https://guba.eastmoney.com/news,603993,656207698.html",2017-06-16 11:17:57,王者归来！
盘中掘金：钴价或复制碳酸锂走势.300154.300618.603799.,"https://guba.eastmoney.com/news,603993,656207032.html",2017-06-16 11:17:21,盘中掘金：钴价或复制碳酸锂走势.300154.300618.002146.000636.603799.603993.603799
这么大盘子都还是封了，还是郭嘉队狠,"https://guba.eastmoney.com/news,603993,656206603.html",2017-06-16 11:17:20,这么大盘子都还是封了，还是郭嘉队狠
涨停了   今天会有龙虎榜吗,"https://guba.eastmoney.com/news,603993,656205945.html",2017-06-16 11:15:11,今天有龙虎榜吗，
只有200股涨停了，滑稽,"https://guba.eastmoney.com/news,603993,656205661.html",2017-06-16 11:15:01,只有200股涨停了，滑稽
倒行逆施,"https://guba.eastmoney.com/news,603993,656204570.html",2017-06-16 11:13:41,调整不到位！需要再次
5.05全仓买进,"https://guba.eastmoney.com/news,603993,656204499.html",2017-06-16 11:13:07,大涨牛股出现
我4元进来的！是不是出一部分呢！[鼓掌],"https://guba.eastmoney.com/news,603993,656204274.html",2017-06-16 11:12:29,我4元进来的！是不是出一部分呢！
自己去看金属期货，钴价持续上涨,"https://guba.eastmoney.com/news,603993,656203550.html",2017-06-16 11:12:23,自己去看金属期货，钴价持续上涨
++，你大爷卖了你就涨停。,"https://guba.eastmoney.com/news,603993,656192929.html",2017-06-16 10:55:09,++，你大爷卖了你就涨停。
卖了，先撤,"https://guba.eastmoney.com/news,603993,656202379.html",2017-06-16 11:09:45,卖了，先撤
三连板[鼓掌][鼓掌],"https://guba.eastmoney.com/news,603993,656198309.html",2017-06-16 11:02:46,三连板
庄家打板已完成,"https://guba.eastmoney.com/news,603993,656201823.html",2017-06-16 11:09:12,游资大户们请开始你们的表演
受益河北雄安新区长远与京津冀一体化概念融资标的河北本地低价土地升值交运设备共享经济潜力股601258票庞大集团,"https://guba.eastmoney.com/news,603993,656181885.html",2017-06-16 10:37:27,受益河北雄安新区长远与京津冀一体化概念融资标的河北本地低价土地升值交运设备共享经济潜力股601258票庞大集团
4.02买的，爽,"https://guba.eastmoney.com/news,603993,656197764.html",2017-06-16 11:01:40,4.02买的，爽
十连阳！牛，这才叫国家顶梁柱,"https://guba.eastmoney.com/news,603993,656193894.html",2017-06-16 10:56:30,
大盘股 ，涨不停的。,"https://guba.eastmoney.com/news,603993,656192757.html",2017-06-16 10:53:44,别接盘了
拉个涨停吧。,"https://guba.eastmoney.com/news,603993,656191676.html",2017-06-16 10:52:09,拉个涨停吧。
四块二走的我哭晕在厕所，等了几个星期，一走人，立马它就成,"https://guba.eastmoney.com/news,603993,656190976.html",2017-06-16 10:51:23,四块二走的我哭晕在厕所，等了几个星期，一走人，立马它就成
不涨停就是猪,"https://guba.eastmoney.com/news,603993,656190303.html",2017-06-16 10:50:02,不涨停就是猪
今日长江钴价格再涨1万元，掌声~~~,"https://guba.eastmoney.com/news,603993,656185152.html",2017-06-16 10:43:12,今日长江钴价格再涨1万元，掌声~~~
我就200股，要涨停[大笑],"https://guba.eastmoney.com/news,603993,656184978.html",2017-06-16 10:42:05,我就200股，要涨停
发财了,"https://guba.eastmoney.com/news,603993,656184151.html",2017-06-16 10:41:03,发财了
有洗出去的吗？,"https://guba.eastmoney.com/news,603993,656182801.html",2017-06-16 10:39:06,有洗出去的吗？妈的，我卖了一半
牛逼哦，洛阳钼业，早上卖现在又上冲,"https://guba.eastmoney.com/news,603993,656181965.html",2017-06-16 10:38:55,牛逼哦，洛阳钼业，早上卖现在又上冲
下一站，000979,"https://guba.eastmoney.com/news,603993,656181979.html",2017-06-16 10:37:51,下一站，000979
妈蛋[哭][哭][哭]买的时候不涨  卖了就暴涨[哭][哭],"https://guba.eastmoney.com/news,603993,656181926.html",2017-06-16 10:37:43,妈蛋买的时候不涨 卖了就暴涨
该出的抓紧时间做个T,"https://guba.eastmoney.com/news,603993,656180064.html",2017-06-16 10:35:33,该出的抓紧时间做个T
10元多的000831五矿稀土高点跌去31元多,"https://guba.eastmoney.com/news,603993,656167673.html",2017-06-16 10:18:10,没有送股，这么大的机会竟然被冷落，A股真是闷骚型的
被洗出来了？,"https://guba.eastmoney.com/news,603993,656177411.html",2017-06-16 10:32:30,被洗出来了？
妈的，好明显的打压，,"https://guba.eastmoney.com/news,603993,656175321.html",2017-06-16 10:28:27,妈的，好明显的打压，
满分,"https://guba.eastmoney.com/news,603993,656165331.html",2017-06-16 10:15:11,满分
"洛阳钼业 主力千亿资金到位，将要拉涨停了，至少3个板,准备好了没","https://guba.eastmoney.com/news,603993,655917269.html",2017-06-15 19:21:15,"洛阳钼业主力千亿资金到位，将要拉涨停了，至少3个板,准备好了没"
度都完全摆脱了2015年股灾时的氛围,"https://guba.eastmoney.com/news,603993,656153062.html",2017-06-16 09:57:51,度都完全摆脱了2015年股灾时的氛围
垃圾,"https://guba.eastmoney.com/news,603993,656149593.html",2017-06-16 09:52:22,[大便]
你今天须知道！,"https://guba.eastmoney.com/news,603993,656137998.html",2017-06-16 09:31:26,"今天一带一路股出现扩散效应，应该是今天最值得重视的热点

1、昨天一带一路股老龙头西部建设涨停，今天其他一带一路股老龙头也相继涨停，热点扩散

2、昨天辽宁曝出港口整合，锦州港、大连股和营口股涨停（锦州港是龙头），今天高开后回落，大众对他们的注意力还集中在港口的整合中，很难联想到与一带一路有关，所以在一带一路的扩散的中，辽宁地区的港口股存在时间差机会。

从热点看大势：通过观察热点数量增减变化，了解市场处于容易赚钱的阶段还是容易赔钱的阶段。
热点1、一带一路股

一带一路股出现扩散效应，值得跟踪其中的时间差机会，重点是辽宁港口股.
热点2、高送转概念股

今天高送转概念股再次大涨成为热点，从领涨的股票来看，是之前刚刚连续涨停的股票，今天再次涨停，说明热点有持续性，所以之前那些曾连续上涨过的高送转概念股都值得跟踪时间差机会.
6.16日可关注：塔牌集团，上柴股份，张家港行"
目前全市场涨价概念中唯独钴板块潜力最大,"https://guba.eastmoney.com/news,603993,656126927.html",2017-06-16 08:53:30,目前全市场涨价概念中唯独钴板块潜力最大
何况即便预测不准确也不用承诺任何责任,"https://guba.eastmoney.com/news,603993,656118383.html",2017-06-16 08:08:41,可确保长生
出公告了吧  不是说没有钴吗？ 这下给你定心丸了吧  空狗们 逃窜吗,"https://guba.eastmoney.com/news,603993,656115673.html",2017-06-16 07:52:18,出公告了吧 不是说没有钴吗？ 这下给你定心丸了吧 空狗们 逃窜吗
这种股权质押风险极大,"https://guba.eastmoney.com/news,603993,656109055.html",2017-06-16 07:06:03,这种股权质押风险极大
散户炒股实力单薄，是散户都看看,"https://guba.eastmoney.com/news,603993,656103109.html",2017-06-16 06:19:09,散户炒股实力单薄，是散户都看看
这量，明天又危险了。没有资金陪玩，节前资金紧,"https://guba.eastmoney.com/news,603993,656098699.html",2017-06-16 05:42:40,顶着最后几秒钟把指数拉活了，这操盘能力也是没
*ST大毒酒贵州茅台必将成为*ST新都酒店第二！,"https://guba.eastmoney.com/news,603993,656079604.html",2017-06-16 03:43:20,缩量向上，明天怎么看？
市场的平衡中轴还是没有打破,"https://guba.eastmoney.com/news,603993,656068846.html",2017-06-16 02:47:22,市场的平衡中轴还是没有打破
今天4.65清仓了，不知对错？,"https://guba.eastmoney.com/news,603993,655884200.html",2017-06-15 18:13:37,放弃的消息是真还是假？
主力利用假利空吸筹，我被洗出来了。,"https://guba.eastmoney.com/news,603993,655948196.html",2017-06-15 20:20:56,如题
科陆电子是其中的佼佼者,"https://guba.eastmoney.com/news,603993,656045513.html",2017-06-16 00:58:15,科陆电子是其中的佼佼者
养在深闺人未识，实际上中矿资源比寒锐更好，中矿资源有自己的钴储量，8000多吨不,"https://guba.eastmoney.com/news,603993,656024301.html",2017-06-15 23:32:50,养在深闺人未识，实际上中矿资源比寒锐更好，中矿资源有自己的钴储量，8000多吨不是个小数目，而且仍然有增加储量的可能性，寒锐目前主要就是买手抓矿自己冶炼，这个对中矿资源来说不是难事，中矿资源完全也可以购买手抓矿进行生产，关键中矿资源现在就必须意识到铜钴矿冶炼对公司未来的重要性
明天如果不深度回调，半年报前绝不碰。,"https://guba.eastmoney.com/news,603993,655850143.html",2017-06-15 17:10:34,明天如果不深度回调，半年报前绝不碰。
巧妇难为无米之炊，华瑞钴爷和寒瑞姑爷都需要落幕提供原料钴，真正的幕后老大大家却眼,"https://guba.eastmoney.com/news,603993,655994148.html",2017-06-15 22:08:45,巧妇难为无米之炊，华瑞钴爷和寒瑞姑爷都需要落幕提供原料钴，真正的幕后老大大家却眼睛看不到，今天竟然出来个利空公告来欺骗大家，有多少人钴出了宝贵的筹码，未来几年钴矿都不会有大规模的扩充，落幕不仅有钴钼乌铜，还有真金白银，真正的军工大哥和快充电容概念，不多数了，且行且珍惜吧
到底谁是骗子？,"https://guba.eastmoney.com/news,603993,655991041.html",2017-06-15 22:00:23,[不赞][大便]
钴龙头股都上涨了30多个点，落幕却甘当幕后工作者,"https://guba.eastmoney.com/news,603993,655983016.html",2017-06-15 21:40:53,钴龙头股都上涨了30多个点，落幕却甘当幕后工作者
洛阳钼业这股近期主力如何，是跑路呢还是坚守呢？,"https://guba.eastmoney.com/news,603993,655862550.html",2017-06-15 17:32:36,洛阳钼业这股近期主力如何，是跑路呢还是坚守呢？
一帮人装神弄鬼，可笑,"https://guba.eastmoney.com/news,603993,655585294.html",2017-06-15 10:32:25,一帮人装神弄鬼，可笑
对比其它钴价，洛阳确是小儿科！,"https://guba.eastmoney.com/news,603993,655570179.html",2017-06-15 10:13:24,对比其它钴价，洛阳确是小儿科！
刚果收购的一季度3287吨钴矿，占56%股权，不错嘛！,"https://guba.eastmoney.com/news,603993,655943748.html",2017-06-15 20:11:08,刚果收购的一季度3287吨钴矿，占56%股权，不错嘛！
今天中午各大财经媒体都报道：自由港：与洛阳钼业关于收购钴矿的谈判已终止。请问：这,"https://guba.eastmoney.com/news,603993,656135710.html",2017-06-16 09:05:16,【问】今天中午各大财经媒体都报道：自由港：与洛阳钼业关于收购钴矿的谈判已终止。请问：这是怎么一回事？ 【答】洛阳钼业：尊敬的投资者：您好！公司已就相关传闻发布澄清公告，敬请参考！感谢您对公司的关注！¶¶2017-06-16 09:05:16 §
洛阳钼业明天高开要抛了吗？小散喜欢谨慎操作,"https://guba.eastmoney.com/news,603993,655859003.html",2017-06-15 17:26:22,洛阳钼业明天高开要抛了吗？小散喜欢谨慎操作
建议短期规避，后市逢低进场,"https://guba.eastmoney.com/news,603993,655866132.html",2017-06-15 17:40:00,今日没有创出新高，短线有一定的回踩，预计短线有调整，建议短期规避，后市逢低进场。
