标题,链接,发布时间,内容
找死的节奏,"https://guba.eastmoney.com/news,002359,622992762.html",2017-03-30 14:32:02,找死的节奏
昨日推荐的齐星，今天验证实力,"https://guba.eastmoney.com/news,002359,622948128.html",2017-03-30 13:27:57,昨日推荐的齐星，今天验证实力
质押了这么多股 肯定有问题,"https://guba.eastmoney.com/news,002359,622978284.html",2017-03-30 14:11:22,"拉高骗散户，配合大股东出货
大股东全部在大宗交易出货"
还没出货要自救……,"https://guba.eastmoney.com/news,002359,622972143.html",2017-03-30 14:02:01,还没出货要自救……
呵呵。还装逼 35,"https://guba.eastmoney.com/news,002359,622965760.html",2017-03-30 13:53:28,啥用呢。。你自己玩吧。。你看我会买一毛钱么
无论如何齐星集团卖出齐星铁塔股票或拉高后质押必选其一,"https://guba.eastmoney.com/news,002359,622961530.html",2017-03-30 13:47:28,你们好好掂量掂量
风险释放也是好事，看个股还是比较活跃,"https://guba.eastmoney.com/news,002359,622951555.html",2017-03-30 13:32:34,风险释放也是好事，看个股还是比较活跃
杭州弘业期货：橡胶空单持有,"https://guba.eastmoney.com/news,002359,622925065.html",2017-03-30 12:44:52,周五收涨概率大于收跌
铁塔你做到了,"https://guba.eastmoney.com/news,002359,622908256.html",2017-03-30 11:53:12,早上和昨晚都发了帖子 齐星铁塔是冠豪高新的模型你做到了齐星铁塔 只要下午大盘不出现恐慌性下跌你就没有事 铁塔你真做到了我心里很高兴 我的心情也好了许多 我是30.47进入的 后续加仓 然后曾经要放弃你去买别的后来一看不能放弃你 我一直留了底仓不过你还是没让我失望 谢谢齐星铁塔
怎么做空齐星铁塔,"https://guba.eastmoney.com/news,002359,622905823.html",2017-03-30 11:48:27,怎么做空齐星铁塔
客终将站在高岗上,"https://guba.eastmoney.com/news,002359,622905632.html",2017-03-30 11:48:06,客终将站在高岗上
别人恐惧时贪婪,"https://guba.eastmoney.com/news,002359,622905545.html",2017-03-30 11:47:12,别人恐惧时贪婪
太吓人了，不玩了,"https://guba.eastmoney.com/news,002359,622903894.html",2017-03-30 11:44:05,太吓人了，不玩了
内蒙华电融资标的沪港通一路一带概念股2017年将进入黄金发展期600863融资标的沪港通,"https://guba.eastmoney.com/news,002359,622897228.html",2017-03-30 11:34:06,内蒙华电融资标的沪港通一路一带概念股2017年将进入黄金发展期600863融资标的沪港通
妖股,"https://guba.eastmoney.com/news,002359,622886211.html",2017-03-30 11:18:50,妖妖股妖股妖股妖股妖股
《 美盈森  002303 大股东增持被套！机构被套30% 》,"https://guba.eastmoney.com/news,002359,622813558.html",2017-03-30 09:50:10,《美盈森002303 大股东增持被套！机构被套30% 》
什么跑 庄跑不出来，不拉价？,"https://guba.eastmoney.com/news,002359,622818918.html",2017-03-30 09:56:14,
再不强势封住涨停， 就有拉高出货嫌疑！就像昨天尾盘！,"https://guba.eastmoney.com/news,002359,622813094.html",2017-03-30 09:49:37,再不强势封住涨停， 就有拉高出货嫌疑！就像昨天尾盘！
涨停吧你,"https://guba.eastmoney.com/news,002359,622805505.html",2017-03-30 09:41:25,看好
