标题,链接,发布时间,内容
贵公司年报商誉计提后，还有10亿商誉，这些在19年是不是存在继续计提风险？,"https://guba.eastmoney.com/news,600499,841293069.html",2019-06-21 17:28:18,"贵公司年报商誉计提后，还有10亿商誉，这些在19年是不是存在继续计提风险？
科达制造
科达洁能：您好，近年来，公司根据业务发展的需要，通过资产重组、股权转让等方式相继收购了多家公司，因此产生了较多的商誉。根据会计准则的规定，公司需于每年度末对商誉进行减值测试，如果被收购公司经测试存在减值的情况，那么公司需要计提商誉减值。后续，公司将努力做好生产经营，加强对各子公司的管理，争取以较好的经营业绩回报投资者。感谢您的关注。
(来自上证e互动)答复时间 2019-06-21 17:28:18"
这压单怎么玩，万手哥来了都没用。。,"https://guba.eastmoney.com/news,600499,841268577.html",2019-06-20 14:32:33,这压单怎么玩，万手哥来了都没用。。
千亿市值，老边到死能实现不，吹牛吹牛把自己吹成一头猪了。,"https://guba.eastmoney.com/news,600499,841266053.html",2019-06-20 14:31:45,千亿市值，老边到死能实现不，吹牛吹牛把自己吹成一头猪了。
庄天天阳萎，伟哥吃少了,"https://guba.eastmoney.com/news,600499,841252974.html",2019-06-20 14:26:48,庄天天阳萎，伟哥吃少了
天天阴跌，可以滚出这个市场了,"https://guba.eastmoney.com/news,600499,841113562.html",2019-06-20 13:26:22,天天阴跌，可以滚出这个市场了
深沪股市千亿定增流产，边就子你还有脸圈钱，你看看只要公司公告定增募资的公司，哪家,"https://guba.eastmoney.com/news,600499,841109792.html",2019-06-20 13:18:47,深沪股市千亿定增流产，边就子你还有脸圈钱，你看看只要公司公告定增募资的公司，哪家股票不跌得最惨，放弃定增吧。把那些不盈利的公司卖掉吧，你个鸡头，管50个小姐。想想看吧，有多少小姐偷吃，你管得了吗？没必要去发展那么多分公司，累死你公司也发展不起来的
边狗，死到临头了,"https://guba.eastmoney.com/news,600499,841037111.html",2019-06-20 10:22:23,边狗，死到临头了
大盘涨1000点，科达洁能也是涨1%-3%，大盘跌20点，科达洁能敢跌停，真的要,"https://guba.eastmoney.com/news,600499,839435480.html",2019-06-11 11:35:41,大盘涨1000点，科达洁能也是涨1%-3%，大盘跌20点，科达洁能敢跌停，真的要逼我放弃它？
好不容易砸下来的，怎么会轻易拉上去呢,"https://guba.eastmoney.com/news,600499,841042044.html",2019-06-20 10:29:00,好不容易砸下来的，怎么会轻易拉上去呢
下午将有工信部领导率团到公司调研，你们说是不是大利好？！,"https://guba.eastmoney.com/news,600499,840857990.html",2019-06-19 13:20:14,下午将有工信部领导率团到公司调研，你们说是不是大利好？！
科达洁能06月19日获沪股通加仓4.67万股,"https://guba.eastmoney.com/news,600499,840987384.html",2019-06-20 08:02:16,"






























06月19日科达洁能沪股通持仓数据
收盘价：	4.32	涨跌幅：	1.41%
持股量：	624.00万股	持股变化：	4.67万股





数据显示，截至06月19日科达洁能于沪股通持股量为624.00万股，占其A股股本比例为0.44%，比上一交易日增加4.67万股。据数据统计，该股近一个月内累计涨幅为-11.48%，沪股通累计减仓16.62万，沪股通持仓累计变化比例为-2.59%，近三个月内累计涨幅为-24.08%，沪股通累计减仓361.47万，沪股通持仓累计变化比例为-36.68%。


数据来源:东方财富




"
做庄的吊毛，给你的后世子孙积点德吧，出来混早晚要还的。,"https://guba.eastmoney.com/news,600499,840973466.html",2019-06-19 23:50:14,做庄的吊毛，给你的后世子孙积点德吧，出来混早晚要还的。
科达洁能06月19日资金揭秘,"https://guba.eastmoney.com/news,600499,840925345.html",2019-06-19 16:02:22,"





今日科达洁能主力净流入额达-74.53万元，净占比-2.10%，
其中超大单净流入额0.00元,净占比0.00%，
大单净流入额-74.53万元，净占比-2.13%。







































科达洁能资金流向数据

类型	流入(万元)	流出(万元)
超大	0.00	0.00
大单	533.32	-607.84
中单	1092.40	-1303.07
小单	1871.47	-1586.28




资金解读





科达洁能收盘涨幅1.41%，
其中，成交最活跃的价格分别为4.38、4.37、4.39，成交密集的手数区间分布于300-500、700-1000、200-300手，中单介入居多。











成交活跃统计


9:30-15:00成交均价4.33













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
4.38	911000	279500	11.16%	3.42%
4.37	338500	319900	4.15%	3.92%
4.39	553400	85300	6.78%	1.04%
4.40	165800	30000	2.03%	0.37%
4.41	1800	0	0.02%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
300-500	250500	292200	501	584
700-1000	186400	338300	186	338
200-300	117800	299800	393	999
150-200	242200	151100	1211	756
500-700	61700	0	88	0




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































机械行业成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	600980	北矿科技	9.98%	10377.28万
2	300471	厚普股份	7.01%	10255.85万
3	600031	三一重工	0.16%	7273.20万
4	002008	大族激光	3.01%	6712.96万
5	000811	冰轮环境	7.46%	4341.43万
152	600499	科达洁能	1.41%	-74.53万


数据来源:东方财富






展开阅读全文"
只见人卖不见人买。这股要死了。老边估计要歇菜了。,"https://guba.eastmoney.com/news,600499,840908748.html",2019-06-19 14:54:22,只见人卖不见人买。这股要死了。老边估计要歇菜了。
