标题,链接,发布时间,内容
为什么会这么没量能呢？有量才好啊？,"https://guba.eastmoney.com/news,600530,607521258.html",2017-02-13 13:39:33,为什么会这么没量能呢？有量才好啊？
慢慢等解套,"https://guba.eastmoney.com/news,600530,609517928.html",2017-02-16 16:44:56,慢慢等解套
已经习惯了你这幅德行 …[想一下],"https://guba.eastmoney.com/news,600530,609475091.html",2017-02-16 14:46:29,已经习惯了你这幅德行 …
一天跌的18天才涨回来，我很想骂人,"https://guba.eastmoney.com/news,600530,609386140.html",2017-02-16 11:37:09,一天跌的18天才涨回来，我很想骂人
调整到位,"https://guba.eastmoney.com/news,600530,609381532.html",2017-02-16 11:26:56,调整到位
碰到这种垃圾的圈钱股真是没办法，半死不活的。不涨就跌啊，等了这么久想建个仓都这么,"https://guba.eastmoney.com/news,600530,609372456.html",2017-02-16 11:10:42,碰到这种垃圾的圈钱股真是没办法，半死不活的。不涨就跌啊，等了这么久想建个仓都这么难，还是放弃算了。
据悉：员工持股计划正在编制中，静待公告吧！！！,"https://guba.eastmoney.com/news,600530,609177161.html",2017-02-15 19:01:17,据悉：员工持股计划正在编制中，静待公告吧！！！
又一次大动作：上海国资国企改革大会今开 激活概念股 30 评论02-16 01:,"https://guba.eastmoney.com/news,600530,609291844.html",2017-02-16 07:31:54,"又一次大动作：上海国资国企改革大会今开 激活概念股
30 评论02-16 01:25 来源:投资快报
相关股票： 国企改革 国企改革 国企改革 上海国企 上海国企 上海国企绿地控股
一年一度的上海国资国企工作会议将于今日召开。分析认为，随着上海国资国企改革大会的召开，上海国改打响“发令枪”，而混改等重磅措施的出台，有望激发上海本地国企发展活力。
上海国资国企工作会议为年度工作定调
据悉，上海国资国企工作会议将于2月16日召开。该会议属于例行年度会议，每年在春节前后举行，盘点上一年度的工作成绩，安排部署新年度工作重点。
当前，国资国企改革如火如荼推进，此次上海国资国企工作会议备受瞩目。2016年上海国资国企工作会议明确，注重提高质量效益，全力以赴保持经济持续增长；以公众公司为导向，稳妥发展混合所有制经济；发挥企业主体作用，加快科技创新实现转型升级；实施开放性市场化重组，优化调整国资布局结构；完善法人治理结构，建立健全长效激励约束机制；更加注重管好资本，切实完善国资监管体制机制等改革重点工作。
在推进混合所有制改革、员工持股试点等全面深化国企改革措施之际，上海新一年的国企改革亮点可期。从近期上海国企集团以及区一级国企改革布局安排来看，在混合所有制改革等大方向下，“一企一策”抓紧落实相关改革步骤将是今年重点，特别是对于一些改革相对先行的国企，“二次混改”等将是改革重点。上海国企相关人士表示，预计2017年一些重点国企的混改将加快推进，此前发布的上海国企员工持股试点将加速落地，并有希望继续扩大试点实施范围。
在整个国有资产改革中，提高国有资产证券化水平，国有集团整体上市或者是上市公司资产注入，最受投资者关注。绿地控股、华谊集团、华建集团、上海房地集团等相继实现整体上市，相关上市公司股票均受到投资者的追捧。现在仍然有多家上市公司有整体上市预期，仍然是投资关注的热点。一般来说，集团改革一般会列为年度重大规划，在前一年度甚至更早就已经开始布局调整，为深度改革扫清障碍。每年的国资工作年度工作会议也是投资的风向标之一。
此外，混改中的员工持股也将是未来的重点工作之一。上海市国资委日前印发的《关于本市地方国有控股混合所有制企业员工持股首批试点工作实施方案》中已明确，将遴选5-10 户企业开展首批试点。目前，上港集团、上汽集团、上海建工等企业已先后实施各类股权激励。业内认为，国资控股上市公司有望成为试点主力。
改革大会激发上海本地股活力
依托优良的国企资源，上海一直是多元化国改模式探索的“排头兵”。2016年，国改的“上海模式”更是再次凸显出开创性和实效性兼具的特征：7月底汇添富基金推出以中证上海国企指数为标的上海国企ETF，提供了国资市值管理及简单化分享改革红利新渠道，对于探索国资运营新模式意义重大；11月中旬，微观面创新模式涌现，上海电气、华鑫股份等纷纷宣布创新式重组，上海国资实质进入以业绩增长及市值提升为目标的新阶段。
分析认为，随着上海国资国企改革大会的召开，上海国改有望打响“发令枪”，而混改等重磅措施的出台，有望激发本地国企发展活力。考虑到去年10月份以来，上海国改进入到创新多元的市场化新阶段，并且微观落地案例增多，未来三爱富、上海电气等“样板”公司的复牌也将会持续催化上海国改主题表现。
广发证券表示，随着改革案例落地加速，上海国改主题进入微观验证阶段，可逐渐加大布局对于上海国资改革核心受益标的的配置比例。建议重点关注的主线包括：股权划拨至上海国资流动平台的上市国企，未来资本运作概率更高；其次是“大集团，小公司”的国企上市平台，重视潜在资产注入、整体上市带来的投资机会；最后是通过股权转让等创新模式实现混改的小市值国企。
安信证券判断，“一企一策”抓紧落实相关改革步骤将是今年重点，特别是对于一些改革相对先行的国企，“二次混改”等将是改革重点。下一阶段上海国企改革可能的动作重点有：1、混改：三种方式，分别是员工持股、引入战投、管理层MBO；2、集团或核心资产整体上市；3、产业升级优化。年初员工持股政策发布只是上海加速推进新一轮国企改革的序幕，预计在近期后续还会有其他政策持续推进，包括混改、资产证券化提升、产业布局优化等，具体的公司建议重点关注：隧道股份、金枫酒业、光明地产、上海医药等。
掘金点
百联股份(600827)
作为上海国资系统下商贸零售重要板块，在国企改革大背景下，百联股份动作频频。因而，这一份最新公告亦引发不少关注。
百联股份在去年11月14日发布公告称，拟将全资子公司上海百联商业品牌投资有限公司49%的股权转让给百联集团，后者以现金方式支付转让价款。本次股权转让关联交易完成后，百联股份持有品牌投资公司51%股权，百联集团则将持有品牌投资公司49%股权。对于这一举措，百联股份指出是为借助公司控股股东百联集团在商业领域的战略和产业布局优势做强公司主业、提高核心竞争力，从而尽快实现公司整体创新转型。和诸多零售企业一样，因为大环境的影响加上自身的调整，百联股份近来的业绩并不靓丽。
业内人士指出，背靠百联集团这一零售超级“大航母”，百联股份的转型值得期待。未来百联股份的发展仍然取决于上海的国企改革进程，作为老牌零售企业，未来如何理顺激励机制，将是公司重新焕发新生的一个重要看点。
上港集团(600018)
1月10日，上港集团发布业绩快报，公司2016年1-12月实现营业收入310亿元，同比增长5.05%；归属于上市公司股东的净利润68.5亿元，同比增长4.42%。公司表示，面对错综复杂、持续低迷的航运市场形势，公司上下全力以赴、多措并举，确保了主业生产稳定增长，巩固了港口的竞争优势，集装箱吞吐量再创历史新高；同时，公司积极拓展多元融资方式，降低资金筹集成本，认真落实全面“营改增”，不断优化内部管理，强化预算执行控制。公司经济运行质量继续稳步提升，财务基本面保持稳健、良好的状况。
值得一提的是，上港集团制定了2014-2016三年行动规划和国企改革方案并有序推进，与上海市国资委签订了三年任期目标责任书，通过了以认购非公开发行股票方式实行员工持股计划方案，深化混合所有制发展，并对接落实自贸区政策实现突破。
隧道股份(600820)
1月18日，上海市国资委、财政局、金融办、证监局等四部门印发《关于本市地方国有控股混合所有制企业员工持股首批试点工作实施方案》(简称《实施方案》)，对员工持股实施细则作出规定。1月19日，上海市国资委组织了专题培训会，据了解，上海市国资委要求各企业集团、各委托监管单位、各区国资委在2月28日前，将符合条件的企业报上来，最终名单会在4月份公布。
根据《实施方案》，上海将遴选5-10户企业开展首批试点。试点企业条件包括：主业应处于充分竞争行业和领域的竞争类企业；股权结构合理，非公有资本所持股份原则上不低于10%；营收和利润90%以上应来源于其所在出资监管机构一级企业的外部市场；企业股东会、董事会、监事会、经理层健全，董事会运作规范高效等。
在上市公司方面，机构比较看好隧道股份，认为隧道股份非常符合试点企业的要求，近期隧道股份已纳入上海国盛平台，而且隧道股份近年来工程都在外地，这需要核心员工持股。
上海建工(600170)
上海建工1月23日晚公告，近日，公司联合下属上海市政工程设计研究总院(集团)有限公司、上海市建工设计研究院有限公司组成联合体参与了眉山市交通及社会事业建设项目(PPP模式)竞标。根据评标结果，联合体为该项目第一中标候选人。目前联合体尚未与招标方签订PPP项目投资建设合同。项目总投资预计为113.65亿元，纳入公司2017年度投资预算内。
长江证券认为，PPP 转型对建筑工程企业尤其是上海建工来说是重大机遇，公司多方面布局利于公司后续PPP 项目的持续签订、落地、实施。员工持股提高经营效率，有望获益上海国企改革加速。公司是上海第三家实施员工持股计划的国企。公司计划向集团领导、中层管理人员、骨干员工实施员工持股激励，员工持股非公开发行获得证监会发行审核委员会通过，将员工个人利益与公司利益捆绑，有利于提高员工积极性与能动力，提高企业的管理与经营效率。未来上海国企改革深化，公司有望继续受益。
兰生股份(600826)
兰生股份是全国外经贸系统第一家上市公司，同时也是上海最大的文教体育用品进出口专业公司。业绩表现优异，改制成功提升主页发展，国企改革加速转型步伐。
兰生股份预计2016年年度实现归属于上市公司股东的净利润为51092.70万元，与上年同期相比将增加64%左右。业绩预增的主要原因是：报告期内公司完成了上海兰生国健药业有限公司、上海中信国健药业股份有限公司股权的出售以及减持了部分海通证券股票。
民生证券认为，公司主业混改成效显著，原轻工有限公司经营团队的加入助力外贸业务量持续增加，商品经营品种和国内外客户资源不断拓展，营业收入稳步增长。另一方面，公司出售原持有的兰生国健34.65%股权和中信国健0.73%股权，于1月完成股权转让，获得净收益6.56亿元，大幅增厚利润。剥离两家药企提升了公司现金流，或可为日后建设现代服务贸易平台奠定资金基础。
编辑: 东方财富网
展开阅读全文"
沪指冲高回落止步五连阳 上海国资改革概念股逆市走强 366 评论02-15 15,"https://guba.eastmoney.com/news,600530,609176240.html",2017-02-15 18:57:58,"沪指冲高回落止步五连阳 上海国资改革概念股逆市走强
366 评论02-15 15:00 来源:东方财富网
点击查看行情
沪指今日未能延续震荡攀升态势，冲高回落最终小幅收跌0.15%结束一天交易，收报3212.99点，日K线止步于五连阳。两市合计成交5196亿元，行业板块多数收跌，上海国资改革概念股崛起，上港集团、界龙实业、龙头股份、锦江投资、上工申贝等多只股票涨停。
消息面上，一年一度的上海国资国企工作会议将于16日召开。在推进混合所有制改革、员工持股试点等全面深化国企改革措施之际，上海新一年的国企改革亮点可期。
对于后市大盘走向，机构纷纷发表看法。
方正证券：
短线市场调整压力已经更大，建议谨慎对待。当然，调整过后市场存在二次冲高的可能性，但是由于当前市场依旧是存量博弈的市场，市场环境还不支持出现中期行情，因此我们认为本次反弹已经进入到了尾声，若市场二次上攻将构筑顶部。操作上，忌追高，择股继续“稳中求进”，逢低关注混改、国改、装备制造及底部补涨股，逢高坚决减持前期连续涨幅过高股。
西南证券：
当前市场已经运行到前期高点附近，而成交量又没有相应提高，离前期高点附近成交量仍有一定距离，因此出现震荡也是在意料之中。预计市场需要在3200点左右进一步震荡，以寻找向上突破的契机。市场春节、翘尾促成涨幅过大，2月份数据将收窄幅度投资策略上，保持定力，保留安全仓位，多看少动。
华福证券：
尽管局部赚钱效应仍存，但随着指数连续上行，市场多空分歧加大，且有一定获利回吐需求，短线或将在3200点附近横盘震荡再寻突破时机。预计股市将维持巩固盘整的走势，操作上，建议投资者尽量避免追高，控制仓位为宜。
华林证券：
沪指在经历连阳后，进入短线超买区域，有展开技术性调整的需求。从技术形态上来看，大盘出现高位十字星，通常暗示股价短线升势可能面临调整。随着震荡调整充分，行情应该还有进一步上行的基础。短期市场或维持震荡走势，踏空者宜继续休息等待为主，仓位较重的投资者可逢高减持兑现利润。操作上建议投资者控制仓位，不宜盲目追高。"
中国股市没有股价高不高，主要趋势，现在大部分股票都在50亿市值。,"https://guba.eastmoney.com/news,600530,609117655.html",2017-02-15 16:13:02,中国股市没有股价高不高，主要趋势，现在大部分股票都在50亿市值。
