标题,链接,发布时间,内容
深科技都翻红了！,"https://guba.eastmoney.com/news,300037,921850534.html",2020-04-13 14:02:40,深科技都翻红了！
业绩为王我只卖有业绩的股票赔了就赔了,"https://guba.eastmoney.com/news,300037,921781797.html",2020-04-13 11:04:30,业绩为王我只卖有业绩的股票赔了就赔了
这股太缺德了！,"https://guba.eastmoney.com/news,300037,921823332.html",2020-04-13 13:16:18,这股太缺德了！
不是人做的事,"https://guba.eastmoney.com/news,300037,921819119.html",2020-04-13 13:08:34,不是人做的事
大胆预测，今日涨2个点，哈哈哈,"https://guba.eastmoney.com/news,300037,921815826.html",2020-04-13 12:58:43,哈
本来我以为骑上了黑马，没想到坐上了容百汇票龙头，是nn的海龙王,"https://guba.eastmoney.com/news,300037,921807771.html",2020-04-13 12:13:22,本来我以为骑上了黑马，没想到坐上了容百汇票龙头，是nn的海龙王
明明白白告诉你们公司是特斯拉间接供货商,"https://guba.eastmoney.com/news,300037,921804490.html",2020-04-13 11:57:15,明明白白告诉你们公司是特斯拉间接供货商
早上不要买，还能跌。实在急等尾盘再说吧,"https://guba.eastmoney.com/news,300037,921802942.html",2020-04-13 11:50:45,
回到36.58就抛,"https://guba.eastmoney.com/news,300037,921802189.html",2020-04-13 11:47:34,奶奶的套住了
底背离,"https://guba.eastmoney.com/news,300037,921768991.html",2020-04-13 10:42:11,底背离
记得上次直线拉升，强者恒强啊,"https://guba.eastmoney.com/news,300037,921794916.html",2020-04-13 11:27:22,哈
涨是肯定的,"https://guba.eastmoney.com/news,300037,921792943.html",2020-04-13 11:23:51,涨是肯定的
上涨只差一口气，主力猥琐,"https://guba.eastmoney.com/news,300037,921791642.html",2020-04-13 11:21:38,哈
大胆预测，今日涨2个点！,"https://guba.eastmoney.com/news,300037,921778552.html",2020-04-13 10:58:17,哈
