标题,链接,发布时间,内容
跌的连她闺女都不见了,"https://guba.eastmoney.com/news,600569,885948633.html",2019-11-12 11:40:22,跌的连她闺女都不见了
玛丽个巴子的,"https://guba.eastmoney.com/news,600569,885919442.html",2019-11-12 10:44:11,玛丽个巴子的
这股要淡定，跌到两块买一点，跌到一块五买一点，敢跌破一块立马卖房子买入，必须淡定,"https://guba.eastmoney.com/news,600569,885940151.html",2019-11-12 11:19:07,这股要淡定，跌到两块买一点，跌到一块五买一点，敢跌破一块立马卖房子买入，必须淡定
会不会是张牛散故意打压，两千多万股的亏损多少,"https://guba.eastmoney.com/news,600569,885940909.html",2019-11-12 11:20:46,会不会是张牛散故意打压，两千多万股的亏损多少
公司管理层不认可自己的价值没办法。跌到退市为止。,"https://guba.eastmoney.com/news,600569,885940166.html",2019-11-12 11:19:09,公司管理层不认可自己的价值没办法。跌到退市为止。
安阳创下了2014年9月以来的新低,"https://guba.eastmoney.com/news,600569,885921792.html",2019-11-12 10:48:46,这种股，国家资金不护盘就是一个字：爹
破2900的回抽，后面还有的跌。,"https://guba.eastmoney.com/news,600569,885938255.html",2019-11-12 11:15:10,破2900的回抽，后面还有的跌。
1月前我一定来买，不要怕，等着我,"https://guba.eastmoney.com/news,600569,885936793.html",2019-11-12 11:12:19,1月前我一定来买，不要怕，等着我
所有钢铁股就安阳跌一点三五个点,"https://guba.eastmoney.com/news,600569,885934460.html",2019-11-12 11:08:13,这逼货真不行啊。
跌破2元再进，如果退市认赔,"https://guba.eastmoney.com/news,600569,885945655.html",2019-11-12 11:30:48,跌破2元再进，如果退市认赔
上辈子做啥坏事了，买了安阳钢铁。,"https://guba.eastmoney.com/news,600569,885920782.html",2019-11-12 10:46:48,去寺院上上香。
安阳跌起来真带劲,"https://guba.eastmoney.com/news,600569,885920051.html",2019-11-12 10:45:22,上辈子做啥坏事了，买了安阳钢铁。
狂泻排毒，呵呵,"https://guba.eastmoney.com/news,600569,885917410.html",2019-11-12 10:40:40,狂泻排毒，呵呵
好牛逼的样子，好加油,"https://guba.eastmoney.com/news,600569,885909706.html",2019-11-12 10:26:52,好牛逼的样子，好加油
钢铁股都不跌，为啥安阳跌。,"https://guba.eastmoney.com/news,600569,885909429.html",2019-11-12 10:26:28,这货怎么了。
安阳钢铁连跌八个月，创中国股市之最，是不是有大问题呢？只有公司管理层心知肚明。,"https://guba.eastmoney.com/news,600569,885908409.html",2019-11-12 10:24:48,安阳钢铁连跌八个月，创中国股市之最，是不是有大问题呢？只有公司管理层心知肚明。
辣鸡股票,"https://guba.eastmoney.com/news,600569,885906152.html",2019-11-12 10:20:45,辣鸡股票
