标题,链接,发布时间,内容
当成长性不再，高估值股将面临惨烈的戴维斯双杀,"https://guba.eastmoney.com/news,600196,618780714.html",2017-03-19 22:32:40,当成长性不再，高估值股将面临惨烈的戴维斯双杀
在洋品牌、电商崛起和行业产能过剩的冲击下,"https://guba.eastmoney.com/news,600196,618780529.html",2017-03-19 22:31:40,在洋品牌、电商崛起和行业产能过剩的冲击下
所以实体经济，不进行改造，不更新换代，不,"https://guba.eastmoney.com/news,600196,618751470.html",2017-03-19 18:56:22,所以实体经济，不进行改造，不更新换代，不
有220多种产量在世界上第一。但是我们的自有,"https://guba.eastmoney.com/news,600196,618751397.html",2017-03-19 18:55:37,有220多种产量在世界上第一。但是我们的自有
品牌在世界100个品牌当中，我们只有华为一个。,"https://guba.eastmoney.com/news,600196,618751433.html",2017-03-19 18:55:25,品牌在世界100个品牌当中，我们只有华为一个。
我一直怀疑这货是不是酱油婶,"https://guba.eastmoney.com/news,600196,618751314.html",2017-03-19 18:54:29,我一直怀疑这货是不是酱油婶
能涨N倍的个股都是事后知道的，这样的个股怎样发觉呢,"https://guba.eastmoney.com/news,600196,618646845.html",2017-03-18 22:29:13,能涨N倍的个股都是事后知道的，这样的个股怎样发觉呢
如何看待上市公司扎堆卖房以及卖房保壳？目前市场是存在争议的,"https://guba.eastmoney.com/news,600196,618628393.html",2017-03-18 19:33:33,成为深股通名符其实的第一股跌幅为6.26%
更多公司还是为了装饰业绩的需要,"https://guba.eastmoney.com/news,600196,618614299.html",2017-03-18 17:50:56,并且该预测需经公司董事会审议的规定
M春季躁动尾声，绩优高分红比故事保值安全,"https://guba.eastmoney.com/news,600196,618583375.html",2017-03-18 14:35:49,"3股估值严重偏低

1、000625

收益（三）：1.611PE（动）：7.20净资产：8.54市净率：1.81

总股本：48.0亿 流通股：37.6亿 每股未分配利润：5.966元

2、600015

收益（三）：1.368PE（动）：6.18净资产：12.01市净率：0.94
总股本：106.9亿 流通股：106.9亿每股未分配利润：4.988元

3、601328

收益（三）：0.708PE（动）：6.53净资产：7.49市净率：0.82
总股本：742.6亿流通股：392.5亿 每股未分配利润：1.252元"
复星业绩与分配可能超预期，高管增持也应该有消息了,"https://guba.eastmoney.com/news,600196,618330803.html",2017-03-17 15:08:09,复星比恒瑞战略预期更强，空间广阔。
