标题,链接,发布时间,内容
这个柚子，别人大股东说句话就可三个板 你真金白银被打压了！ 你太老实麼了,"https://guba.eastmoney.com/news,002647,655954479.html",2017-06-15 20:35:00,"这个柚子，别人大股东说句话就可三个板
你真金白银被打压了！
你太老实麼了"
涨幅走势跟去年有点相识，去年高开9%今年低开9% 涨幅都是2%左右。下周一就知道,"https://guba.eastmoney.com/news,002647,644437834.html",2017-05-19 15:26:54,"涨幅走势跟去年有点相识，去年高开9%今年低开9%
涨幅都是2%左右。下周一就知道能不能复制
不过说实话，信心没有呢
尾盘把补的100股卖了"
我的实名举报截图,"https://guba.eastmoney.com/news,002647,480045856.html",2016-07-25 20:55:47,"有识之士，请行动起来。
再次重申，拨打12386、010－66210182、66210166都是没用的，因为这些电话不接受举报，只是记录而已。
要举报，就去http://jubao.csrc.gov.cn/statics/home.jsp实名举报，实名举报才会有后续反馈。

宏磊股份，如果无违规，就算所有股东举报都是没用的，就算举报多少次都是没用的。"
一定要强迫自己把股票的种类降下来 ,"https://guba.eastmoney.com/news,002647,658227012.html",2017-06-20 19:46:58,没有人能阻击你
真心劝柚子：吸货请走大宗，二级市场量不够，严重压制股价！,"https://guba.eastmoney.com/news,002647,654544680.html",2017-06-13 11:38:26,操盘手必须换
集合竞价老子挂跌停走了,"https://guba.eastmoney.com/news,002647,521330208.html",2016-08-08 09:35:06,集合竞价老子挂跌停走了
真过瘾,"https://guba.eastmoney.com/news,002647,656188309.html",2017-06-16 10:47:19,哈哈 真过瘾
与此同时日前,"https://guba.eastmoney.com/news,002647,655997251.html",2017-06-15 22:15:57,既然抓住了高送转的大毒瘤
问下什么时候出半年报？,"https://guba.eastmoney.com/news,002647,657322064.html",2017-06-19 10:24:43,问下什么时候出半年报？
民盛金科:关于资产出售暨关联交易事项的实施进展公告,"https://guba.eastmoney.com/news,002647,654283644.html",2017-06-12 20:49:25,"公告日期：2017-06-13
证券代码：002647 证券简称：民盛金科 公告编号：2017-086



民盛金科控股股份有限公司



关于资产出售暨关联交易事项的实施进展公告



本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。



民盛金科控股股份有限公司（以下简称“公司”）于2017年4月11日、2017



年4月28日分别召开了第三届三十三次董事会、2017年第二次临时股东大会，



审议通过了《关于公司转让持有的诸暨市宏润小额贷款有限公司 14%股权的议



案》。根据本次资产出售暨关联交易安排，公司向交易对手浙江宏磊东南房地产开发有限公司（以下简称“东南房产”）转让公司持有的诸暨市宏润小额贷款有限公司 14%股权。东南房产以现金的方式支付本次交易涉及的款项。（具体内容详见公司2017-041号《关于资产出售暨关联交易的公告》）



根据公司2017年第二次临时股东大会的决议，公司积极实施本次资产出售暨关联交易事宜的相关工作，本次交易双方已按照2017年4月11日签订《资产出售协议》有关条款，完成了本次转让标的物交割手续，且公司于2017年5月12日收到交易对手东南房产支付的第一次交易款人民币1700万元整。



公司已于2017年5月19日与上海江铜营销有限公司在诸暨市工商行政管



理局办理解除了诸暨市宏润小额贷款有限公司14%股权（5600万元）质押登记的



手续，诸暨市工商行政管理局出具了（诸市监）股质登记注字（2017）第 026



号《股权出资注销登记通知书》。



公司又于2017年6月12日收到交易对手东南房产支付的本次交易剩余价



款6800万元整。至此，公司已全部收到本次交易的价款总计8500万元整。



截止目前，公司按照交易双方签署的《资产出售协议》相关条款的约定，按时履约加快推进此次资产出售事项。本次出售的诸暨市宏润小额贷款有限公司14%股权涉及股东变更的事项尚需各级金融办公室审核批准后方可到诸暨市市场监督管理局办理变更登记手续，审批时间存在不确定性，预计大致完成时间在2017年7月底之前。



公司将继续推进本次交易的后续实施工作，并及时履行相关信息披露义务。



本公司郑重提醒广大投资者：《证券日报》、《证券时报》、《上海证券报》、《中国证券报》和巨潮资讯网为本公司指定信息披露媒体，公司所有信息均以在上述指定媒体刊登的信息为准。敬请广大投资者理性投资，注意投资风险。



特此公告



民盛金科控股股份有限公司董事会



二〇一七年六月十二日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
