标题,链接,发布时间,内容
有分析认为，氢燃料电池将是未来方向，这对公司长期战略主营业务是否带来潜在影响？公,"https://guba.eastmoney.com/news,300750,809310168.html",2019-03-15 09:57:00,"有分析认为，氢燃料电池将是未来方向，这对公司长期战略主营业务是否带来潜在影响？公司如何布局应对？
宁德时代
宁德时代：投资者您好，感谢您的关注。公司目前专注于锂离子电池技术发展路线，同时对新产品和新技术也保持着高度关注。
(来自深交所互动易)答复时间 2019-03-15 09:57:00"
巨量资金埋伏A股新牛市？三大主力火线抢入新筹码,"https://guba.eastmoney.com/news,300750,808517403.html",2019-03-12 10:19:29,"作者：秦亮
进入2019年，全球市场异常亢奋，A股也一改颓势，三大股指涨幅均超过20%领跑全球，其中创业板指数更是大涨近40%，两市成交也是势如破竹。
宏观政策温和转暖提振市场，给投资者带来最有力的系统性支持。
产业政策紧随其后，从基建投资、半导体、5G通信到区域规划、国企改革，全方位的经济转型稳步推进。
资本市场深刻变革，改革、开放、创新，从科创板、投资者结构、上市公司质量到交易监管、市场监管等各环节同步落实。
资本市场的新一轮改革正在开启，对未来的影响远远超过2005年的股权分置改革。
正是在这种背景下，各路资金快马加鞭、抢滩登陆。伴随着加入MSCI及A股权重的提升，沪深港通的北上资金今年以来不到三个月净买入金额已超千亿元，甚至达到了30%的外资合计持股上限。
与此同时，国内机构投资者也抓紧布局，公募基金销售异常火爆；私募大佬回归，新产品一日售罄；6只独角兽战略基金更是早在去年就已经成立，静待科创板开闸。
在市场疯狂上涨之际，外资与机构资金到底是怎么个流向呢？
今年以来北上资金（沪股通）趋势
2019年以来，北上资金不断买买买。在上证指数攀上2800点之前，沪股通几乎是不计成本的吃进，其中3个交易日的净买入金额超过50亿元、13个交易净买入超过20亿，而净流出的只有三天。
沪指2800点之后，沪股通北上资金明显冷静，单日净流入规模开始回落，净流出天数明显增加，其中三个交易日净流出都在20亿以上。
显然，随着指数的节节攀升、单只股票外资持仓30%上限的临近，沪股通资金也开始逆市调整仓位。
今年以来北上资金（深股通）趋势
今年以来，深股通资金更加积极、买入金额也较为均衡，多次净流入金额都在30亿附近。与沪股通不同，在三月份的巨震中，深股通北上资金仍然以净买入为主，仅有一天净流出了14.2亿。
与沪市不同，深市除了主板还有中小板、创业板，在现有市场结构下，金融蓝筹之外的成长型蓝筹大都集中在中小创。另外，这次MSCI扩容也纳入了创业板的优质标的。
而即将开闸的科创板也激起了中小创的逆袭，特别是去年已经有多家独角兽级别的公司IPO，例如长飞光纤（601869）、药明康德（603259）、迈瑞医疗（300760）、宁德时代（300750）等，更是吸引了长期资金的进驻。
公募基金资金变化
看完外资，再看看国内机构——公募基金的动向。
我主要统计了今年以来增量基金的情况。截止到3月11日的最近三个月时间内共成立了157只股票型、混合型基金（投资标的为A股、QDII除外），从已经公布的募集金额来看共135亿元（多只基金尚未公布）。
目前还有54只股、混基金已经完成发行，正在等待成立，具体规模也尚未公布。一旦成立便开始进入建仓期。而发行中的股、混类基金有83只，即将发行的有8只，未来都将进入建仓期。
ETF基金份额变化
接下来再看ETF的吸金能力，一个是增长规模，另一个是增长幅度。
首先看份额，行业ETF中，年初至今券商ETF、军工ETF、证券ETF规模增长超过4亿份，排在前三。券商股的疯狂功不可没，直接吸引资金进驻。
指数ETF中，沪深300、中证500的两只位列六、七位，规模分别为58.47亿和77.32亿，增加了2.43亿和2.32亿份，说明资金在向中小创、科技信息等成长类股票倾斜。除此之外，份额增长超过1亿份的还有医药、国企改革板块。
再看幅度，在超过30%增幅的基金中，行业ETF几乎包揽了增幅榜。除去规模比较小的袖珍品种，有色、证券、信息技术增幅最大，分别为81%、59%、58%，而军工、医药同样是必选品种。
整体来说，外资对A股的配置还在进行时，只不过随着短期行情的极端化波动而适当调节，A股在MSCI中的权重还将如期提高，投资标的、范围也有进一步扩充的空间，大趋势仍将以配置为主。
国内机构投资者的比例也将扩大，公募、私募、QFII、社保、年金、保险、券商自营、资管等，随着市场的成熟与规范，投资产品、衍生品以及制度的完善，资本市场有望迎来更持久的春天。
文章来源：巨丰投顾
作者:秦亮 执业证书:A0680616110002
免责声明：以上内容仅供参考，不构成具体操作建议，据此操作盈亏自负、风险自担。
（来源：巨丰投顾财富号的财富号 2019-03-12 10:16）[点击查看原文]
展开阅读全文"
只有昨天一半的量，哈,"https://guba.eastmoney.com/news,300750,808919031.html",2019-03-13 15:06:28,只有昨天一半的量，哈
赣锋,"https://guba.eastmoney.com/news,300750,808819978.html",2019-03-13 11:21:19,赣锋
保时捷：到2025年一半新车将是新能源车型日前，保时捷宣布，未来十年，保时捷将采,"https://guba.eastmoney.com/news,300750,808871409.html",2019-03-13 14:00:26,保时捷：到2025年一半新车将是新能源车型日前，保时捷宣布，未来十年，保时捷将采取三管齐下的产品策略，推出涵盖优化燃油车、插电式混合动力车和纯电动跑车的产品组合，到2025年，50%的保时捷新车将是新能源车型。
创业板被大规模减持玩崩了,"https://guba.eastmoney.com/news,300750,808866795.html",2019-03-13 13:52:23,都是韭菜
低波蓝筹 名不虚传,"https://guba.eastmoney.com/news,300750,808864896.html",2019-03-13 13:48:51,低波蓝筹 名不虚传
6月解禁股价40元能站住吗,"https://guba.eastmoney.com/news,300750,808837679.html",2019-03-13 12:39:58,6月解禁。参考华大基因
纳尼 请问这里锂电股吗,"https://guba.eastmoney.com/news,300750,808813008.html",2019-03-13 11:08:41,嗯
请问 猪力 下午涨停吗  嗯  好的,"https://guba.eastmoney.com/news,300750,808821306.html",2019-03-13 11:23:58,嗯
