标题,链接,发布时间,内容
要跌快走跑路.跑路.跑路.,"https://guba.eastmoney.com/news,688101,1037422637.html",2021-05-24 09:44:39,要跌快走跑路.跑路.跑路.
凉了[哭],"https://guba.eastmoney.com/news,688101,1037965932.html",2021-05-25 10:29:45,凉了
688101:三达膜关于对上海证券交易所《关于三达膜环境技术股份有限公司2020年年度报告的信息披露监管问询函》的回复公告,"https://guba.eastmoney.com/news,688101,1037723309.html",2021-05-24 17:05:29,"公告日期：2021-05-25


证券代码：688101 证券简称：三达膜 公告编号：2021-026

三达膜环境技术股份有限公司



关于对上海证券交易所《关于三达膜环境技术股份有限公司

2020 年年度报告的信息披露监管问询函》的回复公告



本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。



三达膜环境技术股份有限公司（以下简称“三达膜”或“公司”）于2021年5月11日收到上海证券交易所下发的《关于三达膜环境技术股份有限公司2020年年度报告的信息披露监管问询函》（上证科创公函【2021】0034号，以下简称“《问询函》”）。根据《问询函》的要求，现就有关情况回复公告如下：



问题一、关于主营业务



1、年报披露，你公司 2020 年在工业分离领域取得营业收入 10,682.72 万元，

占比 12.19%；上年为 20,760.90 万元，占比 27.98%；2020 年该业务毛利率为

35.06%，上年为 46.88%，同比减少近 12 个百分点。请你公司补充披露：（1）结合工业分离领域客户需求及行业竞争格局的变化情况，说明该业务收入及毛利率同比大幅下滑的具体原因；（2）工业分离领域近两年前五大客户销售收入及占比情况，说明是否存在重要客户流失并说明原因；（3）结合报告期内及期后工业分离领域在手订单的变动情况，说明公司的核心技术、产品在工业分离领域是否出现竞争力减弱的情形，并提示风险。请保荐机构发表意见。



回复：



（一）结合工业分离领域客户需求及行业竞争格局的变化情况，说明该业务收入及毛利率同比大幅下滑的具体原因；





1、2020 年工业料液分离膜设备营业收入变动原因



工业料液分离膜设备主要应用于制药工业、化工、食品饮料等下游行业，工



业料液分离业务存在单个合同金额、项目周期差异较大的特点，并受到下游客户



产能扩张及设备更新改造需求的影响，因此各报告期确认的工业料液分离收入存



在一定波动。



2019-2020 年工业料液分离膜设备按收入规模划分的情况如下：



工业料液分离客户订 订单确认收入金额占比 确认收入的订单数量 订单确认收入平均金额

单确认收入规模（万 （%） （个） （万元）



元） 2020 年度 2019 年度 2020 年度 2019 年度 2020 年度 2019 年度



≥1000 33.40 79.05 2 8 1783.83 2051.49



≥500 且＜1000 31.80 7.42 5 2 679.33 770.10



≥100 且＜500 21.19 10.44 11 11 205.83 197.07



＜100 13.61 3.09 39 21 31.62 20.03



合计 100.0 100.0 57 42 - -

0 0



注：上表中一个订单对应一家单独主体客户。



从上表可以看出，2020 年度公司工业料液分离膜设备大额订单确认收入的



总金额、数量及平均金额比 2019 年均有下降，中小订单确认收入的总金额、数



量均有上升，因此公司 2020 年度工业料液分离膜设备收入下降主要系执行大额



订单减少使得确认收入降低所致；此外，2019 年公司执行的客户 03、客户 06、



客户 07 等规模较大的工业料液分离膜设备系统等大额订单完成验收使得 2019



年度工业料液分离膜设备营业收入达 20,760.90 万元，基数较高亦造成 2020 年度



收入同比降幅明显。



从近两年工业分离领域市场情况来看，公司工业料液分离膜设备当年销售情



况受……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
是信披出问题，被监管部门盯上了吗？该来的终究是要来？,"https://guba.eastmoney.com/news,688101,1037758018.html",2021-05-24 19:49:51,是信披出问题，被监管部门盯上了吗？该来的终究是要来？
688101:长江证券承销保荐有限公司关于三达膜环境技术股份有限公司2020年年度报告的信息披露监管问询函的专项核查意见,"https://guba.eastmoney.com/news,688101,1037722936.html",2021-05-24 17:04:40,"公告日期：2021-05-25
688101:长江证券承销保荐有限公司关于三达膜环境技术股份有限公司2020年年度报告的信息披露监管问询函的专项核查意见

[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
三层膜不管用，连续阴跌一周再说[大笑][大笑][大笑],"https://guba.eastmoney.com/news,688101,1037708943.html",2021-05-24 16:10:01,三层膜不管用，连续阴跌一周再说
今天外盘比内盘少一倍，大家都在“高挂”卖出呢！关键主力给不给大家机会。,"https://guba.eastmoney.com/news,688101,1037618384.html",2021-05-24 13:53:24,今天外盘比内盘少一倍，大家都在“高挂”卖出呢！关键主力给不给大家机会。
果然是热不过三天人气刚上去就啦赚两盒烟钱闪啦留下的发财,"https://guba.eastmoney.com/news,688101,1037650941.html",2021-05-24 14:28:22,果然是热不过三天 人气刚上去就啦 赚两盒烟钱 闪啦 留下的发财
要跌快走跑路.跑路.跑路.,"https://guba.eastmoney.com/news,688101,1037426526.html",2021-05-24 09:47:13,要跌快走跑路.跑路.跑路.
还没收够吗？,"https://guba.eastmoney.com/news,688101,1037602918.html",2021-05-24 13:37:07,还没收够吗？
看三达膜的关键就是成交量，无论上涨与震荡都不能缩量，今天量能比较正常，这时段以高,"https://guba.eastmoney.com/news,688101,1037553561.html",2021-05-24 11:50:34,看三达膜的关键就是成交量，无论上涨与震荡都不能缩量，今天量能比较正常，这时段以高抛低吸为主，还没到连续阳线的逼空上行的阶段。
[图片],"https://guba.eastmoney.com/news,688101,1037299504.html",2021-05-23 15:06:59,[图片]
完犊子玩意！！,"https://guba.eastmoney.com/news,688101,1037428644.html",2021-05-24 09:48:44,完犊子玩意！！
三达膜本周融资净买入1044.42万元，居专用设备板块第十九,"https://guba.eastmoney.com/news,688101,1037298639.html",2021-05-23 15:05:33,"三达膜本周(2021/05/17-2021/05/21)累计涨幅达12.7%，截至5月21日最新股价报收17.30元。从增量上来看，5月17日至5月21日融资买入交易规模4520.2万元，融资偿还规模3475.78万元，期内融资净买入1044.42万元。从存量上来看，截止5月23日，三达膜融资融券余额8570.15万元，其中融资余额规模7580.14万元，融券余额规模990.01万元。
数据来源：东方财富Choice数据
在两市1977家融资融券标的中，三达膜期内融资净买入值排名第511，期末融资余额排名第1711。按东财二级行业分类的融资融券标的统计情况来看，在所属专用设备板块中，三达膜本周融资净买入额排名19/78，期末融资余额行业排名48/78。
数据来源：东方财富Choice数据
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。

"
坚定看好持有，第一目标位是股票的发行价上方。今年有逐步走出翻倍行情！拭目以待。,"https://guba.eastmoney.com/news,688101,1037292087.html",2021-05-23 13:50:45,坚定看好持有，第一目标位是股票的发行价上方。今年有逐步走出翻倍行情！拭目以待。
