标题,链接,发布时间,内容
要想涨必须冼悼浮筹,"https://guba.eastmoney.com/news,600322,920921927.html",2020-04-09 10:38:00,
又是一分钱的一天,"https://guba.eastmoney.com/news,600322,920897305.html",2020-04-09 10:04:51,又是一分钱的一天
这只股票难道就彻底不会上涨了吗？,"https://guba.eastmoney.com/news,600322,920892424.html",2020-04-09 09:59:12,这只股票难道就彻底不会上涨了吗？
买买买！！！！,"https://guba.eastmoney.com/news,600322,920892367.html",2020-04-09 10:00:00,买买买！！！！
除了担保，还会别的吗，不还钱就破产吗,"https://guba.eastmoney.com/news,600322,920862822.html",2020-04-09 09:18:16,除了担保，还会别的吗，不还钱就破产吗
还有地产商为住户担保的,"https://guba.eastmoney.com/news,600322,920855011.html",2020-04-09 08:37:34,房子算卖出去还是没卖出去呀，住户不还钱岂不是白住房吗
今天跌停！,"https://guba.eastmoney.com/news,600322,920844340.html",2020-04-09 07:23:26,今天跌停！
600322:天房发展独立董事关于全资子公司提供阶段性连带责任保证担保的事前认可声明,"https://guba.eastmoney.com/news,600322,920747444.html",2020-04-08 16:29:28,"公告日期：2020-04-09

天津市房地产发展（集团）股份有限公司独立董事
关于全资子公司提供阶段性连带责任保证担保的事前认可声明
作为天津市房地产发展（集团）股份有限公司的独立董事，我们认真审阅了董事会提供的《关于公司全资子公司提供阶段性连带责任保证担保的议案》有关资料，认为：

1、公司全资子公司拟进行担保事项，目的在于满足其开发项目产品销售工作需求，属于项目所在地银行按揭贷款政策要求，符合公司和全体股东的利益。
2、公司全资子公司拟进行的担保事项，被担保人、发放贷款的银行均与公司、公司控股股东及其关联企业、实际控制人之间不存在任何关联关系，不属于为关联方担保，不违反中国证监会《关于规范上市公司对外担保行为的通知》规定。

3、公司全资子公司拟进行的担保事项的保证期限、保证责任、权利与义务等合同约定明确、条款清晰，不会因此损害公司和股东的利益。

4、我们对公司全资子公司拟进行的担保事项表示认可，同意将此事项提交公司九届四十三次临时董事会会议审议。

独立董事：侯欣一 、郑志刚、刘志远、王力


[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
快要拉升了，第一目标2.70,"https://guba.eastmoney.com/news,600322,920792729.html",2020-04-08 20:49:10,快要拉升了，第一目标2.70
天房是集团融资的工具,"https://guba.eastmoney.com/news,600322,920751242.html",2020-04-08 16:48:14,天房是集团融资的工具
600322:天房发展九届四十三次临时董事会会议决议公告,"https://guba.eastmoney.com/news,600322,920747462.html",2020-04-08 16:30:08,"公告日期：2020-04-09

证券代码：600322 证券简称：天房发展 公告编号：2020—012
天津市房地产发展（集团）股份有限公司

九届四十三次临时董事会会议决议公告

本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。

天津市房地产发展（集团）股份有限公司九届四十三次临时董事会会议于
2020 年 4 月 8 日以通讯方式召开。会议通知和会议资料已于 2020 年 4 月 2 日以
电子邮件形式向全体董事发出。应出席会议的董事 11 名，实际出席会议的董事11 名，本次董事会会议符合《公司法》和《公司章程》的规定，表决有效。经出席会议的董事认真审议，通过如下决议：

一、以 11 票同意、0 票反对、0 票弃权，审议通过了《关于公司全资子公司
提供阶段性连带责任保证担保的议案》

具体内容详见上海证券交易所网站同日公告的 2020-013 号公告。

本议案尚须提交公司股东大会审议。

二、以 11 票同意、0 票反对、0 票弃权，审议通过了《关于召开公司 2020
年第二次临时股东大会的议案》。

具体内容详见上海证券交易所网站同日公告的 2020-014 号公告。

特此公告。

天津市房地产发展（集团）股份有限公司
董事会

2020 年 4 月 9 日


[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
