标题,链接,发布时间,内容
强烈建议公司立即停牌回避股灾，切实保护投资者的利益，拯救投资者！！！急急急！！！,"https://guba.eastmoney.com/news,002036,915371106.html",2015-07-10 13:02:00,"强烈建议公司立即停牌回避股灾，切实保护投资者的利益，拯救投资者！！！急急急！！！！
联创电子
联创电子：请关注公司公告！
(来自深交所互动易)答复时间 2015-07-10 13:02:00"
一带一路就是把一代人送上黄泉路,"https://guba.eastmoney.com/news,002036,183964403.html",2015-07-07 15:45:30,一带一路就是把一代人送上黄泉路
千万不要停，都跌到这份上了，,"https://guba.eastmoney.com/news,002036,183947231.html",2015-07-07 15:11:24,千万不要停，都跌到这份上了，
刚才发的两条提问，为啥不予公式？,"https://guba.eastmoney.com/news,002036,915387815.html",2015-07-07 16:37:00,"刚才发的两条提问，为啥不予公式？
联创电子
联创电子：请关注公司近期公告。
(来自深交所互动易)答复时间 2015-07-07 16:37:00"
当主力出逃时会画一个大烧饼引诱散户大量涌入,"https://guba.eastmoney.com/news,002036,183825086.html",2015-07-07 12:23:52,出货完毕股价开始跳水。
没走的耐心等待,"https://guba.eastmoney.com/news,002036,182955453.html",2015-07-04 12:10:15,我将与解放军一起来打扫战场
公司发布的 关于收到《中国证监会行政许可申请材料补正通知书》 的公告，寥寥几行，,"https://guba.eastmoney.com/news,002036,915387814.html",2015-07-07 16:37:00,"公司发布的 关于收到《中国证监会行政许可申请材料补正通知书》 的公告，寥寥几行，日期竟然是错的，应该是6月26日，错写为1月26日，如此重要的公告，..... ？？？给个解释吧！
联创电子
联创电子：请关注公司近期公告。
(来自深交所互动易)答复时间 2015-07-07 16:37:00"
今天近600家公司停牌，为什么汉麻不停牌，现在连天炮火轰击，保住命股东利益才是最,"https://guba.eastmoney.com/news,002036,915387868.html",2015-07-07 16:36:00,"今天近600家公司停牌，为什么汉麻不停牌，现在连天炮火轰击，保住命股东利益才是最重要的，为什么不停牌！！！危机公共如此滞后！！ 另外你们关于收到《中国证监会行政许可申请材料补正通知书》的公告中，就几行字的内容，竟然把日期搞错，6月26日错写成1月26日，什么样的专业素质！！！
联创电子
联创电子：: 请关注公司近期公告。
(来自深交所互动易)答复时间 2015-07-07 16:36:00"
"哈哈,卖报,卖报,创业板全部跌停,中小板也快了","https://guba.eastmoney.com/news,002036,183793551.html",2015-07-07 11:23:30,救市成这样也是天下独一份
这股！会死人的。,"https://guba.eastmoney.com/news,002036,183699240.html",2015-07-07 09:50:32,救人呀！
请问最近公司有无增持股票的计划,"https://guba.eastmoney.com/news,002036,915387958.html",2015-07-07 16:35:00,"请问最近公司有无增持股票的计划
联创电子
联创电子：您好！公司目前处于重大资产重组申报过程中。谢谢！
(来自深交所互动易)答复时间 2015-07-07 16:35:00"
请问公司最近有无增持公司股票的计划,"https://guba.eastmoney.com/news,002036,915387957.html",2015-07-07 16:35:00,"请问公司最近有无增持公司股票的计划
联创电子
联创电子：您好！公司目前处于重大资产重组申报过程中。谢谢！
(来自深交所互动易)答复时间 2015-07-07 16:35:00"
最近公司股票狂跌不止，公司为什么不维稳股价？希望汉麻是有责任的公司！,"https://guba.eastmoney.com/news,002036,915387980.html",2015-07-07 16:33:00,"最近公司股票狂跌不止，公司为什么不维稳股价？希望汉麻是有责任的公司！
联创电子
联创电子：公司已积极参与中小板50家上市公司二级市场维稳倡议书。谢谢！
(来自深交所互动易)答复时间 2015-07-07 16:33:00"
现在谁是汉麻最大的空头,"https://guba.eastmoney.com/news,002036,183100185.html",2015-07-05 08:32:07,谁满仓重仓谁就是空头，恐慌的反弹时随时会跑。
暂停lPO，我要解套了。哈哈！！！,"https://guba.eastmoney.com/news,002036,183043717.html",2015-07-04 20:32:04,暂停lPO，我要解套了。哈哈！！！
下跌认可期,"https://guba.eastmoney.com/news,002036,183179188.html",2015-07-05 21:16:31,抄底未到时
大家来说说，汉麻多少价位会止跌？,"https://guba.eastmoney.com/news,002036,182835940.html",2015-07-03 20:37:46,大家来说说，汉麻多少价位会止跌？
举头望明月低头思故乡,"https://guba.eastmoney.com/news,002036,182983672.html",2015-07-04 14:40:00,"满江红·中秋前夕观月
缠论第一高手

朗朗长空，谁洒落，漫天繁星。
朔风起，斗转星移，银河涟漪。
万家灯火映苍穹，九重天际听龙吟。
千江月，且随流水归，沙漏迟。

歌舞欢，天地喧，酒酣处，客归时。
横劫火焱焱，沧海舟楫。
狂涛犹带五浊浪，慧剑自断六道痴。
抬望眼，正狼烟缭绕，人间世。"
正在抓紧准备材料提交商务部,"https://guba.eastmoney.com/news,002036,181682962.html",2015-06-30 22:15:36,"问 汉麻产业
002036 浏览用户9461 老总：受理申请补正材料上交没有。抓紧上交，由于看好贵公司重组。我28元的成本被套了。你们应该不会搞个假重组出货吧。现在补正通知已发出几天了，你们交了没有？什么时候真正受理。
(0) (0)
(0) 2015-06-30 14:38:05 已回复
答 汉麻产业
002036 汉麻产业 您好！公司于6月26日收到证监会的补正通知书，要求公司补充提供商务部受理文件，公司已通知标的公司等正在抓紧准备材料提交商务部。感谢您的关注！"
股吧里有传闻:说汉麻最大的风险是重组不能通过，因为他在证券公司呆过，重组资料都按,"https://guba.eastmoney.com/news,002036,915395134.html",2015-07-06 10:30:00,"股吧里有传闻:说汉麻最大的风险是重组不能通过，因为他在证券公司呆过，重组资料都按证监会提出的要求一条条有专业的团队来准备，汉麻被通知资料不全，这个非常麻烦，十有八九不全的资料搞不到.是不是这回事。补正资料这么久都没上交，真让人怀疑啊！市场大盘又不好，股价天天跌停。
联创电子
联创电子：: 您好！证监会需要公司补充提供商务部受理文件。感谢您的关注！
(来自深交所互动易)答复时间 2015-07-06 10:30:00"
现在股市这么不稳定，好多上市公司都选择停牌。汉麻产业是否有这个方面考虑呢,"https://guba.eastmoney.com/news,002036,915395117.html",2015-07-06 10:32:00,"现在股市这么不稳定，好多上市公司都选择停牌。汉麻产业是否有这个方面考虑呢
联创电子
联创电子：您好！截止目前公司未有停牌事项。感谢您的关注！
(来自深交所互动易)答复时间 2015-07-06 10:32:00"
疯了快,"https://guba.eastmoney.com/news,002036,182520818.html",2015-07-03 09:18:44,疯了快
(周五)游资私募飙升牛股精选,"https://guba.eastmoney.com/news,002036,182436147.html",2015-07-02 22:08:30,汉麻产业(002036)江西联创电子将借壳上市，交易总对价28.5亿元。公司股票5月25日复牌。交易方案显示，本次交易包含资产置换、发行股份及支付现金购买资产以及非公开发行募集配套资金环节。汉麻产业拟置出资产6.155亿元，与联创电子股权的等值金额部分进行置换，置入资产联创电子100%股权作价为28.5亿元，差额部分由公司以7.65元/股合计发行30849.67万股，并支付现金1.255亿元。同时，公司拟非公开发行股份募集资金不超过2亿元，用于联创电子”年产6000万颗高像素手机镜头产业化项目”。本次交易完成后，不考虑募集配套资金的影响，雅戈尔集团持有上市公司的股份比例将下降至13.78%；陈伟通过金冠国际控制上市公司14.76%股份；韩盛龙通过江西鑫盛控制上市公司10.96%股份。根据陈伟和韩盛龙签署的《一致行动协议》，陈伟和韩盛龙将成为上市公司的共同实际控制人。葵花药业(002737)主营中成药生产和销售，是行业内领先企业，根据《2012年中国医药统计年报》发布的中成药工业企业法人单位按照主营业务收入排序，公司位列第16位。公司拥有722种药品的药品批准文号，涵盖中成药、化学药、生物药三个门类，15个剂型，拥有1个中药保护品种，独家品种12个。作为品牌OTC企业，葵花药业值得重点。西部证券(002673)华泰证券、中信证券、申万宏源等多家券商谋求两融业务扩容，公告定增方案。分析人士指出，随着融资融券余额的快速飙升，很多券商已经出现无钱可借的局面，而在当前券商的业务结构中，融资融券业务收入已经成为仅次于经纪业务的一项重要收入来源。资本的饥渴也加速了券商再融资的步伐，考虑到券商资本金的提升对其业务的开展将产生积极影响。此外，券商股的业绩向好，短期对于股价的支撑力度也较强，预计西部证券有望震荡企稳。八菱科技(002592)公司为国内领先的热交换器供应商，主要为汽车生产企业提供热交换器产品的设计、制造等一体化的服务，主打产品为铝质散热器、铜质散热器、车用暖风机，主要市场是国内汽车整车厂商。期高管或员工持股计划概念较为火爆，该股值得期待。新国都(300130)公 告高管增持计划。公司公告计划自2015 年6 月26日起六个月内，根据中国证券监督管理委员会和深圳证券交易所的规定，通过深圳证券交易所交易系统允许的方式（包括但不限于集中竞价和大宗交易）增持公司股份，增持所需资金由其自筹取得。高管均认为公司被低估。增持董监高达11位，包括3位副总、财务总监、董事会秘书、3位监事、助理总裁、2位总监。公告声明增持基于对公司未来发展前景的信心，可见高管均认为公司被低估。[点击查看博客原文]
汉麻没赶上好时候，本来上50的股，结果赶上大盘大跌！！！庄家也没想到吧！,"https://guba.eastmoney.com/news,002036,182189153.html",2015-07-02 11:47:59,汉麻没赶上好时候，本来上50的股，结果赶上大盘大跌！！！庄家也没想到吧！
这个时候卖汉麻的除了脑子有病还是脑子有病,"https://guba.eastmoney.com/news,002036,182286399.html",2015-07-02 14:46:57,这个时候卖汉麻的除了脑子有病还是脑子有病
一毛钱玩一天，然后尾盘跳水的节奏,"https://guba.eastmoney.com/news,002036,182140698.html",2015-07-02 10:31:37,一毛钱玩一天，然后尾盘跳水的节奏
汉麻会跌到哪里,"https://guba.eastmoney.com/news,002036,181037577.html",2015-06-29 11:29:42,60天均线在召唤
A股降印花税：明天开盘大涨,"https://guba.eastmoney.com/news,002036,182005494.html",2015-07-01 21:39:36,..................
分享图片,"https://guba.eastmoney.com/news,002036,181712510.html",2015-07-01 00:37:47,分享图片
现在动不动就是千股跌停板,"https://guba.eastmoney.com/news,002036,181892994.html",2015-07-01 15:07:58,"炒股8年没有见过这种场面，08年跌起来比最近温柔多了


其实都是股指期货造成的"
哪里神仙在抢筹啊,"https://guba.eastmoney.com/news,002036,181867486.html",2015-07-01 14:31:39,都是吃货。
今天涨停,"https://guba.eastmoney.com/news,002036,181786866.html",2015-07-01 10:50:26,今天涨停
今天要是涨停立马去撞豆腐  卖了汉麻买了2个套,"https://guba.eastmoney.com/news,002036,181786693.html",2015-07-01 10:50:05,·
002036扔了买了个天音控股那B 草,"https://guba.eastmoney.com/news,002036,181784925.html",2015-07-01 10:46:54,·
我买了,"https://guba.eastmoney.com/news,002036,181025949.html",2015-06-29 11:13:46,
各位老板，我昨天在18.28元割掉了002036，成本价31.5元。希望今天跌停,"https://guba.eastmoney.com/news,002036,181712104.html",2015-07-01 00:32:18,各位老板，我昨天在18.28元割掉了002036，成本价31.5元。希望今天跌停，这样我的心才安乐点。要是涨停，我这几天都睡不好了。希望再跌停三板，祝大家好运
请问，截至六月30日，公司的股东人数是多少？谢谢,"https://guba.eastmoney.com/news,002036,915404122.html",2015-07-02 08:50:00,"请问，截至六月30日，公司的股东人数是多少？谢谢
联创电子
联创电子：您好！6月30日股东人数比6月15日减少。感谢您的关注！
(来自深交所互动易)答复时间 2015-07-02 08:50:00"
下午，汉麻怎办？,"https://guba.eastmoney.com/news,002036,181501131.html",2015-06-30 12:56:37,下午，汉麻怎办？
上面全是套牢盘,"https://guba.eastmoney.com/news,002036,181566028.html",2015-06-30 14:55:42,，待解套的太多，怕是涨不了多少就要遭到抛压，现在这样就挺好了
老总：受理申请补正材料上交没有。抓紧上交，由于看好贵公司重组。我28元的成本被套,"https://guba.eastmoney.com/news,002036,915409475.html",2015-06-30 15:37:00,"老总：受理申请补正材料上交没有。抓紧上交，由于看好贵公司重组。我28元的成本被套了。你们应该不会搞个假重组出货吧。现在补正通知已发出几天了，你们交了没有？什么时候真正受理。
联创电子
联创电子：您好！公司于6月26日收到证监会的补正通知书，要求公司补充提供商务部受理文件，公司已通知标的公司等正在抓紧准备材料提交商务部。感谢您的关注！
(来自深交所互动易)答复时间 2015-06-30 15:37:00"
[置顶]汉麻股份 明天冲击涨停 庄家逆袭 同意者请顶贴！,"https://guba.eastmoney.com/news,002036,181238271.html",2015-06-29 19:19:17,"1、汉麻股份中期业绩暴增 收益0.56元/股；

2、重组联创电子正在走程序，利好将不断兑现；

3、大盘明天将企稳，在股价20元内庄家今日逆袭成功，明天很可能拉涨停板率先反弹，目标直指32元；

敬请期待！"
你好，目前，联创电子光学运动镜头出货量占美国GoPro公司运动摄影器材出货量的9,"https://guba.eastmoney.com/news,002036,915409546.html",2015-06-30 15:28:00,"你好，目前，联创电子光学运动镜头出货量占美国GoPro公司运动摄影器材出货量的90%以上 是否属实？
联创电子
联创电子：您好！请您参阅公司《重大资产置换及发行股份购买资产并募集配套资金暨关联交易报告书》中关于联创电子光学运动镜头业务的相关内容。谢谢！
(来自深交所互动易)答复时间 2015-06-30 15:28:00"
［置顶］汉麻产业 20元内中长线者进场 中期业绩暴增 重组即将成功！,"https://guba.eastmoney.com/news,002036,181056725.html",2015-06-29 12:08:00,［置顶］汉麻产业 20元内中长线者进场 中期业绩暴增 重组即将成功！
比上不足比下有余汉麻浮盈21万。,"https://guba.eastmoney.com/news,002036,171555166.html",2015-05-28 18:03:18,比上不足比下有余汉麻浮盈21万。
从近期大盘与汉麻走势看，汉麻应是企稳了(周五大部分时间远强于大盘，且放量)，结合,"https://guba.eastmoney.com/news,002036,180900076.html",2015-06-28 17:44:58,从近期大盘与汉麻走势看，汉麻应是企稳了(周五大部分时间远强于大盘，且放量)，结合央妈救市，汉麻下星期会有不错的表现。
下午，主力要强势拉升。[牛],"https://guba.eastmoney.com/news,002036,180450589.html",2015-06-26 11:22:40,下午，主力要强势拉升。
