标题,链接,发布时间,内容
航锦科技07月30日资金揭秘,"https://guba.eastmoney.com/news,000818,859223533.html",2019-07-30 16:03:14,"





今日航锦科技主力净流入额达-1533.02万元，净占比-7.64%，
其中超大单净流入额962.23万元,净占比4.86%，
大单净流入额-2495.24万元，净占比-12.60%。







































航锦科技资金流向数据

类型	流入(万元)	流出(万元)
超大	1035.47	-73.24
大单	2261.66	-4756.90
中单	7353.74	-8193.46
小单	9150.22	-6777.49




资金解读





航锦科技收盘涨幅-0.46%，今日成交密集时间集中于

9:30-9:55

，区间涨幅-0.04%，
区间成交均价8.29，
区间成交量占当日成交量的50.18%，
区间主动买入量占区间成交量的46.16%。





其中，区间成交最活跃的价格分别为8.45、8.47、8.46，区间成交密集的手数区间分布于200-300、150-200、300-500手，中单介入居多。








成交活跃区间统计


9:30-9:55区间成交均价8.29













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
8.45	55800	61200	0.47%	0.51%
8.47	41100	15800	0.34%	0.13%
8.46	19000	37700	0.16%	0.32%
8.48	12400	0	0.10%	0.00%
8.49	7000	0	0.06%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
200-300	216700	375300	722	1251
150-200	251158	298300	1256	1492
300-500	396600	149900	793	300
1000-1500	308400	0	206	0
700-1000	97500	0	98	0




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































化工行业成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	002917	金奥博	10.03%	3925.74万
2	600352	浙江龙盛	1.65%	3836.19万
3	601678	滨化股份	5.81%	2699.21万
4	600160	巨化股份	3.29%	2316.91万
5	002092	中泰化学	0.68%	1391.00万
185	000818	航锦科技	-0.46%	-1533.02万


数据来源:东方财富






展开阅读全文"
看好，不多疑[想一下],"https://guba.eastmoney.com/news,000818,859212883.html",2019-07-30 15:02:33,看好，不多疑
这公司厉害了!当心身体!,"https://guba.eastmoney.com/news,000818,859208576.html",2019-07-30 14:52:52,太厉兽了!
那啥名人说过:不想做的股票你就一分钟也不要看它！,"https://guba.eastmoney.com/news,000818,859202748.html",2019-07-30 14:40:51,那啥名人说过:不想做的股票你就一分钟也不要看它！
我们买你这好公司的人都脸红了呀?你还不开红灯?老是錄灯交通受阻了!!??,"https://guba.eastmoney.com/news,000818,859201725.html",2019-07-30 14:38:53,老是绿灯交通受阻请你?管理下好吗/
加油,"https://guba.eastmoney.com/news,000818,859193925.html",2019-07-30 14:22:46,为这好公司开红灯大家拍手鼓掌加油!加油!!??
都卖吧，有你们后悔的时候。这个点了，还卖。,"https://guba.eastmoney.com/news,000818,859189178.html",2019-07-30 14:10:33,都卖吧，有你们后悔的时候。这个点了，还卖。
没有大单这股要送葬吗,"https://guba.eastmoney.com/news,000818,859187388.html",2019-07-30 14:05:53,没有大单 这股要送葬吗
[大笑]有实力直接打到跌停，一路阴跌为哪般,"https://guba.eastmoney.com/news,000818,859180345.html",2019-07-30 13:47:54,有实力直接打到跌停，一路阴跌为哪般
不要说什么了，大股东搞成这样肯定有问题,"https://guba.eastmoney.com/news,000818,859177440.html",2019-07-30 13:40:20,不要说什么了，大股东搞成这样肯定有问题
红起来，搞个涨停,"https://guba.eastmoney.com/news,000818,859167831.html",2019-07-30 13:14:19,红起来，搞个涨停
自从踩了航锦这颗雷后，我决定退出股市了,"https://guba.eastmoney.com/news,000818,859163595.html",2019-07-30 12:52:07,9.8果断割了，把仅有的几万转出了股市了。再不想养硕鼠了。
被恶庄抄底了哈哈,"https://guba.eastmoney.com/news,000818,859165040.html",2019-07-30 13:03:48,被恶庄抄底了哈哈
买的少卖的多哈哈哈,"https://guba.eastmoney.com/news,000818,859160682.html",2019-07-30 12:22:14,买的少卖的多哈哈哈
您好！航锦科技及其参股公司生产的产品是否销售给韩国日本？生产的化工产品是否涉及到,"https://guba.eastmoney.com/news,000818,872294166.html",2019-08-22 15:39:00,"您好！航锦科技及其参股公司生产的产品是否销售给韩国日本？生产的化工产品是否涉及到oled产业链?
另外，长沙韶光上科创板目前进度如何？今后还有什么市场高附加值的在研产品？请多谈谈，提振股民的信心。股价实在太低了，好多小散民持有航锦股份多年，总体回报是亏损惨重。公司与市场互动良好，对大股东也是有利的。
航锦科技
航锦科技：尊敬的投资者，您好。公司没有产品销往韩国日本，化工产品暂未涉及oled产业链。公司会根据相关法律法规的要求对外披露进展，感谢您的关注。
(来自深交所互动易)答复时间 2019-08-22 15:39:00"
估计关门快了,"https://guba.eastmoney.com/news,000818,859160055.html",2019-07-30 12:16:19,估计关门快了
请黑嘴多多继续报道给人家一个低价进场的机会吧！,"https://guba.eastmoney.com/news,000818,859159148.html",2019-07-30 12:07:42,请黑嘴多多继续报道给人家一个低价进场的机会吧！
周线快调整到位了,"https://guba.eastmoney.com/news,000818,859150603.html",2019-07-30 11:23:37,配合股权转让，有20%-30%反弹回10-11
票股无好坏之分，只有可做与不可做。,"https://guba.eastmoney.com/news,000818,859158176.html",2019-07-30 11:58:52,票股无好坏之分，只有可做与不可做。
现在买难道不是找死吗,"https://guba.eastmoney.com/news,000818,859158063.html",2019-07-30 11:57:54,现在买难道不是找死吗
