标题,链接,发布时间,内容
这个地雷真是响啊，比乐视还吓人，幸好新闻发出后给了两天出逃的机会,"https://guba.eastmoney.com/news,603168,735500443.html",2017-12-08 12:36:17,这个地雷真是响啊，比乐视还吓人，幸好新闻发出后给了两天出逃的机会
估计无数个跌停,"https://guba.eastmoney.com/news,603168,735499588.html",2017-12-08 12:32:28,估计无数个跌停
郎娘们你是不是穷疯了,"https://guba.eastmoney.com/news,603168,735498330.html",2017-12-08 12:26:08,郎娘们你是不是穷疯了
本该十分钟就开启光明，却被它骗的生活一片黑暗,"https://guba.eastmoney.com/news,603168,734999126.html",2017-12-06 21:17:11,本该十分钟就开启光明，却被它骗的生活一片黑暗
广告费有20%-50%是看不见的……，你懂的,"https://guba.eastmoney.com/news,603168,735493843.html",2017-12-08 12:04:57,广告费有20%-50%是看不见的……，你懂的
猜有几百个跌停？,"https://guba.eastmoney.com/news,603168,735493558.html",2017-12-08 12:03:39,医药造假者应该判死刑！
一万个跌停[大笑][大笑][大笑],"https://guba.eastmoney.com/news,603168,735492494.html",2017-12-08 11:59:04,一万个跌停
致幸灾乐祸的和持有者的几句话: 1.幸灾乐祸的落井下石的，不管你出于什么动机，我,"https://guba.eastmoney.com/news,603168,735490246.html",2017-12-08 11:50:31,"致幸灾乐祸的和持有者的几句话:
1.幸灾乐祸的落井下石的，不管你出于什么动机，我想对你说，这里是股票交易的地方，只有买卖股票的人能看到，传播消息面非常有限，伸张正义要找大的主流媒体。在这不免有蛊惑人心之嫌，同样身为小散，不求您的同情怜悯，但请不要幸灾乐祸落井下石，常在河边走，谁都有湿鞋的时候！请记住！
2.可怜的持有者们，现在的惴惴不安，我也曾深有体会，不过又能怎样呢？关了怎么也比不关强，直接来几个跌停你确定能跑出来吗？还没弄明白怎么回事呢，事情还没有个结论呢，钱就没了。关了起码还有个缓冲。现在比你着急的人多了（大股东，机构，疯狂发帖者等等），比你赔的多的人多了。没事别惹事，有事别怕事。别想热锅上的蚂蚁，静下心来等结论就行了，看这周三天此股的表现，相信会有解决的办法的！现在需要做的就是离开这里，眼不见心不烦！这不是自欺欺人。看与不看，事就摆在那里，不增不减，不好不坏。凭添许多愁，也许真有柳暗花明又一村呢，看看前车之鉴奥瑞德，4月到现在，每天想着这事您还不得疯掉。坦然面对，豁然开朗！"
欺骗老人，是可忍孰不可忍！中国最缺德公司！！！,"https://guba.eastmoney.com/news,603168,735489918.html",2017-12-08 11:49:18,司法严惩！
氯霉素眼药水也就3元左右好使现在动动几十元大部分不好使,"https://guba.eastmoney.com/news,603168,735488198.html",2017-12-08 11:43:13,其实就是蒸馏水高价骗人。
我看主力能托多久。想慢慢派发给散户，脱身。做梦！,"https://guba.eastmoney.com/news,603168,734663308.html",2017-12-05 20:38:07,两天换手率已经超过了10%。明显想托住慢慢派发给散户。但是不管你托多久，就算把股价拉上去，也没用。因为你的无效眼药水肯定卖不出去了。公司业绩必然连续重挫。有种你就托，看你有多少钱。
一叶落而知天下秋,"https://guba.eastmoney.com/news,603168,717186072.html",2017-10-14 18:05:31,大资金千万别再错过最低估品种*一路一带丝路龙
欺诈老人太缺德，欺诈就是犯罪，莎普爱思已不单单退市这么简单了，必须法律严惩,"https://guba.eastmoney.com/news,603168,735484099.html",2017-12-08 11:30:57,太缺德公司
沙普爱斯现在只有一条路可走，那就是卖壳，卖壳，卖壳。不想等到破产就赶紧卖壳。,"https://guba.eastmoney.com/news,603168,735481760.html",2017-12-08 11:25:42,沙普爱斯现在只有一条路可走，那就是卖壳，卖壳，卖壳。不想等到破产就赶紧卖壳。
坚决看好，黄金坑啊，最近成交量那么大,"https://guba.eastmoney.com/news,603168,734015959.html",2017-12-04 10:50:46,坚决看好，黄金坑啊，最近成交量那么大
最最无耻就是媒体，挣完人家的钱，又说人家不是，当初为啥不把好关。,"https://guba.eastmoney.com/news,603168,735471605.html",2017-12-08 11:04:53,最最无耻就是媒体，挣完人家的钱，又说人家不是，当初为啥不把好关。
估计是得罪什么人了,"https://guba.eastmoney.com/news,603168,735469482.html",2017-12-08 11:00:09,估计是得罪人了，要不然一个上市公司会有这样的无妄之灾？
云南白药，见血封喉；安宫牛黄，起死回生；东阿阿胶，补血养颜；汇仁肾宝，他好我也好,"https://guba.eastmoney.com/news,603168,735446266.html",2017-12-08 10:13:37,云南白药，见血封喉；安宫牛黄，起死回生；东阿阿胶，补血养颜；汇仁肾宝，他好我也好；…………
