标题,链接,发布时间,内容
百分百跌下来,"https://guba.eastmoney.com/news,600809,882815975.html",2019-10-28 09:28:15,百分百跌下来
流弊啊,"https://guba.eastmoney.com/news,600809,882812672.html",2019-10-28 09:22:10,流弊啊
赢利超过200倍者才知道中国股市的南北西东，这是过去29的事实,"https://guba.eastmoney.com/news,600809,875015892.html",2019-09-05 16:50:30,"中国股市过去29年的事实：
数学不是特别优秀者才会去炒短线、波段的。
可是数学特别优秀的人，只有少于0.0001%！


***


竹叶青、汾酒二个千年品牌将令股价上600
俺从2016年山西汾酒600809股价23元左右一直说到现在，
一直看好山西汾酒股票！
天地作证！
举头三尺有神明！
实事求是！
未来5年白酒股价涨幅王者必定是拥有竹叶青、汾酒双雄的600809，过去3年涨幅也比茅台大！
天道：竹叶青、汾酒这2个千年无价之宝名酒、品牌，股价将涨到人类怀疑人生！！！
600809山西汾酒股票拥有“竹叶青、汾酒”两个千年无价之宝品牌！
今后6年内山西汾酒600809股价将上600元以上！
***
马云、马化腾只有 2 个！
名酒股只有 6 个！
捂住600809山西汾酒10年实现暴富足矣！
******************
在目前近3700个股票中，
真正愿意自愿退市的公司，
可能只有几个名酒股公司！
因为名酒股就是印钞机！
在A股史上涨幅前50名中，名酒股就占了8%！！！！
在8大名酒中，迄今为止上市的仅有6个，
能排在前50名涨幅中的就占了4个！
名酒赚钱能力就象核威力！
********************
中国烟草公司2018年的税费、利润分别都超过万亿！
唯有几个名酒可媲美烟草利润的稳定性、毛利率、可持续性，这是由几个名酒品味的唯 1 性、不可复制性、千年品牌稀罕性所决定着的！
俺看好600809山西汾酒股价短、中、长期的表现，未来6年内股价上600元不是梦幻！
山西汾酒与茅台同是4大名酒！
2019年3月10日茅台市值9264亿，山西汾酒市值仅443亿！
中国白酒曾经获得巴拿金奖的唯 1 就是山西汾酒！
茅台过去曾经作过获得了巴拿马金奖的虚假宣传。
“1987年汾酒厂实现利税8830.58万元，而同期茅台酒厂实现利税1391万元，五粮液2208.8万元。”
山西汾酒上市以来总共融资仅3.4亿，已经分红37.4亿！
山西汾酒集团不需要通过祸害股民来为国有大股东谋利，
山西汾酒分红派现与融资比已经达到了10.94倍！
现在3700个股票中，
山西汾酒的分红与融资比绝对可以排在前40名之内！
山西汾酒分红那么多，
大股东不需要祸害股民！！
*********************
对比300750宁德时代、300760迈瑞医疗、300498温氏股份、300059东方财富股票的基本面情况、股价，
山西汾酒600809的股价现在就应该值500元以上的。
拭目以待 5 年时间。
********************
30年河东，30年河西。
未来5年、10年、30年，
是600809山西汾酒腾飞时代！！！
展开阅读全文"
一个跌停最少,"https://guba.eastmoney.com/news,600809,882778915.html",2019-10-27 20:39:28,
顺鑫农业三季度净利大降70%，山西汾酒三季度净利大涨33%，业绩差距太大，明天一,"https://guba.eastmoney.com/news,600809,882773021.html",2019-10-27 18:53:03,顺鑫农业三季度净利大降70%，山西汾酒三季度净利大涨33%，业绩差距太大，明天一个跌停，一个涨停
好酒一个,"https://guba.eastmoney.com/news,600809,882772681.html",2019-10-27 18:45:39,好酒一个
2019年三季报点评：业绩超预期，省外开拓成效显著,"https://guba.eastmoney.com/news,600809,882764518.html",2019-10-27 16:09:03,
请教各位大佬,"https://guba.eastmoney.com/news,600809,882754816.html",2019-10-27 12:50:33,为何预收款和存货都大幅度增高？一个提示供不应求一个供大于求，互相矛盾的信息。
山西汾酒业绩“压力”倒逼用钱“砸”重回三甲希望渺茫,"https://guba.eastmoney.com/news,600809,882754995.html",2019-10-27 12:55:25,"财联社（成都 记者，崔文官）讯，10月25日，山西汾酒（600809.SH）发布2019年三季报，其1-9月营收91.27亿元，同比增长25.72%，净利16.96亿元，同比增长33.36%。不过与2018年三季报营收39.20%、净利57.11%的同比增幅相比，业绩增速大幅放缓。


此外虽然公司提出重回“三甲”目标，加大省外市场拓展，不惜加大销售费用投放力度，前三季度，公司的销售费用高达16.60亿元，但“出晋”战略推进缓慢，截止三季度，公司大本营山西区域的营收占比仍然占据半壁江山，区域性白酒的“标签”短期内难以摘掉。


而16.60亿的销售费用几与公司的净利持平，山西汾酒可谓用钱“砸”业绩，不过高企的销售费用拖累了公司的利润率，公司目前利润率仅为18.58%，远远不及茅台、五粮液、泸州老窖等白酒企业。


用钱“砸”业绩


三季报显示，公司前三季度实现营业收入91.27亿元，净利16.96亿元，超过2018年全年14.67亿元净利总额，营收也十分接近2018年全年营收。按此前披露的数据推算，2019年营收或将实现104亿左右。


值得关注的是，山西汾酒前三季度经营活动产生的现金流量净额约为18.96亿元，同比增幅在449%以上。对此，山西汾酒表示，经营活动产生的现金流量净额增加主要系本期销售收入增加、票据贴现增加所致。


从产品结构来看，前三季度高端产品汾酒实现营收79.89亿元，系列酒、配制酒营收分别为6.93亿元、3.63亿元，价格和利润率低的系列酒和配制酒占比较半年报有所提升。从渠道看，前三季度直销（含团购）营收为13亿元，代理、电商平台营收的分别为75.81亿元、1.63亿元。


销售收入增长的背后，是市场规模和经销商数量的扩容。东北证券此前研报指出，山西汾酒经营活动产生的现金流量净额之所以表现靓眼，主要是因为公司回款情况良好。而截止三季度末，山西汾酒经销商新增78名，达到2432名。


山西汾酒前三季度虽然业绩靓眼，不过与2018年同期的营收和净利润39.20%、57.11%增幅相比，大幅下滑，此外从单季表现看，山西汾酒的在经历了一季度的高速增长后，二、三季度业绩增速开始放缓，山西汾酒第一、二、三季度单季营业收入分别为40.58亿元、23.2亿元、27.49亿元，净利润分别为8.77亿元、3.13亿元、5.06亿元。


除了业绩增速放缓之外，公司的销售费用一直居高不下。三季报显示，公司的销售费用高达16.60亿元，几与公司的三季报的净利润持平。实际上公司近年来业绩一直高速增长，但公式销售费用也一直“水涨船高”。


业绩压力倒逼激进“销售”


2018年山西汾酒营业收入约为94亿，同比增幅在47%以上，净利润约为15亿，增幅在54%左右。但公司当年仅广告宣传费就高达7.33亿元，其中促销费2.75亿元，同比增长66%；公司会议费4289.27万元，同比增长130.67%。2019年半年报显示，上半年山西汾酒销售费用为13.76亿元，同比增加44.58%。今年三季报，这一数据再度大幅增长至16.60亿。


此外，有违常规的是，截至2018年底，山西汾酒应收票据余额高达36.95亿元，在总资产中占比超过三成。更为诡异的是，业绩高速增长的同时毛利率毛利率同比下滑1.24%。这也引发了交易所的关注，今年5月17日，山西汾酒收到的上交所问询函，要求其对销售费用以及毛利率下滑做出解释。


在回复上交所有关其会议费的具体构成及大幅增长原因的问询时，山西汾酒回复称，会议费用的剧增是“为提升品牌影响力，利用重大活动开展会议营销造成”。在其给出的明细中，2018年9月19日至22日举办了四天的“2018杏花村世界酒文化博览会”就花费了2889.38万元，平均每天花费超过700万元。


此外公司还称2018年加大了对经销商支持力度，将接收银行承兑汇票的承兑期限从六个月延期至一年，致使报告期应收票据大幅增加，这也导致现金净流量增长率略低于行业平均值。


实际上几十年前山西汾酒与贵州茅台、泸州老窖、西凤并称为“中国四大名酒”，其品牌、规模和市场占有率一度是白酒行业龙头，被称为“汾老大”，1998年山西假酒案后，山西白酒业一蹶不振。山西汾酒也受此波及，销售大幅降低，省外市场迅速流失。再加上山西汾酒的落后的理念和混乱的管理使其痛失白酒老大地位，沦落为现在的“汾老六”。


2017年，山西汾酒集团以混改为契机，与山西国资委签订2017年至2019年“三年目标责任书”：汾酒集团要在2017、2018、2019年收入（酒类）增长目标要达到30%、30%和20%，并在2019年年底实现集团整体上市。


立下“军令状”的同时，山西汾酒抛出“限制性股票激励计划”，上市公司高管和核心骨干如果能够帮助集团完成业绩，就能够兑现上述激励，重赏之下必有勇夫，却也造就了“急功近利”。压力与激励双重作用之下，导致了公司为了“冲业绩”而采取激进的销售策略引发监管关注。


对此白酒营销专家肖竹青表示，贵州茅台等有竞争力白酒一般采用先付款后供货模式确保现金流通畅，山西汾酒的先供货再收款模式说明其在白酒产业链话语权略显不足。应收票据大幅上涨说明汾酒在结算时放松了交易条件，存在赊销或使用承兑汇票，这是一种典型的压货冲量的迹象。


“出晋”战略远不及预期


整个2018年年报，除了消费费用高企被交易所问询外，公司向关联方就合计采购了约9亿元的商品酒，而当年山西汾酒的主营业务收入为93.08亿元，也就是说外采商品酒销售金额占到了公司销售总收入的十分之一。


据山西汾酒披露，其向关联方采购的商品酒再次对外销售时，价格比采购价上浮3%左右。有分析称，这意味着作为上市公司的山西汾酒去年从关联方买进来又卖出去了9亿元的商品酒，其中仅仅赚了3%的差价。而记者注意到，卖酒给山西汾酒的这些关联方多少都跟大股东汾酒集团相关。


此外山西汾酒2018年显示日常关联交易规模逐年增加，2018年日常关联交易金额29.28亿元，较上年同比大幅增加153%。此前更有媒体曝出上市公司山西汾酒的大股东汾酒集团存在销售商将自家散酒灌进“开发酒”的现象。


实际上对于区域性白酒企业而言，开发酒有助于扩大品牌市场占有率、覆盖率和影响力，但它也稀释了汾酒的金字招牌。目前茅台已经宣布全面停止包括茅台酒在内的各子公司定制、贴牌和未经审批产品所涉及业务。


此外，对于志在冲击前三的山西汾酒而言，想要实现这一目标，首先应该摆脱对大本营山西地区的业绩依赖，公司此前曾规划2018年——2020年省外和省内的营收比重分别为5:5、


6:4、7:3，但是公司2018年并未实现5:5的目标，而今年前前三季度省内市场营收为44.76亿元，省外营收为45.68亿元，以此推算，只剩第四季度的情况下，2019年省外营收占6成的目标基本不可能以实现。


山西汾酒重回前三的目标，短期之内也没有太大的希望，茅台、五粮液已经进入千亿门槛，洋河股份即将进入200亿门槛，泸州老窖也将近120亿元左右的规模，此外即将在明年上市的郎酒也将是白酒第三名的有力竞争者，而在此前白酒行业的黄金十年中，山西汾酒过于保守，最终错失了白酒行业疯狂突飞猛进的十年。而今随着白酒行业竞争加剧以及马太效应日益明显，显然，汾酒复兴之路任重道远。
（来源：财联社的财富号 2019-10-27 12:29）[点击查看原文]
展开阅读全文"
老四大名酒之首汾酒昔日辉煌还能重现吗？,"https://guba.eastmoney.com/news,600809,882725380.html",2019-10-26 20:30:32,老四大名酒之首 汾酒昔日辉煌 还能重现吗？
