标题,链接,发布时间,内容
周三将会出现普涨行情，周三奥瑞德会复牌吗？若复牌，岂不是也跟着大涨甚至涨停。,"https://guba.eastmoney.com/news,600666,648546004.html",2017-05-30 01:31:44,周三将会出现普涨行情，周三奥瑞德会复牌吗？若复牌，岂不是也跟着大涨甚至涨停。
唱空的人，这个假期不好过了。 1.政策出了3大利好，这周末也不处理那些违规的企业,"https://guba.eastmoney.com/news,600666,647893518.html",2017-05-27 10:22:39,"唱空的人，这个假期不好过了。
1.政策出了3大利好，这周末也不处理那些违规的企业和个人了，下周开盘蹦高涨，市场倒逼政策任务也告一段落了，市场过了3030，666也该答复了，复牌了，补跌风险释放了；
2.造假澄清了，这回向全世界宣布没造假，专业机构审查，政府问询，坏事变好事；
3.该送的股也送了，虽然我也认为实质意义不大，但年年高送转都有行情，存在即合理，也算利好；
4.大股东增持的钱也准备好了，剩下距承诺增持的时间也不多了，开盘该增持了；
5.那么点解禁股，也够呛能真解禁了；
6.另外，复牌前老左还有啥动作都是未知，上市公司又借老左的钱，又银行贷款的，弄了几十个亿现金，不能看画玩吧。
奉劝那些别有用心的人，想低价买回来的想法，彻底破灭，要不开盘追，要不赶紧去找别的股，别在这里挨骂了，费力不讨好，图啥?我们持股的认赌服输，开盘跌几个板，只怪自己眼拙，认了，跟你们没啥关系。
好走，不送！"
只想知道600666什么时候才能开盘.....等着累,"https://guba.eastmoney.com/news,600666,653193327.html",2017-06-09 14:58:08,只想知道600666什么时候才能开盘.....等着累
停盘到退市吗？,"https://guba.eastmoney.com/news,600666,653187968.html",2017-06-09 14:50:42,还是等大盘大跌时复盘，这样连续跌停才好看点？[大便]
开市,"https://guba.eastmoney.com/news,600666,653187455.html",2017-06-09 14:49:56,奥瑞德快点打开停牌，我要交易
奥瑞德在和谁,"https://guba.eastmoney.com/news,600666,653170872.html",2017-06-09 14:23:47,在扯比玩？难道就真没人管了吗？？？[不屑][不屑]
奥瑞德第六代3D玻璃热弯机研制成功,"https://guba.eastmoney.com/news,600666,653025734.html",2017-06-09 09:43:26,"奥瑞德第六代3D玻璃热弯机研制成功
发布时间：2017-5-3 9:02:36 阅读：610次

奥瑞德持续追求制造高效、稳定、自动的设备装备，历经8个多月的技术攻关，公司子公司哈尔滨奥瑞德光电技术有限公司于2017年4月30日成功研制出第六代3D玻璃热弯机。
奥瑞德自2015年四季度开始利用极短的时间先后研制开发了五代热弯机设备产品，第六代热弯机在原有设备基础之上，增加了工位站数，大幅度提高了生产效率及良率，3D玻璃成型节拍减少了30多秒，日产效能提高约50%。炉腔内高温区、冷区的加热板选材及结构设计也更加符合玻璃成型所需的温度梯度及温补速度要求。在机械结构方面，通过强化骨架密封、出料结构以及拨叉结构的改进创新很好的避免了运行中可能出现的气缸卡顿问题，设备在机械结构整体动作上更加稳定可靠。
第六代热弯机的设计也充分考虑了客户的使用需求及操作便捷性，在诸多细节上更加人性化，例如：采用加热板与加粗主轴平面接触的方式保证下压过程中加热板始终保持水平位置，大大减少了调平操作频率；前后窗板增加了折页反光板，自动控制系统加入了压片参数在线监测功能、辅助气体流量自动调节功能、断电保护功能等等，客户使用更加方便便捷。
第六代热弯机无论是在运行效率、操作便捷性、控制自动化、运行稳定性等方面都得到了很大提升。其设计理念、设备稳定性、压片效率及良率均处于行业前列，可以有效满足市场端对于3D玻璃热弯机越来越高的使用需求。"
请问大股东之前说要增持200-1000万股，现在完成增持了多少？,"https://guba.eastmoney.com/news,600666,652172829.html",2017-06-07 10:30:27,"请问大股东之前说要增持200-1000万股，现在完成增持了多少？
奥瑞德
奥瑞德：您好！目前暂未实施。若大股东实施增持公司将及时公告，谢谢关注！
答复时间 2017-06-09 08:35:26"
不管怎么样，停牌打新中了1签，好兆头，复牌涨涨涨[牛],"https://guba.eastmoney.com/news,600666,653132909.html",2017-06-09 13:18:10,不管怎么样，停牌打新中了1签，好兆头，复牌涨涨涨
哪一次不是因政府政策救市,"https://guba.eastmoney.com/news,600666,653129660.html",2017-06-09 13:12:24,则高送转就会成为业绩高成长公司的专利
按律当斩,"https://guba.eastmoney.com/news,600666,652746252.html",2017-06-08 15:11:06,按律当斩
加油啊,"https://guba.eastmoney.com/news,600666,653083053.html",2017-06-09 11:13:03,加油啊
6.12调出沪深300样本股[滴汗][滴汗][滴汗][滴汗][滴汗][滴汗][滴,"https://guba.eastmoney.com/news,600666,653079250.html",2017-06-09 11:06:41,6.12调出沪深300样本股
我现在只是关注什么时候能复牌，不能复牌就这么完了。能复牌说明没有问题大胆持有。,"https://guba.eastmoney.com/news,600666,653010537.html",2017-06-09 09:06:40,我现在只是关注什么时候能复牌，不能复牌就这么完了。能复牌说明没有问题大胆持有。
哈尔滨奥瑞德光电技术有限公司参编单晶定向检测方法获SEMI批准,"https://guba.eastmoney.com/news,600666,653025285.html",2017-06-09 09:42:46,"哈尔滨奥瑞德光电技术有限公司参编单晶定向检测方法获SEMI批准
发布时间：2017-5-5 8:08:54 阅读：570次

SEMI中国HB-LED标准技术委员会（以下简称“标委会”）2017年度春季会议于4月20日在芜湖汉爵阳明大酒店顺利召开。本次会议由SEMI中国主办，哈尔滨奥瑞德光电技术有限公司（以下简称“奥瑞德光电”）副总经理杨鑫宏、品质部部长安子键、研发部副部长李铁参加了此次会议。


会上，奥瑞德光电品质部部长安子键作为标委会获批发布的首条标准单晶定向检测方法参编单位代表接受SEMI中国HB-LED标委会颁发的SEMI标准发布牌和证书。


单晶定向检测方法由丹东新东方仪器有限公司主编，哈尔滨奥瑞德光电技术有限公司等六家单位参编。单晶定向检测方法于2015年9月18日批准立项，在SEMI 2016年度第五轮投票环节全票通过， 2016年12月9日通过最终审核并于2017年2月由SEMI总部正式发布。"
今天打电话问奥瑞德公司，说公司财务没有造假，但公布问询函需指定的三家中介机构必须,"https://guba.eastmoney.com/news,600666,652917684.html",2017-06-08 23:25:18,今天打电话问奥瑞德公司，说公司财务没有造假，但公布问询函需指定的三家中介机构必须全部通过才能向社会公布，目前有两家中介机构已通过审核了，还有一家中介机构在审核中，预计三家中介机构通过审核后，公司近期应该会发布新闻并申请复牌。
我们也没有必要把每一件事情搞得那么清楚,"https://guba.eastmoney.com/news,600666,652926723.html",2017-06-09 00:04:22,我们也没有必要把每一件事情搞得那么清楚
今日同花顺显示交易所下发监管函，要求公司尽快回复问询函并复牌，是否有此事？为何不,"https://guba.eastmoney.com/news,600666,652175634.html",2017-06-07 10:04:13,【问】今日同花顺显示交易所下发监管函，要求公司尽快回复问询函并复牌，是否有此事？为何不见公司发布公告？ 【答】奥瑞德：您好！此为监管工作函。经咨询，不需发布公告。谢谢关注！¶¶2017-06-07 10:04:13 §
快点复牌，5个跌婷也愿意,"https://guba.eastmoney.com/news,600666,652745508.html",2017-06-08 15:09:20,快点复牌，5个跌婷也愿意
所以,"https://guba.eastmoney.com/news,600666,652870791.html",2017-06-08 20:47:54,所以
解决不好大小非减持（甚至清仓）问题，发行新股就是祸害股市（股民）！,"https://guba.eastmoney.com/news,600666,652587913.html",2017-06-08 09:56:05,解决不好大小非减持（甚至清仓）问题，发行新股就是祸害股市（股民）！
老左弄不出个新理由，下周就得复牌了，拖不下去了，大盘也恢复差不多了，没有拖的理由,"https://guba.eastmoney.com/news,600666,652749305.html",2017-06-08 15:18:01,老左弄不出个新理由，下周就得复牌了，拖不下去了，大盘也恢复差不多了，没有拖的理由了
"老左勇敢些吧!这样躲着也不是办法,伸头是一刀缩头也是一刀啊!","https://guba.eastmoney.com/news,600666,652775572.html",2017-06-08 16:21:42,"老左勇敢些吧!这样躲着也不是办法,伸头是一刀缩头也是一刀啊!"
买的和晶股份又涨停了！,"https://guba.eastmoney.com/news,600666,652717986.html",2017-06-08 14:23:17,买的和晶股份又涨停了！
五穷，六绝，七翻身。大家不要急，老左有安排，停这么久需要出个大利好，再配合市场高,"https://guba.eastmoney.com/news,600666,652573830.html",2017-06-08 09:30:30,五穷，六绝，七翻身。大家不要急，老左有安排，停这么久需要出个大利好，再配合市场高人气才能股价上行，现在复牌只能补跌。
如果真的是财务造假，所有小散联合起来一起起诉老左，陪赏损失,"https://guba.eastmoney.com/news,600666,652574297.html",2017-06-08 09:31:43,如果真的是财务造假，所有小散联合起来一起起诉老左，陪赏损失
有实力的企业不是靠停牌来躲避问题的！,"https://guba.eastmoney.com/news,600666,652615451.html",2017-06-08 10:43:34,有实力的企业不是靠停牌来躲避问题的！
填权行情开起，明天开盘吧，我要用钱呀，老左教授。,"https://guba.eastmoney.com/news,600666,652430220.html",2017-06-07 20:54:47,填权行情开起，明天开盘吧，我要用钱呀，老左教授。
奥瑞德：不应该怪我们股东骂你们这些高管象死人一样，因为你们太不负责任了，对于网络,"https://guba.eastmoney.com/news,600666,652478505.html",2017-06-07 23:38:27,奥瑞德：不应该怪我们股东骂你们这些高管象死人一样，因为你们太不负责任了，对于网络报告你们财务造假是否真假，已经一个多月了，你们至少要公告澄清事实到什么程度，大约何时复牌，让股民心里有个数，这样沉默无语算什么东西。
这个垃圾要停牌到什么时候呢？,"https://guba.eastmoney.com/news,600666,642965569.html",2017-05-16 15:57:03,这个垃圾要停牌到什么时候呢？
资者呼吁奥瑞德公司大股东，由于目前,"https://guba.eastmoney.com/news,600666,652479917.html",2017-06-07 23:45:34,资者呼吁奥瑞德公司大股东，由于目前
所发函催促公司回复问询并复牌!,"https://guba.eastmoney.com/news,600666,652479793.html",2017-06-07 23:45:01,所发函催促公司回复问询并复牌!
价格严重被控，如果利空，当,"https://guba.eastmoney.com/news,600666,652479664.html",2017-06-07 23:44:25,价格严重被控，如果利空，当
帖说停牌一年多的中环股份也调出沪,"https://guba.eastmoney.com/news,600666,652479621.html",2017-06-07 23:43:21,帖说停牌一年多的中环股份也调出沪
