标题,链接,发布时间,内容
大盘涨它小跌，大盘跌它大跃，己成破位走势，重仓的珍重了!,"https://guba.eastmoney.com/news,002671,754480174.html",2018-04-12 11:11:16,大盘涨它小跌，大盘跌它大跃，己成破位走势，重仓的珍重了!
龙泉股份04月12日资金揭秘,"https://guba.eastmoney.com/news,002671,754563166.html",2018-04-12 16:22:08,"





今日龙泉股份主力净流入额达-766.47万元，净占比-20.53%，
其中超大单净流入额-458.72万元,净占比-12.44%，
大单净流入额-307.75万元，净占比-8.34%。







































龙泉股份资金流向数据

类型	流入(万元)	流出(万元)
超大	95.83	-554.55
大单	363.54	-671.29
中单	1212.96	-1360.09
小单	2015.92	-1102.32




资金解读





龙泉股份收盘涨幅-3.48%，
其中，成交最活跃的价格分别为6.25、6.24、6.26，成交密集的手数区间分布于200-300、300-500、150-200手，中单介入居多。











成交活跃统计


9:30-15:00成交均价6.11













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
6.25	9800	89200	0.16%	1.47%
6.24	30800	63900	0.51%	1.05%
6.26	27300	55600	0.45%	0.92%
6.27	7300	24900	0.12%	0.41%
6.28	0	5000	0.00%	0.08%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
200-300	135074	188900	450	630
300-500	40000	160500	80	321
150-200	73100	99900	366	500
1500-2000	0	155300	0	78
500-700	0	112700	0	161




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































水泥建材成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	300715	凯伦股份	4.65%	1018.73万
2	600881	亚泰集团	2.16%	983.03万
3	300737	科顺股份	2.92%	702.12万
4	600668	尖峰集团	0.65%	536.87万
5	603616	韩建河山	-0.43%	491.15万
30	002671	龙泉股份	-3.48%	-766.47万


数据来源:东方财富






展开阅读全文"
龙泉龙泉跟你无缘，我从20元买入比25元少花5元！结果一直买到了10元最后放弃龙泉！只是心有不甘回来看看，龙泉龙泉没龙还是死泉！,"https://guba.eastmoney.com/news,002671,754482594.html",2018-04-12 11:17:26,龙泉龙泉跟你无缘，我从20元买入比25元少花5元！结果一直买到了10元最后放弃龙泉！只是心有不甘回来看看，龙泉龙泉没龙还是死泉！
现在买上不看盘过一周后肯定赚钱，,"https://guba.eastmoney.com/news,002671,754579252.html",2018-04-12 17:22:10,现在买上不看盘过一周后肯定赚钱，
公司的增发项目早已经取消了，不信到时候出公告在来翻帖子，不谢,"https://guba.eastmoney.com/news,002671,754565678.html",2018-04-12 16:30:51,公司的增发项目早已经取消了，不信到时候出公告在来翻帖子，不谢
从季线上看，龙泉6月30号前收阴季k,"https://guba.eastmoney.com/news,002671,754508882.html",2018-04-12 13:31:26,"斐波那契数非常神奇，从季线上看，龙泉6月30号前收阴季k阴线！也就是说，再怎么折腾，6月底都涨不过6.22！不要废力气了，耐心等暴跌再捡
斐波那契数非常神奇，从季线上看，龙泉6月30号前收阴季k阴线！也就是说，再怎么折腾，6月底都涨不过6.22！不要废力气了，耐心等暴跌再捡
斐波那契数非常神奇，从季线上看，龙泉6月30号前收阴季k阴线！也就是说，再怎么折腾，6月底都涨不过6.22！不要废力气了，耐心等暴跌再捡
斐波那契数非常神奇，从季线上看，龙泉6月30号前收阴季k阴线！也就是说，再怎么折腾，6月底都涨不过6.22！不要废力气了，耐心等暴跌再捡"
马上拉升 有闲钱快买,"https://guba.eastmoney.com/news,002671,754013884.html",2018-04-10 09:55:56,速度
就你这个窝囊废？倒数第二？,"https://guba.eastmoney.com/news,002671,754465494.html",2018-04-12 10:34:25,就你这个窝囊废？倒数第二？
好了，开始越跌越买了。估计半年内会有好收获。[加油],"https://guba.eastmoney.com/news,002671,754384441.html",2018-04-11 19:47:13,好了，开始越跌越买了。估计半年内会有好收获。
此股已是墙头草，有点风就完蛋。未入的请自重！,"https://guba.eastmoney.com/news,002671,754460059.html",2018-04-12 10:21:50,此股已是墙头草，有点风就完蛋。未入的请自重！
都在出货，公司出什么事了,"https://guba.eastmoney.com/news,002671,754459592.html",2018-04-12 10:20:48,都在出货，公司出什么事了
乌云密布,"https://guba.eastmoney.com/news,002671,754459041.html",2018-04-12 10:19:34,想吓人啊？
哎！这家伙没救了。大家撤场吧！全是套路。,"https://guba.eastmoney.com/news,002671,754453318.html",2018-04-12 10:07:01,哎！这家伙没救了。大家撤场吧！全是套路。
叠加周末休息市场降温,"https://guba.eastmoney.com/news,002671,754415678.html",2018-04-12 02:25:14,叠加周末休息市场降温
要收盘了002671会拉不,"https://guba.eastmoney.com/news,002671,754330486.html",2018-04-11 14:38:46,要收盘了002671会拉不
