标题,链接,发布时间,内容
织布开始,"https://guba.eastmoney.com/news,000761,554189771.html",2016-09-26 10:12:38,织布开始
真垃圾，敢不敢涨点,"https://guba.eastmoney.com/news,000761,554188921.html",2016-09-26 10:11:23,真垃圾，敢不敢涨点
跌停,"https://guba.eastmoney.com/news,000761,554160320.html",2016-09-26 09:28:40,跌停快跑
梦想鞍本重组，那只是国家意志不是辽宁意志！,"https://guba.eastmoney.com/news,000761,553699288.html",2016-09-23 22:45:05,本钢集团并没有整体上市，这事办下来至少得个一年半载，鞍钢又在破净中，如果是鞍钢吃掉本钢，又鞍钢那破价格去增发购买本钢集团的资产，那是亏大了。用本钢吃掉鞍钢，似乎又不太可能，看来看去，说鞍本重组的人，真的只是在国家队里面混饭吃，完全不懂行。
放量意味着有了新力量强势插入？这样理解可以吗？,"https://guba.eastmoney.com/news,000761,554125242.html",2016-09-26 06:28:02,放量意味着有了新力量强势插入？这样理解可以吗？
000761是航母概念股，业绩暴增，股价低位，MACD底背离，本月站上6.30以,"https://guba.eastmoney.com/news,000761,554058961.html",2016-09-25 20:55:10,000761是航母概念股，业绩暴增，股价低位，MACD底背离，本月站上6.30以后，将走出超级牛股！！
钢铁行业供给侧改革：“宝武”合并迈出本轮行业整合第一步 事件：宝钢和武钢同时公告,"https://guba.eastmoney.com/news,000761,553940290.html",2016-09-25 07:13:03,"钢铁行业供给侧改革：“宝武”合并迈出本轮行业整合第一步
事件：宝钢和武钢同时公告重组方案：宝钢股份向武钢股份全体换股股东发行A股股票，吸并武钢股份。其中宝钢股份为合并方暨存续方，武钢股份为被合并方暨非存续方。本次吸并换股价以停牌前20个交易日均价的90%换股价，即宝钢股份换股价为4.60元/股，武钢股份换股价为2.58元/股，由此确定的宝钢和武钢的换股比例为0.56:1，即每1股武钢股份的股票可换取0.56股宝钢股份的股票。同时为充分保护双方异议股东的利益，宝钢和武钢均赋予异议股东现金选择权，现金对价等于换股价格，即宝钢股份现金对价4.60元/股，武钢股份现金对价2.58元/股。
投资要点：全球钢铁行业并购史：不同背景下重组思路大不同，深度整合是核心。纵观全球钢铁行业发展历程，美国、日本、欧洲的钢铁行业的兼并重组均经历了由小到大，由小范围到全球化，由政府主导到政府引导，由扩产能到去产能的路径。在行业走弱阶段，“重组去产能”是正道。而日本新日铁与住金的成功案例表明，并购重组的关键是实现产品结构优化与资源整合，这也是我国钢铁行业整合需要借鉴和学习的地方。
“整而不合”的简单产能叠加，国内上一轮行业整合效果不佳。21世纪以来，我国钢铁行业发生了多起兼并重组案例，其中央企以跨区域整合为主，地方国企以省内整合为主。上一轮钢铁行业的整合，主要目的是企业区域和规模的扩张，但由于政府强行拉郎配，企业并购重数量而不重质量，导致在行业景气度下降时，出现大面积亏损，行业集中度也由2011年的49%下滑至2015年的34%。
钢铁业航母起航在即。2015年宝钢和武钢的粗钢产量分别为3494万吨和2578万吨，合并后年产量超过6000万吨，将超过河钢集团，一跃成为世界第二。并且宝钢和武钢产品结构相似，均为国内板材龙头，合并后核心产品的市占率基本在50%以上，议价能力将大幅增强。同时，宝武合并后会优化双方资源配置，在区位、研发、采购、生产、营销、产品、技术创新、企业文化等方面都将发挥协同效应。
行业整合大势启动，“强强联手，区域整合”和“重组去产能”并进。根据《关于推进钢铁产业兼并重组处置僵尸企业的指导意见》中的主要精神，到2025年，中国钢铁产业60%-70%的产量将集中在10家左右的大集团内，其中包括8000万吨级的钢铁集团3家-4家、4000万吨级的钢铁集团6家-8家和一些专业化的钢铁集团，例如无缝钢管、不锈钢等专业化钢铁集团。宝武合并是此轮行业整合的先行者，而宝钢到2018年将陆续淘汰920万吨粗钢产能，武钢2016年将淘汰442万吨粗钢产能，在“重组去产能”方面宝武集团已为未来的案例作出表率。
投资建议：认为未来10年将是中国钢铁行业密集整合重组的十年，经过这一轮并购：整合，行业有望化解产能过剩矛盾，提高行业集中度，优化产品结构，之后进入新的发展周期。推荐有行业整合预期的马钢股份、本钢板材、鞍钢股份，建议关注*ST八钢、*ST韶钢。"
本钢板材201608:二次探底 震荡突破,"https://guba.eastmoney.com/news,000761,532957333.html",2016-08-15 22:58:30,二次探底 震荡突破
是不是要买本钢b股？,"https://guba.eastmoney.com/news,000761,553945177.html",2016-09-25 07:55:53,是不是要买本钢b股？
坚持就是胜过，用事实说话！,"https://guba.eastmoney.com/news,000761,553038409.html",2016-09-22 05:59:31,坚持就是胜过，用事实说话！
中阳完成，后市调整！,"https://guba.eastmoney.com/news,000761,553605271.html",2016-09-23 15:53:01,中阳完成，后市调整！
看多的全是托，主力先知，早已经进场埋伏，现借消息出货,"https://guba.eastmoney.com/news,000761,553444887.html",2016-09-23 10:10:33,看多的全是托，主力先知，早已经进场埋伏，现借消息出货
好险恶，往下压上面卖盘特别大在那摆着，一会功夫向上拉卖单就不见了，也没见成交,"https://guba.eastmoney.com/news,000761,553583882.html",2016-09-23 15:00:14,好险恶，往下压上面卖盘特别大在那摆着，一会功夫向上拉卖单就不见了，也没见成交
本钢板材主力你把本钢啦到6.6元我以后再也不打搅本钢板材永远拜拜,"https://guba.eastmoney.com/news,000761,553569647.html",2016-09-23 14:38:03,本钢板材主力你把本钢啦到6.6元我以后再也不打搅本钢板材永远拜拜
解套就走人,"https://guba.eastmoney.com/news,000761,553557905.html",2016-09-23 14:19:05,解套就走人
宝武合并方案出炉 还有哪些股可能接棒？(图表),"https://guba.eastmoney.com/news,000761,553364930.html",2016-09-22 23:38:22,"宝武合并方案出炉 还有哪些股可能接棒？(图表)

2016年09月22日 20:05来源：东方财富网

　宝钢股份周四(9月22日)晚间公告称，将换股吸收合并武钢股份，宝钢股份换股吸收合并武钢股份换股价格确定为4.60元/股，武钢股份的换股价格确定为2.58元/股。每1股武钢股份的股份可以换取0.56股宝钢股份的股份。宝钢股份拟向武钢股份股东发行56.5亿股股份，暂不复牌。合并完成后，合并后上市公司股份总数为221.19亿股，宝钢集团持股比例为52.1%，武钢集团持有13.48%。

　　根据方案，宝钢股份为此次合并的合并方暨存续方，武钢股份为此次合并的被合并方暨非存续方；武钢股份现有的全部资产、负债、业务、人员、合同、资质及其他一切权利与义务由武钢有限承接与承继，自交割日起，武钢有限的100%股权由宝钢股份控制。


　　此次换股合并中，宝钢股份向武钢股份全体股东发行股份的数量=武钢股份的股份总数×宝钢股份与武钢股份的换股比例，即5,652,516,701股。

　　为充分保护宝钢股份股东的利益，宝钢股份将赋予其异议股东以现金选择权。有权行使现金选择权的宝钢股份异议股东，可就其有效申报的每一股宝钢股份股份，在现金选择权实施日，获得由现金选择权提供方按照换股价格(即每股4.60元)支付的现金对价，同时异议股东将相应的股票过户到现金选择权提供方名下。

　　宝钢股份停牌前收于每股4.90元，武钢股份收于每股2.76元。

还有这些钢铁股也可能合并

　　而宝钢和武钢合并重组已经引发钢铁行业出现重组潮。除宝钢换股吸收合并武钢这一重组方案落定外，其它市场预期较高的钢铁行业内部重组事项还有：鞍钢股份和本钢板材；河钢股份和首钢股份。尽管鞍钢股份、本钢板材澄清鞍钢本钢重组传闻，但在钢铁行业并购重组的大背景下，市场仍给予较高的预期。

　　广发证券研报指出，通过分析，我们认为：在同等的条件下，央企的兼并重组的难度将小于地方国企；第一大股东持股比例高的国企兼并重组的难度将小于持股比例低的国企。

　　具体而言，宝钢股份、鞍钢股份、武钢股份、*ST韶钢、*ST八钢、新兴铸管和大冶特钢为中央国有企业，其中前六家实际控制人是国务院国资委，大冶特钢的实际控制人是财政部；就控股比例而言，宝钢股份、鞍钢股份、武钢股份、*ST韶钢、*ST八钢五家央企大股东控股比例均超过50%。

此外值得注意的是，4只个股停牌或因重大重组事项或因收购其它领域资产谋求转型。它们是重庆钢铁、首钢股份、常宝股份和沙钢股份。

　　沙钢股份9月19日公告称，公司拟筹划资产收购的重大事项，标的资产所属行业为IDC大数据。

　　重庆钢铁9月1日公告显示，公司拟出售本公司目前所持有的与钢铁生产经营相关的资产，收购涉及金融、产业投资等领域的优质资产。

　　首钢股份9月13日公告称，目前控股股东首钢总公司正在筹划关于本公司的重大事项。

　　常宝股份8月25日公告称，公司拟筹划重大事项，该事项涉及购买资产，标的公司所属行业为医疗服务业。
展开阅读全文"
