标题,链接,发布时间,内容
赚了七个点儿 平仓走人不玩了,"https://guba.eastmoney.com/news,600060,762209581.html",2018-05-24 11:34:04,赚了七个点儿 平仓走人不玩了
这个票 废了 真的 一次次的失去人心。散户谁还敢认,"https://guba.eastmoney.com/news,600060,762241699.html",2018-05-24 13:51:26,这个票 废了 真的 一次次的失去人心。散户谁还敢认
庄稼尚存善义，绕着圈子出货[微笑],"https://guba.eastmoney.com/news,600060,762240893.html",2018-05-24 13:49:20,庄稼尚存善义，绕着圈子出货
故意杀价再换手低价，他妈的。,"https://guba.eastmoney.com/news,600060,762221848.html",2018-05-24 12:58:03,故意杀价再换手低价，他妈的。
注意 又要闪崩,"https://guba.eastmoney.com/news,600060,762231860.html",2018-05-24 13:28:48,注意 又要闪崩
世界杯概念难涨,"https://guba.eastmoney.com/news,600060,762231858.html",2018-05-24 13:28:47,世界杯概念难涨
也不想想为啥先前大跌的原因。,"https://guba.eastmoney.com/news,600060,762224684.html",2018-05-24 13:10:43,也不想想为啥先前大跌的原因。
和尚和海信共进退（看季报）,"https://guba.eastmoney.com/news,600060,757894582.html",2018-04-28 16:35:29,"海信以跌停纪念去年的跌停。
海信的季报，销售费用和管理费用摆明是要做低季报利润增长。
东芝收购款已付，但还挂在资产账目，不并表的目的何在？
粥接受采访目的何在？
机构全数套牢是不是抄底机会？
和尚和海信共进退！"
从000919金陵药业、600222太龙药业的走势如此弱分析判断主力要么是不团结,"https://guba.eastmoney.com/news,600060,762209438.html",2018-05-24 11:33:41,从000919金陵药业、600222太龙药业的走势如此弱分析判断主力要么是不团结要么资金实力不够，还有操盘手法不够凶狠，拉升不够快速，幅度不够高，信心不足！最失败的是关键时刻无信心而退缩阳痿，吸引不了市场关注及援引资金杀入而全功尽弃！！！！
回来看看还是那样垃圾,"https://guba.eastmoney.com/news,600060,762208732.html",2018-05-24 11:31:15,回来看看还是那样垃圾
海信电器下周挑战15元整数关，大涨没商量！,"https://guba.eastmoney.com/news,600060,761345575.html",2018-05-19 23:33:20,海信电器连续阳线多日，下周15元展开激烈争夺了，哈哈
补缺口呗，又想骗我去养竹鼠,"https://guba.eastmoney.com/news,600060,762201317.html",2018-05-24 11:12:18,补缺口呗，又想骗我去养竹鼠
14.74要死去死，高点，昨天说过,"https://guba.eastmoney.com/news,600060,762185301.html",2018-05-24 10:36:09,14.74要死去死，高点，昨天说过
周后见天天讲诚信,"https://guba.eastmoney.com/news,600060,762183605.html",2018-05-24 10:32:53,周后见天天讲诚信
以我为主，业绩为王,"https://guba.eastmoney.com/news,600060,762149431.html",2018-05-24 09:18:49,海信电器4月26日开始连续3跟阴线砸盘，本月持续缩量上涨，也就是说主力并没有释放手中过多的筹码，盘面上能看出近几个交易日上方抛压较重，周一高开冲高回落，遭受强压力位压制，昨日低开下行，收小阴线，量能逐步萎缩，现在上方面临年线强压力位，也是盘中有资金在故意打压的。技术指标上KDJ进入死叉区域，不能放量突破年线的话，会继续回落，还在持有的朋友要小心了，建议在突破年线后的回踩，再进场。四年一度的世界杯即将到来，作为近百年以来首个中国消费电子品牌赞助商，我还是比较看好海信电器的。股市投资是一门艺术，如果买进就想等到拉升，这有点太匪夷所思，价值价值还是价值，低市净率低市盈率高净资产收益率高分红。
海信电器05月23日获沪股通加仓7.37万股,"https://guba.eastmoney.com/news,600060,762139465.html",2018-05-24 08:01:17,"






























05月23日海信电器沪股通持仓数据
收盘价：	14.47	涨跌幅：	-1.09%
持股量：	1087.64万股	持股变化：	7.37万股





数据显示，截至05月23日海信电器于沪股通持股量为1087.64万股，占其A股股本比例为0.83%，比上一交易日增加7.37万股。据数据统计，该股近一个月内累计涨幅为-3.15%，沪股通累计加仓128.10万，沪股通持仓累计变化比例为13.35%，近三个月内累计涨幅为-9.34%，沪股通累计加仓122.43万，沪股通持仓累计变化比例为12.68%。


数据来源:东方财富




"
格力集团大手笔！要约收购长园集团 格力电器董秘：“与上市公司无关” 与格力一样的,"https://guba.eastmoney.com/news,600060,759839545.html",2018-05-11 08:52:20,"格力集团大手笔！要约收购长园集团格力电器董秘：“与上市公司无关”
与格力一样的腔调，欲盖弥彰！"
快讯：该股或将爆发,"https://guba.eastmoney.com/news,600060,762133598.html",2018-05-24 06:13:08,快讯：该股或将爆发
600802:福建水泥第八届监事会第五次会议决议公,"https://guba.eastmoney.com/news,600060,762133218.html",2018-05-24 06:04:05,600802:福建水泥第八届监事会第五次会议决议公
有谁知道开工建设没有,"https://guba.eastmoney.com/news,600060,762130972.html",2018-05-24 04:50:15,有谁知道开工建设没有
今天再跌就平仓,"https://guba.eastmoney.com/news,600060,762128074.html",2018-05-24 03:27:07,今天再跌就平仓
合诚股份2月5日加速下跌,"https://guba.eastmoney.com/news,600060,760435066.html",2018-05-15 11:10:40,合诚股份2月5日加速下跌
停多长时间？,"https://guba.eastmoney.com/news,600060,762125095.html",2018-05-24 02:10:24,停多长时间？
