标题,链接,发布时间,内容
这么小的挂单，做多的庄家拉个涨停嘛！看看到底有没有想高位逃离的主！,"https://guba.eastmoney.com/news,603345,954488414.html",2020-08-11 14:02:16,这么小的挂单，做多的庄家拉个涨停嘛！看看到底有没有想高位逃离的主！
走了，留下来再发财哟…………,"https://guba.eastmoney.com/news,603345,954441611.html",2020-08-11 12:31:20,走了，留下来再发财哟…………
走了，留下来的发大财哟,"https://guba.eastmoney.com/news,603345,954441342.html",2020-08-11 12:29:17,走了，留下来的发大财哟
真正的冷链龙头哇，不显山不露水的涨了这么多。,"https://guba.eastmoney.com/news,603345,954285135.html",2020-08-11 06:17:38,真正的冷链龙头哇，不显山不露水的涨了这么多。
有拉高出货吗？,"https://guba.eastmoney.com/news,603345,954133838.html",2020-08-10 14:21:01,有拉高出货吗？
你总算开始伸伸懒腰了，等你等得好辛苦。,"https://guba.eastmoney.com/news,603345,954132473.html",2020-08-10 14:18:50,坚持住！
某种意义上来说还没加速还能买,"https://guba.eastmoney.com/news,603345,953994938.html",2020-08-10 10:14:38,某种意义上来说还没加速还能买
要不是前几天大盘拉着它，早飞了。,"https://guba.eastmoney.com/news,603345,953990665.html",2020-08-10 10:10:08,"30,60分钟线早就调整完毕了，早就按捺不住了。。。。。"
卖丸子的就是厉害,"https://guba.eastmoney.com/news,603345,953982994.html",2020-08-10 10:02:37,卖丸子的就是厉害
预计10天内突破前高，耐心等待,"https://guba.eastmoney.com/news,603345,953982976.html",2020-08-10 10:02:18,预计10天内突破前高，耐心等待
股票七不买，安井食品占下面几条？七不买之一：长期盘整的股票，坚决不买长期盘整、不,"https://guba.eastmoney.com/news,603345,953849232.html",2020-08-09 09:40:09,"股票七不买，安井食品占下面几条？
七不买之一：长期盘整的股票，坚决不买长期盘整、不随大盘涨跌
七不买之二：大除权的股票，坚决不买除权是中国庄家运作股票中吸引散户的另一种方法。
七不买之三：基金重仓的股票，坚决不买在大牛市。
七不买之四：暴涨过后的股票，坚决不买“暴涨”就是在K线图上出现垂直上涨达两周，短时间上涨幅度在100%～300%，且中途没有任何调整，一步到位，直冲上天，那表示庄家已经换筹走人，你再进去就会被套。
七不买之五：利好公开的股票，坚决不买利好公开就是大盘或个股利好公开。
七不买之六：放过天量的股票，坚决不买所谓放天量，即单日成交值达到总流通市值的6%-8%以上皆为天量。有句话为“天量见天价，见了天价回老家”，非常形象。
七不买之七：有大问题的股票，坚决不买大问题是指直接受证监会及证券管理部门严肃处理，而且在媒体上公开谴责或处理过的股票。"
吃了一口肉，等你调整，,"https://guba.eastmoney.com/news,603345,953767030.html",2020-08-08 10:08:50,吃了一口肉，等你调整，
