标题,链接,发布时间,内容
[哭][哭][哭][哭][哭][哭][哭][哭]，我在哭，因为小敏不在了,"https://guba.eastmoney.com/news,603936,548768005.html",2016-09-06 10:31:12,，我在哭，因为小敏不在了
今天中签小盘新股603936啦，中签股数3500股,"https://guba.eastmoney.com/news,603936,548826313.html",2016-09-06 13:09:33,中签股数3500股，中签价格〈38.6！是流通股本4000万的小盘股哟
博敏电子和小米科技签署长期合作订单,"https://guba.eastmoney.com/news,603936,548739303.html",2016-09-06 10:02:01,"2016 09-6 8：00
深圳本博敏电子与北京小米有限公司签署，长期战略合作订单.
博敏电子提供线路板原材料，复合材料，在小米笔记本，手机，使用，将来在欧美等出口。"
你赢了主力，我交出筹码，底仓，虽然是28块进的货，但是不得不佩服你的无耻下限,"https://guba.eastmoney.com/news,603936,548756132.html",2016-09-06 10:19:03,[不赞]
点进来看下，此股已经不行了,"https://guba.eastmoney.com/news,603936,548844287.html",2016-09-06 13:44:34,要什么没什么，2000股已经割了
这个装贪得无厌又没实力，迟早被人干掉！,"https://guba.eastmoney.com/news,603936,548786358.html",2016-09-06 11:01:35,
博敏电子和小米科技签署长期合作订单,"https://guba.eastmoney.com/news,603936,548753802.html",2016-09-06 10:16:19,"2016 09-6 8：00
深圳本博敏电子与北京小米有限公司签署，长期战略合作订单.
博敏电子提供线路板原材料，复合材料，在小米笔记本，手机，使用，将来在欧美等出口。"
打压明显 该割的割了 剩下的随意 艹装,"https://guba.eastmoney.com/news,603936,548781341.html",2016-09-06 10:52:47,打压明显 该割的割了 剩下的随意 艹装
出来的朋友过来研究一下,"https://guba.eastmoney.com/news,603936,431113917.html",2016-06-30 17:09:19,"600816安信信托
定增50亿已过证监会,等待最后定价
一季度业绩优秀,还有16亿利润没入账,标准白马股,
二季度增长....过来研究一下
适当配置,享受投资收益!"
博敏电子连续八日连跌，牛逼。,"https://guba.eastmoney.com/news,603936,548775016.html",2016-09-06 10:42:39,博敏电子连续八日连跌，牛逼。
博敏电子价值与现价符合,"https://guba.eastmoney.com/news,603936,548772202.html",2016-09-06 10:38:13,如果继续深跌，不难排除会有庄家争夺股权
主力都死了……这样跌法,"https://guba.eastmoney.com/news,603936,548746141.html",2016-09-06 10:08:40,"主力都死了……这样跌法
"
下周站上47，立帖为证！[牛][牛][牛],"https://guba.eastmoney.com/news,603936,544630080.html",2016-08-26 21:18:46,下周站上47，立帖为证！
完了,"https://guba.eastmoney.com/news,603936,548731800.html",2016-09-06 09:52:03,完了
没调整到位 真不如使劲砸一波一步到位 太墨迹了 砸完好拉升,"https://guba.eastmoney.com/news,603936,548644590.html",2016-09-05 21:39:58,没调整到位 真不如使劲砸一波一步到位 太墨迹了 砸完好拉升
“负面新闻建仓法”，博敏的庄家真有才。,"https://guba.eastmoney.com/news,603936,548353470.html",2016-09-04 23:30:13,可要是老用就不灵了，想个新点子吧。
造假进入退市流程[不屑][不屑][不屑],"https://guba.eastmoney.com/news,603936,548558451.html",2016-09-05 15:38:34,造假进入退市流程[不屑][不屑][不屑]
35等着呢，快点吧,"https://guba.eastmoney.com/news,603936,547919884.html",2016-09-02 13:59:27,35等着呢，快点吧
这垃圾每天创新低，怎么玩,"https://guba.eastmoney.com/news,603936,548548900.html",2016-09-05 15:11:55,这垃圾每天创新低，怎么玩
机会来了哈哈哈哈哈啊哈哈哈[大笑],"https://guba.eastmoney.com/news,603936,548524682.html",2016-09-05 14:33:00,机会来了哈哈哈哈哈啊哈哈哈
这个吊公司可能要倒闭破产,"https://guba.eastmoney.com/news,603936,548523082.html",2016-09-05 14:30:40,这个吊公司可能要倒闭破产
庄家像狗一样爬了,"https://guba.eastmoney.com/news,603936,548517884.html",2016-09-05 14:22:55,庄家像狗一样爬了
算你狠，我认错了，再见,"https://guba.eastmoney.com/news,603936,548517185.html",2016-09-05 14:22:00,算你狠，我认错了，再见
每天都是早上稍微冲高一点，下午就回踩,"https://guba.eastmoney.com/news,603936,548516983.html",2016-09-05 14:21:28,这样的玩下午没意思，能撤的赶紧撤吧，买这个票的晚死散户的节奏
各条线已经走坏,"https://guba.eastmoney.com/news,603936,548514719.html",2016-09-05 14:17:46,各条线已经走坏
今天能回补到40吗？,"https://guba.eastmoney.com/news,603936,548485561.html",2016-09-05 13:23:01,今天能回补到40吗？
你个熊样专坑爹,"https://guba.eastmoney.com/news,603936,548491657.html",2016-09-05 13:35:25,你个熊样专坑爹
庄家有点道德好不好,"https://guba.eastmoney.com/news,603936,548461243.html",2016-09-05 11:42:58,庄家有点道德好不好
这一周会涨起来，目测会到43,"https://guba.eastmoney.com/news,603936,548407248.html",2016-09-05 09:58:02,先拿着把，42进来的，不亏十五个点不出也不割，这两周还有没有44的位置了。
清仓，换新股吧，300452  前景很好，大家积极买入,"https://guba.eastmoney.com/news,603936,548445100.html",2016-09-05 11:06:45,300452
大家不要卖就不会大叠OK？[鼓掌] 你能确保买博敏的就全部是在用东方财富吗？无知,"https://guba.eastmoney.com/news,603936,548444465.html",2016-09-05 11:05:31,大家不要像这种人，
大家不要卖就不会大叠OK？[鼓掌],"https://guba.eastmoney.com/news,603936,548398692.html",2016-09-05 09:43:21,大家不要卖就不会大叠OK？
告假问题还没有最终结果,"https://guba.eastmoney.com/news,603936,548371369.html",2016-09-05 06:35:41,还是小心点好
涨三个点。。。连跌六天。。。。有脸么。。,"https://guba.eastmoney.com/news,603936,547961987.html",2016-09-02 14:59:46,涨三个点。。。连跌六天。。。。有脸么。。
下降趋势未走完，继续往下没商量，媒体时不时的黑，怎么涨我找不出理由[失望],"https://guba.eastmoney.com/news,603936,547981956.html",2016-09-02 15:43:37,下降趋势未走完，继续往下没商量，媒体时不时的黑，怎么涨我找不出理由[失望]
垃圾股，老子进了九次亏了九次,"https://guba.eastmoney.com/news,603936,548330372.html",2016-09-04 19:59:33,最垃圾的股票，跌至一元都不买博敏了
这种股票可以在三年内不去关注，2O以下大概率,"https://guba.eastmoney.com/news,603936,548314301.html",2016-09-04 17:36:31,如题
跌破38.走人[大笑],"https://guba.eastmoney.com/news,603936,548265845.html",2016-09-04 07:35:03,跌破38.走人
大家稳住，洗盘才开始[大笑],"https://guba.eastmoney.com/news,603936,548268361.html",2016-09-04 08:17:04,大家稳住，洗盘才开始
沉住气,"https://guba.eastmoney.com/news,603936,548294183.html",2016-09-04 14:04:19,你好 我好 大家好
这支股让我们散户很伤心[心碎]！再这样下去我看这个股吧里面就没有人了[滴汗]！最,"https://guba.eastmoney.com/news,603936,548006364.html",2016-09-02 16:52:04,这支股让我们散户很伤心[心碎]！再这样下去我看这个股吧里面就没有人了！最后的一点人气都被整没了。[大便][大便][大便][大便][大便]
星期一绝对收阳[赞],"https://guba.eastmoney.com/news,603936,548247974.html",2016-09-04 00:19:52,星期一绝对收阳
所有线掉头往下空头力量凶残，下跌趋势确定，所有抄底的都要在半山腰[微笑][微笑],"https://guba.eastmoney.com/news,603936,548217414.html",2016-09-03 18:16:33,所有线掉头往下空头力量凶残，下跌趋势确定，所有抄底的都要在半山腰只有在下跌趋势改变掉头往上才能进，个人看法勿喷，拿有票的朋友祝你们发财。
买了它肠子都悔青了[哭],"https://guba.eastmoney.com/news,603936,548173254.html",2016-09-03 12:11:14,买了它肠子都悔青了
46以上的博敏还有人没，求抱团安慰[傲],"https://guba.eastmoney.com/news,603936,533788148.html",2016-08-16 18:28:47,46以上的博敏还有人没，求抱团安慰
如果你们珍惜钞票,"https://guba.eastmoney.com/news,603936,548084552.html",2016-09-02 22:12:45,那就记住，20以下再考虑吧。这是我唯一中过签的票，很有情怀哈。
