标题,链接,发布时间,内容
虽然只有他一点票票 是否也该逃掉？,"https://guba.eastmoney.com/news,600250,618950554.html",2017-03-20 13:35:15,虽然只有他一点票票 是否也该逃掉？
根大阳线，唱空的就没了，这就是散户,"https://guba.eastmoney.com/news,600250,618948608.html",2017-03-20 13:31:30,根大阳线，唱空的就没了，这就是散户
最高检：今年严惩“老鼠仓”等证券期货领域犯罪,"https://guba.eastmoney.com/news,600250,618889613.html",2017-03-20 10:56:32,商务部部长钟山谈中美经贸：贸易战有百害而无一
这他妈啥破股啊没量呢,"https://guba.eastmoney.com/news,600250,618860566.html",2017-03-20 10:07:17,这他妈啥破股啊没量呢
面对6.26%的跌幅,"https://guba.eastmoney.com/news,600250,618806865.html",2017-03-20 05:01:39,今年卖房的上市公司数量达到百余家之多
大家快买要停盘重组了,"https://guba.eastmoney.com/news,600250,618741837.html",2017-03-19 17:43:06,":南纺股份(600250)到底重组不重组，再没有动作，我就离开亲了
03-13 12:55 来自 网站


南纺股份
南纺股份
投资者，您好！公司未来重大事项将视行业及资本市场情况，在符合上市公司利益最大化的前提下，做出相应研究和决策。"
13名责任人为南纺股份造假案埋单,"https://guba.eastmoney.com/news,600250,618568413.html",2017-03-18 12:58:28,"对于南纺股份造假案的处罚还在继续，昨日，证监会公开的最新市场禁入决定书显示，南纺股份原董事长单晓钟被判定为证券市场终身禁入者，另两位原任高管丁杰、刘盛宁也被禁入，与此同时，13名责任人为南纺股份造假案埋单。

　　这起持续时间长达5年，涉及金额高达3.44亿元的财务造假浮出水面，证监会的市场禁入决定书显示，南纺股份于2006年、2007年、2008年、2009年和2010年，分别虚构利润3109.15万元、4223.33万元、15199.83万元、6053.18万元和5864.12万元，占其披露利润的127.39%、151.22%、962.40%、382.43%和5590.73%。扣除虚构的利润，公司上述年份利润分别为-668.65万元、-1430.59万元、-13620.47万元、-4470.40万元和-5969.01万元。2006年至2010年，南纺股份累计虚增利润高达3.44亿元。

　　由于造假时间长、牵扯数额巨大，市场上把南纺股份称为“国企上市公司近十年造假第一股”，证监会决定，分别给予南纺股份和前董事长兼总经理单晓钟、前董事兼副总经理兼财务总监丁杰、前副总经理刘盛宁等12名责任人警告以及50万元至3万元不等的罚款。胡海鸽、周发亮等5人因已过行政处罚时效，不再行政处罚。

　　同时，证监会认定单晓钟为证券市场禁入者，终身不得从事证券业务或者担任上市公司董事、监事、高级管理人员职务；丁杰、刘盛宁也被认定为证券市场禁入者，10年内不得从事证券业务或者担任上市公司董事、监事、高级管理人员职务。"
又有19名股民向南纺股份索赔,"https://guba.eastmoney.com/news,600250,618567978.html",2017-03-18 12:55:26,"南纺股份昨日盘后公告，公司同日收到收到南京市中院送达的《应诉通知书》，因证券虚假陈述责任纠纷，19名股民向公司提起民事诉讼。
　　公告指出，2014年5月，公司收到证监会下发的《行政处罚决定书》，认定南纺股份在2006年至2010年期间存在虚构利润的证券违法行为。截至目前，公司共收到111起证券虚假陈述股民索赔案件，涉案金额共计约1748万元，案件均由南京市中院受理。公司于今年2月18日披露了前期85起股民索赔案件情况，涉案金额共计约1464万元。2月18日至今，公司新增26起股民索赔案件，涉案金额共计约284万元。截至目前，上述111起股民索赔案件中，72起已结案，20起已开庭审理，19起尚未开庭审理。
　　公告称，公司根据股民索赔诉讼受理情况及实际赔付情况滚动计提预计负债并列入营业外支出。根据诉讼目前进展情况，经公司财务测算，将补提预计负债并增加营业外支出约220万元。"
不是你的，不要挽留不真心想要的，不要将就。,"https://guba.eastmoney.com/news,600250,618271695.html",2017-03-17 13:35:07,不是你的，不要挽留不真心想要的，不要将就。
三亚加码楼市调控：第三套房及以上商业贷款停贷,"https://guba.eastmoney.com/news,600250,618509741.html",2017-03-18 06:21:34,上市公司资本“运作术”：财务数据造假 高溢价
国内钢价大幅下跌,"https://guba.eastmoney.com/news,600250,618446953.html",2017-03-17 21:45:00,道达投资手记：重要时间窗口将来临
下周走势其实已经很明朗下周走势其实已经很明朗,"https://guba.eastmoney.com/news,600250,618424043.html",2017-03-17 20:21:47,下周走势其实已经很明朗
因此筑底的行情将不会持续太久,"https://guba.eastmoney.com/news,600250,618420626.html",2017-03-17 20:09:09,给投资者跟风
