标题,链接,发布时间,内容
坐好了  系好安全带   起飞了,"https://guba.eastmoney.com/news,600186,220792627.html",2015-11-16 10:31:29,888
现价买入，必有厚报！,"https://guba.eastmoney.com/news,600186,220745217.html",2015-11-16 09:54:23,过多消息不透露，赶紧的！
"大家现在别乱买，如果今天大盘收盈站稳3600,则可尾进，如果没有站稳，手别贱，等","https://guba.eastmoney.com/news,600186,220784022.html",2015-11-16 10:22:16,"大家现在别乱买，如果今天大盘收盈站稳3600,则可尾进，如果没有站稳，手别贱，等待3450点左左底"
大家今天别乱买，要买等尾盘大盘站稳3600点在进，如尾盘大盘没站稳3600点，等,"https://guba.eastmoney.com/news,600186,220787978.html",2015-11-16 10:27:02,大家今天别乱买，要买等尾盘大盘站稳3600点在进，如尾盘大盘没站稳3600点，等待3450点再进，别听人忽忧做多
我是唱空的,"https://guba.eastmoney.com/news,600186,220780493.html",2015-11-16 10:15:48,我是唱空的
快点到10点半，看谁跳水水平高,"https://guba.eastmoney.com/news,600186,220780173.html",2015-11-16 10:15:20,你们享受下泡沫先
庄托们  做人要厚道  别缺德,"https://guba.eastmoney.com/news,600186,220779623.html",2015-11-16 10:14:17,0000
便宜没好货。这东西也就这样了，今年不会有啥突破。,"https://guba.eastmoney.com/news,600186,220740357.html",2015-11-16 09:51:48,[不赞]
必须赞一个,"https://guba.eastmoney.com/news,600186,219645405.html",2015-11-15 23:09:28,"11月12日下午，董事长夏建统在代理总经理袁启发的陪同下到莲花面粉公司调研。
夏董事长、袁总首先参观了馒头车间，面粉公司总经理贾留敏介绍了馒头车间的生产工艺流程。莲花馒头主要采用传统老面馒头工艺，区别于市场上一般的酵母发酵工艺，老面馒头口感好,易复蒸。夏董事长、袁总饶有兴趣地品尝了馒头。
随后，夏董事长、袁总又来到面粉生产车间B线技改现场，慰问技改人员。贾留敏介绍了面粉生产车间B线技改的情况。为满足质量要求，同时提高F1出粉率，提升效益，面粉公司经过多次论证，在保证现有生产不受影响的情况下，对B线进行技术改造，这是面粉公司建厂一来技改力度最大的一次，技改后B线工艺将达到国内领先水平。"
上次夏竞是6.86买的，买了就跌他是做短线的 大家千万不要上当！,"https://guba.eastmoney.com/news,600186,219857987.html",2015-11-16 00:35:50,上次夏竞是6.86买的，买了就跌他是做短线的 大家千万不要上当！
二天没来，嘴仗升级，莲花不幸被大盘淹了，真是皇帝不急太监急，本人目前空花，去汇鸿,"https://guba.eastmoney.com/news,600186,219575559.html",2015-11-15 22:42:19,二天没来，嘴仗升级，莲花不幸被大盘淹了，真是皇帝不急太监急，本人目前空花，去汇鸿混几天，总之不会忘了花的，目前时机没成熟，骂也没用，唯一担心是否真能到帐！
看着牛哥的七喜和波导恨得咬牙切齿的进来报道吧！,"https://guba.eastmoney.com/news,600186,219511794.html",2015-11-15 22:08:54,看回帖喝水差点笑喷，真欢乐啊！
买一次套一次，没有最低只有更低,"https://guba.eastmoney.com/news,600186,215941852.html",2015-11-14 18:15:51,不服不行。。
真期望你可以来个U型反转～让人刮目相看一下～,"https://guba.eastmoney.com/news,600186,219438598.html",2015-11-15 21:36:39,真期望你可以来个U型反转～让人刮目相看一下～
摆地摊卖狗皮膏药的才会站街高唱自己的膏药好！,"https://guba.eastmoney.com/news,600186,217618159.html",2015-11-15 10:21:56,"好东西不用多说，酒香不怕巷子深。

有身价的好东西都是藏起来，生怕被人抢了去还会站街去喊我这里有好东西么？"
这么多人痴心幻想梦想妄想，可叹可悲可怜！,"https://guba.eastmoney.com/news,600186,217347764.html",2015-11-15 08:41:06,
今年扭亏无悬念，夏建统明确的表示！,"https://guba.eastmoney.com/news,600186,215885511.html",2015-11-14 10:45:45,否则会被ST了
想买票的今天晚上12点就挂5.71买,"https://guba.eastmoney.com/news,600186,218228485.html",2015-11-15 15:10:24,要多少有多少，，月底5元以下见。我还没上车。。
重组股被夏博士玩残了，预案一个月都不投票！,"https://guba.eastmoney.com/news,600186,218206903.html",2015-11-15 15:01:57,恐怕连这增发的救命稻草都要不了了之！
收购没了恐怕增发也要没了，预案不投票就是草纸一张。,"https://guba.eastmoney.com/news,600186,218227739.html",2015-11-15 15:10:08,各位还在做梦呢？醒醒吧！！！[不屑]
周日不开盘都这么热闹啊，望梅止渴么？,"https://guba.eastmoney.com/news,600186,218209396.html",2015-11-15 15:03:07,好酸啊！到处是醋缸！
下跌途中，谨慎持股及买卖,"https://guba.eastmoney.com/news,600186,217719550.html",2015-11-15 11:08:17,中期5元以上注意风险，短期6元以上出局为妙，近期密切关注。。
好东西自己珍藏别露富，他人如何诋毁也不会影响你。,"https://guba.eastmoney.com/news,600186,217631495.html",2015-11-15 10:29:05,"急于抛售自己手上的垃圾，才会满大街的叫喊自己的东西好，有意思么？

换句话说，老百姓手上都有的东西，你觉得是好东西么？

好东西只有被富商巨贾大量囤积才会奇货可居！"
利好还是利空?二副总离职!,"https://guba.eastmoney.com/news,600186,217299264.html",2015-11-15 08:20:47,利好还是利空?二副总离职!
这一个月以来买味精有几个赚钱地，其它股都涨百分之50以上,"https://guba.eastmoney.com/news,600186,217283409.html",2015-11-15 08:10:15,跌跌不休，5元以上都是风险
索芙特非公开发行获有条件通过，老夏可以正式玩莲花味精了,"https://guba.eastmoney.com/news,600186,215971715.html",2015-11-14 22:54:26,"加上牛散可以好好操作一把莲花味精了。
停盘这么长时间复盘只有3个跌停，证明还是有人要维护股价的，而且经过20多天的底部盘整，会有一波行情，高度不好说。"
莲花味精新品推介会在南京隆重召开 10月28日，莲花味精新品推介会在历史名城南京,"https://guba.eastmoney.com/news,600186,215965612.html",2015-11-14 22:04:17,"莲花味精新品推介会在南京隆重召开
10月28日，莲花味精新品推介会在历史名城南京隆重召开，江苏及周边省市的莲花经销商朋友30多人参加了会议，莲花味精营销总公司总经理邵健、相关部门负责人及部分分公司经理出席会议。

2015年初，浙江睿康投资成功控股莲花味精，给“莲花”注入了新的生机和活力。莲花成立新一届董事会，改革了公司的组织体系，重新确定了新的管理班子，并对公司进行了全新规划。未来，莲花将通过整合全球的农业农资和健康食品资源，扩大在生物科研技术和产品检测技术领域的研发力量，通过建立覆盖社区和家庭的智慧健康服务大平台，开发适合消费者需求的新产品，实现智慧地进行农业和食品生产加工供应及人类个性化健康服务的长远目标。

公司此次在南京站召开的新品推广会，展示了莲花小脆藕、莲花凉菜拌侣、莲花淀粉三款新品，公司推行两种经销模式并行的销售策略：一个是常规的经销模式，一种是独家买断品牌的新品授权经销模式，客户可根据当地市场的实际情况进行选择，更加高效的发挥客户的积极能动性。公司将在广告资源、促销物设计、售后服务等方面提供大力支持。
莲花的发展，离不开莲花人的努力奋斗，更离不开广大经销商朋友的大力支持，徐州旺盛的王兰经理作为莲花的老朋友，在会上作了热情洋溢的发言，讲述20多年来与莲花风雨同舟携手前行的经历和快乐，见证了莲花随着时代发展进行的革新和变化，对莲花推出的新品的充满信心，他说：“与莲花的合作就像接力赛一样，这一棒，我们要接着，要接牢，要好好跑好新品销售这一程”。
与会经销商朋友对莲花推出的新品现场进行了参观和品尝，并详细询问公司制定的政策和价格体系，踊跃签订代理协议，签约客户占参会客户的60%以上。
全新莲花，你我同行。全新莲花就是让大家认识到莲花的变化，感受到一个锐意进取、勇于革新的新莲花。你我同行，就是在现在合作的基础上，诚邀广大经销商朋友们与莲花一起再次踏上新品开发这个新的征程，缔造一个新的财富传奇，莲花希望与大家一起分享成长的快乐和收获的硕果，在发展之路上，携手同行。"
等待改名为“莲花健康”吧，本月！,"https://guba.eastmoney.com/news,600186,215932895.html",2015-11-14 17:02:56,持有
四季度就算5亿营收能挣5亿扭亏？卖白粉也没这么赚啊！,"https://guba.eastmoney.com/news,600186,215917715.html",2015-11-14 15:15:58,吓死宝宝了！
看看停牌期间发布的公告，看来夏肯定隐藏了什么！,"https://guba.eastmoney.com/news,600186,215928152.html",2015-11-14 16:32:59,"600186:莲花味精关于重大资产重组继续停牌的公告 查看PDF原文
公告日期：2015-08-11
证券代码：600186 证券简称：莲花味精 公告编码：2015—033
河南莲花味精股份有限公司
关于重大资产重组继续停牌的公告
重要提示：本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。
因本公司股东正在筹划关于公司的重大事项，经公司申请，本公司股票已于2015年5月21日起停牌。
经与有关各方论证和协商，本公司拟进行债务重组和资产收购重大事项，该事项对公司构成了重大资产重组。为保证公平信息披露，维护投资者利益，避免造成公司股价异常波动，经公司申请，本公司股票自2015年6月11日起停牌不超过30日，2015年7月11日发布了《河南莲花味精股份有限公司关于重大资产重组延期复牌的公告》，公司股票继续停牌一个月；期间本公司每五个交易日发布了重大资产重组进展情况。
一、重组框架介绍
（一）主要交易对方
目前公司正在与多方积极沟通，尚未确定最终的交易对方，包括多家智慧农业、生物和食品检测及互联网农商企业或经营单位。
（二）交易方式
本次重大资产重组采取的交易方式尚未最终确定，拟以现金购买资产方式收购标的资产。
（三）标的资产情况
标的资产范围尚未最终确定，主要范围包括智慧农业、生物和食品检测及互联网农商行业。
二、本次重大资产重组的工作进展情况
停牌期间，公司与有关各方积极推进重大资产重组各项工作，就重组方案及标的资产涉及的相关事项进行积极沟通与协商，同时公司已聘请财务顾问、法律顾问、审计机构、评估机构等中介机构对重组方案等进行商讨、论证，开展尽职调查。截至目前，交易对方、交易方式、标的资产范围及交易方案等尚在论证、沟通中，尚未与交易对方签订重大资产重组框架协议。公司正在与财务顾问机构沟通协商签订重组服务协议。
三、无法按期复牌的具体原因说明
由于公司正在组织中介机构开展尽职调查，并正在与相关方就本次重组有关事项进一步沟通与协商，预计无法按原定时间复牌。
四、申请继续停牌时间
鉴于此次重大资产重组仍存在重大不确定性，为维护投资者利益，避免公司股价异常波动，经公司申请，公司股票自2015年8月11日起继续停牌，预计继续停牌时间不超过一个月。
停牌期间，公司将根据重大资产重组的进展情况，及时履行信息披露义务，每五个交易日发布一次重大资产重组进展公告。敬请广大投资者关注。
特此公告。"
多军大爷请进：求解莲花连续24日收盘低于增发价,"https://guba.eastmoney.com/news,600186,215928717.html",2015-11-14 16:36:36,"你们倒是说说看呢？不要回避啊，每天唱多，也无济于事啊！

越唱越跌，铁律！"
连续24日收盘低于增发价，大家用脚投票了！,"https://guba.eastmoney.com/news,600186,215928268.html",2015-11-14 16:33:59,谢谢！
要想自己开心，做梦就可以了。,"https://guba.eastmoney.com/news,600186,215905109.html",2015-11-14 13:40:18,
预案不投票不递交ZJH申请就是废纸一张，啥都不是！,"https://guba.eastmoney.com/news,600186,212644132.html",2015-11-12 19:44:48,
今年做梦扭亏，梦中可以扭亏。如此而已,"https://guba.eastmoney.com/news,600186,215905037.html",2015-11-14 13:39:45,呵呵呵呵呵
大资金连续净流出，大盘近期涨幅巨大，大级别的调整开始，IPO的重启代表股市大跌开始！,"https://guba.eastmoney.com/news,600186,215884167.html",2015-11-14 10:30:48,大资金连续净流出，大盘近期涨幅巨大，大级别的调整开始，IPO的重启代表股市大跌开始！
下周一定涨了，大家一定要持有，坚持啊……,"https://guba.eastmoney.com/news,600186,214091082.html",2015-11-13 19:35:37,下周一定涨了，大家一定要持有，坚持啊……
莲花现在的价位是在6。4左右的低了这庄家会啦的高多了就打压[想一下][想一下][,"https://guba.eastmoney.com/news,600186,214461017.html",2015-11-13 23:26:08,莲花现在的价位是在6。4左右的低了这庄家会啦的高多了就打压
现在你还敢进莲花味精吗？[滴汗]你还有多少在里面呢[不说了],"https://guba.eastmoney.com/news,600186,214449125.html",2015-11-13 23:18:23,"现在你还敢进莲花味精吗？你还有多少在里面呢[不说了]//@疯狂扯韭菜:欢迎
股友89qO617075
很抱歉，您访问的帖子不存在
很抱歉，您访问的帖子不存在
2015/11/11 14:27:41莲花控股吧"
除非推翻定增方案，否则定增价是无法修改的！,"https://guba.eastmoney.com/news,600186,213929709.html",2015-11-13 17:01:17,了解下证券法就知
想买票你就说今天底的呢个价你加仓了,"https://guba.eastmoney.com/news,600186,214084389.html",2015-11-13 19:29:18,你肯定能买到比你报的价还低价买到。我试验了好几次。
6.74元加半仓，别滴票涨滴我不不敢抱了,"https://guba.eastmoney.com/news,600186,213626069.html",2015-11-13 13:52:05,跌了我再加。。
诱空,"https://guba.eastmoney.com/news,600186,213698092.html",2015-11-13 14:27:43,
近20天成本6.74，近60天7.53,"https://guba.eastmoney.com/news,600186,213646087.html",2015-11-13 14:03:57,
2点左右急剧拉升,"https://guba.eastmoney.com/news,600186,213609429.html",2015-11-13 13:41:43,2点左右急剧拉升
小夏都没钱了,"https://guba.eastmoney.com/news,600186,213608249.html",2015-11-13 13:40:49,小夏都没钱了
准备发射！,"https://guba.eastmoney.com/news,600186,213605656.html",2015-11-13 13:40:06,准备发射！
对照大盘，上午算好,"https://guba.eastmoney.com/news,600186,213500437.html",2015-11-13 12:30:24,
今天下午必上7元，有米快上,"https://guba.eastmoney.com/news,600186,213402571.html",2015-11-13 11:37:12,听我的没错的
庄家真会玩～玩的都快对莲花伤心了～,"https://guba.eastmoney.com/news,600186,212568795.html",2015-11-12 18:00:00,庄家真会玩～玩的都快对莲花伤心了～
今天抗跌，是不是要尾盘拉升？,"https://guba.eastmoney.com/news,600186,213358368.html",2015-11-13 11:13:55,如题
牛哥的波导战斗机好牛啊，牛哥威武！,"https://guba.eastmoney.com/news,600186,213218342.html",2015-11-13 10:03:09,有眼无珠的人太多，牛哥这么好的人好人，欧耶！
女马 的不管了，进入装死模式,"https://guba.eastmoney.com/news,600186,213225520.html",2015-11-13 10:08:32,女马 的不管了，进入装死模式
昨天我早盘卖了，我错了。今早又买回来了，知错就改还是好同志！不离不弃，死挺味精！,"https://guba.eastmoney.com/news,600186,212364848.html",2015-11-12 10:34:38,昨天我早盘卖了，我错了。今早又买回来了，知错就改还是好同志！不离不弃，死挺味精！
现在已经跌破拟增发价，大家觉得莲花味精会放弃定增吗？[亏大了],"https://guba.eastmoney.com/news,600186,212572171.html",2015-11-12 18:05:10,现在已经跌破拟增发价，大家觉得莲花味精会放弃定增吗？
上午出了支券商，中午抄了点味精,"https://guba.eastmoney.com/news,600186,212434102.html",2015-11-12 13:27:58,"上午出了支券商，中午抄了点味精
中午出去吃饭，没滋没味，实在感觉不爽；
回来就搞个味精股，过过瘾。

人一天不会连走两次背运呢，你说是不？"
莲花味精已经步入ST行列，正在演习5个点内活动规律！,"https://guba.eastmoney.com/news,600186,212734390.html",2015-11-12 22:12:34,莲花味精已经步入ST行列，正在演习5个点内活动规律！
今天涨5个点如果明天大盘跳水味精怎末走,"https://guba.eastmoney.com/news,600186,212284366.html",2015-11-11 23:01:01,今天加仓
今天接着洗盘  意志不坚定的很可被洗掉,"https://guba.eastmoney.com/news,600186,212328622.html",2015-11-12 09:40:26,散户还是多
爱涨不涨，我就6.5的本，过年再卖,"https://guba.eastmoney.com/news,600186,212476509.html",2015-11-12 14:34:09,爱涨不涨，我就6.5的本，过年再卖
别死在黎明,"https://guba.eastmoney.com/news,600186,212467576.html",2015-11-12 14:21:28,
还能象昨天那样拉升么？,"https://guba.eastmoney.com/news,600186,212455243.html",2015-11-12 14:03:10,还能象昨天那样拉升么？
哥昨7上出一大半，今明再入,"https://guba.eastmoney.com/news,600186,212402630.html",2015-11-12 11:38:22,哥昨7上出一大半，今明再入
开骂的来这。。。。[微笑][微笑][微笑][微笑][微笑][微笑][微笑][微笑,"https://guba.eastmoney.com/news,600186,212387299.html",2015-11-12 11:10:11,开骂的来这。。。。
今天加仓心里忐忑,"https://guba.eastmoney.com/news,600186,212284783.html",2015-11-11 23:04:16,
当心狗庄走10.21一模一样的行情,"https://guba.eastmoney.com/news,600186,212370227.html",2015-11-12 10:42:54,"刚才一发就被删，什么意思
和10.21出奇的像，低开，然后一直跌，所有追进来的人都被套"
就怕和10.21号的行情一模一样,"https://guba.eastmoney.com/news,600186,212367985.html",2015-11-12 10:39:03,低开，然后一直跌，然后又是一轮循环
庄家没钱了  我们散户一人买1000股把他拉起来,"https://guba.eastmoney.com/news,600186,212347965.html",2015-11-12 10:09:23,
老老实实回到6.5元吧，那里才是你该待的地方,"https://guba.eastmoney.com/news,600186,212331373.html",2015-11-12 09:44:53,昨天幸亏及时出货小赚一笔，等待莲花重新回调低位。
日了狗了，割了走人,"https://guba.eastmoney.com/news,600186,212329052.html",2015-11-12 09:41:06,昨天追的
节奏感很重要：追就套割就涨，不追就猛涨，不割就阴跌。,"https://guba.eastmoney.com/news,600186,212245638.html",2015-11-11 19:03:27,
明天是买呢还是卖呢还是买呢卖呢还是买呢卖呢？,"https://guba.eastmoney.com/news,600186,212246576.html",2015-11-11 19:08:30,"明天散户买就阴跌一天，打2折。

散户卖的话就不打折，涨一天。

"
早,"https://guba.eastmoney.com/news,600186,212299124.html",2015-11-12 04:41:56,早
今天明显拉高出货了，还有不好的事发生大家小心！,"https://guba.eastmoney.com/news,600186,212266777.html",2015-11-11 21:03:27,今天明显拉高出货了，还有不好的事发生大家小心！
主力收拾你们跟玩一样，歇歇吧下午睡个午觉。,"https://guba.eastmoney.com/news,600186,212104366.html",2015-11-11 11:48:25,
我以6.94元买入莲花味精（600186），理由是：开始涨了！,"https://guba.eastmoney.com/news,600186,212269015.html",2015-11-11 21:17:51,"我以6.94元买入莲花味精（600186），理由是：开始涨了！
懂琴帝
用户2745094347826420创建了投资组合
组合 id:1491697
2015/8/6 15:50:14投资组合吧"
25亿晚上公布。已到位。。12元见[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],"https://guba.eastmoney.com/news,600186,212152711.html",2015-11-11 14:04:09,25亿晚上公布。已到位。。12元见
今天上午卖了，下午涨了，莲花你对得起我么,"https://guba.eastmoney.com/news,600186,212242115.html",2015-11-11 18:43:48,今天上午卖了，下午涨了，莲花你对得起我么
射一下多了8千人关注，再射不上央视了？悟空，牛丫，人呢？,"https://guba.eastmoney.com/news,600186,212197888.html",2015-11-11 15:20:29,射一下多了8千人关注，再射不上央视了？悟空，牛丫，人呢？
上午有人多翻空，下午半折出售，明天多军进来就套！,"https://guba.eastmoney.com/news,600186,212220767.html",2015-11-11 16:51:12,
果然是光棍节，打半折收盘，哈哈哈哈哈！,"https://guba.eastmoney.com/news,600186,212215055.html",2015-11-11 16:26:32,
昨天融资盘跑了一些就拉。看来还是筹码不够集中,"https://guba.eastmoney.com/news,600186,212224015.html",2015-11-11 17:06:43,"昨天融资盘跑了一些就拉。看来还是筹码不够集中
"
莲花味精怎么没法融资买去了？？？,"https://guba.eastmoney.com/news,600186,212198393.html",2015-11-11 15:22:02,莲花味精怎么没法融资买去了？？？
6元9角7分卖了，跌再回来，好股,"https://guba.eastmoney.com/news,600186,212183022.html",2015-11-11 14:49:46,6元9角7分卖了，跌再回来，好股
今天先试试水，明天继续攻 [大笑][大笑][抄底][抄底][看多][看多][买入,"https://guba.eastmoney.com/news,600186,212178012.html",2015-11-11 14:42:14,今天先试试水，明天继续攻
000616海航投资也蹦起来了，果然横盘五颗星准蹦,"https://guba.eastmoney.com/news,600186,212177896.html",2015-11-11 14:42:08,000616海航投资也蹦起来了，果然横盘五颗星准蹦
过会涨停呀～收盘涨停,"https://guba.eastmoney.com/news,600186,212171805.html",2015-11-11 14:33:35,过会涨停呀～收盘涨停
终于可以解套了～,"https://guba.eastmoney.com/news,600186,212171160.html",2015-11-11 14:32:37,终于可以解套了～
第二波2:30分冲张停。。。。25亿定增已到位,"https://guba.eastmoney.com/news,600186,212155640.html",2015-11-11 14:08:55,第二波2:30分冲张停。。。。25亿定增已到位
月底10块,"https://guba.eastmoney.com/news,600186,212169743.html",2015-11-11 14:30:17,月底10块
