标题,链接,发布时间,内容
看热闹不嫌事大啊最多三个跌停而已,"https://guba.eastmoney.com/news,300284,880046040.html",2019-10-11 08:37:53,看热闹不嫌事大啊最多三个跌停而已
有没有关系先放一边，先来6个跌停再说！,"https://guba.eastmoney.com/news,300284,880045918.html",2019-10-11 08:36:17,"有没有关系先放一边，先来6个跌停再说！
"
以前没关注过，今天加入自选，就是想看看几个跌停,"https://guba.eastmoney.com/news,300284,880045796.html",2019-10-11 08:34:24,以前没关注过，今天加入自选，就是想看看几个跌停
几个跌停能平民愤,"https://guba.eastmoney.com/news,300284,880044699.html",2019-10-11 08:22:21,几个跌停能平民愤
浏览第一，你火了,"https://guba.eastmoney.com/news,300284,880045770.html",2019-10-11 08:34:00,浏览第一，你火了
先板个10天再说,"https://guba.eastmoney.com/news,300284,880045628.html",2019-10-11 08:31:51,先板个10天再说
赶紧跑啊大家,"https://guba.eastmoney.com/news,300284,880045578.html",2019-10-11 08:30:58,赶紧跑啊大家
不经意就踩雷，踩雷也好于经过桥底的车，哎！,"https://guba.eastmoney.com/news,300284,880045519.html",2019-10-11 08:30:10,不经意就踩雷，踩雷也好于经过桥底的车，哎！
给主力大力吸筹的机会，刚好雄安要来一波了！廉价筹码！,"https://guba.eastmoney.com/news,300284,880045375.html",2019-10-11 08:28:19,"给主力大力吸筹的机会，刚好雄安要来一波了！廉价筹码！
"
澄清就好了，史诗级利好，少了一个竞争对手,"https://guba.eastmoney.com/news,300284,880045159.html",2019-10-11 08:26:20,澄清就好了，史诗级利好，少了一个竞争对手
你解释有用吗？,"https://guba.eastmoney.com/news,300284,880044755.html",2019-10-11 08:23:06,你解释有用吗？
得了第一名，中设第二名,"https://guba.eastmoney.com/news,300284,880044572.html",2019-10-11 08:21:25,得了第一名，中设第二名
有的先挂个跌停,"https://guba.eastmoney.com/news,300284,880044434.html",2019-10-11 08:20:16,有的先挂个跌停
超级黑天鹅，跑都跑不了,"https://guba.eastmoney.com/news,300284,880044165.html",2019-10-11 08:17:50,超级黑天鹅 ，跑都跑不了
今天能跑出去么[亏大了],"https://guba.eastmoney.com/news,300284,880044304.html",2019-10-11 08:19:01,今天能跑出去么
君子不立于危墙之下，不管是不是你都应该先跑为敬，今天跌停肯定了,"https://guba.eastmoney.com/news,300284,880044290.html",2019-10-11 08:18:47,君子不立于危墙之下，不管是不是你都应该先跑为敬，今天跌停肯定了
不是质量问题，是几辆车装有钢圈压坏每辆都超100吨以上,"https://guba.eastmoney.com/news,300284,880044168.html",2019-10-11 08:17:56,不是质量问题，是几辆车装有钢圈压坏每辆都超100吨以上
针对媒体未与公司确认、就随意报道无锡坍塌高架桥为苏交科设计的报道，公司除了及时澄,"https://guba.eastmoney.com/news,300284,880219778.html",2019-10-11 16:59:00,"针对媒体未与公司确认、就随意报道无锡坍塌高架桥为苏交科设计的报道，公司除了及时澄清之外，有没有发函正告相关不负责任的媒体？另外，除了被动澄清外，不知道公司还将如何主动处理这些可能存在故意影响公司股价波动的媒体行为，防范以后部分媒体的黑嘴报道、随意报道？谢谢！
苏交科
苏交科：尊敬的投资者，感谢您对公司的关注与支持！
公司在10月10日晚关注到部分媒体刊登了题为《突发！无锡一高架桥坍塌，设计单位为上市公司苏交科》的相关报道后，立刻安排相关人员连夜核查相关情况，并第一时间联系证券时报和财联社发布澄清快讯，刊载源头不实报道的媒体即刻就撤掉了不实报道，避免了谣言的进一步扩散。公司在次日早上发布澄清公告后，也汇同证券时报、上海证券报、中国证券报、同花顺等主流财经媒体及时发布了澄清简讯，公司将持续关注和跟进前述媒体报道相关事宜，将根据事态的发展，保留采取进一步法律措施的权利，维护公司正当权益。谢谢！
(来自深交所互动易)答复时间 2019-10-11 16:59:00"
今天跌停,"https://guba.eastmoney.com/news,300284,880044064.html",2019-10-11 08:16:50,今天跌停
抄底时候到了,"https://guba.eastmoney.com/news,300284,880044058.html",2019-10-11 08:16:39,抄底时候到了
大家快跑路吧,"https://guba.eastmoney.com/news,300284,880043858.html",2019-10-11 08:15:12,大家快跑路吧
开盘直接跌停！！！,"https://guba.eastmoney.com/news,300284,880043835.html",2019-10-11 08:14:49,开盘直接跌停！！！
说你有你就有！,"https://guba.eastmoney.com/news,300284,880043616.html",2019-10-11 08:12:48,说你有你就有！
越解释越黑，今日跌停,"https://guba.eastmoney.com/news,300284,880043804.html",2019-10-11 08:14:13,越解释越黑，今日跌停
挂单先出来下说吧。。。哎。。郁闷,"https://guba.eastmoney.com/news,300284,880043617.html",2019-10-11 08:12:53,挂单先出来下说吧。。。哎。。郁闷
先出来再说！不要踩雷了,"https://guba.eastmoney.com/news,300284,880043287.html",2019-10-11 08:09:49,先出来再说！不要踩雷了
利好，下次订单做不完了,"https://guba.eastmoney.com/news,300284,880043599.html",2019-10-11 08:12:33,利好，下次订单做不完了
别的不说，先把这两货色加进自选股看看反应，学习积累这种意外事件的经验可是很难得的,"https://guba.eastmoney.com/news,300284,880042050.html",2019-10-11 07:57:56,别的不说，先把这两货色加进自选股看看反应，学习积累这种意外事件的经验可是很难得的，以后遇到别的问题也好有个经验参照，应对方式。
踩雷了,"https://guba.eastmoney.com/news,300284,880043369.html",2019-10-11 08:10:23,踩雷了
