发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2016-08-01,0.9999113082885742,0.0,0.0,0.9999113082885742,0.0,0.0
2016-08-02,0.0,0.8905844688415527,0.0,0.0,0.8905844688415527,0.0
2016-08-03,0.999864473938942,0.0,0.0,0.999864473938942,0.0,0.0
2016-08-19,0.9995553195476532,0.0,0.0,0.9995421469211578,0.0,0.0
2016-08-20,0.9998383522033691,0.0,0.0,0.9999107122421265,0.0,0.0
2016-08-22,0.8802794042755576,0.05877365785486558,0.058797853834488815,0.7611064525211558,0.17590519259957707,0.05875441957922543
2016-08-23,0.8356236908584833,0.021882016211748123,0.12477912940084934,0.7418711520731449,0.08235581032931805,0.15599395148456097
2016-08-24,0.7645743278896108,0.05450576894423541,0.17080972475164077,0.7646131725872264,0.058806219521690815,0.17080972475164077
2016-08-25,0.657567434238665,0.11964360692284325,0.20584448178609213,0.7110620574517683,0.14491522854024713,0.12111200166471077
2016-08-26,0.9030632640040198,0.06974299979764362,0.023236429968545604,0.9030284812284071,0.04649199995883675,0.04296636997267257
