发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2015-06-18,0.9999134540557861,0.0,0.0,0.9999135732650757,0.0,0.0
2016-11-30,0.5998713135719299,0.19994996786117553,0.19992281198501588,0.5998763322830201,0.19994996786117553,0.19992281198501588
2016-12-02,0.9998980760574341,0.0,0.0,0.9999096393585205,0.0,0.0
2016-12-09,0.9999046325683594,0.0,0.0,0.9999046325683594,0.0,0.0
2017-02-16,0.9999060034751892,0.0,0.0,0.9999060034751892,0.0,0.0
2017-02-17,0.5713742460523333,0.14282225711005075,0.28543112107685636,0.714173070022038,0.14282225711005075,0.14265762908118113
2017-02-18,0.9999115467071533,0.0,0.0,0.9999122619628906,0.0,0.0
2017-02-19,0.9129205942153931,0.0,0.0,0.9991279244422913,0.0,0.0
2017-02-20,0.855918288230896,0.0,0.1427882398877825,0.8558995127677917,0.0,0.1427882398877825
2017-02-21,0.999900758266449,0.0,0.0,0.9991833865642548,0.0,0.0
2017-02-22,0.8872933387756348,0.11097223228878444,0.0,0.7762002083990309,0.22141738732655844,0.0
2017-02-23,0.7998608589172364,0.19989864826202391,0.0,0.7999183654785156,0.19989864826202391,0.0
2017-02-24,0.7494723275303841,0.12486229836940765,0.12494700402021408,0.8208852335810661,0.0,0.12494718283414841
2017-02-25,0.9963835179805756,0.0,0.0,0.9963842332363129,0.0,0.0
2017-02-26,0.0,0.9997749924659729,0.0,0.9997037053108215,0.0,0.0
2017-02-27,0.4945194274187088,0.24986757338047028,0.24990348517894745,0.7499261796474457,0.24986757338047028,0.0
2017-02-28,0.9955231428146363,0.0,0.0,0.7998712062835693,0.0,0.19707903861999512
2017-03-01,0.599756407737732,0.0,0.39583457112312315,0.6998697757720947,0.0,0.2987993538379669
2017-03-02,0.7472959665151743,0.15360788657115057,0.07684368353623611,0.8270227404741141,0.07688550765697773,0.07684368353623611
2017-03-03,0.7400940954685211,0.11183080822229385,0.12426251918077469,0.6248729899525642,0.23678113520145416,0.12426251918077469
2017-03-04,0.9998867511749268,0.0,0.0,0.999902755022049,0.0,0.0
2017-03-05,0.9046024084091187,0.0,0.0,0.9998667359352111,0.0,0.0
2017-03-06,0.8331560989220937,0.1660498082637787,0.0,0.8331867953141531,0.1351377566655477,0.0
2017-03-07,0.7756068507830302,0.22215655777189466,0.0,0.888540181848738,0.0,0.11097478204303318
2017-03-08,0.8915356289256703,0.0,0.09087275916879828,0.9998114109039307,0.0,0.0
2017-03-09,0.8996266663074494,0.09512012600898742,0.0,0.8996193408966064,0.09512012600898742,0.0
2017-03-10,0.6606971124807993,0.0,0.3308113714059194,0.832446406284968,0.0,0.16467944780985513
2017-03-11,0.9998027682304382,0.0,0.0,0.9998888969421387,0.0,0.0
