发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2016-12-07,0.0,0.0,0.9995399713516235,0.0,0.0,0.9996160268783569
2017-05-10,0.0,0.0,0.9996159076690674,0.0,0.0,0.9996060729026794
2017-06-07,0.9997207522392273,0.0,0.0,0.9997207522392273,0.0,0.0
2017-06-19,0.9999136924743652,0.0,0.0,0.9999136924743652,0.0,0.0
2017-07-04,0.999893307685852,0.0,0.0,0.9665642380714417,0.0,0.0
2017-07-05,0.49995046854019165,0.0,0.49980202317237854,0.4758995473384857,0.0,0.49980202317237854
2017-07-06,0.7557845711708069,0.0,0.0,0.9428897500038147,0.0,0.0
2017-07-07,0.9765862226486206,0.0,0.0,0.9765862226486206,0.0,0.0
2017-07-11,0.749907910823822,0.24993397295475006,0.0,0.4999350905418396,0.24993397295475006,0.24988478422164917
2017-07-12,0.7999253988265991,0.19984731674194336,0.0,0.9895870447158813,0.0,0.0
2017-07-18,0.0,0.0,0.9995962977409363,0.9998641014099121,0.0,0.0
2017-07-19,0.0,0.9997462630271912,0.0,0.0,0.9997462630271912,0.0
2017-07-22,0.9999116659164429,0.0,0.0,0.9999116659164429,0.0,0.0
2017-07-24,0.9991593956947327,0.0,0.0,0.9991593956947327,0.0,0.0
2017-07-25,0.7999203920364379,0.0,0.19989103078842163,0.7999203920364379,0.0,0.19986507892608643
2017-07-26,0.7999246120452881,0.0,0.19992330074310302,0.5999422788619995,0.19995492696762085,0.19992330074310302
2017-08-01,0.9999064207077026,0.0,0.0,0.9999064207077026,0.0,0.0
2017-08-02,0.7645523652837083,0.09961151673987105,0.11775685242704444,0.7387858886976499,0.08470605837332236,0.15172792044845787
2017-08-03,0.7211560636758805,0.07497935891151428,0.17029029577970506,0.7539328068494797,0.0496938943862915,0.1711886331439018
2017-08-04,0.9999008655548096,0.0,0.0,0.9999069213867188,0.0,0.0
