发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2015-04-25,0.0,0.0,0.9996106028556824,0.0,0.0,0.9996106028556824
2015-07-02,0.9998974800109863,0.0,0.0,0.9998974800109863,0.0,0.0
2015-07-03,0.8332312405109406,0.16661950945854187,0.0,0.8332407971223196,0.1666236420472463,0.0
2015-07-06,0.6666030089060465,0.33320772647857666,0.0,0.6665046016375223,0.0,0.33279067277908325
2015-07-07,0.5710535560335431,0.2855892096246992,0.12220801625932966,0.5713730539594378,0.0,0.42679375410079956
2015-07-08,0.8659453354775906,0.0936882384121418,0.031142501160502434,0.8116943519562483,0.062446681782603264,0.12349131889641285
2015-07-09,0.7920495867729187,0.0,0.09230445822079976,0.985328753789266,0.0,0.0
2015-07-10,0.24997520446777344,0.4998858869075775,0.24990160763263702,0.249867245554924,0.4997557997703552,0.24940438568592072
2015-07-11,0.9998668432235718,0.0,0.0,0.9998762607574463,0.0,0.0
2015-07-12,0.9999122619628906,0.0,0.0,0.9999129772186279,0.0,0.0
2015-07-14,0.9999017715454102,0.0,0.0,0.9999017715454102,0.0,0.0
2015-07-15,0.0,0.9997733235359192,0.0,0.0,0.7024968862533569,0.0
2015-07-16,0.9998666048049927,0.0,0.0,0.9999039173126221,0.0,0.0
2015-07-17,0.9999101956685384,0.0,0.0,0.9999101161956787,0.0,0.0
2015-07-20,0.9998371601104736,0.0,0.0,0.9998371601104736,0.0,0.0
2015-07-21,0.9991441965103149,0.0,0.0,0.9991441965103149,0.0,0.0
2015-07-23,0.9996339082717896,0.0,0.0,0.9996339082717896,0.0,0.0
2015-07-27,0.999910831451416,0.0,0.0,0.9999052286148071,0.0,0.0
2015-07-28,0.9999112188816071,0.0,0.0,0.9999109208583832,0.0,0.0
2015-07-30,0.9999120235443115,0.0,0.0,0.9999120235443115,0.0,0.0
2015-08-03,0.9949324727058411,0.0,0.0,0.0,0.0,0.9902500510215759
2015-08-04,0.9999120235443115,0.0,0.0,0.9999125003814697,0.0,0.0
2015-08-05,0.0,0.0,0.9996131062507629,0.0,0.0,0.7767734527587891
2015-08-07,0.9996633529663086,0.0,0.0,0.9999109506607056,0.0,0.0
2015-08-10,0.49574199318885803,0.49478501081466675,0.0,0.49574199318885803,0.49478501081466675,0.0
2015-08-11,0.9999099969863892,0.0,0.0,0.9999109506607056,0.0,0.0
2015-08-14,0.9999064207077026,0.0,0.0,0.9999064207077026,0.0,0.0
2015-08-19,0.9991549253463745,0.0,0.0,0.9991549253463745,0.0,0.0
2015-08-20,0.0,0.0,0.6772706508636475,0.0,0.0,0.967231810092926
2015-08-21,0.9998949766159058,0.0,0.0,0.0,0.0,0.8223978877067566
2015-08-22,0.9999052286148071,0.0,0.0,0.9999048709869385,0.0,0.0
2015-08-24,0.9999116659164429,0.0,0.0,0.9999127388000488,0.0,0.0
2015-08-26,0.9999123811721802,0.0,0.0,0.9999123811721802,0.0,0.0
2015-08-27,0.49995487928390503,0.24993832409381866,0.24989543855190277,0.9715597033500671,0.0,0.0
2015-08-28,0.9998882859945297,0.0,0.0,0.9997516125440598,0.0,0.0
2015-08-31,0.9999061822891235,0.0,0.0,0.999898374080658,0.0,0.0
2015-09-08,0.9999109506607056,0.0,0.0,0.9999134540557861,0.0,0.0
2015-09-10,0.6241211146116257,0.24859732389450073,0.124936044216156,0.7315328046679497,0.12362828105688095,0.124936044216156
2015-09-11,0.8331506351629893,0.0,0.12247541546821594,0.8332247833410898,0.0,0.1664335827032725
2015-09-12,0.3999539613723755,0.0,0.5054411292076111,0.9992501616477967,0.0,0.0
2015-09-13,0.9998942017555237,0.0,0.0,0.999910295009613,0.0,0.0
2015-09-14,0.7999272584915161,0.0,0.19990155696868897,0.7999186754226685,0.0,0.199908447265625
2015-09-15,0.9999032020568848,0.0,0.0,0.9999032020568848,0.0,0.0
