发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2022-08-17,0.9036346077919006,0.0,0.0,0.0,0.9989904761314392,0.0
2022-08-18,0.0,0.0,0.9993798732757568,0.0,0.0,0.9993798732757568
2022-08-19,0.9998940229415894,0.0,0.0,0.9998083710670471,0.0,0.0
2022-08-22,0.9998830556869507,0.0,0.0,0.999911904335022,0.0,0.0
2022-08-23,0.9999039173126221,0.0,0.0,0.9999039173126221,0.0,0.0
2022-08-25,0.9999082088470459,0.0,0.0,0.9999041557312012,0.0,0.0
2022-08-29,0.9993985891342163,0.0,0.0,0.9567228555679321,0.0,0.0
2022-08-30,0.9997872114181519,0.0,0.0,0.9998481571674347,0.0,0.0
2022-08-31,0.9999023675918579,0.0,0.0,0.9999023675918579,0.0,0.0
2022-09-01,0.6593784424993727,0.33296729458702934,0.0,0.5482768681314256,0.4443359507454766,0.0
2022-09-02,0.9979868403502873,0.0,0.0,0.7835542431899479,0.21367557559694564,0.0
2022-09-03,0.9999122619628906,0.0,0.0,0.9999122619628906,0.0,0.0
2022-09-04,0.9999035596847534,0.0,0.0,0.9999035596847534,0.0,0.0
2022-09-05,0.7141685145241874,0.0,0.2815502371106829,0.6992764813559396,0.0,0.28502403838293894
2022-09-06,0.7499291896820068,0.24830923974514008,0.0,0.7499328553676605,0.24994401633739471,0.0
2022-09-07,0.9996292293071747,0.0,0.0,0.4999472498893738,0.49984341859817505,0.0
2022-09-08,0.998443067073822,0.0,0.0,0.951669176419576,0.0,0.0
2022-09-09,0.0,0.9394943714141846,0.0,0.0,0.9997701048851013,0.0
2022-09-13,0.6663261718220181,0.11108646790186565,0.22077457110087076,0.7750585940149095,0.0,0.2220955424838596
2022-09-14,0.8332513372103373,0.0,0.13526820143063864,0.8332477609316508,0.0,0.13526820143063864
2022-09-15,0.7973062038421631,0.19633922576904297,0.0,0.7997764587402344,0.19633922576904297,0.0
2022-09-16,0.42818943091801237,0.28544005325862337,0.2855785829680307,0.7049513970102582,0.0,0.2855892521994455
2022-09-17,0.9995961785316467,0.0,0.0,0.9437899589538574,0.0,0.0
2022-09-19,0.9993930657704672,0.0,0.0,0.9993930657704672,0.0,0.0
2022-09-20,0.9998934268951416,0.0,0.0,0.9998933871587118,0.0,0.0
2022-09-21,0.9148722887039185,0.0,0.0,0.591959814230601,0.0,0.33312056461970013
2022-09-22,0.9997799396514893,0.0,0.0,0.999787837266922,0.0,0.0
2022-09-23,0.5680856108665466,0.2848104408809117,0.14256435632705688,0.5712390712329319,0.14282116719654628,0.28541899578911917
2022-09-26,0.9994926571846008,0.0,0.0,0.7995341897010804,0.19876002073287963,0.0
2022-09-27,0.3999579429626465,0.1876009225845337,0.39095211029052734,0.3999650955200195,0.1876009225845337,0.3931170701980591
2022-09-28,0.7499201148748398,0.12493613362312317,0.12485440820455551,0.7499164193868637,0.12497138231992722,0.08734875917434692
2022-09-29,0.9997079521417618,0.0,0.0,0.9997987896203995,0.0,0.0
2022-09-30,0.7948594689369202,0.0,0.0,0.0,0.4955154061317444,0.4997728765010834
