发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2015-07-20,0.9989343285560608,0.0,0.0,0.0,0.9990878105163574,0.0
2015-11-13,0.999913215637207,0.0,0.0,0.9999110698699951,0.0,0.0
2016-01-12,0.9999114274978638,0.0,0.0,0.9999046325683594,0.0,0.0
2016-01-28,0.9999122619628906,0.0,0.0,0.9999123811721802,0.0,0.0
2016-02-27,0.9997493624687195,0.0,0.0,0.999913215637207,0.0,0.0
2016-06-13,0.0,0.0,0.9996176958084106,0.9998809099197388,0.0,0.0
2016-07-11,0.9998997449874878,0.0,0.0,0.9998997449874878,0.0,0.0
2016-08-01,0.9998921155929565,0.0,0.0,0.9970244765281677,0.0,0.0
2016-09-01,0.9999091625213623,0.0,0.0,0.9999091625213623,0.0,0.0
2016-09-05,0.0,0.9997676014900208,0.0,0.0,0.9987241625785828,0.0
2016-09-06,0.5507727662722269,0.0,0.3331184983253479,0.666577160358429,0.0,0.3330883781115214
2016-09-07,0.666423519452413,0.0,0.33319491147994995,0.666423519452413,0.0,0.33317259947458905
2016-09-08,0.49995118379592896,0.0,0.4975433647632599,0.49994808435440063,0.0,0.4975433647632599
2016-09-09,0.999903678894043,0.0,0.0,0.9998932480812073,0.0,0.0
2016-09-10,0.9999127388000488,0.0,0.0,0.9999035596847534,0.0,0.0
2016-09-18,0.9998990297317505,0.0,0.0,0.9998990297317505,0.0,0.0
2016-09-19,0.9956666231155396,0.0,0.0,0.9956666231155396,0.0,0.0
2016-09-20,0.9998912811279297,0.0,0.0,0.9992055892944336,0.0,0.0
2016-09-21,0.9999094804128011,0.0,0.0,0.9998618960380554,0.0,0.0
2016-09-22,0.9998903274536133,0.0,0.0,0.9998903274536133,0.0,0.0
2016-09-23,0.9998947620391846,0.0,0.0,0.999882185459137,0.0,0.0
2016-09-24,0.9998817443847656,0.0,0.0,0.9991795420646667,0.0,0.0
2016-09-25,0.999860405921936,0.0,0.0,0.999860405921936,0.0,0.0
2016-09-26,0.6665300528208414,0.3256972034772237,0.0,0.6665170987447103,0.326852281888326,0.0
2016-09-27,0.665545662244161,0.26738440990448,0.0,0.9987914164861044,0.0,0.0
2016-09-28,0.9961385130882263,0.0,0.0,0.9961381554603577,0.0,0.0
2016-09-29,0.9998603165149689,0.0,0.0,0.9998603165149689,0.0,0.0
2016-09-30,0.33330070972442627,0.6039040486017863,0.0,0.6665613055229187,0.0,0.3329988121986389
2016-10-02,0.9999072551727295,0.0,0.0,0.0,0.9950961470603943,0.0
2016-10-03,0.9999045133590698,0.0,0.0,0.0,0.9986756443977356,0.0
2016-10-04,0.9999109506607056,0.0,0.0,0.9999109506607056,0.0,0.0
2016-10-05,0.9999033212661743,0.0,0.0,0.9999076128005981,0.0,0.0
2016-10-06,0.9999037981033325,0.0,0.0,0.9994207620620728,0.0,0.0
2016-10-10,0.33330408732096356,0.0,0.6643153627713522,0.3333018223444621,0.0,0.6486507654190063
2016-10-11,0.7496969252824783,0.0,0.24990451335906982,0.7498083710670471,0.0,0.24990451335906982
2016-10-12,0.8453853267889756,0.0,0.15377245041040274,0.9995468763204721,0.0,0.0
2016-10-13,0.8274693403925214,0.0,0.09580780778612409,0.8274611149515424,0.0,0.09580780778612409
2016-10-14,0.5999008655548096,0.19964317083358765,0.19989291429519654,0.7998738288879395,0.0,0.19947723150253296
2016-10-17,0.9123860001564026,0.0,0.0,0.9998818039894104,0.0,0.0
2016-10-18,0.49992597103118896,0.0,0.499726265668869,0.0,0.0,0.9995345771312714
2016-10-19,0.793984341621399,0.0,0.19940446615219115,0.7997283577919007,0.0,0.19940446615219115
2016-10-20,0.9998992681503296,0.0,0.0,0.9999032020568848,0.0,0.0
2016-10-21,0.7999225378036499,0.19991551637649535,0.0,0.5999414920806885,0.19992482662200928,0.19696922302246095
2016-10-24,0.9811762372652689,0.0,0.0,0.9811762372652689,0.0,0.0
2016-10-25,0.9999066591262817,0.0,0.0,0.965245932340622,0.0,0.0
2016-10-26,0.0,0.9394781589508057,0.0,0.0,0.9394781589508057,0.0
2016-10-27,0.7499226927757263,0.2499111294746399,0.0,0.7499306201934814,0.2499111294746399,0.0
2016-10-28,0.9992655143141747,0.0,0.0,0.985566571354866,0.0,0.0
2016-10-30,0.0,0.9997767806053162,0.0,0.0,0.9997767806053162,0.0
2019-11-22,0.7999226808547973,0.19977216720581054,0.0,0.9988931536674499,0.0,0.0
