发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2016-12-01,0.9999028444290161,0.0,0.0,0.9998341798782349,0.0,0.0
2016-12-04,0.9999113082885742,0.0,0.0,0.9999117851257324,0.0,0.0
2016-12-05,0.9993972778320312,0.0,0.0,0.9961265921592712,0.0,0.0
2016-12-06,0.9998830556869507,0.0,0.0,0.9998880624771118,0.0,0.0
2016-12-08,0.0,0.9996908903121948,0.0,0.9998651742935181,0.0,0.0
2016-12-12,0.9999059438705444,0.0,0.0,0.0,0.9950320720672607,0.0
2016-12-13,0.6664362616009183,0.30043596691555446,0.0,0.8885984023412069,0.11107015609741211,0.0
2016-12-14,0.5999380588531494,0.0,0.3998138427734375,0.7993978142738343,0.0,0.19988657236099244
2016-12-15,0.7148812413215637,0.0,0.24604763835668564,0.7127795293927193,0.0,0.23207486420869827
2016-12-16,0.7945269584655762,0.09997808337211608,0.05742834806442261,0.89395831823349,0.09997712969779968,0.0
2016-12-17,0.9998750984668732,0.0,0.0,0.9998854458332062,0.0,0.0
2016-12-18,0.9998540944523282,0.0,0.0,0.9998892611927457,0.0,0.0
2016-12-19,0.9410714542164522,0.0,0.05867941589916453,0.9998775264796089,0.0,0.0
2016-12-20,0.8301080840605276,0.030021989787066425,0.10955249380182337,0.8593144196051138,0.0,0.11078902527138039
2016-12-21,0.9603661436301011,0.0,0.03822097411522499,0.9554131283209875,0.0,0.03822097411522499
2016-12-22,0.9284601041248867,0.0,0.0713973343372345,0.9082623294421605,0.0,0.0713973343372345
2016-12-23,0.999885082244873,0.0,0.0,0.9998277227083842,0.0,0.0
