发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2015-07-30,0.99988853931427,0.0,0.0,0.0,0.0,0.99959796667099
2017-04-24,0.9986779093742371,0.0,0.0,0.9986779093742371,0.0,0.0
2017-04-25,0.9999097585678101,0.0,0.0,0.9999097585678101,0.0,0.0
2017-04-26,0.9999039173126221,0.0,0.0,0.9999039173126221,0.0,0.0
2017-04-28,0.0,0.9996974468231201,0.0,0.9993829727172852,0.0,0.0
2017-05-04,0.49994581937789917,0.49988970160484314,0.0,0.499955415725708,0.49987998604774475,0.0
2017-05-05,0.4999563694000244,0.0,0.49980106949806213,0.4999537467956543,0.0,0.49980106949806213
2017-05-06,0.9999115467071533,0.0,0.0,0.9999017715454102,0.0,0.0
2017-05-08,0.49994951486587524,0.49985334277153015,0.0,0.9991334974765778,0.0,0.0
2017-05-09,0.7493748217821121,0.0,0.2498905211687088,0.7493748217821121,0.0,0.2498905211687088
2017-05-10,0.9999041557312012,0.0,0.0,0.9999041557312012,0.0,0.0
2017-05-11,0.9999045729637146,0.0,0.0,0.0,0.49983131885528564,0.49971216917037964
2017-05-12,0.999911904335022,0.0,0.0,0.9999070167541504,0.0,0.0
2017-05-13,0.9986794590950012,0.0,0.0,0.9986794590950012,0.0,0.0
2017-05-15,0.7499305903911591,0.0,0.127986878156662,0.4999418258666992,0.0,0.37788747251033783
2017-05-16,0.0,0.0,0.9994608759880066,0.0,0.0,0.9994608759880066
2017-05-17,0.9999083280563354,0.0,0.0,0.9999083280563354,0.0,0.0
2017-05-18,0.9924083948135376,0.0,0.0,0.9924083948135376,0.0,0.0
2017-05-19,0.749923586845398,0.24919338524341583,0.0,0.9998898804187775,0.0,0.0
2017-05-20,0.9999082088470459,0.0,0.0,0.9999082088470459,0.0,0.0
2017-05-21,0.4999558925628662,0.49983125925064087,0.0,0.9996059834957123,0.0,0.0
2017-05-22,0.8748072236776352,0.1249721422791481,0.0,0.8748072236776352,0.12497224658727646,0.0
2017-05-23,0.5999434947967529,0.19742460250854493,0.1999011754989624,0.9998399138450622,0.0,0.0
2017-05-24,0.9998711943626404,0.0,0.0,0.6665686964988708,0.0,0.3332024614016215
2017-05-25,0.6249365955591202,0.1249692514538765,0.24075598269701004,0.7499127462506294,0.0,0.24075598269701004
2017-05-26,0.9997836152712504,0.0,0.0,0.9998671611150106,0.0,0.0
2017-05-27,0.9998984336853027,0.0,0.0,0.9998984336853027,0.0,0.0
2017-05-28,0.9999061822891235,0.0,0.0,0.9999061822891235,0.0,0.0
2017-05-29,0.9994692206382751,0.0,0.0,0.9999061822891235,0.0,0.0
2017-05-31,0.7745573123296102,0.1663816769917806,0.05548014574580722,0.719002773364385,0.16349382864104378,0.11098633872138129
2017-06-01,0.9999018510182699,0.0,0.0,0.9998996257781982,0.0,0.0
2017-06-02,0.9997221827507019,0.0,0.0,0.9997221827507019,0.0,0.0
2017-06-05,0.9996897876262665,0.0,0.0,0.499944269657135,0.4992047846317291,0.0
2017-06-06,0.9987566471099854,0.0,0.0,0.7369831651449203,0.14571382105350494,0.0
2017-06-07,0.9998908837636312,0.0,0.0,0.9998862346013387,0.0,0.0
2017-06-08,0.9999076128005981,0.0,0.0,0.9999076128005981,0.0,0.0
2017-06-09,0.9998339116573334,0.0,0.0,0.9998668730258942,0.0,0.0
2017-06-10,0.9999070465564728,0.0,0.0,0.7499325573444366,0.0,0.24989934265613556
2017-06-11,0.999909241994222,0.0,0.0,0.9998855988184611,0.0,0.0
2017-06-12,0.781289803981781,0.17038058042526244,0.0,0.7999070882797241,0.1999382495880127,0.0
2017-06-13,0.7999067783355713,0.0,0.19989458322525025,0.7998103260993957,0.0,0.19989458322525025
2017-06-14,0.8570307237761361,0.0,0.14279369797025407,0.9762226513453892,0.0,0.0
2017-06-15,0.9999004999796549,0.0,0.0,0.8235323131084442,0.0,0.16658717393875122
2017-06-16,0.9999095996220907,0.0,0.0,0.9999090035756429,0.0,0.0
2017-06-17,0.9999110698699951,0.0,0.0,0.999906857808431,0.0,0.0
2017-06-18,0.0,0.5186769366264343,0.0,0.8520799875259399,0.0,0.0
2017-06-19,0.999912679195404,0.0,0.0,0.49995678663253784,0.0,0.4998076558113098
