发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2015-04-10,0.0,0.0,0.9987429976463318,0.0,0.0,0.9996126294136047
2015-04-14,0.0,0.9995229244232178,0.0,0.0,0.9995099306106567,0.0
2015-06-25,0.9999024868011475,0.0,0.0,0.9986925721168518,0.0,0.0
2015-07-03,0.9999123811721802,0.0,0.0,0.99989914894104,0.0,0.0
2015-07-08,0.9998856782913208,0.0,0.0,0.9999138116836548,0.0,0.0
2015-07-09,0.9999130964279175,0.0,0.0,0.9999098777770996,0.0,0.0
2015-07-10,0.9999122619628906,0.0,0.0,0.9999139308929443,0.0,0.0
2015-07-12,0.4999557137489319,0.4998634159564972,0.0,0.49995487928390503,0.4998634159564972,0.0
2015-07-13,0.6363034356724132,0.1817676858468489,0.18174794045361606,0.8881603587757457,0.09088128263300116,0.0
2015-07-14,0.7140330970287323,0.13935582978384836,0.14276482377733504,0.7853623926639557,0.06794294714927673,0.14248718108449662
2015-07-15,0.710073122852727,0.07888883195425335,0.20480430439898842,0.722506687829369,0.07865253247712788,0.17717919381041275
2015-07-16,0.8068210056849888,0.04760835568110148,0.14213510070528304,0.8558278736614046,0.047605744429997036,0.0757665719304766
2015-07-17,0.7891667524973551,0.0,0.19950300852457684,0.7817248185475667,0.0,0.19950300852457684
2015-07-18,0.8330786029497782,0.16317585110664368,0.0,0.8330500821272532,0.0,0.1665690541267395
2015-07-19,0.7247931003570557,0.19992637634277344,0.0,0.6931228399276733,0.19992637634277344,0.0
2015-07-20,0.49995696544647217,0.0,0.48469629883766174,0.999896228313446,0.0,0.0
2015-07-21,0.856465186391558,0.14274823665618896,0.0,0.8518614513533456,0.14274554593222483,0.0
2015-07-28,0.816652923822403,0.0,0.0,0.9997643232345581,0.0,0.0
