发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2017-07-28,0.0,0.0,0.9860005974769592,0.0,0.0,0.9860005974769592
2017-09-13,0.9998881816864014,0.0,0.0,0.9994588494300842,0.0,0.0
2017-09-18,0.9990009665489197,0.0,0.0,0.9990009665489197,0.0,0.0
2017-09-28,0.0,0.6094511151313782,0.0,0.0,0.6094511151313782,0.0
2017-11-06,0.999797523021698,0.0,0.0,0.999797523021698,0.0,0.0
2017-11-07,0.9672593176364899,0.0,0.0,0.9672593176364899,0.0,0.0
2017-11-17,0.7612664103507996,0.0,0.0,0.7612664103507996,0.0,0.0
2017-11-29,0.999902606010437,0.0,0.0,0.9998315572738647,0.0,0.0
2017-12-01,0.9999088048934937,0.0,0.0,0.9999076128005981,0.0,0.0
2017-12-18,0.9999117851257324,0.0,0.0,0.9999117851257324,0.0,0.0
2017-12-22,0.9998544454574585,0.0,0.0,0.9999065399169922,0.0,0.0
2017-12-27,0.49995118379592896,0.4997662305831909,0.0,0.49995118379592896,0.49988970160484314,0.0
2018-01-11,0.9978699684143066,0.0,0.0,0.9978699684143066,0.0,0.0
2018-01-14,0.9999141693115234,0.0,0.0,0.9998886585235596,0.0,0.0
2018-01-15,0.9999073147773743,0.0,0.0,0.4999542832374573,0.49911531805992126,0.0
2018-04-19,0.747804124613066,0.02700229432131793,0.20621525194193865,0.7372533791774029,0.02700229432131793,0.22223976335010012
2018-04-20,0.8678877071330422,0.0,0.129912079949128,0.9201698146368328,0.0,0.07749974257067631
2018-04-21,0.9998194873332977,0.0,0.0,0.49991294741630554,0.499817430973053,0.0
2018-04-22,0.4999541640281677,0.0,0.4957656264305115,0.4999541640281677,0.0,0.4957656264305115
2018-04-23,0.8572712004184723,0.0,0.09996082186698914,0.8597249388694763,0.0,0.09995930790901184
