发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2016-05-17,0.9999074935913086,0.0,0.0,0.9999121427536011,0.0,0.0
2017-04-12,0.666538933912913,0.0,0.3327539563179016,0.666552205880483,0.0,0.333191454410553
2017-04-14,0.399964427947998,0.14351736307144164,0.3997573494911194,0.399865460395813,0.19994443655014038,0.3997573494911194
2017-04-17,0.9373220801353455,0.0,0.0,0.9373200138409933,0.0,0.0
2017-05-17,0.9998899300893148,0.0,0.0,0.9998899300893148,0.0,0.0
2017-05-22,0.9999043941497803,0.0,0.0,0.9996032118797302,0.0,0.0
2017-05-23,0.8746946305036545,0.0,0.12494317442178726,0.8746944963932037,0.0,0.12494317442178726
2017-05-24,0.9996763169765472,0.0,0.0,0.9999064803123474,0.0,0.0
2017-05-25,0.0,0.0,0.998876174290975,0.3333025376001994,0.0,0.6662197311719259
2017-05-26,0.9998973608016968,0.0,0.0,0.9999127388000488,0.0,0.0
2017-05-31,0.3332994778951009,0.3332584500312805,0.3318329056104024,0.6665807167689005,0.3332582513491313,0.0
2017-06-01,0.7499298602342606,0.12491733580827713,0.12493260949850082,0.8697894737124443,0.0,0.12493260949850082
2017-06-02,0.9999120235443115,0.0,0.0,0.9999120235443115,0.0,0.0
2017-06-03,0.9999077320098877,0.0,0.0,0.7499178647994995,0.24992741644382477,0.0
2017-06-04,0.9985684156417847,0.0,0.0,0.999914288520813,0.0,0.0
2017-06-05,0.9998525381088257,0.0,0.0,0.9999135732650757,0.0,0.0
2017-06-06,0.49995195865631104,0.49986109137535095,0.0,0.9980690181255341,0.0,0.0
2017-06-07,0.9997163812319437,0.0,0.0,0.9989941318829855,0.0,0.0
2017-06-08,0.9922674596309662,0.0,0.0,0.49231287837028503,0.0,0.4998077154159546
2017-06-09,0.9993700583775839,0.0,0.0,0.9972783327102661,0.0,0.0
2017-06-10,0.9998911619186401,0.0,0.0,0.9998988707860311,0.0,0.0
2017-06-11,0.9998522102832794,0.0,0.0,0.9999025464057922,0.0,0.0
2017-06-12,0.9998523145914078,0.0,0.0,0.9998727291822433,0.0,0.0
2017-06-13,0.999882772564888,0.0,0.0,0.749905064702034,0.0,0.24926814436912537
2017-06-14,0.42215731739997864,0.0,0.49980950355529785,0.42215731739997864,0.0,0.4996206760406494
2017-06-15,0.9999040762583414,0.0,0.0,0.9995680451393127,0.0,0.0
2017-06-16,0.9999127388000488,0.0,0.0,0.9999127388000488,0.0,0.0
2017-06-19,0.49995678663253784,0.0,0.49979206919670105,0.49995559453964233,0.0,0.49979206919670105
2017-06-20,0.7142183950969151,0.14222455024719238,0.14278554916381836,0.8569969705172947,0.0,0.14278554916381836
2017-06-21,0.9967944877488273,0.0,0.0,0.9995580656187875,0.0,0.0
2017-06-22,0.8712095618247986,0.1238848939538002,0.0,0.9998994171619415,0.0,0.0
2017-06-23,0.6984098298209054,0.14280142954417638,0.14271222693579538,0.6984128270830426,0.14280142954417638,0.13847142457962036
2017-06-24,0.9998620947202047,0.0,0.0,0.9998679359753927,0.0,0.0
2017-06-25,0.9998946189880371,0.0,0.0,0.9998953342437744,0.0,0.0
2017-06-26,0.6656315128008524,0.333047350247701,0.0,0.9981127778689066,0.0,0.0
2017-06-27,0.9999085664749146,0.0,0.0,0.3333034912745158,0.0,0.6663808425267538
2017-06-28,0.8748360201716423,0.12489275634288788,0.0,0.7463463321328163,0.0797925516963005,0.12494190037250519
2017-06-29,0.7848127722740174,0.0,0.19032626152038573,0.7999192237854004,0.0,0.19984829425811768
2017-06-30,0.9088985919952393,0.07178325544704091,0.0,0.8150943571870978,0.1812963539903814,0.0
2017-07-01,0.9977143066270011,0.0,0.0,0.8570667675563267,0.0,0.1427072286605835
