标题,链接,发布时间,内容
请问公司总裁是否还属于阿里巴巴下属公司的员工？（公司高管简历上没写明）,"https://guba.eastmoney.com/news,601116,821503751.html",2019-04-30 17:29:18,"请问公司总裁是否还属于阿里巴巴下属公司的员工？（公司高管简历上没写明） 
三江购物
三江购物：尊敬的投资者，您好！公司现任总裁陈岩先生在今年2月份入职公司，在入职前他曾担任过盒马网络科技有限公司小业态负责人，公司总裁是从盒马网络科技有限公司离职后到我公司工作的。谢谢！
(来自上证e互动)答复时间 2019-04-30 17:29:18"
三江购物04月29日资金揭秘,"https://guba.eastmoney.com/news,601116,821102683.html",2019-04-29 16:16:33,"今日三江购物主力净流入额达322.32万元，净占比1.27%，
其中超大单净流入额-94.82万元,净占比-0.38%，
大单净流入额417.14万元，净占比1.68%。







































三江购物资金流向数据

类型	流入(万元)	流出(万元)
超大	347.08	-441.91
大单	5132.93	-4715.79
中单	10746.72	-11266.17
小单	8566.63	-8369.50




资金解读





三江购物收盘涨幅2.88%， 
其中，成交最活跃的价格分别为14.54、14.55、14.56，成交密集的手数区间分布于150-200、200-300、300-500手，小单介入居多。











成交活跃统计


9:30-15:00 成交均价 14.11













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
14.54	103100	10500	0.57%	0.06%
14.55	35700	20300	0.20%	0.11%
14.56	14900	31700	0.08%	0.18%
14.57	4900	0	0.03%	0.00%
14.58	1200	0	0.01%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
150-200	365250	415500	1826 	2078 
200-300	268500	231400	895 	771 
300-500	261455	66100	523 	132 
1000-1500	100000	0	67 	0 
500-700	0	51900	0 	74 




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































商业百货成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	000564	供销大集 	2.62%	3629.91万
2	601933	永辉超市 	4.96%	3177.91万
3	002419	天虹股份 	-1.76%	1573.63万
4	600287	江苏舜天 	10.06%	1439.38万
5	002697	红旗连锁 	1.57%	1242.55万
9	601116	三江购物 	2.88%	322.32万


数据来源:东方财富






展开阅读全文"
慢慢磨多少能赚10个点左右,"https://guba.eastmoney.com/news,601116,821099808.html",2019-04-29 16:08:06,慢慢磨多少能赚10个点左右
此股唯一利好是没什么大涨过，,"https://guba.eastmoney.com/news,601116,818774938.html",2019-04-22 15:14:54,此股唯一利好是没什么大涨过，
阿弥陀佛。能翻红就是不错了。,"https://guba.eastmoney.com/news,601116,821013312.html",2019-04-29 13:37:14,
只要你到15.84，我就退出。,"https://guba.eastmoney.com/news,601116,821065580.html",2019-04-29 14:50:14,只要你到15.84，我就退出。
这垃圾真闹腾，又没站住,"https://guba.eastmoney.com/news,601116,821049572.html",2019-04-29 14:31:38,这垃圾真闹腾，又没站住
三江杠杠的[胜利],"https://guba.eastmoney.com/news,601116,821091408.html",2019-04-29 15:39:28,三江杠杠的
这次再攻不上去就出来,"https://guba.eastmoney.com/news,601116,821041509.html",2019-04-29 14:21:05,这次再攻不上去就出来
这个股票我跟踪了3年,"https://guba.eastmoney.com/news,601116,820973558.html",2019-04-29 11:33:12,这个股票我跟踪了3年
明天会涨停 ,"https://guba.eastmoney.com/news,601116,821087039.html",2019-04-29 15:26:05,明天会涨停
？$同方股份(SH600100)$,"https://guba.eastmoney.com/news,601116,821086389.html",2019-04-29 15:24:06,"？$同方股份(SH600100)$
#谁是股市预言家#"
还是鼠哥的三江强势，太猛了！[赞][赞][赞],"https://guba.eastmoney.com/news,601116,821079283.html",2019-04-29 15:07:23,还是鼠哥的三江强势，太猛了！
我能负责的说,"https://guba.eastmoney.com/news,601116,821070255.html",2019-04-29 14:54:52,明天大盘指定反弹
