标题,链接,发布时间,内容
请问，截至七月31日，公司的股东人数是多少？谢谢,"https://guba.eastmoney.com/news,002468,915299573.html",2015-08-05 16:57:00,"请问，截至七月31日，公司的股东人数是多少？谢谢 
申通快递
申通快递：您好！截至7月31日，公司的股东人数为18,035。
(来自深交所互动易)答复时间 2015-08-05 16:57:00"
有股的持股，有钱的进货,"https://guba.eastmoney.com/news,002468,191496795.html",2015-07-31 10:16:05,我的看法~
到了磨耐心的阶段了,"https://guba.eastmoney.com/news,002468,191160484.html",2015-07-30 09:58:07,话不多言，成交已萎缩
大家坚决持股，不要被人忽悠,"https://guba.eastmoney.com/news,002468,191259851.html",2015-07-30 14:00:54,大家坚决持股，不要被人忽悠
看这个洗盘法，下午有可能拉涨停啊 ，够狠，洗的差不多了,"https://guba.eastmoney.com/news,002468,191210189.html",2015-07-30 11:26:27,庄家厉害
为什么删我的帖子啊  小编,"https://guba.eastmoney.com/news,002468,191211894.html",2015-07-30 11:29:52,给个理由吧
盘口相当之轻,"https://guba.eastmoney.com/news,002468,190546346.html",2015-07-28 10:48:21,跌停板接了点货，看庄怎么表演吧
垃圾 走了,"https://guba.eastmoney.com/news,002468,191239912.html",2015-07-30 13:28:33,垃圾 走了
被割韭菜了,"https://guba.eastmoney.com/news,002468,191231371.html",2015-07-30 13:09:54,被割韭菜了
大盘都涨了，这股在这里震荡~~~,"https://guba.eastmoney.com/news,002468,191186901.html",2015-07-30 10:44:42,我说亲爱的，如果大盘涨，他横盘，如果大盘跌呢！大家猜!哈哈哈~~~
去买小盘股了，少亏了些~~~88,"https://guba.eastmoney.com/news,002468,191159433.html",2015-07-30 09:56:07,这股垃圾~
次股给大家留下很多遐想，做梦的！,"https://guba.eastmoney.com/news,002468,191162826.html",2015-07-30 10:03:04,88了您奶，你们玩吧~~
冲高已出货[赞][赞][赞]，小庄你慢慢玩吧[大笑][大笑],"https://guba.eastmoney.com/news,002468,190843520.html",2015-07-29 10:11:35,冲高已出货，小庄你慢慢玩吧
可以接了,"https://guba.eastmoney.com/news,002468,190918493.html",2015-07-29 13:16:25,此时不接，更待何时！
同志们人气不旺啊 股价今天也落后大盘，你们是不是都跑了。,"https://guba.eastmoney.com/news,002468,191004580.html",2015-07-29 15:56:18,听说庄家还要继续打压洗盘，可难受了 ，
股吧里小人和托太多,"https://guba.eastmoney.com/news,002468,190682296.html",2015-07-28 16:53:42,我不再随便发表看法了
手里没有多少筹码能砸盘,"https://guba.eastmoney.com/news,002468,190148335.html",2015-07-27 09:32:35,手里没有多少筹码能砸盘
艾迪西！第二波杀跌一触即发！目标10元！下周要多看少动，受益无穷！,"https://guba.eastmoney.com/news,002468,189872055.html",2015-07-24 22:35:09,艾迪西！第二波杀跌一触即发！目标10元！下周要多看少动，受益无穷！
这个压盘，要是想拉的话,"https://guba.eastmoney.com/news,002468,190601331.html",2015-07-28 13:38:29,分分钟的事情，不知道为何不拉，各位来说说
周一放量，周二打开，周三开始下跌。,"https://guba.eastmoney.com/news,002468,189975103.html",2015-07-25 15:22:56,周一放量，周二打开，周三开始下跌。
证金公司将继续维稳股市，今日大盘反弹,"https://guba.eastmoney.com/news,002468,190469755.html",2015-07-28 07:06:41,拿稳，昨日换手这么大，看主力今日拉升
主力资金流是流入还是流出？,"https://guba.eastmoney.com/news,002468,190467655.html",2015-07-28 06:33:18,"东财网一会说主力资金净流入，一会又说主力资金是净流出，到底想忽悠谁呢？
一哥徐翔跑了，该大涨了"
盼着开板，现在开了，有人敢进吗？,"https://guba.eastmoney.com/news,002468,190156437.html",2015-07-27 09:52:01,"盼着开板，现在开了，有人敢进吗？ 


是英雄是狗熊本周见分晓。"
大家猜猜能有几个板， 如果复牌加上利好消息的话可能会多几个板，这样的话，唉,"https://guba.eastmoney.com/news,002468,188667870.html",2015-07-21 22:16:03,"大家猜猜能有几个板，
如果复牌加上利好消息的话可能会多几个板，这样的话，唉"
艾迪西:股价异动公告,"https://guba.eastmoney.com/news,002468,190073718.html",2015-07-26 17:08:22,"公告日期：2015-07-27
浙江艾迪西流体控制股份有限公司

证券代码： 002468 证券简称：艾迪西 公告编号： 2015-058

浙江艾迪西流体控制股份有限公司

股价异动公告

一、 股票交易异常波动情况 

浙江艾迪西流体控制股份有限公司（以下简称“公司”）于2015年7月22日、 7月23日、 7月24日连续三

个交易日收盘价格涨幅偏离值累计超过20%，根据深圳证券交易所的有关规定，属于股票交易异常波动的

情况。

二、 公司关注并核实的相关情况

1、公司前期披露的信息不存在需要更正、补充之处；

2、未发现近期公共传媒报道了可能或已经对公司股票交易价格产生较大影响的未公开重大信息；

3、近期公司经营情况及内外部经营环境未发生重大变化；

4、公司及控股股东、实际控制人不存在应披露而未披露的重大事项，或处于筹划阶段的重大事项；

5、公司控股股东及实际控制人在公司股票交易异常波动期间未买卖公司股票。

三、 是否存在应披露而未披露信息的说明

经公司董事会确认，本公司目前没有任何根据深交所《股票上市规则》规定应予以披露而未披露的事

项或与该事项有关的筹划、商谈、意向、协议等；董事会也未获悉本公司有根据深交所《股票上市规则》

的规定应予以披露而未披露的、对本公司股票交易价格产生较大影响的信息；公司前期披露的信息未发现

需要更正、补充之处。

四、 风险提示

本公司及董事会全体成员保证公告内容的真实、准确和完整，并对公告中的虚假记载、误导性

陈述或重大遗漏承担责任。

浙江艾迪西流体控制股份有限公司

1、经自查，公司不存在违反信息公平披露的情形；

2、公司郑重提醒广大投资者：《证券时报》 、 《中国证券报》以及巨潮资讯网（ www.cninfo.com.cn）

为本公司指定的信息披露媒体，公司所有信息均以公司在上述媒体刊登的公告为准，请广大投资者理性投

资、注意风险。

特此公告。

浙江艾迪西流体控制股份有限公司董事会

二О 一五年七月二十七日
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
要保持判断的独立性，别盲从，别轻信。,"https://guba.eastmoney.com/news,002468,190107216.html",2015-07-26 20:47:27,要保持判断的独立性，别盲从，别轻信。
就是不动,"https://guba.eastmoney.com/news,002468,190146075.html",2015-07-27 09:25:01,就是不动
形势不好，撑不到五个板了。,"https://guba.eastmoney.com/news,002468,189670074.html",2015-07-24 13:24:02,形势不好，撑不到五个板了。
终于撑到周末了，下周谁卖谁孙子，给主力们两天时间抓紧去筹钱去吧，下周一在重新挂上,"https://guba.eastmoney.com/news,002468,189740261.html",2015-07-24 15:16:39,终于撑到周末了，下周谁卖谁孙子，给主力们两天时间抓紧去筹钱去吧，下周一在重新挂上6位数的单子，拜托了，我们小散也利用这两天时间去整点钱，多少的出点挂上，人多力量大，都别卖了，今天成交上千万了，下周谁卖谁是孙子。
滑雪运动。飞速滑下，坐着电梯上来。然后呢？,"https://guba.eastmoney.com/news,002468,189553654.html",2015-07-24 09:27:09,滑雪运动。飞速滑下，坐着电梯上来。然后呢？
小散谁买到了？ 来说说,"https://guba.eastmoney.com/news,002468,189802110.html",2015-07-24 18:46:33,"小散谁买到了？
来说说"
今天大盘尾盘跳水，艾迪西尾盘放量，形势不妙，注意成交量，准备随时撤离。,"https://guba.eastmoney.com/news,002468,189739765.html",2015-07-24 15:15:28,今天大盘尾盘跳水，艾迪西尾盘放量，形势不妙，注意成交量，准备随时撤离。
002468全仓买入：博通股份600455主业软件+教育=500美元。,"https://guba.eastmoney.com/news,002468,189632399.html",2015-07-24 11:32:05,"全仓买入：博通股份600455主业软件+教育=500美元。
特点A：深沪2市最小总股本排名2760名只有6245万。流通4971万。
主业1：收入13518.91万元。西安交通大学城市学院.师生资质陕西第一,4月7号正式开通15门课程在线教育招生中。 
主业2：收入7187.49万元，博通股份软件是中国优秀的国土资源信息化服务提供商. 今年加大力度全国安装。"
看来今天开板了。今天最大利空都出来了，大家坚持住啊，不要怕，我们要10个板！,"https://guba.eastmoney.com/news,002468,189188926.html",2015-07-23 09:51:48,看来今天开板了。今天最大利空都出来了，大家坚持住啊，不要怕，我们要10个板！
其实我最担心的是没开板又要停牌。是真的停牌重组就耽误涨了。,"https://guba.eastmoney.com/news,002468,189507435.html",2015-07-23 22:55:08,其实我最担心的是没开板又要停牌。是真的停牌重组就耽误涨了。
守住不要怕！,"https://guba.eastmoney.com/news,002468,189205712.html",2015-07-23 10:16:34,守住不要怕！
下午一笔还没成交,"https://guba.eastmoney.com/news,002468,189285287.html",2015-07-23 13:26:07,下午一笔还没成交
公司于2015年6月18日披露了《关于筹划发行股份购买资产重大事项继续停盘公告》,"https://guba.eastmoney.com/news,002468,186779633.html",2015-07-16 13:00:40,"公司于2015年6月18日披露了《关于筹划发行股份购买资产重大事项继续停盘公告》，公司控股股东宁波顺辰投资有限公司拟对本公司筹划发行股份购买资产的重大事项，公司股票自2015年6月18日开市起连续停牌，停盘不超过一个月。2015年6月25日、7月2日、7月9日公司发布了《关于筹划发行股份购买资产重大事项进展公告》。
自停牌以来，公司以及有关各方积极推进本次重组各项工作。经初步论证，江泉实业本次重组拟向香港主板一家上市公司发行股份购买其旗下部分资产和业务。本次交易构成该香港上市公司业务分拆并借壳江泉实业上市。由于交易规模较大，且涉及内地和香港两地上市相关法律法规，交易较为复杂，交易双方及其中介机构还在就具体方案进行论证。"
还有傻子再卖啊，是哪个傻子在卖，呵呵,"https://guba.eastmoney.com/news,002468,188766096.html",2015-07-22 10:22:23,还有傻子再卖啊，是哪个傻子在卖，呵呵
有人隔夜挂单抢买,"https://guba.eastmoney.com/news,002468,189160452.html",2015-07-23 08:54:41,有人隔夜挂单抢买
一字最少到20,"https://guba.eastmoney.com/news,002468,189131789.html",2015-07-22 23:35:54,一字最少到20
筹码,"https://guba.eastmoney.com/news,002468,188757681.html",2015-07-22 10:08:52,"半小时过去了，换手率0.00%，即万分之一也没有。筹码稳定的很。

本来就是极高控盘，这一轮下跌了58%，更没人愿意卖股了。
目前还有40万手封单。会逐渐减少。因为挂在那儿也买不到，没指望就会撤单。所以封单减少也不必担心。"
好好一个股，人心百态，进这个股吧我都觉得丢人，各种耍心眼缺德鬼，龌龊！,"https://guba.eastmoney.com/news,002468,189058420.html",2015-07-22 20:18:28,好好一个股，人心百态，进这个股吧我都觉得丢人，各种耍心眼缺德鬼，龌龊！
停牌前3天的分时图,"https://guba.eastmoney.com/news,002468,188781668.html",2015-07-22 10:38:59,主力盘尾3天继续吃货
艾迪西:复牌公告,"https://guba.eastmoney.com/news,002468,188610262.html",2015-07-21 20:26:19,"公告日期：2015-07-22
艾迪西:复牌公告

浙江艾迪西流体控制股份有限公司

证券代码： 002468 证券简称：艾迪西 公告编号： 2015-057

浙江艾迪西流体控制股份有限公司

复牌公告

特别提示：本公司股票自2015年7月22日开市起复牌。

浙江艾迪西流体控制股份有限公司（以下简称“公司”）于2015年7月8日披露了《停牌公告》（公告编号：

2015-054），公司拟筹划重大事项，该事项涉及对部分资产进行处置，对公司有重大影响，相关事项尚存在不

确定性，根据《深圳证券交易所股票上市规则》的有关规定，为避免引起公司股价异常波动，维护广大投资者

利益，保证公平信息披露，经公司向深圳证券交易所申请，公司股票（股票简称：艾迪西，股票代码： 002468）

自2015年7月8日（星期三）开市起临时停牌， 又于2015年7月15日披露了《继续停牌公告》（公告编号： 2015-056） 。

停牌期间，公司与相关各方就涉及的部分资产处置事项进行了充分的交流和谈判，因与交易对方在交易价

格等重要条款产生较大分歧，且预计短期内无法达成一致交易，经公司审慎研究，决定终止本次对部分资产进

行处置事项。现根据《深圳证券交易所股票上市规则》等有关规定，经向深圳证券交易所申请，公司股票（股

票简称：艾迪西，股票代码：002468）自2015年7月22日（星期三）开市起复牌。

本次终止对部分资产进行处置事项不会对公司的正常生产经营造成不良影响，公司董事会对停牌期间给广

大投资者带来的不便表示歉意。公司指定信息披露媒体为《证券时报》、《中国证券报》和巨潮资讯网

（http://www.cninfo.com.cn）,敬请广大投资者注意投资风险。

特此公告。

浙江艾迪西流体控制股份有限公司董事会 

二О 一五年七月二十二日 

本公司及董事会全体成员保证公告内容的真实、准确和完整，并对公告中的虚假记载、误导性

陈述或重大遗漏承担责任。 
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
大家安静看盘吧,"https://guba.eastmoney.com/news,002468,188750718.html",2015-07-22 09:57:32,看盘到现在，成交16万元，不是好事是什么？说明高度控盘，散户可能真没几个鸟人了
