标题,链接,发布时间,内容
可以买上海电气跃的吗？不然这死垃圾股该怎么玩,"https://guba.eastmoney.com/news,601727,745215728.html",2018-02-05 17:42:12,可以买上海电气跃的吗？不然这死垃圾股该怎么玩
浙江省首个海上风电项目并网发电,"https://guba.eastmoney.com/news,601727,740861538.html",2018-01-10 21:32:00,"本报讯 （通讯员 施海平 赵梦乾 张伊芮 记者 施力维 林上军） 阵阵海风送电来。日前，位于舟山六横岛海域的全省首个海上风电项目——国电舟山普陀6号海上风电场2区工程的首台机组成功并网发电。


国电电力浙江舟山海上风电开发有限公司技术人员说：“以年平均发电3000小时计算，25万千瓦的工程总装机容量每年可发电7亿千瓦时以上。按照标准燃煤计算，工程每年可减少燃煤使用24万吨，减排二氧化碳61万吨。”

海上风力资源高于陆地20%至30%，且海上风电项目不占用土地面积，对环境影响小，避免了噪音污染。按照计划进度，2018年底，全部工程将竣工投产。"
上海电气成为&quot;2016年全球最大海上风机整机制造商&quot;,"https://guba.eastmoney.com/news,601727,740862230.html",2018-01-10 21:39:21,"关键词: 上海电气 海上风电 风电
【用户免费（限前50位）】北极星2018煤改气暨天然气发电新项目建设投资高峰论坛，点击抢位！
北极星风力发电网讯:彭博新能源财经近日发布2016年全球风电整机商排名，上海电气以去年在海上风电市场489MW的新增装机量，成为2016年全球最大海上风机整机制造商。

相关新闻：2016年全球风电整机商排名：陆上风电整机商TOP10 & 海上风电整机商TOP10



全球最大海上风机整机制造商

2016年全球海上风电整机商排名中，上海电气以489MW新增装机量排在第一位，西门子排在第二位，金风科技排在第三位。中国整机商进入前十的有5家，分别为上海电气（1）、金风科技（3）、远景能源（4）、湘电风能（5）、海装风电（8）。



另据中国可再生能源学会风能专业委员会2月公布的《2016中国风电装机容量统计》结果，上海电气在国内海上风电新增装机和机组供应总量方面均名列前茅。

去年，中国海上风电机组供应商共10家，累计装机容量达到15万千瓦以上的制造商为上海电气、远景能源、华锐风电、金风科技，装机量占了全部装机总量的90.1%，其中上海电气占比达到58.3%。此外，总量达到59万千瓦的4家制造企业新增装机154台，其中82.5%来自上海电气。

据统计，去年上海电气累计承接海上风电机组510台，合计2168MW，市场占有率达61%。

2016上海电气海上风电事件

-首台复杂海域4MW机组吊装成功-

2016年10月12日，鲁能东台海上项目首台4MW风力发电机组顺利吊装完成。



鲁能东台海上项目总容量为200MW，由于风电机组所在的海域属于远海潮间带，海底伴有流沙，涨潮落潮时水位变化显著，对吊装船只的影响非常大，并且受台风影响，项目海域浪潮比较大，海上交通十分不便。

为了保证吊装的顺利进行，参加建设的多方人员共同分析现状并制定计划。上海电气风电人凭借认真的工作态度，严谨的工作作风和高效的团队协作，成功克服了种种困难，经过72小时的不懈努力，终于完成了机组的吊装，立起了项目的首台风机。

-三峡集团首个海上项目顺利并网-

2016年10月17日，响水近海风电场37台风力发电机组全部顺利并网发电。



响水现场从第一台吊装开始到现在最后一台结束，共用时9个半月的时间。良好的运行状况，快速的故障响应处理速度，专业的调试、运维、排故的服务水平也受到了业主的好评并发来了表扬信
展开阅读全文"
上海电气这王八绿没完没了。,"https://guba.eastmoney.com/news,601727,741084215.html",2018-01-12 09:52:25,上海电气这王八绿没完没了。
不停增发，稀释股份，钱都干什么去了，都怎么用的，增发给大股东这么低的价格，才惹了,"https://guba.eastmoney.com/news,601727,740991532.html",2018-01-11 14:57:21,不停增发，稀释股份，钱都干什么去了，都怎么用的，增发给大股东这么低的价格，才惹了众多大资金砸盘，现在股价你们满意了吧，继续增发，发可转债呀，增发还能股价还能下拆，你们来呀，继续呀。
我们遇到了猪操手,"https://guba.eastmoney.com/news,601727,740725620.html",2018-01-10 10:37:00,我们遇到了猪操手
持股兩年多，虧賀52%了！,"https://guba.eastmoney.com/news,601727,745232237.html",2018-02-05 20:16:22,持股兩年多，虧賀52%了！
垃圾到家了，唉,"https://guba.eastmoney.com/news,601727,740728756.html",2018-01-10 10:43:48,垃圾到家了，唉
这量缩连老妈都认不得了！[俏皮][俏皮][俏皮],"https://guba.eastmoney.com/news,601727,740954153.html",2018-01-11 13:14:35,这量缩连老妈都认不得了！
SB老郭：股票跌，跟我有啥关系！,"https://guba.eastmoney.com/news,601727,740784880.html",2018-01-10 13:52:13,RT
