标题,链接,发布时间,内容
分细,"https://guba.eastmoney.com/news,600351,618267308.html",2017-03-17 13:27:33,"收藏乙肝药龙头600351加入自选股600351市场占有率达90%独家专利.600351口服胰岛素的巨大市场前景改变历史。别高兴太早不涨有其因.1庄有资金优势差价赚钱庄不想让散户赚钱还的洗盘.2筹码分散磨小散出局.，逢低坚决抢入。机构拿了三年成本8.38.低点买买.切入医疗服务领域，外延并购或加速.
老庄新庄不愿意为小散抬轿子。低点抢筹码稳赚。筹码多赚大钱运城市第一医院。打造泰亿格电子。丁桂儿脐贴儿科用药第一品牌形象亚宝药业:收购上海清松制药直接切入乙肝用药市场。亚宝作为法国人血白蛋白产品VIALEBEX的中国独家代理。2018年医药板块特大牛股非亚宝药业莫属！自现在起中长期布局。亚宝药业还拥有多个国际合作项目，和美国礼来合作开发治疗糖尿病新药；和英国国家医学研究院科技部合作开发治疗帕金森病新药；和南澳大利亚大学合作，建立了一个合作实验室，开发抗肿瘤新药；和加拿大罗森健康研究院合作开发治疗脓毒血症新药；和加拿大两名院士合作开发治疗脑中风新药；和美国sciecure/salus制药公司合作开发4个缓控释产品；和美国黑森研发公司合作，在北京建立一个实验室，共同研究创新药等等。2015年公司定增加码主业,实际控制人力挺:亚宝药业3月21日公告,公司拟以8.38元/定增。并购贵阳永乐中和特效药作为独家专利产品，市场占有率达90%。机构拿了三年成本8.38.低点买买.切入医疗服务领域，外延并购或加速未来成长潜力巨大,业绩高增长。老庄新庄不愿意为小散抬轿子。低点抢筹码稳赚。筹码多赚大钱。维持“机构成本价买入”的投资建议。

筹码多赚大钱收藏乙肝药龙头600351加入自选股600351市场占有率达90%独家专利.600351收藏乙肝药龙头600351加入自选股600351市场占有率达90%独家专利.600351收藏乙肝药龙头600351加入自选股600351市场占有率达90%独家专利.600351收藏乙肝药龙头600351加入自选股600351市场占有率达90%独家专利.600351收藏乙肝药龙头600351加入自选股600351市场占有率达90%独家专利.600351收藏乙肝药龙头600351加入自选股600351市场占有率达90%独家专利.600351收藏乙肝药龙头600351加入自选股600351市场占有率达90%独家专利.筹码多赚大钱"
本周或将迎来短期变盘 高抛低吸操作,"https://guba.eastmoney.com/news,600351,618516799.html",2017-03-18 07:26:09,各位战友晚上好，今天又是一鸡肋行情与早上判断
这是很有必要的,"https://guba.eastmoney.com/news,600351,618506955.html",2017-03-18 05:52:00,在这种利益关系面前
油气改革方案将落地 成品油行业迎来新篇章,"https://guba.eastmoney.com/news,600351,618449778.html",2017-03-17 21:56:29,新华社：外资撤离潮不是事实 中国始终是外国企
筹码区域底部，没谁赚钱的，你们就比着割肉？呵呵，少玩上压下托这些多少年前都玩烂的,"https://guba.eastmoney.com/news,600351,618220326.html",2017-03-17 11:16:54,筹码区域底部，没谁赚钱的，你们就比着割肉？呵呵，少玩上压下托这些多少年前都玩烂的东西，来点创新的
原来亚宝参股的泰亿格电子公司是美国泰亿格全资子公司，这次国家允许外资企业在国内上,"https://guba.eastmoney.com/news,600351,618385559.html",2017-03-17 17:45:42,原来亚宝参股的泰亿格电子公司是美国泰亿格全资子公司，这次国家允许外资企业在国内上市是否有促进作用，加快泰亿格ipo
受益整体上市,"https://guba.eastmoney.com/news,600351,618383624.html",2017-03-17 17:38:29,受益整体上市
一笔20几万的卖盘，瞬间把亚宝药业打绿了,"https://guba.eastmoney.com/news,600351,618314463.html",2017-03-17 14:43:56,牛
亚宝药业：再阴跌两年到5元,"https://guba.eastmoney.com/news,600351,618325954.html",2017-03-17 15:00:32,一路阴跌
亚宝药业：先把股价打到6元再说,"https://guba.eastmoney.com/news,600351,618325406.html",2017-03-17 14:59:56,再阴跌两年
